"codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"241310",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241310",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241310",2015,2,0,0,0,0,0,0,0,0,2,2,2
"241310",2016,1,0,0,0,0,0,0,0,0,1,0,1
"241310",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241310",2018,2,0,0,0,0,0,0,0,0,1,0,1
"241310",2019,1,0,0,0,0,0,0,0,0,1,1,1
"241310",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241310",2021,1,0,0,0,0,0,0,0,0,1,1,1
"241310",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241310",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241310",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2017,1,0,0,0,0,0,0,0,0,1,1,1
"241320",2018,1,0,0,0,0,0,0,0,1,0,1,0
"241320",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2022,1,0,0,0,0,0,0,0,0,1,0,1
"241320",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241320",2024,1,0,0,0,0,0,0,0,0,1,0,1
"241330",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241330",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241330",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241330",2015,1,0,0,0,0,0,0,0,0,1,0,1
"241330",2016,1,0,0,0,0,0,0,0,0,0,0,0
"241330",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241330",2018,2,0,0,0,0,0,0,0,0,2,0,2
"241330",2019,2,0,0,0,0,0,0,0,0,1,1,1
"241330",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241330",2021,2,0,0,0,0,0,0,1,1,2,2,2
"241330",2022,2,0,0,0,0,0,0,0,0,2,0,2
"241330",2023,1,0,0,0,0,0,0,0,0,0,1,0
"241330",2024,1,0,0,0,0,0,0,0,0,1,0,1
"241335",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2018,1,0,0,0,0,0,0,0,0,1,0,1
"241335",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2020,2,0,0,0,0,0,0,0,0,0,2,0
"241335",2021,2,0,0,0,0,0,0,0,0,2,2,2
"241335",2022,1,0,0,0,0,0,0,0,0,1,1,1
"241335",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241335",2024,5,0,0,0,0,0,0,0,0,4,4,4
"241340",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241340",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241340",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241340",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241340",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241340",2017,3,0,0,0,0,0,0,0,0,3,2,3
"241340",2018,1,0,0,0,0,0,0,0,0,0,1,0
"241340",2019,1,0,0,0,0,0,0,0,0,1,1,1
"241340",2020,1,0,0,0,0,0,0,0,0,1,1,1
"241340",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241340",2022,3,0,0,0,0,0,0,0,0,3,3,3
"241340",2023,1,0,0,0,0,0,0,0,0,1,1,1
"241340",2024,2,0,0,0,0,0,0,0,0,2,1,2
"241350",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241350",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241350",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241350",2015,3,0,0,0,0,0,0,0,0,2,1,2
"241350",2016,4,0,0,0,0,0,0,0,0,3,1,3
"241350",2017,2,0,0,0,0,0,0,0,0,2,0,2
"241350",2018,2,0,0,0,0,0,0,0,0,2,1,2
"241350",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241350",2020,4,0,0,0,0,0,0,0,0,3,0,3
"241350",2021,6,0,1,1,0,0,0,0,1,3,5,3
"241350",2022,2,0,0,0,0,0,0,0,0,2,1,2
"241350",2023,3,0,0,0,0,0,0,0,0,1,0,1
"241350",2024,2,0,0,0,0,0,0,0,0,2,2,2
"241355",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2017,1,0,0,0,0,0,0,0,0,1,0,1
"241355",2018,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2019,1,0,0,0,0,0,0,0,0,0,0,0
"241355",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241355",2023,1,0,0,0,0,0,0,0,0,1,1,1
"241355",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2015,1,0,0,0,0,0,0,0,0,1,0,1
"241360",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2017,1,0,0,0,0,0,0,0,0,1,0,1
"241360",2018,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2020,2,0,0,0,0,0,0,0,0,1,2,1
"241360",2021,1,0,0,0,0,0,0,0,0,1,1,1
"241360",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241360",2023,2,0,0,0,0,0,0,0,0,1,1,1
"241360",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2016,1,0,0,0,0,0,0,0,0,0,0,0
"241370",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2018,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2022,1,0,0,0,0,0,0,0,0,1,0,1
"241370",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241370",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2018,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241380",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241390",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241390",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241390",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241390",2015,2,0,0,0,0,0,0,0,0,2,0,2
"241390",2016,1,0,0,0,0,0,0,0,0,1,0,1
"241390",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241390",2018,1,0,0,0,0,0,0,0,0,1,1,1
"241390",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241390",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241390",2021,3,0,0,0,0,0,0,0,0,1,3,1
"241390",2022,3,0,0,0,0,0,0,0,0,3,1,3
"241390",2023,4,0,0,0,0,0,0,0,0,4,0,4
"241390",2024,4,0,0,0,0,0,0,0,0,4,2,4
"241400",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241400",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241400",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241400",2015,5,0,0,0,0,0,0,0,0,4,1,4
"241400",2016,3,0,0,0,0,0,0,0,0,3,0,3
"241400",2017,6,0,0,0,0,0,0,1,1,5,0,5
"241400",2018,6,0,0,0,0,0,0,0,0,5,2,5
"241400",2019,5,0,0,0,0,0,0,0,0,4,4,4
"241400",2020,5,0,0,0,0,0,0,0,0,2,4,2
"241400",2021,6,0,0,0,0,0,0,1,1,4,6,4
"241400",2022,8,0,0,0,0,0,0,0,0,6,4,6
"241400",2023,7,0,0,0,0,0,0,0,0,6,1,6
"241400",2024,2,0,0,0,0,0,0,0,0,2,0,2
"241410",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241410",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241410",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241410",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241410",2016,1,0,0,0,0,0,0,0,0,1,0,1
"241410",2017,1,0,0,0,0,0,0,0,0,1,1,1
"241410",2018,2,0,0,0,0,0,0,0,0,1,2,1
"241410",2019,5,0,0,0,0,0,0,0,0,3,4,3
"241410",2020,3,0,0,0,0,0,0,0,0,3,2,3
"241410",2021,1,0,1,0,0,0,0,0,1,1,1,1
"241410",2022,2,0,0,0,0,0,0,0,0,2,2,2
"241410",2023,1,0,0,0,0,0,0,0,0,1,0,1
"241410",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241415",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241415",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241415",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241415",2015,1,0,0,0,0,0,0,0,0,1,1,1
"241415",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241415",2017,3,0,0,0,0,0,0,0,0,3,2,3
"241415",2018,1,0,0,0,0,0,0,0,0,1,1,1
"241415",2019,2,0,0,0,0,0,0,0,1,1,0,1
"241415",2020,2,0,0,0,0,0,0,0,0,0,2,0
"241415",2021,1,0,0,0,0,0,0,0,0,1,1,1
"241415",2022,1,0,0,0,0,0,0,0,0,0,0,0
"241415",2023,3,0,0,1,0,0,0,0,1,3,0,3
"241415",2024,3,1,0,1,1,0,0,1,1,2,2,2
"241420",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241420",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241420",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241420",2015,18,0,0,0,0,0,0,1,1,15,10,15
"241420",2016,13,0,0,0,0,0,0,1,1,11,9,11
"241420",2017,8,0,0,0,0,0,0,0,0,8,3,8
"241420",2018,22,0,0,0,1,0,0,0,2,19,11,19
"241420",2019,8,0,0,0,0,0,0,1,2,4,2,4
"241420",2020,13,0,0,0,1,0,0,0,1,10,7,10
"241420",2021,9,0,0,0,0,0,0,0,0,9,6,9
"241420",2022,13,0,0,0,0,0,0,0,0,10,9,10
"241420",2023,19,0,1,1,0,0,0,0,1,14,3,14
"241420",2024,17,0,0,0,0,0,0,2,3,15,0,15
"241430",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2018,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2020,1,0,0,0,0,0,0,1,1,1,1,1
"241430",2021,1,0,0,0,0,0,0,0,0,1,1,1
"241430",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241430",2023,1,0,0,0,0,0,0,0,0,0,0,0
"241430",2024,2,0,0,0,0,0,0,0,0,2,0,2
"241440",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241440",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241440",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241440",2015,8,0,0,0,0,0,0,0,0,5,1,5
"241440",2016,8,0,0,0,0,0,0,0,0,6,2,6
"241440",2017,7,0,0,0,0,0,0,0,0,6,1,6
"241440",2018,8,0,0,0,0,0,0,0,0,7,3,7
"241440",2019,2,0,0,0,0,0,0,0,0,2,2,2
"241440",2020,16,0,0,0,0,0,0,0,2,5,14,5
"241440",2021,13,0,0,0,0,0,0,0,0,8,12,8
"241440",2022,26,0,0,0,0,0,0,1,1,20,14,20
"241440",2023,40,0,0,0,1,0,0,0,1,36,25,36
"241440",2024,20,0,0,0,0,0,0,0,0,19,11,19
"241445",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2018,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241445",2024,1,0,0,0,0,0,0,0,0,1,1,1
"241450",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241450",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241450",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241450",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241450",2016,2,0,1,0,0,0,0,0,1,2,2,2
"241450",2017,2,0,0,0,0,0,0,0,0,2,2,2
"241450",2018,2,0,0,0,0,0,0,0,0,2,2,2
"241450",2019,1,0,0,0,0,0,0,0,0,1,0,1
"241450",2020,1,0,0,0,0,0,0,0,0,1,1,1
"241450",2021,4,0,0,0,0,0,0,0,0,4,3,4
"241450",2022,1,0,0,0,0,0,0,0,0,1,0,1
"241450",2023,3,0,0,0,0,0,0,0,0,3,2,3
"241450",2024,1,0,0,0,0,0,0,0,0,1,1,1
"241460",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241460",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241460",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241460",2015,2,0,0,0,0,0,0,0,0,1,1,1
"241460",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241460",2017,1,0,0,0,0,0,0,0,0,1,1,1
"241460",2018,1,0,0,0,0,0,0,0,0,0,0,0
"241460",2019,2,0,0,0,0,0,0,0,0,1,2,1
"241460",2020,7,0,0,0,0,0,0,0,0,5,7,5
"241460",2021,1,0,0,0,0,0,0,0,0,0,1,0
"241460",2022,5,0,0,0,0,0,0,0,0,5,5,5
"241460",2023,13,0,0,0,3,0,0,0,3,9,12,9
"241460",2024,4,0,0,0,0,0,0,0,0,4,3,4
"241470",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241470",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241470",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241470",2015,4,0,0,0,0,0,0,0,0,3,1,3
"241470",2016,1,0,0,0,0,0,0,0,0,1,1,1
"241470",2017,4,0,0,0,1,0,0,0,1,3,1,3
"241470",2018,1,0,0,0,0,0,0,0,0,1,1,1
"241470",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241470",2020,1,0,0,0,0,0,0,0,0,1,1,1
"241470",2021,2,0,0,0,0,0,0,0,0,2,1,2
"241470",2022,4,0,0,0,0,0,0,0,0,2,2,2
"241470",2023,4,0,0,0,0,0,1,1,1,1,0,1
"241470",2024,2,0,0,0,0,0,0,0,0,1,1,1
"241475",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2015,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2018,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241475",2022,1,0,0,0,0,0,0,0,0,1,0,1
"241475",2023,2,0,0,0,0,0,0,0,0,1,0,1
"241475",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241480",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241480",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241480",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241480",2015,5,0,0,0,0,0,0,0,0,3,0,3
"241480",2016,6,0,0,0,0,0,0,0,0,6,3,6
"241480",2017,6,0,0,0,0,0,0,0,0,6,4,6
"241480",2018,3,0,0,0,0,0,0,0,0,2,1,2
"241480",2019,1,0,0,0,0,0,0,0,0,1,0,1
"241480",2020,4,0,0,0,0,0,0,0,0,4,1,4
"241480",2021,2,0,0,0,0,0,0,0,0,2,1,2
"241480",2022,5,0,0,0,0,0,0,1,1,4,1,4
"241480",2023,4,0,0,0,0,0,0,0,0,4,1,4
"241480",2024,9,0,0,0,0,0,0,3,3,6,0,5
"241490",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2015,2,0,0,0,0,0,0,0,0,2,0,2
"241490",2016,4,0,0,0,0,0,0,0,0,4,2,4
"241490",2017,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2018,3,0,0,0,0,0,0,0,0,2,0,2
"241490",2019,2,0,0,0,0,0,0,0,0,2,0,2
"241490",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2021,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241490",2024,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2012,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2013,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2014,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2015,1,0,0,0,0,0,0,0,0,1,0,1
"241500",2016,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2017,2,0,0,0,0,0,0,0,0,1,0,1
"241500",2018,1,0,0,0,0,0,0,0,0,1,0,1
"241500",2019,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2020,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2021,1,0,0,0,0,0,0,0,0,1,1,1
"241500",2022,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2023,0,0,0,0,0,0,0,0,0,0,0,0
"241500",2024,4,0,0,0,0,0,0,0,0,3,2,3
"250010",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250010",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250010",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250010",2015,4,0,0,0,0,0,0,0,0,4,4,4
"250010",2016,1,0,0,0,0,0,0,0,0,1,0,1
"250010",2017,5,0,0,0,0,0,1,0,1,4,1,4
"250010",2018,2,0,0,0,0,0,0,0,0,2,1,2
"250010",2019,2,0,0,0,0,0,0,0,0,1,2,1
"250010",2020,1,0,0,0,0,0,0,0,0,1,0,1
"250010",2021,2,0,0,0,0,0,0,0,0,1,1,1
"250010",2022,0,0,0,0,0,0,0,0,0,0,0,0
"250010",2023,4,0,0,0,0,0,0,0,0,4,4,4
"250010",2024,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2015,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2016,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2017,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2018,1,0,0,0,0,0,0,0,0,0,1,0
"250020",2019,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2020,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2021,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2022,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2023,0,0,0,0,0,0,0,0,0,0,0,0
"250020",2024,0,0,0,0,0,0,0,0,0,0,0,0
"250030",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250030",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250030",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250030",2015,3,0,0,0,0,0,0,0,0,3,2,3
"250030",2016,5,0,0,0,0,0,0,0,0,5,2,5
"250030",2017,9,0,0,0,0,0,0,0,0,9,4,9
"250030",2018,4,0,0,0,0,0,0,0,0,4,2,4
"250030",2019,3,0,0,0,0,0,0,0,0,2,2,2
"250030",2020,9,0,0,0,0,0,0,0,0,4,4,4
"250030",2021,10,0,0,0,0,0,0,0,0,9,8,9
"250030",2022,6,0,0,0,0,0,0,0,0,6,3,6
"250030",2023,9,0,1,0,0,0,0,0,1,9,5,9
"250030",2024,8,0,0,0,0,0,0,0,0,8,6,8
"250040",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250040",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250040",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250040",2015,4,0,0,0,0,0,0,0,0,4,3,4
"250040",2016,8,0,0,0,0,0,0,0,0,8,4,8
"250040",2017,14,0,0,0,0,0,0,0,0,12,9,12
"250040",2018,10,0,0,0,0,0,0,0,0,10,3,10
"250040",2019,15,0,0,0,0,0,0,0,2,10,8,10
"250040",2020,9,0,0,0,0,0,0,1,1,7,6,7
"250040",2021,7,0,1,0,0,0,0,0,1,5,4,5
"250040",2022,12,0,0,0,0,0,0,0,0,9,11,9
"250040",2023,12,0,0,0,0,0,0,0,0,12,12,12
"250040",2024,18,0,0,0,0,0,0,0,0,18,17,18
"250050",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250050",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250050",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250050",2015,0,0,0,0,0,0,0,0,0,0,0,0
"250050",2016,0,0,0,0,0,0,0,0,0,0,0,0
"250050",2017,4,0,0,0,0,0,0,0,0,3,3,3
"250050",2018,1,0,0,0,0,0,0,0,0,1,0,1
"250050",2019,1,0,0,0,0,0,0,0,0,1,1,1
"250050",2020,0,0,0,0,0,0,0,0,0,0,0,0
"250050",2021,2,0,0,0,0,0,0,0,0,2,2,2
"250050",2022,1,0,0,0,0,0,0,0,0,0,1,0
"250050",2023,4,0,0,0,0,0,0,1,1,4,2,4
"250050",2024,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2015,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2016,2,0,0,0,0,0,0,0,0,2,0,2
"250053",2017,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2018,1,0,0,0,0,0,0,0,0,1,0,1
"250053",2019,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2020,1,0,0,0,0,0,0,0,0,1,0,1
"250053",2021,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2022,1,0,0,0,0,0,0,0,0,1,1,1
"250053",2023,0,0,0,0,0,0,0,0,0,0,0,0
"250053",2024,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2015,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2016,1,0,0,0,0,0,0,0,0,1,0,1
"250057",2017,1,0,0,0,0,0,0,0,0,1,0,1
"250057",2018,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2019,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2020,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2021,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2022,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2023,0,0,0,0,0,0,0,0,0,0,0,0
"250057",2024,1,0,0,0,0,0,0,0,0,0,0,0
"250060",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250060",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250060",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250060",2015,8,0,0,0,0,0,0,1,1,7,2,7
"250060",2016,18,0,0,0,0,0,0,0,0,18,11,18
"250060",2017,16,0,1,0,0,0,1,2,2,12,10,12
"250060",2018,16,0,0,0,0,0,0,0,0,14,10,14
"250060",2019,14,0,0,0,0,0,0,0,0,11,13,11
"250060",2020,8,0,0,0,0,0,0,0,0,5,3,5
"250060",2021,9,0,0,0,0,0,0,0,0,7,4,7
"250060",2022,15,0,0,0,0,0,0,1,1,11,10,11
"250060",2023,15,0,0,0,0,0,0,0,0,11,9,11
"250060",2024,9,0,0,0,0,0,0,1,1,8,5,8
"250070",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250070",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250070",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250070",2015,2,0,0,0,0,0,0,0,0,2,0,2
"250070",2016,0,0,0,0,0,0,0,0,0,0,0,0
"250070",2017,2,0,0,0,0,0,0,0,0,2,2,2
"250070",2018,3,0,0,0,0,0,0,0,0,3,1,3
"250070",2019,0,0,0,0,0,0,0,0,0,0,0,0
"250070",2020,1,0,0,0,0,0,0,0,0,1,0,1
"250070",2021,1,0,0,0,0,0,0,0,0,1,1,1
"250070",2022,0,0,0,0,0,0,0,0,0,0,0,0
"250070",2023,4,0,0,0,0,0,0,0,0,4,1,4
"250070",2024,3,0,0,0,0,0,0,0,0,2,3,2
"250073",2012,0,0,0,0,0,0,0,0,0,0,0,0
"250073",2013,0,0,0,0,0,0,0,0,0,0,0,0
"250073",2014,0,0,0,0,0,0,0,0,0,0,0,0
"250073",2015,3,0,0,0,0,0,0,0,0,2,0,2
"250073",2016,2,0,0,0,0,0,0,0,0,2,1,2
