ano;codmunres;nascidos_vivos_peso_menor_1500;nascidos_vivos_peso_2000_a_2499;nascidos_vivos_peso_1500_a_1999;nascidos_vivos_menos_de_28_semanas;nascidos_vivos_28_a_32_semanas;nascidos_vivos_33_a_34_semanas;nascidos_vivos_35_a_36_semanas;total_de_nascidos_vivos;nascidos_vivos_com_baixo_peso;nascidos_vivos_prematuros;nascidos_vivos_termo_precoce
2020;421000;4;2;5;2;3;2;7;193;11;14;71
2020;421003;0;1;1;0;1;1;1;51;2;3;19
2020;421005;0;0;0;0;0;0;0;20;0;0;10
2020;421010;10;10;33;5;18;24;58;715;53;105;236
2020;421020;0;0;2;0;0;2;5;35;2;7;12
2020;421030;1;1;2;0;2;1;6;123;4;9;40
2020;421040;1;2;10;1;0;6;11;111;13;18;35
2020;421050;3;2;21;0;1;9;25;382;26;35;164
2020;421055;0;0;0;0;0;0;2;16;0;2;6
2020;421060;1;3;16;1;3;6;14;199;20;24;81
2020;421070;0;0;3;0;0;0;1;36;3;1;13
2020;421080;1;0;4;0;3;5;4;84;5;12;29
2020;421085;0;0;1;0;0;0;3;29;1;3;13
2020;421090;0;0;3;0;0;0;2;33;3;2;13
2020;421100;2;8;6;1;3;6;7;117;16;17;35
2020;421105;1;0;6;0;1;2;7;131;7;10;34
2020;421110;0;1;4;0;0;3;13;106;5;16;38
2020;421120;0;3;7;1;1;3;8;214;10;13;57
2020;421125;0;0;2;0;0;0;2;36;2;2;14
2020;421130;17;22;64;4;16;34;85;1504;103;139;436
2020;421140;1;1;4;0;1;2;7;64;6;10;30
2020;421145;0;0;2;0;0;0;4;53;2;4;24
2020;421150;1;2;6;0;2;2;13;167;9;17;40
2020;421160;0;1;2;0;1;2;8;169;3;11;49
2020;421165;0;0;2;0;0;0;0;24;2;0;8
2020;421170;8;6;24;1;10;12;23;332;38;46;115
2020;421175;1;6;9;0;3;5;10;235;16;18;85
2020;421180;1;0;5;0;1;3;8;74;6;12;23
2020;421185;0;0;5;0;0;0;1;25;5;1;10
2020;421187;0;0;0;0;0;0;3;23;0;3;11
2020;421189;0;0;3;0;0;0;3;37;3;3;8
2020;421190;36;47;123;20;41;60;171;2820;206;292;700
2020;421200;2;1;11;0;1;2;5;114;14;8;46
2020;421205;1;2;2;0;2;1;5;31;5;8;12
2020;421210;2;2;12;1;0;7;16;147;16;24;53
2020;421220;3;3;13;0;9;5;34;297;19;48;89
2020;421223;0;1;3;0;1;1;3;45;4;5;14
2020;421225;2;0;2;1;1;0;11;79;4;13;29
2020;421227;2;1;2;0;3;1;7;63;5;11;23
2020;421230;0;0;4;0;0;2;3;83;4;5;21
2020;421240;1;0;2;0;0;1;2;38;3;3;17
2020;421250;3;3;23;2;3;4;28;413;29;37;115
2020;421260;0;1;3;0;1;2;2;29;4;5;10
2020;421265;4;1;2;3;1;4;6;107;7;14;35
2020;421270;0;1;4;0;1;2;9;76;5;12;15
2020;421280;4;6;14;3;4;8;17;330;24;32;88
2020;421290;5;7;15;1;2;14;15;327;27;32;118
2020;421300;0;2;2;0;1;2;4;44;4;7;14
2020;421310;2;1;7;0;2;1;6;63;10;9;25
2020;421315;1;0;1;1;0;3;4;35;2;8;11
2020;421320;7;7;18;1;8;13;46;446;32;68;133
2020;421330;1;0;1;0;0;2;0;61;2;2;14
2020;421335;0;1;3;0;0;2;6;59;4;8;16
2020;421340;3;3;10;2;4;5;10;165;16;21;47
2020;421350;4;2;5;1;5;3;11;327;11;20;87
2020;421360;7;8;20;4;9;15;30;381;35;58;129
2020;421370;4;3;13;2;0;3;12;264;20;17;105
2020;421380;1;2;3;0;3;0;3;106;6;6;32
2020;421390;0;1;2;0;2;0;5;25;3;7;10
2020;421400;2;4;10;1;1;4;19;279;16;25;96
2020;421410;0;0;2;0;0;0;2;24;2;2;4
2020;421415;0;0;2;0;0;0;3;25;2;3;7
2020;421420;2;1;11;0;3;5;16;159;14;24;75
2020;421430;0;0;1;0;0;1;2;44;1;3;15
2020;421440;0;0;5;0;0;1;5;73;5;6;18
2020;421450;0;1;3;0;0;0;5;71;4;5;22
2020;421460;2;1;3;2;1;1;2;79;6;6;25
2020;421470;0;4;5;0;4;6;3;108;9;13;20
2020;421480;9;8;45;1;11;14;55;892;62;81;273
2020;421490;1;3;1;0;1;4;3;78;5;8;21
2020;421500;6;4;35;1;8;10;59;547;45;78;186
2020;421505;0;1;1;0;1;1;1;25;2;3;7
2020;421507;0;1;2;0;0;0;3;45;3;3;23
2020;421510;4;5;5;0;8;5;10;134;14;23;43
2020;421520;0;2;1;0;2;0;2;44;3;4;11
2020;421530;0;2;3;0;2;2;4;79;5;8;25
2020;421535;1;2;0;0;0;3;3;38;3;6;17
2020;421540;0;1;1;0;0;2;0;50;2;2;19
2020;421545;1;0;10;0;3;6;19;161;11;28;47
2020;421550;5;1;13;2;4;10;13;272;19;29;77
2020;421555;0;0;1;0;0;0;2;30;1;2;9
2020;421560;1;1;1;1;0;2;4;24;3;7;4
2020;421565;2;2;4;1;1;3;6;98;8;11;39
2020;421567;1;4;2;0;1;4;9;81;7;14;29
2020;421568;0;1;0;0;0;0;2;25;1;2;12
2020;421569;0;0;2;0;0;4;1;22;2;5;10
2020;421570;2;4;8;2;6;3;13;292;14;24;77
2020;421575;0;0;1;0;0;1;1;34;1;2;11
2020;421580;18;16;71;6;22;20;84;1072;105;132;369
2020;421590;0;0;2;0;0;1;2;35;2;3;13
2020;421600;2;1;8;0;1;2;6;130;11;9;55
2020;421605;0;3;5;0;1;2;3;73;8;6;23
2020;421610;0;3;6;0;2;1;12;100;9;15;26
2020;421620;10;9;41;7;10;24;56;660;60;97;163
2020;421625;0;0;1;0;0;2;2;60;1;4;13
2020;421630;6;4;18;4;4;8;25;474;28;41;115
2020;421635;0;0;1;0;1;0;3;49;1;4;16
2020;421640;0;2;3;0;3;5;3;111;5;11;31
2020;421650;4;5;33;1;5;10;35;405;42;51;152
2020;421660;27;56;151;16;45;69;181;3209;234;311;811
2020;421670;1;6;14;0;5;3;14;165;21;22;57
2020;421680;2;0;6;1;1;2;6;96;8;10;25
2020;421690;4;6;18;3;4;3;19;330;28;29;101
2020;421700;2;4;7;1;4;6;12;190;13;23;67
2020;421710;1;0;1;0;1;1;9;41;2;11;14
2020;421715;0;0;0;0;0;1;2;15;0;3;5
2020;421720;3;4;24;1;5;8;18;522;31;32;149
2020;421725;2;0;0;0;2;1;1;32;2;4;9
2020;421730;0;1;6;0;1;0;8;122;7;9;36
2020;421740;6;12;21;2;3;12;27;289;39;44;98
2020;421750;6;6;14;3;6;11;21;266;26;41;132
2020;421755;0;0;5;0;0;0;3;39;5;3;13
2020;421760;6;1;10;3;4;5;7;160;17;19;37
2020;421770;10;12;21;4;10;11;33;421;43;58;139
2020;421775;2;0;2;0;0;1;2;29;4;3;11
2020;421780;2;4;12;0;2;9;19;297;18;30;100
2020;421790;2;1;7;0;1;6;5;101;10;12;29
2020;421795;0;0;0;0;0;0;1;30;0;1;18
2020;421800;10;11;30;4;7;10;46;669;51;67;192
2020;421810;0;3;4;2;2;1;3;63;7;8;19
2020;421820;3;9;21;1;4;16;28;465;33;49;133
2020;421825;2;0;11;0;2;2;8;108;13;12;34
2020;421830;6;5;11;2;4;5;22;296;22;33;75
2020;421835;0;0;1;0;0;1;2;34;1;3;11
2020;421840;1;1;2;1;0;1;6;77;4;8;25
2020;421850;0;2;8;0;1;3;9;130;10;13;36
2020;421860;0;3;6;0;2;4;4;80;9;10;31
2020;421870;12;19;69;8;26;40;103;1353;100;177;463
2020;421875;2;0;2;2;0;1;3;57;4;6;11
2020;421880;3;4;7;0;5;4;12;163;14;21;66
2020;421885;0;2;3;0;1;5;4;29;5;10;6
2020;421890;1;1;9;0;2;1;5;104;11;8;36
2020;421895;0;0;2;0;1;0;1;31;2;2;6
2020;421900;2;2;10;1;1;3;8;187;14;13;71
2020;421910;0;1;1;0;0;1;1;41;2;2;17
2020;421915;0;1;1;0;0;4;1;31;2;5;14
2020;421917;0;1;5;0;0;3;3;70;6;6;23
2020;421920;2;0;3;0;2;1;4;60;5;7;27
2020;421930;15;18;55;3;18;28;107;815;88;156;317
2020;421935;0;1;5;0;0;2;3;81;6;5;25
2020;421940;0;0;5;0;0;1;5;66;5;6;21
2020;421950;9;18;53;3;8;28;55;700;80;94;216
2020;421960;0;3;2;0;3;1;2;25;5;6;7
2020;421970;7;5;33;3;8;20;37;498;45;68;137
2020;421985;1;0;3;0;0;0;7;44;4;7;12
2020;422000;1;2;14;0;1;2;13;195;17;16;47
2020;430003;1;2;3;1;2;5;2;52;6;10;22
2020;430005;2;0;2;1;0;2;2;26;4;5;11
2020;430010;1;4;9;1;0;3;12;176;14;16;80
2020;430020;2;1;6;0;1;1;4;60;9;6;30
2020;430030;1;0;1;1;0;2;3;49;2;6;16
2020;430040;10;20;49;5;11;37;66;786;79;119;356
2020;430045;0;1;0;0;0;1;0;28;1;1;13
2020;430047;0;0;1;0;0;0;1;16;1;1;5
2020;430050;1;3;4;0;2;2;7;75;8;11;33
2020;430055;0;0;4;0;0;1;2;20;4;3;9
2020;430057;0;1;2;0;0;2;2;36;3;4;14
2020;430060;38;44;153;15;41;56;177;2579;235;289;823
2020;430063;0;2;4;0;0;1;6;50;6;7;13
2020;430064;5;3;7;4;1;2;6;100;15;13;56
2020;430066;0;0;0;0;0;0;1;9;0;1;6
2020;430070;1;1;6;1;1;3;4;61;8;9;23
2020;430080;1;5;7;0;6;2;13;159;13;21;79
2020;430085;0;1;2;0;0;1;5;36;3;6;10
2020;430087;1;0;5;0;2;1;5;82;6;8;39
2020;430090;1;1;2;0;1;1;3;48;4;5;24
2020;430100;4;6;9;2;3;10;19;297;19;34;112
2020;430105;1;4;6;0;2;5;11;133;11;18;51
2020;430107;0;0;2;0;0;0;3;21;2;3;10
2020;430110;4;2;16;2;4;3;16;184;22;25;67
2020;430120;2;2;11;0;5;4;8;123;15;17;71
2020;430130;1;0;13;1;1;3;16;167;14;21;57
2020;430140;2;3;10;1;6;6;10;129;15;23;45
2020;430150;1;1;4;0;3;0;8;67;6;11;28
2020;430155;0;0;3;0;0;2;2;29;3;4;10
2020;430160;24;41;92;7;38;41;108;1504;157;194;503
2020;430163;3;2;9;1;0;2;15;161;14;18;43
2020;430165;1;2;2;0;0;1;3;41;5;4;11
2020;430170;1;1;2;0;1;3;1;63;4;5;17
2020;430175;0;0;6;0;0;0;8;54;6;8;19
2020;430180;0;3;6;0;1;1;7;38;9;9;15
2020;430185;0;1;3;0;1;0;2;45;4;3;19
2020;430187;0;0;1;0;0;1;2;35;1;3;10
2020;430190;0;2;5;0;1;3;6;127;7;10;34
2020;430192;0;0;0;0;0;0;0;9;0;0;4
2020;430195;1;1;1;0;1;0;3;30;3;4;15
2020;430200;3;2;11;0;5;5;10;125;16;20;44
2020;430205;0;0;3;0;0;1;3;44;3;4;21
2020;430210;26;35;111;13;20;50;116;1501;172;199;458
2020;430215;0;1;0;0;1;1;1;21;1;3;6
2020;430220;1;2;5;1;1;1;7;89;8;10;29
2020;430222;1;0;2;0;1;1;2;15;3;4;7
2020;430223;1;0;0;0;1;0;0;27;1;1;8
2020;430225;0;0;0;0;0;0;1;23;0;1;9
2020;430230;4;1;7;2;3;2;2;165;12;9;57
2020;430235;0;2;8;0;0;2;17;149;10;19;47
2020;430237;0;0;5;0;1;0;4;40;5;5;18
2020;430240;2;3;13;0;2;3;9;159;18;14;75
2020;430245;0;2;6;0;0;2;8;76;8;10;31
2020;430250;2;0;5;3;0;0;5;62;7;8;26
2020;430258;1;0;1;0;1;0;1;23;2;2;13
2020;430260;0;0;3;0;1;0;5;40;3;6;18
2020;430265;0;0;1;0;0;0;3;38;1;3;14
2020;430270;1;11;13;1;2;12;15;201;25;30;65
2020;430280;4;9;27;0;9;12;26;377;40;47;110
2020;430290;1;1;9;1;0;0;7;114;11;8;49
2020;430300;22;25;55;7;24;31;79;1040;102;141;382
2020;430310;32;24;87;7;33;33;125;1764;143;198;599
2020;430320;0;0;4;0;0;1;5;50;4;6;20
2020;430330;0;0;1;0;0;0;3;38;1;3;12
2020;430340;0;3;1;0;2;1;1;51;4;4;27
2020;430350;8;8;44;0;8;18;59;826;60;85;255
2020;430355;0;0;2;0;0;0;4;42;2;4;23
2020;430360;1;2;4;0;3;2;3;69;7;8;31
2020;430367;0;1;1;0;1;1;3;23;2;5;7
2020;430370;1;2;1;1;0;4;1;68;4;6;27
2020;430380;4;0;4;3;1;0;2;51;8;6;16
2020;430390;9;14;36;1;10;19;69;828;59;99;338
2020;430400;0;2;6;0;2;2;1;70;8;5;40
2020;430410;0;1;3;0;0;3;4;41;4;7;15
2020;430420;4;4;23;1;9;6;28;324;31;44;112
2020;430430;0;3;2;0;1;2;4;54;5;7;18
2020;430435;1;3;7;0;4;1;3;122;11;8;48
2020;430440;13;16;40;7;7;10;27;705;69;51;179
2020;430450;11;16;34;5;17;16;48;549;61;86;140
2020;430460;64;88;266;25;66;126;309;4456;418;526;1418
2020;430461;0;1;0;0;1;0;0;12;1;1;3
2020;430462;0;0;2;0;0;0;0;16;2;0;10
2020;430463;15;17;49;7;15;9;48;922;81;79;270
2020;430465;0;2;2;0;1;0;5;32;4;6;17
2020;430466;9;7;18;3;8;9;28;333;34;48;124
2020;430467;2;1;1;0;1;2;0;46;4;3;11
2020;430468;1;5;6;1;2;3;11;143;12;17;42
2020;430469;0;1;2;0;0;1;4;37;3;5;17
2020;430470;9;17;54;2;16;8;61;785;80;87;356
2020;430471;2;1;6;1;1;2;2;57;9;6;11
2020;430480;1;7;21;0;7;3;27;329;29;37;124
2020;430485;0;0;2;0;0;0;0;11;2;0;5
2020;430490;2;1;3;2;0;0;4;79;6;6;36
2020;430495;0;0;0;0;0;0;1;26;0;1;12
2020;430500;2;2;4;1;1;1;6;99;8;9;41
2020;430510;78;106;366;22;84;147;410;5578;550;663;1978
2020;430511;1;2;1;0;0;4;1;31;4;5;14
2020;430512;0;0;1;0;0;0;5;39;1;5;15
2020;430513;0;1;3;0;0;0;3;26;4;3;13
2020;430515;2;2;1;1;1;1;0;32;5;3;11
2020;430517;3;4;6;1;4;1;6;102;13;12;27
2020;430520;3;5;4;0;5;1;12;136;12;18;59
2020;430530;3;1;3;1;1;1;4;96;7;7;47
2020;430535;1;4;28;0;2;3;40;301;33;45;129
2020;430537;0;0;1;0;0;2;3;31;1;5;11
2020;430540;1;0;1;0;2;0;1;34;2;3;16
2020;430543;0;0;3;0;0;1;3;41;3;4;13
2020;430544;1;0;3;0;1;1;6;54;4;8;20
2020;430545;2;2;11;0;3;3;19;203;15;25;44
2020;430550;1;0;5;0;1;0;4;40;6;5;14
2020;430558;0;0;2;0;0;0;4;27;2;4;12
2020;430560;2;0;4;2;0;0;3;23;6;5;9
2020;430570;0;1;7;0;2;3;4;96;8;9;44
2020;430580;2;2;8;1;1;3;12;118;12;17;43
2020;430583;0;0;1;0;0;0;1;10;1;1;4
2020;430585;0;0;4;0;0;0;3;19;4;3;8
2020;430587;1;2;3;0;1;1;4;30;6;6;14
2020;430590;1;2;7;0;3;2;6;86;10;11;43
2020;430593;0;0;1;0;0;0;0;12;1;0;7
2020;430595;0;0;3;0;0;0;2;27;3;2;11
2020;430597;0;2;5;0;1;1;4;39;7;6;16
2020;430600;3;1;5;1;2;2;12;132;9;17;47
2020;430605;2;1;2;1;2;1;5;79;5;9;21
2020;430607;0;1;3;0;1;0;3;39;4;4;26
2020;430610;12;11;47;4;16;10;64;781;70;94;257
2020;430613;1;0;2;0;1;0;0;17;3;1;3
2020;430620;3;1;7;1;2;1;6;131;11;10;50
2020;430630;0;1;2;0;0;0;3;36;3;3;12
2020;430632;1;0;1;1;0;1;6;32;2;8;10
2020;430635;0;1;0;0;1;1;0;19;1;2;4
2020;430637;0;1;2;0;0;1;1;26;3;2;12
2020;430640;7;10;22;3;7;13;41;404;39;64;140
2020;430642;0;1;1;0;0;1;1;28;2;2;13
2020;430645;3;1;1;1;3;0;2;23;5;6;8
2020;430650;3;0;4;2;2;2;7;133;7;13;33
2020;430655;0;0;3;0;0;0;2;27;3;2;13
2020;430660;3;5;27;2;7;8;36;397;35;53;180
2020;430670;0;1;0;0;0;1;4;27;1;5;9
2020;430673;0;2;3;0;1;0;4;38;5;5;16
2020;430675;0;0;1;0;0;1;2;23;1;3;10
2020;430676;12;7;22;3;10;9;30;551;41;52;157
2020;430680;3;5;12;1;4;6;18;281;20;29;106
2020;430690;4;10;12;2;5;10;13;240;26;30;79
2020;430692;4;1;2;0;5;0;1;30;7;6;11
2020;430693;2;2;11;1;1;5;8;120;15;15;44
2020;430695;0;0;2;0;0;0;0;30;2;0;13
2020;430697;0;0;1;0;1;0;2;51;1;3;24
2020;430700;21;25;86;7;23;27;102;1310;132;159;400
2020;430705;1;0;6;0;1;2;6;33;7;9;14
2020;430710;1;2;2;0;2;2;3;63;5;7;16
2020;430720;0;2;2;0;1;3;2;52;4;6;22
2020;430730;3;1;3;1;3;1;2;71;7;7;33
2020;430740;0;2;3;0;0;3;3;24;5;6;7
2020;430745;1;0;2;1;0;1;2;39;3;4;14
2020;430750;0;7;14;0;2;11;24;174;21;37;75
2020;430755;2;1;9;2;0;6;8;68;12;16;28
2020;430760;9;11;36;3;15;17;54;521;56;89;179
2020;430770;15;16;56;8;21;21;87;1014;87;137;318
2020;430780;4;12;26;0;10;16;29;433;42;55;145
2020;430781;0;0;2;0;0;0;2;37;2;2;20
2020;430783;0;1;3;0;0;0;4;31;4;4;15
2020;430786;0;0;0;0;0;1;5;23;0;6;12
2020;430790;7;12;62;2;9;17;64;834;81;92;360
2020;430800;3;2;1;1;2;1;5;62;6;9;29
2020;430805;0;1;4;0;2;2;3;21;5;7;10
2020;430807;0;0;3;0;0;1;1;42;3;2;16
2020;430810;2;5;7;0;3;3;14;155;14;20;57
2020;430820;7;3;24;2;3;10;28;375;34;43;121
2020;430825;0;0;0;0;0;1;2;11;0;3;3
2020;430830;0;0;9;0;0;5;7;89;9;12;18
2020;430840;0;0;3;0;0;0;7;74;3;7;25
2020;430843;0;0;2;0;0;0;3;19;2;3;9
2020;430845;0;0;4;0;0;0;5;48;4;5;23
2020;430850;4;4;29;2;5;15;31;431;37;53;196
2020;430860;10;6;30;5;6;11;22;393;46;44;146
2020;430865;0;0;0;0;0;0;1;16;0;1;8
2020;430870;0;0;0;0;0;1;2;47;0;3;14
2020;430880;0;0;5;0;0;1;1;80;5;2;40
2020;430885;0;0;2;0;0;1;3;28;2;4;12
2020;430890;2;3;17;1;1;7;19;157;22;28;62
2020;430900;1;3;7;0;2;2;23;181;11;27;58
2020;430905;2;0;11;1;1;5;8;76;13;15;25
2020;430910;7;12;30;3;6;18;30;605;49;57;240
2020;430912;0;3;1;0;1;2;4;37;4;7;11
2020;430915;0;0;1;0;1;1;1;39;1;3;15
2020;430920;50;60;158;17;54;58;190;3082;268;319;1022
2020;430925;0;0;0;0;0;0;0;8;0;0;5
2020;430930;22;29;56;11;21;23;74;1069;107;129;298
2020;430940;4;3;22;2;5;9;23;332;29;39;140
2020;430950;1;1;2;0;0;1;5;66;4;6;21
2020;430955;0;2;2;0;0;0;5;50;4;5;16
2020;430957;0;0;1;0;0;0;2;34;1;2;13
2020;430960;3;2;11;2;1;5;18;224;16;26;103
2020;430965;0;0;2;0;1;0;0;55;2;1;15
2020;430970;0;1;1;0;1;0;1;42;2;2;13
2020;430975;0;0;2;0;0;0;4;37;2;4;19
2020;430980;0;1;3;0;1;3;6;49;4;10;15
2020;430990;1;3;3;1;1;3;5;68;7;10;28
2020;430995;1;1;5;0;1;3;1;37;7;5;14
2020;431000;6;3;14;3;3;2;15;256;23;23;146
2020;431010;7;12;35;0;8;14;48;541;54;70;190
2020;431020;13;18;54;6;7;27;72;1079;85;112;432
2020;431030;1;0;3;0;0;3;5;45;4;8;16
2020;431033;5;10;22;3;3;6;17;319;37;29;82
2020;431036;0;2;1;0;1;1;5;25;3;7;8
2020;431040;0;0;7;0;1;4;2;59;7;7;24
2020;431041;0;0;3;0;0;0;2;26;3;2;20
2020;431043;1;1;0;0;0;2;4;44;2;6;17
2020;431046;0;1;3;0;0;1;1;12;4;2;6
2020;431050;0;3;4;0;1;2;3;89;7;6;44
2020;431053;0;0;3;0;0;0;7;55;3;7;21
2020;431055;0;1;0;0;1;0;1;18;1;2;8
2020;431057;0;0;2;0;0;0;0;19;2;0;8
2020;431060;9;12;21;6;16;13;35;486;42;70;134
2020;431065;2;2;0;0;3;0;5;31;4;8;6
2020;431070;1;0;1;0;1;0;2;22;2;3;9
2020;431075;0;1;0;0;1;1;0;8;1;2;3
2020;431080;6;6;13;0;10;5;17;230;25;32;100
2020;431085;0;0;1;0;0;0;1;39;1;1;15
2020;431087;1;0;1;0;1;1;3;21;2;5;6
2020;431090;0;1;4;0;0;0;4;34;5;4;11
2020;431100;1;4;17;1;4;7;13;324;22;25;76
2020;431110;0;2;6;0;1;1;10;85;8;12;39
2020;431112;3;1;3;0;2;2;2;52;7;6;13
2020;431113;0;0;2;0;0;1;4;38;2;5;11
2020;431115;1;1;5;0;1;2;3;69;7;6;27
2020;431120;1;4;12;0;4;3;20;211;17;27;92
2020;431123;0;1;0;0;0;0;1;19;1;1;3
2020;431125;0;0;2;0;0;1;8;55;2;9;24
2020;431127;0;0;2;0;0;0;3;24;2;3;9
2020;431130;5;7;24;2;5;9;22;375;36;38;173
2020;431140;17;29;73;4;23;34;102;1181;119;163;442
2020;431142;0;0;1;0;0;0;1;30;1;1;11
2020;431150;3;1;2;1;2;0;8;72;6;11;16
2020;431160;2;3;1;0;4;2;3;54;6;9;18
2020;431162;0;1;2;0;0;3;5;77;3;8;35
2020;431164;0;0;0;0;0;0;1;6;0;1;4
2020;431170;0;4;4;0;2;2;2;58;8;6;24
2020;431171;0;1;2;0;0;1;2;61;3;3;29
2020;431173;0;1;2;0;0;0;5;47;3;5;17
2020;431175;0;1;3;0;1;4;9;72;4;14;34
2020;431177;2;0;4;0;1;1;8;86;6;10;29
2020;431179;0;0;1;0;0;1;1;30;1;2;9
2020;431180;14;12;38;2;13;16;35;565;64;66;254
2020;431190;0;0;1;0;1;1;4;42;1;6;14
2020;431198;0;1;0;0;0;0;4;47;1;4;16
2020;431200;1;0;4;0;2;0;3;17;5;5;4
2020;431205;1;0;1;1;0;0;6;38;2;7;14
2020;431210;0;1;1;0;0;0;3;31;2;3;11
2020;431213;0;0;8;0;0;1;4;41;8;5;21
2020;431215;0;1;2;0;0;1;5;48;3;6;17
2020;431217;0;0;0;0;0;0;0;21;0;0;9
2020;431220;0;2;3;0;0;1;5;49;5;6;16
2020;431225;0;1;6;0;0;5;6;84;7;11;35
2020;431230;1;1;2;0;2;0;2;63;4;4;24
2020;431235;0;0;2;0;0;0;1;11;2;1;6
2020;431237;0;1;2;0;1;0;1;33;3;2;12
2020;431238;0;1;0;0;0;1;1;26;1;2;6
2020;431240;8;10;41;5;10;28;58;828;59;101;229
2020;431242;1;0;1;0;1;1;0;19;2;2;7
2020;431244;0;0;2;0;0;0;4;37;2;4;17
2020;431245;2;1;3;1;2;3;6;50;6;12;16
2020;431247;0;1;2;0;0;0;7;64;3;7;22
2020;431250;1;2;15;1;3;2;7;159;18;13;40
2020;431260;1;1;3;0;1;1;7;50;5;9;19
2020;431261;0;2;6;2;1;3;3;38;8;9;6
2020;431262;0;0;1;0;0;0;3;18;1;3;6
2020;431265;3;4;12;0;2;12;15;242;19;29;81
2020;431267;0;0;1;0;0;0;1;20;1;1;12
2020;431270;3;3;11;0;7;5;19;198;17;31;66
2020;431275;1;0;2;1;0;1;3;35;3;5;27
2020;431280;0;1;5;0;1;2;7;96;6;10;37
2020;431290;3;1;3;0;4;2;9;82;7;15;27
2020;431295;0;0;1;0;0;0;3;21;1;3;11
2020;431300;0;2;0;0;2;0;1;19;2;3;6
2020;431301;1;3;1;0;3;0;2;35;5;5;9
2020;431303;1;0;1;1;0;0;3;52;2;4;31
2020;431306;2;1;6;0;2;1;12;228;9;15;101
2020;431308;1;0;0;1;0;0;1;18;1;2;5
2020;431310;0;0;3;0;0;0;4;67;3;4;33
2020;431320;4;6;16;0;3;9;20;250;26;32;108
2020;431330;5;5;21;0;7;11;32;344;31;50;141
2020;431333;1;0;1;0;1;0;3;23;2;4;15
2020;431335;0;0;2;0;0;1;1;34;2;2;22
2020;431337;7;4;15;3;5;8;23;379;26;39;125
2020;431339;0;1;8;0;2;1;7;52;9;10;14
2020;431340;43;46;171;14;43;64;205;2924;260;326;932
2020;431342;0;0;4;0;0;3;4;27;4;7;10
2020;431344;0;1;1;0;1;0;0;17;2;1;9
2020;431346;0;0;0;0;0;0;2;15;0;2;7
2020;431349;0;2;5;0;0;1;6;47;7;7;18
2020;431350;15;11;29;4;17;7;46;628;55;74;165
2020;431360;0;0;3;0;0;1;1;33;3;2;6
2020;431365;0;1;10;0;0;3;7;139;11;10;41
2020;431370;6;14;20;1;10;13;27;475;40;51;199
2020;431380;0;2;2;0;1;1;0;85;4;2;41
2020;431390;6;10;31;0;11;13;38;579;47;62;252
2020;431395;0;3;6;0;4;3;11;108;9;18;44
2020;431400;0;0;2;0;0;3;8;87;2;11;36
2020;431402;1;1;6;1;1;0;9;65;8;11;22
2020;431403;0;0;0;0;0;2;2;52;0;4;9
2020;431405;9;10;36;4;6;17;49;756;55;76;270
2020;431406;0;0;1;0;0;0;6;38;1;6;15
2020;431407;1;4;0;0;4;1;1;57;5;6;25
2020;431410;41;60;225;16;52;78;192;2779;326;338;1114
2020;431413;0;0;0;0;0;0;0;16;0;0;7
2020;431415;1;1;6;0;1;1;8;82;8;10;29
2020;431417;0;0;2;0;0;1;3;18;2;4;8
2020;431420;1;1;9;1;1;3;10;79;11;15;24
2020;431430;0;0;2;0;0;1;3;45;2;4;23
2020;431440;53;71;231;22;57;101;313;3748;355;493;1376
2020;431442;1;2;3;0;3;3;3;39;6;9;17
2020;431445;1;0;1;0;1;0;3;45;2;4;23
2020;431446;0;0;0;0;0;0;1;20;0;1;10
2020;431447;0;0;0;0;1;0;1;21;0;2;6
2020;431449;0;2;4;0;1;1;4;51;6;6;21
2020;431450;1;1;1;1;0;1;4;82;3;6;26
2020;431454;0;3;2;0;0;0;3;34;5;3;14
2020;431455;0;0;0;0;0;0;0;13;0;0;4
2020;431460;0;2;13;0;2;3;17;146;15;22;53
2020;431470;2;3;10;0;4;6;17;128;15;27;41
2020;431475;0;1;2;0;1;0;0;20;3;1;6
2020;431477;1;0;3;0;1;0;0;26;4;1;11
2020;431478;0;0;0;0;0;0;1;16;0;1;5
2020;431480;4;6;15;3;3;14;24;371;25;44;147
2020;431490;262;319;920;84;274;328;1099;15687;1501;1785;4603
2020;431500;1;0;0;0;1;0;1;37;1;2;12
2020;431505;0;0;0;0;0;0;0;21;0;0;5
2020;431507;0;0;0;0;0;0;0;13;0;0;1
2020;431510;0;3;5;0;0;2;9;127;8;11;45
2020;431513;0;0;3;0;0;3;1;22;3;4;7
2020;431514;0;1;1;0;0;2;1;37;2;3;15
2020;431515;1;2;4;1;2;3;2;50;7;8;18
2020;431517;0;0;0;0;0;0;1;13;0;1;4
2020;431520;0;0;3;0;0;1;3;36;3;4;20
2020;431530;5;3;16;0;7;9;24;294;24;40;95
2020;431531;0;0;2;0;0;1;0;18;2;1;6
2020;431532;0;0;0;0;0;0;1;17;0;1;5
2020;431535;0;2;1;0;0;0;4;41;3;4;28
2020;431540;1;1;13;0;3;3;8;197;15;14;98
2020;431545;2;3;3;0;2;3;1;18;8;6;8
2020;431550;1;4;6;0;2;3;14;150;11;19;59
2020;431555;0;1;3;0;1;2;2;34;4;5;14
2020;431560;36;32;144;12;35;72;187;2399;212;306;669
2020;431570;6;6;10;3;10;7;25;381;22;45;161
