"","codmunres","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
"3525",210312,2014,3,0,0,0,3
"3526",210312,2015,2,0,1,0,1
"3527",210312,2016,2,0,0,1,1
"3528",210312,2017,3,0,1,0,2
"3529",210312,2018,3,0,0,1,2
"3530",210312,2019,3,0,0,0,3
"3531",210315,2012,3,0,1,1,1
"3532",210315,2014,2,0,0,1,1
"3533",210315,2015,3,0,1,0,1
"3534",210315,2016,1,0,1,0,0
"3535",210315,2017,2,1,0,0,1
"3536",210315,2018,1,0,0,0,1
"3537",210315,2019,2,0,0,1,1
"3538",210315,2020,3,1,0,1,1
"3539",210317,2012,3,0,0,0,3
"3540",210317,2013,1,0,0,1,0
"3541",210317,2014,3,0,2,0,1
"3542",210317,2015,2,0,0,1,1
"3543",210317,2016,5,0,0,1,4
"3544",210317,2017,1,0,0,0,1
"3545",210317,2018,1,0,0,0,1
"3546",210317,2019,2,0,0,0,2
"3547",210317,2020,3,1,2,0,0
"3548",210320,2012,19,2,1,6,10
"3549",210320,2013,17,4,2,1,10
"3550",210320,2014,17,5,2,2,8
"3551",210320,2015,25,9,6,2,7
"3552",210320,2016,21,7,4,3,7
"3553",210320,2017,20,5,5,3,7
"3554",210320,2018,7,3,0,0,4
"3555",210320,2019,20,3,4,5,8
"3556",210320,2020,20,10,2,2,5
"3557",210325,2012,1,0,0,0,0
"3558",210325,2013,3,2,0,0,1
"3559",210325,2014,4,1,0,0,3
"3560",210325,2015,1,0,1,0,0
"3561",210325,2017,2,0,0,0,2
"3562",210325,2018,5,0,2,1,2
"3563",210325,2020,1,0,0,0,1
"3564",210330,2012,32,5,4,6,17
"3565",210330,2013,31,9,1,7,12
"3566",210330,2014,34,9,5,6,14
"3567",210330,2015,30,4,5,10,11
"3568",210330,2016,25,7,2,6,9
"3569",210330,2017,31,6,6,6,11
"3570",210330,2018,29,6,3,8,10
"3571",210330,2019,18,2,4,3,9
"3572",210330,2020,28,11,3,4,9
"3573",210340,2012,13,3,1,3,6
"3574",210340,2013,15,3,4,2,6
"3575",210340,2014,9,2,1,2,4
"3576",210340,2015,9,0,4,0,4
"3577",210340,2016,10,1,1,3,5
"3578",210340,2017,10,3,2,1,3
"3579",210340,2018,7,1,0,2,4
"3580",210340,2019,16,4,1,3,8
"3581",210340,2020,12,3,2,0,7
"3582",210350,2012,3,0,1,0,2
"3583",210350,2013,3,0,0,0,3
"3584",210350,2014,6,1,1,1,3
"3585",210350,2015,4,1,1,1,1
"3586",210350,2016,7,1,2,2,2
"3587",210350,2017,5,0,0,1,4
"3588",210350,2018,3,0,0,0,3
"3589",210350,2019,9,5,1,0,2
"3590",210350,2020,7,1,1,4,1
"3591",210355,2012,1,0,1,0,0
"3592",210355,2013,3,0,0,1,2
"3593",210355,2014,2,0,0,0,2
"3594",210355,2015,1,0,0,1,0
"3595",210355,2016,4,3,0,0,1
"3596",210355,2017,3,1,1,0,1
"3597",210355,2018,1,0,0,1,0
"3598",210355,2020,3,0,1,0,1
"3599",210360,2012,9,2,0,0,7
"3600",210360,2013,11,3,0,1,6
"3601",210360,2014,15,4,3,3,5
"3602",210360,2015,9,2,1,3,1
"3603",210360,2016,11,2,1,3,4
"3604",210360,2017,12,3,1,2,5
"3605",210360,2018,9,5,0,0,4
"3606",210360,2019,8,1,2,1,4
"3607",210360,2020,9,1,0,2,6
"3608",210370,2012,8,2,2,0,4
"3609",210370,2013,7,0,1,2,3
"3610",210370,2014,5,1,0,0,3
"3611",210370,2015,4,0,0,1,3
"3612",210370,2016,5,0,1,0,3
"3613",210370,2017,2,2,0,0,0
"3614",210370,2018,10,2,0,2,6
"3615",210370,2019,7,5,0,0,2
"3616",210370,2020,10,3,3,1,3
"3617",210375,2012,1,0,0,0,1
"3618",210375,2013,3,0,2,0,1
"3619",210375,2014,5,2,0,3,0
"3620",210375,2015,4,2,1,0,1
"3621",210375,2016,3,1,0,0,2
"3622",210375,2017,1,0,0,1,0
"3623",210375,2018,5,2,1,1,1
"3624",210375,2019,2,0,0,1,1
"3625",210375,2020,1,0,0,0,1
"3626",210380,2013,3,1,1,0,1
"3627",210380,2014,2,0,1,0,1
"3628",210380,2015,3,0,0,1,2
"3629",210380,2016,4,2,0,0,2
"3630",210380,2017,6,3,0,0,3
"3631",210380,2018,3,1,0,1,1
"3632",210380,2019,2,1,0,0,1
"3633",210380,2020,1,0,0,0,1
"3634",210390,2012,4,0,0,1,3
"3635",210390,2013,3,0,0,0,3
"3636",210390,2014,3,0,1,1,1
"3637",210390,2015,3,1,2,0,0
"3638",210390,2016,4,1,0,1,2
"3639",210390,2017,1,0,0,0,1
"3640",210390,2019,4,0,0,1,3
"3641",210390,2020,4,1,1,0,2
"3642",210400,2012,5,1,0,1,3
"3643",210400,2013,3,0,0,2,1
"3644",210400,2014,1,1,0,0,0
"3645",210400,2015,3,1,0,0,1
"3646",210400,2016,2,0,0,0,1
"3647",210400,2017,5,0,2,1,2
"3648",210400,2018,3,1,1,0,1
"3649",210400,2019,1,1,0,0,0
"3650",210400,2020,2,1,0,0,1
"3651",210405,2012,5,1,0,0,4
"3652",210405,2013,8,0,0,2,4
"3653",210405,2014,3,1,0,0,1
"3654",210405,2015,7,2,3,0,2
"3655",210405,2016,6,4,0,1,1
"3656",210405,2017,12,0,2,3,5
"3657",210405,2018,9,1,2,0,4
"3658",210405,2019,6,2,0,1,2
"3659",210405,2020,4,1,0,0,3
"3660",210407,2013,2,1,0,0,1
"3661",210407,2014,1,0,0,0,1
"3662",210407,2016,2,0,0,1,1
"3663",210407,2018,3,1,0,0,2
"3664",210408,2012,4,0,1,1,2
"3665",210408,2013,5,2,1,0,2
"3666",210408,2014,1,0,0,0,1
"3667",210408,2015,2,1,0,0,1
"3668",210408,2016,2,0,0,0,1
"3669",210408,2017,3,1,0,0,2
"3670",210408,2018,3,0,0,1,2
"3671",210408,2019,7,3,0,1,2
"3672",210408,2020,1,0,0,1,0
"3673",210409,2012,2,1,0,0,1
"3674",210409,2013,4,1,0,0,3
"3675",210409,2014,1,0,0,0,1
"3676",210409,2015,3,0,1,0,2
"3677",210409,2018,2,1,0,1,0
"3678",210409,2019,2,0,0,1,1
"3679",210409,2020,1,0,0,0,1
"3680",210410,2012,1,1,0,0,0
"3681",210410,2013,2,0,0,0,2
"3682",210410,2014,2,0,0,2,0
"3683",210410,2015,4,0,0,2,2
"3684",210410,2016,1,0,0,1,0
"3685",210410,2017,2,1,1,0,0
"3686",210410,2018,2,0,0,0,1
"3687",210410,2019,2,1,0,1,0
"3688",210410,2020,3,2,0,0,1
"3689",210420,2012,3,0,0,0,2
"3690",210420,2013,4,0,0,1,1
"3691",210420,2014,2,0,0,0,2
"3692",210420,2015,6,0,1,1,3
"3693",210420,2016,3,0,2,0,1
"3694",210420,2017,1,0,0,0,1
"3695",210420,2018,1,0,0,1,0
"3696",210420,2019,3,2,0,0,1
"3697",210420,2020,2,1,0,1,0
"3698",210430,2012,1,0,1,0,0
"3699",210430,2013,5,1,2,0,1
"3700",210430,2015,1,1,0,0,0
"3701",210430,2017,1,0,0,1,0
"3702",210430,2018,3,0,2,0,1
"3703",210440,2012,4,0,0,1,3
"3704",210440,2013,5,0,0,2,2
"3705",210440,2014,4,0,0,2,1
"3706",210440,2015,6,2,1,0,3
"3707",210440,2017,5,1,1,2,1
"3708",210440,2018,2,0,2,0,0
"3709",210440,2019,3,2,0,0,1
"3710",210440,2020,3,1,0,0,1
"3711",210450,2012,3,0,0,0,3
"3712",210450,2016,2,0,1,0,1
"3713",210450,2017,1,1,0,0,0
"3714",210450,2018,2,0,1,0,1
"3715",210450,2019,1,1,0,0,0
"3716",210450,2020,1,0,1,0,0
"3717",210455,2012,5,0,2,1,2
"3718",210455,2013,3,1,0,1,1
"3719",210455,2014,2,0,0,0,2
"3720",210455,2015,4,0,1,1,1
"3721",210455,2016,4,0,1,1,2
"3722",210455,2017,4,2,1,0,1
"3723",210455,2018,8,3,0,1,3
"3724",210455,2019,2,1,0,1,0
"3725",210455,2020,2,1,1,0,0
"3726",210460,2012,3,2,0,0,1
"3727",210460,2013,3,3,0,0,0
"3728",210460,2014,1,0,0,0,1
"3729",210460,2015,2,0,0,0,2
"3730",210460,2016,4,1,0,0,3
"3731",210460,2017,4,3,1,0,0
"3732",210460,2018,6,0,0,0,5
"3733",210460,2019,1,0,0,0,1
"3734",210460,2020,3,0,0,1,2
"3735",210462,2012,1,0,0,0,0
"3736",210462,2015,2,0,0,0,2
"3737",210462,2016,1,1,0,0,0
"3738",210462,2018,3,0,0,0,3
"3739",210462,2019,3,1,0,1,0
"3740",210462,2020,1,0,1,0,0
"3741",210465,2012,4,2,0,1,1
"3742",210465,2013,1,0,0,0,1
"3743",210465,2015,2,0,0,0,1
"3744",210465,2016,2,0,1,0,1
"3745",210465,2017,2,0,0,0,1
"3746",210465,2019,1,0,0,1,0
"3747",210465,2020,2,0,0,0,1
"3748",210467,2012,12,1,2,3,5
"3749",210467,2013,8,1,0,2,5
"3750",210467,2014,6,0,0,1,5
"3751",210467,2015,5,1,2,2,0
"3752",210467,2016,5,0,0,1,4
"3753",210467,2017,4,1,1,2,0
"3754",210467,2018,6,2,0,1,3
"3755",210467,2019,7,2,1,0,4
"3756",210467,2020,3,0,0,0,2
"3757",210470,2013,2,0,1,0,1
"3758",210470,2014,1,0,0,0,1
"3759",210470,2015,1,1,0,0,0
"3760",210470,2019,1,0,0,0,1
"3761",210470,2020,1,0,0,0,1
"3762",210480,2012,15,3,2,1,9
"3763",210480,2013,24,3,5,5,11
"3764",210480,2014,18,2,3,4,9
"3765",210480,2015,21,3,3,5,9
"3766",210480,2016,12,2,0,4,6
"3767",210480,2017,17,0,3,2,9
"3768",210480,2018,27,7,4,3,13
"3769",210480,2019,15,0,2,4,9
"3770",210480,2020,28,5,7,7,9
"3771",210490,2012,2,0,0,1,1
"3772",210490,2013,1,0,0,0,1
"3773",210490,2014,8,1,0,1,6
"3774",210490,2015,2,0,1,0,1
"3775",210490,2016,2,0,0,0,2
"3776",210490,2017,1,0,0,0,1
"3777",210490,2018,2,0,1,0,1
"3778",210490,2019,3,2,1,0,0
"3779",210490,2020,2,0,1,1,0
"3780",210500,2012,6,2,0,1,3
"3781",210500,2013,8,1,1,3,3
"3782",210500,2014,14,4,3,1,6
"3783",210500,2015,11,5,1,1,4
"3784",210500,2016,9,1,3,3,2
"3785",210500,2017,6,2,2,0,2
"3786",210500,2018,8,1,1,1,4
"3787",210500,2019,15,5,1,2,7
"3788",210500,2020,5,1,1,1,2
"3789",210510,2012,12,0,1,1,10
"3790",210510,2013,4,1,0,0,3
"3791",210510,2014,10,1,2,1,6
"3792",210510,2015,4,2,0,0,2
"3793",210510,2016,5,1,2,0,2
"3794",210510,2017,5,3,1,0,1
"3795",210510,2018,4,1,0,0,3
"3796",210510,2019,5,1,1,1,2
"3797",210510,2020,6,1,1,1,3
"3798",210515,2012,8,1,1,2,4
"3799",210515,2013,5,3,0,1,1
"3800",210515,2015,3,2,1,0,0
"3801",210515,2016,3,1,1,0,1
"3802",210515,2017,3,0,2,0,1
"3803",210515,2018,2,0,1,0,1
"3804",210515,2019,2,0,0,0,2
"3805",210515,2020,2,0,0,0,2
"3806",210520,2013,2,1,0,0,1
"3807",210520,2014,3,0,0,0,2
"3808",210520,2015,2,0,1,0,1
"3809",210520,2016,2,0,1,0,1
"3810",210520,2017,2,0,1,0,0
"3811",210520,2018,1,0,0,1,0
"3812",210520,2019,1,0,0,0,1
"3813",210520,2020,1,1,0,0,0
"3814",210530,2012,40,7,6,8,16
"3815",210530,2013,48,10,14,7,16
"3816",210530,2014,41,14,9,9,9
"3817",210530,2015,59,18,11,8,20
"3818",210530,2016,44,17,8,4,13
"3819",210530,2017,45,11,11,9,12
"3820",210530,2018,37,10,4,10,12
"3821",210530,2019,43,12,7,6,18
"3822",210530,2020,45,17,10,3,14
"3823",210535,2012,2,1,0,0,1
"3824",210535,2013,5,1,0,2,2
"3825",210535,2014,2,0,1,0,1
"3826",210535,2015,3,0,0,1,2
"3827",210535,2016,2,0,0,0,2
"3828",210535,2017,3,1,0,2,0
"3829",210535,2018,2,0,0,0,1
"3830",210535,2019,1,0,0,0,1
"3831",210535,2020,5,2,1,1,1
"3832",210540,2012,9,3,2,2,2
"3833",210540,2013,16,4,3,3,5
"3834",210540,2014,21,6,5,2,7
"3835",210540,2015,14,4,2,2,5
"3836",210540,2016,15,3,4,3,4
"3837",210540,2017,19,4,6,1,7
"3838",210540,2018,10,1,4,2,3
"3839",210540,2019,10,3,0,1,6
"3840",210540,2020,8,4,0,1,3
"3841",210542,2012,6,0,0,1,5
"3842",210542,2013,8,2,1,0,5
"3843",210542,2014,9,1,1,2,4
"3844",210542,2015,6,3,2,0,1
"3845",210542,2016,9,3,1,2,1
"3846",210542,2017,7,3,0,0,4
"3847",210542,2018,6,3,1,0,2
"3848",210542,2019,5,1,0,2,2
"3849",210542,2020,5,1,2,0,2
"3850",210545,2013,2,0,0,0,2
"3851",210545,2014,3,2,0,0,1
"3852",210545,2015,1,0,0,1,0
"3853",210547,2013,3,0,0,0,3
"3854",210547,2014,7,2,0,2,2
"3855",210547,2015,5,0,1,2,1
"3856",210547,2016,5,1,0,2,1
"3857",210547,2017,8,0,1,2,5
"3858",210547,2018,9,1,0,2,6
"3859",210547,2019,8,4,0,0,4
"3860",210547,2020,11,0,5,3,3
"3861",210550,2012,3,0,0,0,3
"3862",210550,2013,3,1,0,2,0
"3863",210550,2014,6,1,0,1,4
"3864",210550,2015,5,2,0,1,2
"3865",210550,2016,4,2,1,0,1
"3866",210550,2017,4,0,0,0,4
"3867",210550,2018,3,0,0,1,2
"3868",210550,2019,5,2,1,0,2
"3869",210550,2020,6,2,2,0,1
"3870",210560,2012,2,1,0,1,0
"3871",210560,2013,2,0,1,0,1
"3872",210560,2014,2,0,1,1,0
"3873",210560,2015,1,1,0,0,0
"3874",210560,2016,3,1,0,0,2
"3875",210560,2017,6,2,1,2,1
"3876",210560,2019,1,0,1,0,0
"3877",210560,2020,2,0,0,1,1
"3878",210565,2012,2,0,1,1,0
"3879",210565,2013,1,1,0,0,0
"3880",210565,2014,1,0,0,0,1
"3881",210565,2017,4,0,0,2,2
"3882",210565,2018,2,1,0,0,1
"3883",210565,2019,1,0,0,0,1
"3884",210565,2020,1,0,0,1,0
"3885",210570,2012,9,1,2,1,5
"3886",210570,2013,16,3,3,4,6
"3887",210570,2014,10,0,2,2,6
"3888",210570,2015,11,4,2,0,5
"3889",210570,2016,6,3,0,1,2
"3890",210570,2017,16,4,2,4,6
"3891",210570,2018,6,1,3,1,1
"3892",210570,2019,10,2,2,0,6
"3893",210570,2020,5,1,1,1,2
"3894",210580,2012,3,2,0,1,0
"3895",210580,2013,6,2,1,1,2
"3896",210580,2014,3,1,0,0,2
"3897",210580,2015,2,0,0,0,2
"3898",210580,2016,3,0,0,0,2
"3899",210580,2017,2,0,0,0,2
"3900",210580,2018,3,1,1,0,1
"3901",210580,2019,3,0,1,0,2
"3902",210590,2012,7,1,1,1,4
"3903",210590,2013,3,2,0,0,1
"3904",210590,2014,2,0,0,0,2
"3905",210590,2015,7,2,1,2,2
"3906",210590,2016,1,0,0,0,1
"3907",210590,2017,5,1,0,1,3
"3908",210590,2018,1,0,0,0,1
"3909",210590,2019,4,1,1,1,1
"3910",210590,2020,6,3,1,1,1
"3911",210592,2014,1,0,0,0,0
"3912",210592,2015,1,0,0,1,0
"3913",210592,2016,2,0,0,0,2
"3914",210592,2017,1,0,0,0,1
"3915",210592,2018,1,0,0,0,1
"3916",210592,2019,1,0,1,0,0
"3917",210592,2020,2,1,0,0,1
"3918",210594,2012,2,1,0,0,1
"3919",210594,2013,1,0,0,0,1
"3920",210594,2014,3,2,0,0,1
"3921",210594,2015,3,1,0,0,2
"3922",210594,2016,2,0,0,0,2
"3923",210594,2017,1,0,1,0,0
"3924",210594,2018,1,0,0,1,0
"3925",210594,2020,3,1,0,0,2
"3926",210596,2012,5,0,1,1,3
"3927",210596,2013,1,0,0,0,1
"3928",210596,2014,2,1,0,0,1
"3929",210596,2015,3,1,0,0,2
"3930",210596,2016,6,4,0,0,2
"3931",210596,2017,2,0,0,1,1
"3932",210596,2018,4,0,1,1,2
"3933",210596,2019,5,2,0,1,2
"3934",210596,2020,3,2,0,0,1
"3935",210598,2014,3,0,0,0,3
"3936",210598,2015,2,1,0,1,0
"3937",210598,2017,2,0,0,1,1
"3938",210598,2020,1,1,0,0,0
"3939",210600,2012,1,1,0,0,0
"3940",210600,2013,2,0,1,0,1
"3941",210600,2014,2,0,0,0,2
"3942",210600,2015,1,0,0,1,0
"3943",210600,2016,4,2,1,0,1
"3944",210600,2018,1,0,0,0,1
"3945",210600,2019,3,0,1,0,1
"3946",210600,2020,1,0,1,0,0
"3947",210610,2012,2,0,0,0,2
"3948",210610,2013,5,1,0,0,4
"3949",210610,2014,3,0,1,0,2
"3950",210610,2015,1,0,0,1,0
"3951",210610,2016,2,0,0,0,2
"3952",210610,2017,3,0,0,1,1
"3953",210610,2018,1,0,1,0,0
"3954",210610,2020,2,0,0,1,1
"3955",210620,2012,1,0,0,0,1
"3956",210620,2014,1,0,0,0,1
"3957",210620,2015,1,0,0,0,0
"3958",210620,2016,1,0,0,0,1
"3959",210620,2018,1,0,0,0,1
"3960",210620,2020,1,0,0,0,1
"3961",210630,2012,2,0,0,0,2
"3962",210630,2013,3,1,0,2,0
"3963",210630,2014,2,0,0,1,1
"3964",210630,2015,2,1,0,0,1
"3965",210630,2016,4,1,1,0,2
"3966",210630,2017,5,0,1,1,3
"3967",210630,2018,7,1,1,0,4
"3968",210630,2019,1,0,0,0,1
"3969",210630,2020,2,0,0,1,1
"3970",210632,2012,8,1,3,1,3
"3971",210632,2013,6,0,2,1,3
"3972",210632,2014,1,0,0,0,1
"3973",210632,2015,4,0,0,0,4
"3974",210632,2016,4,1,0,0,3
"3975",210632,2017,4,0,0,0,4
"3976",210632,2018,2,0,0,2,0
"3977",210632,2019,2,0,1,0,1
"3978",210632,2020,1,1,0,0,0
"3979",210635,2012,1,0,0,0,1
"3980",210635,2013,3,0,0,0,2
"3981",210635,2014,4,1,1,1,1
"3982",210635,2016,2,0,0,0,2
"3983",210635,2017,2,0,0,0,2
"3984",210635,2018,3,0,0,0,3
"3985",210635,2019,2,0,0,0,2
"3986",210635,2020,3,0,0,0,2
"3987",210637,2012,4,2,0,0,2
"3988",210637,2013,1,0,1,0,0
"3989",210637,2014,1,1,0,0,0
"3990",210637,2015,1,0,0,0,1
"3991",210637,2016,2,0,0,1,1
"3992",210637,2017,2,0,0,1,1
"3993",210637,2018,1,0,0,0,1
"3994",210637,2019,4,0,1,1,2
"3995",210637,2020,2,0,1,1,0
"3996",210640,2012,7,3,1,0,2
"3997",210640,2013,6,2,1,0,3
"3998",210640,2014,2,0,1,0,1
"3999",210640,2015,9,1,3,2,3
"4000",210640,2016,2,0,0,0,2
"4001",210640,2017,4,0,1,2,1
"4002",210640,2018,9,2,0,2,5
"4003",210640,2019,2,1,0,0,1
"4004",210640,2020,4,0,0,1,2
"4005",210650,2012,4,0,1,0,3
"4006",210650,2013,4,1,0,1,2
"4007",210650,2014,7,1,2,1,3
"4008",210650,2015,2,1,0,0,1
"4009",210650,2016,3,0,1,1,1
"4010",210650,2017,4,0,0,2,2
"4011",210650,2018,4,1,1,0,2
"4012",210650,2019,6,1,0,1,4
"4013",210650,2020,6,4,0,1,1
"4014",210660,2012,17,4,3,3,7
"4015",210660,2013,6,1,1,0,4
"4016",210660,2014,6,1,1,2,2
"4017",210660,2015,8,0,1,4,3
"4018",210660,2016,4,1,0,1,2
"4019",210660,2017,11,5,2,3,1
"4020",210660,2018,13,4,3,1,4
"4021",210660,2019,7,1,2,1,3
"4022",210660,2020,4,1,2,0,1
"4023",210663,2012,2,1,0,0,1
"4024",210663,2014,2,2,0,0,0
"4025",210663,2015,2,0,1,0,1
"4026",210663,2019,1,0,0,0,1
"4027",210663,2020,4,1,0,0,3
"4028",210667,2012,1,0,0,1,0
"4029",210667,2013,2,1,0,0,1
"4030",210667,2014,1,1,0,0,0
"4031",210667,2019,1,0,0,1,0
"4032",210667,2020,2,0,0,0,2
"4033",210670,2012,2,0,0,0,2
"4034",210670,2015,2,0,1,0,1
"4035",210670,2017,1,0,0,0,1
"4036",210670,2018,2,0,0,0,2
"4037",210670,2019,9,2,1,4,2
"4038",210670,2020,3,1,1,0,0
"4039",210675,2012,2,1,1,0,0
"4040",210675,2013,5,1,2,0,0
"4041",210675,2014,4,1,2,0,1
"4042",210675,2015,1,0,0,1,0
"4043",210675,2016,4,2,0,0,2
"4044",210675,2017,2,1,0,0,1
"4045",210675,2020,2,0,0,1,1
"4046",210680,2012,2,0,0,0,0
"4047",210680,2013,1,0,0,0,1
"4048",210680,2014,3,0,1,0,2
"4049",210680,2015,2,0,0,0,1
"4050",210680,2016,3,0,0,1,2
"4051",210680,2017,3,0,1,0,2
"4052",210680,2018,4,1,1,0,2
"4053",210680,2019,2,1,0,1,0
"4054",210680,2020,2,0,1,0,1
"4055",210690,2012,10,2,0,3,5
"4056",210690,2013,11,2,1,2,5
"4057",210690,2014,11,2,2,4,3
"4058",210690,2015,5,1,1,0,3
"4059",210690,2016,10,1,1,3,4
"4060",210690,2017,6,0,1,3,2
"4061",210690,2018,5,0,2,2,1
"4062",210690,2019,6,2,0,3,1
"4063",210690,2020,5,2,0,1,2
"4064",210700,2012,1,0,0,0,1
"4065",210700,2013,1,0,0,0,1
"4066",210700,2014,1,0,0,0,1
"4067",210700,2015,1,1,0,0,0
"4068",210700,2016,1,0,0,0,1
"4069",210700,2017,2,0,1,1,0
"4070",210700,2019,3,1,0,0,2
"4071",210700,2020,1,0,0,0,1
"4072",210710,2012,3,0,3,0,0
"4073",210710,2013,6,1,1,2,2
"4074",210710,2014,5,0,0,2,3
"4075",210710,2015,2,1,0,0,1
"4076",210710,2017,5,0,1,2,2
"4077",210710,2018,11,3,1,0,7
"4078",210710,2019,2,0,0,0,1
"4079",210710,2020,3,0,0,0,3
"4080",210720,2012,2,0,0,0,2
"4081",210720,2013,3,1,0,1,1
"4082",210720,2014,2,0,0,0,2
"4083",210720,2015,1,0,0,1,0
"4084",210720,2016,4,0,1,0,3
"4085",210720,2017,2,0,1,0,1
"4086",210720,2018,4,0,0,1,3
"4087",210720,2019,2,1,0,0,1
"4088",210720,2020,1,1,0,0,0
"4089",210725,2012,1,0,0,0,1
"4090",210725,2014,6,2,1,0,1
"4091",210725,2015,1,0,0,0,1
"4092",210725,2017,2,0,0,1,1
"4093",210725,2018,1,1,0,0,0
"4094",210725,2020,1,0,1,0,0
"4095",210730,2014,1,0,0,1,0
"4096",210735,2012,2,0,0,1,1
"4097",210735,2013,2,0,0,0,2
"4098",210735,2014,3,0,0,0,3
"4099",210735,2015,4,0,1,0,3
"4100",210735,2016,2,0,1,0,1
"4101",210735,2018,3,1,1,0,1
"4102",210735,2019,3,1,0,0,2
"4103",210735,2020,2,1,1,0,0
"4104",210740,2012,3,1,0,0,2
"4105",210740,2013,2,1,1,0,0
"4106",210740,2014,4,0,0,0,4
"4107",210740,2015,2,0,0,1,1
"4108",210740,2016,2,1,0,0,1
"4109",210740,2017,2,0,1,1,0
"4110",210740,2018,2,1,0,1,0
"4111",210740,2019,3,0,0,1,2
"4112",210740,2020,4,0,2,1,0
"4113",210745,2012,2,1,1,0,0
"4114",210745,2013,3,0,0,0,3
"4115",210745,2014,2,0,0,0,1
"4116",210745,2015,1,1,0,0,0
"4117",210745,2017,1,0,0,0,1
"4118",210745,2018,5,0,0,2,1
"4119",210745,2019,2,0,0,0,2
"4120",210745,2020,1,0,0,0,0
"4121",210750,2012,18,3,3,3,9
"4122",210750,2013,20,5,6,4,5
"4123",210750,2014,16,5,4,4,3
"4124",210750,2015,17,7,1,4,5
"4125",210750,2016,20,7,3,1,8
"4126",210750,2017,21,5,5,5,6
"4127",210750,2018,13,3,4,1,4
"4128",210750,2019,27,7,7,3,10
"4129",210750,2020,20,6,4,3,6
"4130",210760,2012,3,0,0,0,3
"4131",210760,2013,5,2,2,1,0
"4132",210760,2014,2,1,0,0,1
"4133",210760,2015,1,1,0,0,0
"4134",210760,2016,3,1,1,1,0
"4135",210760,2017,4,1,0,1,1
"4136",210760,2018,2,0,0,0,2
"4137",210760,2019,3,0,1,0,2
"4138",210760,2020,5,0,1,1,3
"4139",210770,2012,2,0,1,0,1
"4140",210770,2013,4,2,0,0,2
"4141",210770,2014,3,0,1,1,0
"4142",210770,2015,3,1,0,1,1
"4143",210770,2016,4,3,0,0,0
"4144",210770,2017,1,0,1,0,0
"4145",210770,2018,2,0,1,1,0
"4146",210770,2019,4,0,1,1,2
"4147",210770,2020,2,1,0,0,1
"4148",210780,2012,11,1,0,4,5
"4149",210780,2013,9,1,2,3,3
"4150",210780,2014,5,1,0,0,4
"4151",210780,2015,5,2,0,1,2
"4152",210780,2016,8,2,1,2,3
"4153",210780,2017,6,5,1,0,0
"4154",210780,2018,8,1,2,0,5
"4155",210780,2019,2,1,0,0,1
"4156",210780,2020,9,4,1,2,1
"4157",210790,2012,5,1,0,2,2
"4158",210790,2013,5,0,0,0,3
"4159",210790,2014,7,0,1,0,5
"4160",210790,2015,2,0,0,2,0
"4161",210790,2016,9,1,2,1,4
"4162",210790,2017,5,1,1,1,2
"4163",210790,2018,7,4,0,1,2
"4164",210790,2019,1,1,0,0,0
"4165",210790,2020,4,0,2,1,1
"4166",210800,2012,3,0,0,0,3
"4167",210800,2013,2,0,1,0,1
"4168",210800,2014,2,2,0,0,0
"4169",210800,2015,2,0,0,0,2
"4170",210800,2016,3,0,0,0,3
"4171",210800,2017,6,0,2,1,3
"4172",210800,2018,4,1,1,0,2
"4173",210800,2019,3,0,1,0,2
"4174",210800,2020,5,1,1,0,3
"4175",210805,2012,7,0,1,1,4
"4176",210805,2013,2,0,0,1,1
"4177",210805,2014,3,0,0,1,2
"4178",210805,2015,1,0,0,1,0
"4179",210805,2016,3,0,0,1,2
"4180",210805,2017,1,0,0,0,1
"4181",210805,2018,4,0,0,0,4
"4182",210805,2019,4,0,0,3,1
"4183",210805,2020,2,1,0,0,1
"4184",210810,2012,6,2,1,1,2
"4185",210810,2013,4,2,0,0,1
"4186",210810,2014,4,0,1,0,3
"4187",210810,2015,4,0,3,0,1
"4188",210810,2016,5,1,0,1,1
"4189",210810,2017,6,1,0,0,5
"4190",210810,2018,3,0,0,1,2
"4191",210810,2019,5,0,1,1,3
"4192",210810,2020,5,0,3,0,2
"4193",210820,2012,10,3,3,1,3
"4194",210820,2013,11,2,0,2,7
"4195",210820,2014,3,0,0,1,2
"4196",210820,2015,8,3,0,1,3
"4197",210820,2016,9,1,1,3,4
"4198",210820,2017,4,0,0,1,3
"4199",210820,2018,3,1,0,2,0
"4200",210820,2019,8,2,0,2,4
"4201",210820,2020,1,0,0,1,0
"4202",210825,2012,6,2,0,1,3
"4203",210825,2013,7,1,1,0,5
"4204",210825,2014,10,4,1,0,5
"4205",210825,2015,7,2,1,0,4
"4206",210825,2016,4,0,1,0,3
"4207",210825,2017,6,3,0,2,1
"4208",210825,2018,7,1,1,1,4
"4209",210825,2019,7,2,1,1,3
"4210",210825,2020,5,1,1,0,3
"4211",210830,2012,10,1,0,3,5
"4212",210830,2013,11,1,0,1,6
"4213",210830,2014,7,0,1,1,5
"4214",210830,2015,12,4,0,0,6
"4215",210830,2016,2,0,0,0,2
"4216",210830,2017,14,3,3,4,4
"4217",210830,2018,13,2,3,2,6
"4218",210830,2019,10,0,1,5,4
"4219",210830,2020,11,1,4,2,4
