"codmunres","municipio","uf","regiao","ano","nascidos","obitos_fetais_totais","obitos_fetais_mais_22sem"
"310980","Cachoeira Dourada","MG","Sudeste",2015,"29",0,0
"310980","Cachoeira Dourada","MG","Sudeste",2016,"24",0,0
"310980","Cachoeira Dourada","MG","Sudeste",2017,"24",1,1
"310980","Cachoeira Dourada","MG","Sudeste",2018,"25",0,0
"310980","Cachoeira Dourada","MG","Sudeste",2019,"13",0,0
"310980","Cachoeira Dourada","MG","Sudeste",2020,"11",1,1
"310990","Caetanópolis","MG","Sudeste",2012,"108",1,1
"310990","Caetanópolis","MG","Sudeste",2013,"95",1,1
"310990","Caetanópolis","MG","Sudeste",2014,"129",0,0
"310990","Caetanópolis","MG","Sudeste",2015,"129",0,0
"310990","Caetanópolis","MG","Sudeste",2016,"106",4,4
"310990","Caetanópolis","MG","Sudeste",2017,"119",2,2
"310990","Caetanópolis","MG","Sudeste",2018,"135",0,0
"310990","Caetanópolis","MG","Sudeste",2019,"128",0,0
"310990","Caetanópolis","MG","Sudeste",2020,"124",2,2
"311000","Caeté","MG","Sudeste",2012,"516",9,6
"311000","Caeté","MG","Sudeste",2013,"529",6,4
"311000","Caeté","MG","Sudeste",2014,"520",7,6
"311000","Caeté","MG","Sudeste",2015,"502",10,9
"311000","Caeté","MG","Sudeste",2016,"502",5,3
"311000","Caeté","MG","Sudeste",2017,"497",10,9
"311000","Caeté","MG","Sudeste",2018,"466",15,12
"311000","Caeté","MG","Sudeste",2019,"493",6,4
"311000","Caeté","MG","Sudeste",2020,"457",4,4
"311010","Caiana","MG","Sudeste",2012,"63",1,1
"311010","Caiana","MG","Sudeste",2013,"49",0,0
"311010","Caiana","MG","Sudeste",2014,"71",1,0
"311010","Caiana","MG","Sudeste",2015,"68",1,1
"311010","Caiana","MG","Sudeste",2016,"59",0,0
"311010","Caiana","MG","Sudeste",2017,"63",0,0
"311010","Caiana","MG","Sudeste",2018,"68",0,0
"311010","Caiana","MG","Sudeste",2019,"72",2,2
"311010","Caiana","MG","Sudeste",2020,"61",2,2
"311020","Cajuri","MG","Sudeste",2012,"39",2,2
"311020","Cajuri","MG","Sudeste",2013,"44",3,3
"311020","Cajuri","MG","Sudeste",2014,"36",1,1
"311020","Cajuri","MG","Sudeste",2015,"48",0,0
"311020","Cajuri","MG","Sudeste",2016,"41",1,1
"311020","Cajuri","MG","Sudeste",2017,"35",0,0
"311020","Cajuri","MG","Sudeste",2018,"39",0,0
"311020","Cajuri","MG","Sudeste",2019,"38",0,0
"311020","Cajuri","MG","Sudeste",2020,"59",0,0
"311030","Caldas","MG","Sudeste",2012,"125",2,2
"311030","Caldas","MG","Sudeste",2013,"103",2,2
"311030","Caldas","MG","Sudeste",2014,"115",4,1
"311030","Caldas","MG","Sudeste",2015,"124",3,1
"311030","Caldas","MG","Sudeste",2016,"121",2,2
"311030","Caldas","MG","Sudeste",2017,"112",2,2
"311030","Caldas","MG","Sudeste",2018,"119",2,1
"311030","Caldas","MG","Sudeste",2019,"125",3,3
"311030","Caldas","MG","Sudeste",2020,"110",0,0
"311040","Camacho","MG","Sudeste",2012,"28",0,0
"311040","Camacho","MG","Sudeste",2013,"30",0,0
"311040","Camacho","MG","Sudeste",2014,"34",1,1
"311040","Camacho","MG","Sudeste",2015,"30",1,1
"311040","Camacho","MG","Sudeste",2016,"29",4,4
"311040","Camacho","MG","Sudeste",2017,"25",0,0
"311040","Camacho","MG","Sudeste",2018,"26",1,0
"311040","Camacho","MG","Sudeste",2019,"32",0,0
"311040","Camacho","MG","Sudeste",2020,"28",1,1
"311050","Camanducaia","MG","Sudeste",2012,"260",7,2
"311050","Camanducaia","MG","Sudeste",2013,"251",2,2
"311050","Camanducaia","MG","Sudeste",2014,"266",3,1
"311050","Camanducaia","MG","Sudeste",2015,"281",4,3
"311050","Camanducaia","MG","Sudeste",2016,"261",3,3
"311050","Camanducaia","MG","Sudeste",2017,"280",1,1
"311050","Camanducaia","MG","Sudeste",2018,"302",3,2
"311050","Camanducaia","MG","Sudeste",2019,"278",4,4
"311050","Camanducaia","MG","Sudeste",2020,"269",2,1
"311060","Cambuí","MG","Sudeste",2012,"298",5,4
"311060","Cambuí","MG","Sudeste",2013,"344",3,1
"311060","Cambuí","MG","Sudeste",2014,"333",1,1
"311060","Cambuí","MG","Sudeste",2015,"318",3,3
"311060","Cambuí","MG","Sudeste",2016,"325",2,1
"311060","Cambuí","MG","Sudeste",2017,"360",2,2
"311060","Cambuí","MG","Sudeste",2018,"345",5,5
"311060","Cambuí","MG","Sudeste",2019,"332",1,1
"311060","Cambuí","MG","Sudeste",2020,"351",2,0
"311070","Cambuquira","MG","Sudeste",2012,"140",1,1
"311070","Cambuquira","MG","Sudeste",2013,"143",2,1
"311070","Cambuquira","MG","Sudeste",2014,"149",3,2
"311070","Cambuquira","MG","Sudeste",2015,"159",1,1
"311070","Cambuquira","MG","Sudeste",2016,"161",2,1
"311070","Cambuquira","MG","Sudeste",2017,"135",0,0
"311070","Cambuquira","MG","Sudeste",2018,"142",3,2
"311070","Cambuquira","MG","Sudeste",2019,"135",2,1
"311070","Cambuquira","MG","Sudeste",2020,"142",0,0
"311080","Campanário","MG","Sudeste",2012,"42",2,1
"311080","Campanário","MG","Sudeste",2013,"32",1,1
"311080","Campanário","MG","Sudeste",2014,"40",0,0
"311080","Campanário","MG","Sudeste",2015,"41",0,0
"311080","Campanário","MG","Sudeste",2016,"43",0,0
"311080","Campanário","MG","Sudeste",2017,"45",1,1
"311080","Campanário","MG","Sudeste",2018,"41",1,0
"311080","Campanário","MG","Sudeste",2019,"40",0,0
"311080","Campanário","MG","Sudeste",2020,"29",0,0
"311090","Campanha","MG","Sudeste",2012,"232",5,3
"311090","Campanha","MG","Sudeste",2013,"169",4,3
"311090","Campanha","MG","Sudeste",2014,"178",5,4
"311090","Campanha","MG","Sudeste",2015,"190",3,2
"311090","Campanha","MG","Sudeste",2016,"178",1,1
"311090","Campanha","MG","Sudeste",2017,"193",1,1
"311090","Campanha","MG","Sudeste",2018,"177",1,1
"311090","Campanha","MG","Sudeste",2019,"178",2,2
"311090","Campanha","MG","Sudeste",2020,"174",0,0
"311100","Campestre","MG","Sudeste",2012,"229",1,1
"311100","Campestre","MG","Sudeste",2013,"197",0,0
"311100","Campestre","MG","Sudeste",2014,"183",0,0
"311100","Campestre","MG","Sudeste",2015,"223",1,1
"311100","Campestre","MG","Sudeste",2016,"196",2,2
"311100","Campestre","MG","Sudeste",2017,"179",1,1
"311100","Campestre","MG","Sudeste",2018,"200",2,2
"311100","Campestre","MG","Sudeste",2019,"178",2,2
"311100","Campestre","MG","Sudeste",2020,"212",1,1
"311110","Campina Verde","MG","Sudeste",2012,"195",0,0
"311110","Campina Verde","MG","Sudeste",2013,"199",2,2
"311110","Campina Verde","MG","Sudeste",2014,"198",2,2
"311110","Campina Verde","MG","Sudeste",2015,"182",4,3
"311110","Campina Verde","MG","Sudeste",2016,"178",5,5
"311110","Campina Verde","MG","Sudeste",2017,"161",4,1
"311110","Campina Verde","MG","Sudeste",2018,"178",3,3
"311110","Campina Verde","MG","Sudeste",2019,"164",2,2
"311110","Campina Verde","MG","Sudeste",2020,"160",2,1
"311115","Campo Azul","MG","Sudeste",2012,"43",0,0
"311115","Campo Azul","MG","Sudeste",2013,"49",0,0
"311115","Campo Azul","MG","Sudeste",2014,"46",0,0
"311115","Campo Azul","MG","Sudeste",2015,"45",0,0
"311115","Campo Azul","MG","Sudeste",2016,"43",0,0
"311115","Campo Azul","MG","Sudeste",2017,"57",1,1
"311115","Campo Azul","MG","Sudeste",2018,"40",1,1
"311115","Campo Azul","MG","Sudeste",2019,"44",0,0
"311115","Campo Azul","MG","Sudeste",2020,"41",0,0
"311120","Campo Belo","MG","Sudeste",2012,"633",7,7
"311120","Campo Belo","MG","Sudeste",2013,"608",4,3
"311120","Campo Belo","MG","Sudeste",2014,"585",7,6
"311120","Campo Belo","MG","Sudeste",2015,"575",7,6
"311120","Campo Belo","MG","Sudeste",2016,"557",5,5
"311120","Campo Belo","MG","Sudeste",2017,"609",5,5
"311120","Campo Belo","MG","Sudeste",2018,"607",4,3
"311120","Campo Belo","MG","Sudeste",2019,"589",4,4
"311120","Campo Belo","MG","Sudeste",2020,"571",5,5
"311130","Campo do Meio","MG","Sudeste",2012,"123",1,1
"311130","Campo do Meio","MG","Sudeste",2013,"129",4,3
"311130","Campo do Meio","MG","Sudeste",2014,"125",2,2
"311130","Campo do Meio","MG","Sudeste",2015,"122",0,0
"311130","Campo do Meio","MG","Sudeste",2016,"115",2,2
"311130","Campo do Meio","MG","Sudeste",2017,"145",2,2
"311130","Campo do Meio","MG","Sudeste",2018,"161",1,1
"311130","Campo do Meio","MG","Sudeste",2019,"123",1,1
"311130","Campo do Meio","MG","Sudeste",2020,"141",0,0
"311140","Campo Florido","MG","Sudeste",2012,"100",1,1
"311140","Campo Florido","MG","Sudeste",2013,"98",0,0
"311140","Campo Florido","MG","Sudeste",2014,"112",4,1
"311140","Campo Florido","MG","Sudeste",2015,"125",0,0
"311140","Campo Florido","MG","Sudeste",2016,"115",1,1
"311140","Campo Florido","MG","Sudeste",2017,"93",1,1
"311140","Campo Florido","MG","Sudeste",2018,"126",1,1
"311140","Campo Florido","MG","Sudeste",2019,"111",1,0
"311140","Campo Florido","MG","Sudeste",2020,"128",1,0
"311150","Campos Altos","MG","Sudeste",2012,"225",3,3
"311150","Campos Altos","MG","Sudeste",2013,"197",1,1
"311150","Campos Altos","MG","Sudeste",2014,"201",2,2
"311150","Campos Altos","MG","Sudeste",2015,"244",6,3
"311150","Campos Altos","MG","Sudeste",2016,"218",6,5
"311150","Campos Altos","MG","Sudeste",2017,"185",2,2
"311150","Campos Altos","MG","Sudeste",2018,"206",2,1
"311150","Campos Altos","MG","Sudeste",2019,"199",1,1
"311150","Campos Altos","MG","Sudeste",2020,"169",1,1
"311160","Campos Gerais","MG","Sudeste",2012,"319",2,2
"311160","Campos Gerais","MG","Sudeste",2013,"328",2,2
"311160","Campos Gerais","MG","Sudeste",2014,"325",2,0
"311160","Campos Gerais","MG","Sudeste",2015,"322",1,1
"311160","Campos Gerais","MG","Sudeste",2016,"283",4,3
"311160","Campos Gerais","MG","Sudeste",2017,"289",2,1
"311160","Campos Gerais","MG","Sudeste",2018,"302",2,2
"311160","Campos Gerais","MG","Sudeste",2019,"295",3,2
"311160","Campos Gerais","MG","Sudeste",2020,"304",4,4
"311170","Canaã","MG","Sudeste",2012,"51",3,1
"311170","Canaã","MG","Sudeste",2013,"66",0,0
"311170","Canaã","MG","Sudeste",2014,"49",0,0
"311170","Canaã","MG","Sudeste",2015,"70",1,0
"311170","Canaã","MG","Sudeste",2016,"43",0,0
"311170","Canaã","MG","Sudeste",2017,"49",1,0
"311170","Canaã","MG","Sudeste",2018,"70",1,1
"311170","Canaã","MG","Sudeste",2019,"47",0,0
"311170","Canaã","MG","Sudeste",2020,"63",1,0
"311180","Canápolis","MG","Sudeste",2012,"141",2,2
"311180","Canápolis","MG","Sudeste",2013,"132",4,4
"311180","Canápolis","MG","Sudeste",2014,"120",1,1
"311180","Canápolis","MG","Sudeste",2015,"139",1,1
"311180","Canápolis","MG","Sudeste",2016,"119",1,1
"311180","Canápolis","MG","Sudeste",2017,"135",0,0
"311180","Canápolis","MG","Sudeste",2018,"113",0,0
"311180","Canápolis","MG","Sudeste",2019,"108",1,0
"311180","Canápolis","MG","Sudeste",2020,"124",1,1
"311190","Cana Verde","MG","Sudeste",2012,"64",0,0
"311190","Cana Verde","MG","Sudeste",2013,"59",1,1
"311190","Cana Verde","MG","Sudeste",2014,"56",0,0
"311190","Cana Verde","MG","Sudeste",2015,"63",2,2
"311190","Cana Verde","MG","Sudeste",2016,"44",0,0
"311190","Cana Verde","MG","Sudeste",2017,"60",1,1
"311190","Cana Verde","MG","Sudeste",2018,"49",0,0
"311190","Cana Verde","MG","Sudeste",2019,"58",0,0
"311190","Cana Verde","MG","Sudeste",2020,"41",0,0
"311200","Candeias","MG","Sudeste",2012,"147",1,1
"311200","Candeias","MG","Sudeste",2013,"142",0,0
"311200","Candeias","MG","Sudeste",2014,"143",1,1
"311200","Candeias","MG","Sudeste",2015,"137",1,1
"311200","Candeias","MG","Sudeste",2016,"125",0,0
"311200","Candeias","MG","Sudeste",2017,"117",0,0
"311200","Candeias","MG","Sudeste",2018,"135",1,1
"311200","Candeias","MG","Sudeste",2019,"107",1,1
"311200","Candeias","MG","Sudeste",2020,"150",1,1
"311205","Cantagalo","MG","Sudeste",2012,"56",2,2
"311205","Cantagalo","MG","Sudeste",2013,"37",1,1
"311205","Cantagalo","MG","Sudeste",2014,"49",0,0
"311205","Cantagalo","MG","Sudeste",2015,"47",1,1
"311205","Cantagalo","MG","Sudeste",2016,"53",0,0
"311205","Cantagalo","MG","Sudeste",2017,"60",0,0
"311205","Cantagalo","MG","Sudeste",2018,"45",0,0
"311205","Cantagalo","MG","Sudeste",2019,"55",0,0
"311205","Cantagalo","MG","Sudeste",2020,"39",0,0
"311210","Caparaó","MG","Sudeste",2012,"70",1,0
"311210","Caparaó","MG","Sudeste",2013,"58",0,0
"311210","Caparaó","MG","Sudeste",2014,"75",1,1
"311210","Caparaó","MG","Sudeste",2015,"71",1,1
"311210","Caparaó","MG","Sudeste",2016,"73",0,0
"311210","Caparaó","MG","Sudeste",2017,"83",0,0
"311210","Caparaó","MG","Sudeste",2018,"95",0,0
"311210","Caparaó","MG","Sudeste",2019,"89",2,2
"311210","Caparaó","MG","Sudeste",2020,"81",1,0
"311220","Capela Nova","MG","Sudeste",2012,"37",0,0
"311220","Capela Nova","MG","Sudeste",2013,"38",0,0
"311220","Capela Nova","MG","Sudeste",2014,"35",0,0
"311220","Capela Nova","MG","Sudeste",2015,"51",0,0
"311220","Capela Nova","MG","Sudeste",2016,"42",1,1
"311220","Capela Nova","MG","Sudeste",2017,"40",1,1
"311220","Capela Nova","MG","Sudeste",2018,"43",0,0
"311220","Capela Nova","MG","Sudeste",2019,"50",1,1
"311220","Capela Nova","MG","Sudeste",2020,"38",0,0
"311230","Capelinha","MG","Sudeste",2012,"532",7,7
"311230","Capelinha","MG","Sudeste",2013,"582",5,4
"311230","Capelinha","MG","Sudeste",2014,"540",3,2
"311230","Capelinha","MG","Sudeste",2015,"476",8,6
"311230","Capelinha","MG","Sudeste",2016,"590",10,10
"311230","Capelinha","MG","Sudeste",2017,"591",4,3
"311230","Capelinha","MG","Sudeste",2018,"637",1,1
"311230","Capelinha","MG","Sudeste",2019,"586",7,6
"311230","Capelinha","MG","Sudeste",2020,"571",5,5
"311240","Capetinga","MG","Sudeste",2012,"71",0,0
"311240","Capetinga","MG","Sudeste",2013,"79",3,2
"311240","Capetinga","MG","Sudeste",2014,"80",2,2
"311240","Capetinga","MG","Sudeste",2015,"87",2,2
"311240","Capetinga","MG","Sudeste",2016,"70",0,0
"311240","Capetinga","MG","Sudeste",2017,"61",1,1
"311240","Capetinga","MG","Sudeste",2018,"75",0,0
"311240","Capetinga","MG","Sudeste",2019,"74",2,1
"311240","Capetinga","MG","Sudeste",2020,"67",1,0
"311250","Capim Branco","MG","Sudeste",2012,"107",2,1
"311250","Capim Branco","MG","Sudeste",2013,"114",2,2
"311250","Capim Branco","MG","Sudeste",2014,"116",2,0
"311250","Capim Branco","MG","Sudeste",2015,"134",0,0
"311250","Capim Branco","MG","Sudeste",2016,"129",3,3
"311250","Capim Branco","MG","Sudeste",2017,"123",1,1
"311250","Capim Branco","MG","Sudeste",2018,"134",1,1
"311250","Capim Branco","MG","Sudeste",2019,"111",0,0
"311250","Capim Branco","MG","Sudeste",2020,"98",0,0
"311260","Capinópolis","MG","Sudeste",2012,"165",1,1
"311260","Capinópolis","MG","Sudeste",2013,"170",1,1
"311260","Capinópolis","MG","Sudeste",2014,"141",5,3
"311260","Capinópolis","MG","Sudeste",2015,"154",0,0
"311260","Capinópolis","MG","Sudeste",2016,"150",0,0
"311260","Capinópolis","MG","Sudeste",2017,"167",1,1
"311260","Capinópolis","MG","Sudeste",2018,"176",1,1
"311260","Capinópolis","MG","Sudeste",2019,"155",0,0
"311260","Capinópolis","MG","Sudeste",2020,"158",1,1
"311265","Capitão Andrade","MG","Sudeste",2012,"57",1,1
"311265","Capitão Andrade","MG","Sudeste",2013,"56",0,0
"311265","Capitão Andrade","MG","Sudeste",2014,"72",0,0
"311265","Capitão Andrade","MG","Sudeste",2015,"57",0,0
"311265","Capitão Andrade","MG","Sudeste",2016,"58",0,0
"311265","Capitão Andrade","MG","Sudeste",2017,"68",2,0
"311265","Capitão Andrade","MG","Sudeste",2018,"57",0,0
"311265","Capitão Andrade","MG","Sudeste",2019,"54",0,0
"311265","Capitão Andrade","MG","Sudeste",2020,"52",1,1
"311270","Capitão Enéas","MG","Sudeste",2012,"175",0,0
"311270","Capitão Enéas","MG","Sudeste",2013,"190",3,3
"311270","Capitão Enéas","MG","Sudeste",2014,"196",6,4
"311270","Capitão Enéas","MG","Sudeste",2015,"185",2,2
"311270","Capitão Enéas","MG","Sudeste",2016,"168",5,5
"311270","Capitão Enéas","MG","Sudeste",2017,"186",1,1
"311270","Capitão Enéas","MG","Sudeste",2018,"231",3,3
"311270","Capitão Enéas","MG","Sudeste",2019,"194",5,5
"311270","Capitão Enéas","MG","Sudeste",2020,"214",3,2
"311280","Capitólio","MG","Sudeste",2012,"65",1,1
"311280","Capitólio","MG","Sudeste",2013,"85",1,1
"311280","Capitólio","MG","Sudeste",2014,"81",0,0
"311280","Capitólio","MG","Sudeste",2015,"88",0,0
"311280","Capitólio","MG","Sudeste",2016,"98",1,1
"311280","Capitólio","MG","Sudeste",2017,"101",0,0
"311280","Capitólio","MG","Sudeste",2018,"87",3,3
"311280","Capitólio","MG","Sudeste",2019,"104",0,0
"311280","Capitólio","MG","Sudeste",2020,"128",1,1
"311290","Caputira","MG","Sudeste",2012,"109",2,2
"311290","Caputira","MG","Sudeste",2013,"115",2,2
"311290","Caputira","MG","Sudeste",2014,"119",1,1
"311290","Caputira","MG","Sudeste",2015,"123",2,1
"311290","Caputira","MG","Sudeste",2016,"137",1,1
"311290","Caputira","MG","Sudeste",2017,"125",0,0
"311290","Caputira","MG","Sudeste",2018,"116",0,0
"311290","Caputira","MG","Sudeste",2019,"110",3,2
"311290","Caputira","MG","Sudeste",2020,"102",0,0
"311300","Caraí","MG","Sudeste",2012,"265",7,3
"311300","Caraí","MG","Sudeste",2013,"272",6,6
"311300","Caraí","MG","Sudeste",2014,"266",4,2
"311300","Caraí","MG","Sudeste",2015,"257",7,4
"311300","Caraí","MG","Sudeste",2016,"258",2,2
"311300","Caraí","MG","Sudeste",2017,"276",4,4
"311300","Caraí","MG","Sudeste",2018,"268",3,3
"311300","Caraí","MG","Sudeste",2019,"257",5,4
"311300","Caraí","MG","Sudeste",2020,"238",2,1
"311310","Caranaíba","MG","Sudeste",2012,"30",0,0
"311310","Caranaíba","MG","Sudeste",2013,"23",0,0
"311310","Caranaíba","MG","Sudeste",2014,"25",0,0
"311310","Caranaíba","MG","Sudeste",2015,"25",0,0
"311310","Caranaíba","MG","Sudeste",2016,"22",0,0
"311310","Caranaíba","MG","Sudeste",2017,"25",0,0
"311310","Caranaíba","MG","Sudeste",2018,"28",0,0
"311310","Caranaíba","MG","Sudeste",2019,"33",0,0
"311310","Caranaíba","MG","Sudeste",2020,"23",0,0
"311320","Carandaí","MG","Sudeste",2012,"224",8,7
"311320","Carandaí","MG","Sudeste",2013,"311",3,2
"311320","Carandaí","MG","Sudeste",2014,"278",2,2
"311320","Carandaí","MG","Sudeste",2015,"315",4,3
"311320","Carandaí","MG","Sudeste",2016,"303",2,2
"311320","Carandaí","MG","Sudeste",2017,"300",6,4
"311320","Carandaí","MG","Sudeste",2018,"273",4,3
"311320","Carandaí","MG","Sudeste",2019,"291",3,2
"311320","Carandaí","MG","Sudeste",2020,"290",4,4
"311330","Carangola","MG","Sudeste",2012,"435",6,0
"311330","Carangola","MG","Sudeste",2013,"411",6,3
"311330","Carangola","MG","Sudeste",2014,"433",6,5
"311330","Carangola","MG","Sudeste",2015,"425",2,2
"311330","Carangola","MG","Sudeste",2016,"398",4,3
"311330","Carangola","MG","Sudeste",2017,"415",7,7
"311330","Carangola","MG","Sudeste",2018,"451",4,3
"311330","Carangola","MG","Sudeste",2019,"392",6,4
"311330","Carangola","MG","Sudeste",2020,"371",3,1
"311340","Caratinga","MG","Sudeste",2012,"1098",10,10
"311340","Caratinga","MG","Sudeste",2013,"1034",6,2
"311340","Caratinga","MG","Sudeste",2014,"1227",11,11
"311340","Caratinga","MG","Sudeste",2015,"1170",17,15
"311340","Caratinga","MG","Sudeste",2016,"1138",11,10
"311340","Caratinga","MG","Sudeste",2017,"1141",11,11
"311340","Caratinga","MG","Sudeste",2018,"1210",24,24
"311340","Caratinga","MG","Sudeste",2019,"1152",13,13
"311340","Caratinga","MG","Sudeste",2020,"1175",9,8
"311350","Carbonita","MG","Sudeste",2012,"99",0,0
"311350","Carbonita","MG","Sudeste",2013,"94",1,1
"311350","Carbonita","MG","Sudeste",2014,"76",1,1
"311350","Carbonita","MG","Sudeste",2015,"93",1,1
"311350","Carbonita","MG","Sudeste",2016,"98",0,0
"311350","Carbonita","MG","Sudeste",2017,"90",1,1
"311350","Carbonita","MG","Sudeste",2018,"81",0,0
"311350","Carbonita","MG","Sudeste",2019,"90",2,1
"311350","Carbonita","MG","Sudeste",2020,"85",4,4
"311360","Careaçu","MG","Sudeste",2012,"76",1,1
"311360","Careaçu","MG","Sudeste",2013,"103",2,2
"311360","Careaçu","MG","Sudeste",2014,"78",1,0
"311360","Careaçu","MG","Sudeste",2015,"73",1,1
"311360","Careaçu","MG","Sudeste",2016,"71",1,0
"311360","Careaçu","MG","Sudeste",2017,"68",1,1
"311360","Careaçu","MG","Sudeste",2018,"82",0,0
"311360","Careaçu","MG","Sudeste",2019,"72",0,0
"311360","Careaçu","MG","Sudeste",2020,"60",0,0
"311370","Carlos Chagas","MG","Sudeste",2012,"236",2,2
"311370","Carlos Chagas","MG","Sudeste",2013,"223",3,1
"311370","Carlos Chagas","MG","Sudeste",2014,"247",2,0
"311370","Carlos Chagas","MG","Sudeste",2015,"240",1,1
"311370","Carlos Chagas","MG","Sudeste",2016,"226",4,3
"311370","Carlos Chagas","MG","Sudeste",2017,"213",6,4
"311370","Carlos Chagas","MG","Sudeste",2018,"244",4,3
"311370","Carlos Chagas","MG","Sudeste",2019,"227",1,0
"311370","Carlos Chagas","MG","Sudeste",2020,"208",5,4
"311380","Carmésia","MG","Sudeste",2012,"34",0,0
"311380","Carmésia","MG","Sudeste",2013,"27",1,1
"311380","Carmésia","MG","Sudeste",2014,"36",0,0
"311380","Carmésia","MG","Sudeste",2015,"39",0,0
"311380","Carmésia","MG","Sudeste",2016,"38",1,1
"311380","Carmésia","MG","Sudeste",2017,"30",0,0
"311380","Carmésia","MG","Sudeste",2018,"36",1,1
"311380","Carmésia","MG","Sudeste",2019,"28",1,1
"311380","Carmésia","MG","Sudeste",2020,"33",0,0
"311390","Carmo da Cachoeira","MG","Sudeste",2012,"149",3,1
"311390","Carmo da Cachoeira","MG","Sudeste",2013,"133",4,4
"311390","Carmo da Cachoeira","MG","Sudeste",2014,"114",0,0
"311390","Carmo da Cachoeira","MG","Sudeste",2015,"129",2,2
"311390","Carmo da Cachoeira","MG","Sudeste",2016,"119",0,0
"311390","Carmo da Cachoeira","MG","Sudeste",2017,"134",0,0
"311390","Carmo da Cachoeira","MG","Sudeste",2018,"127",0,0
"311390","Carmo da Cachoeira","MG","Sudeste",2019,"142",2,2
"311390","Carmo da Cachoeira","MG","Sudeste",2020,"135",2,2
"311400","Carmo da Mata","MG","Sudeste",2012,"93",1,1
