"codmunres";"ano";"nascidos_vivos_asfixia1";"total_de_nascidos_vivos"
313030;2017;0;64
313030;2018;1;69
313030;2019;0;62
313030;2020;0;65
313030;2021;0;53
313040;2012;1;64
313040;2013;0;68
313040;2014;0;71
313040;2015;0;63
313040;2016;0;68
313040;2017;0;67
313040;2018;1;77
313040;2019;0;75
313040;2020;0;63
313040;2021;2;63
313050;2012;0;73
313050;2013;2;82
313050;2014;2;66
313050;2015;0;110
313050;2016;0;111
313050;2017;1;114
313050;2018;2;149
313050;2019;0;131
313050;2020;0;133
313050;2021;0;114
313055;2012;0;69
313055;2013;1;66
313055;2014;3;62
313055;2015;0;68
313055;2016;0;63
313055;2017;1;78
313055;2018;0;79
313055;2019;1;62
313055;2020;0;78
313055;2021;0;76
313060;2012;1;64
313060;2013;2;56
313060;2014;0;41
313060;2015;2;46
313060;2016;1;71
313060;2017;0;44
313060;2018;0;52
313060;2019;0;48
313060;2020;0;54
313060;2021;1;62
313065;2012;0;64
313065;2013;0;65
313065;2014;0;72
313065;2015;0;65
313065;2016;0;56
313065;2017;0;62
313065;2018;0;69
313065;2019;0;61
313065;2020;1;67
313065;2021;0;58
313070;2012;0;60
313070;2013;0;72
313070;2014;0;43
313070;2015;0;64
313070;2016;0;58
313070;2017;0;64
313070;2018;1;64
313070;2019;2;64
313070;2020;0;54
313070;2021;0;50
313080;2012;0;26
313080;2013;0;28
313080;2014;0;32
313080;2015;2;25
313080;2016;0;23
313080;2017;0;29
313080;2018;0;23
313080;2019;0;24
313080;2020;0;31
313080;2021;0;21
313090;2012;5;188
313090;2013;0;193
313090;2014;1;145
313090;2015;0;196
313090;2016;2;194
313090;2017;1;156
313090;2018;0;164
313090;2019;1;184
313090;2020;0;160
313090;2021;0;164
313100;2012;0;60
313100;2013;1;56
313100;2014;0;65
313100;2015;0;65
313100;2016;0;77
313100;2017;0;64
313100;2018;0;48
313100;2019;0;50
313100;2020;0;45
313100;2021;0;63
313110;2012;1;58
313110;2013;1;57
313110;2014;1;64
313110;2015;1;63
313110;2016;1;68
313110;2017;0;54
313110;2018;0;61
313110;2019;1;57
313110;2020;2;72
313110;2021;1;57
313115;2012;0;184
313115;2013;0;122
313115;2014;0;36
313115;2015;1;171
313115;2016;1;176
313115;2017;0;174
313115;2018;1;182
313115;2019;3;184
313115;2020;1;192
313115;2021;1;214
313120;2012;0;145
313120;2013;4;148
313120;2014;1;139
313120;2015;1;127
313120;2016;0;83
313120;2017;0;70
313120;2018;0;25
313120;2019;0;89
313120;2020;1;88
313120;2021;0;110
313130;2012;10;874
313130;2013;8;792
313130;2014;3;472
313130;2015;4;939
313130;2016;9;905
313130;2017;9;888
313130;2018;10;859
313130;2019;6;1163
313130;2020;14;1186
313130;2021;11;1218
313140;2012;0;35
313140;2013;0;22
313140;2014;0;31
313140;2015;0;27
313140;2016;0;36
313140;2017;0;33
313140;2018;0;32
313140;2019;0;21
313140;2020;0;38
313140;2021;0;36
313150;2012;0;83
313150;2013;0;74
313150;2014;1;68
313150;2015;1;101
313150;2016;1;78
313150;2017;1;88
313150;2018;0;90
313150;2019;0;81
313150;2020;1;65
313150;2021;0;87
313160;2012;1;83
313160;2013;0;76
313160;2014;0;66
313160;2015;1;66
313160;2016;1;68
313160;2017;0;72
313160;2018;0;83
313160;2019;0;78
313160;2020;0;94
313160;2021;1;75
313170;2012;5;522
313170;2013;4;582
313170;2014;10;577
313170;2015;13;581
313170;2016;10;748
313170;2017;3;777
313170;2018;5;778
313170;2019;7;779
313170;2020;15;764
313170;2021;14;812
313180;2012;2;80
313180;2013;0;70
313180;2014;3;84
313180;2015;0;82
313180;2016;0;77
313180;2017;0;90
313180;2018;0;87
313180;2019;1;80
313180;2020;0;95
313180;2021;1;117
313190;2012;4;462
313190;2013;0;441
313190;2014;5;473
313190;2015;7;451
313190;2016;6;434
313190;2017;2;475
313190;2018;4;486
313190;2019;3;491
313190;2020;0;502
313190;2021;5;515
313200;2012;0;43
313200;2013;0;45
313200;2014;1;42
313200;2015;0;44
313200;2016;0;23
313200;2017;0;12
313200;2018;0;22
313200;2019;0;27
313200;2020;0;24
313200;2021;0;36
313210;2012;3;193
313210;2013;1;198
313210;2014;1;184
313210;2015;0;196
313210;2016;0;146
313210;2017;2;148
313210;2018;2;155
313210;2019;0;134
313210;2020;0;118
313210;2021;2;182
313220;2012;0;138
313220;2013;1;107
313220;2014;0;117
313220;2015;1;148
313220;2016;0;126
313220;2017;1;135
313220;2018;2;133
313220;2019;0;127
313220;2020;1;127
313220;2021;0;143
313230;2012;0;159
313230;2013;1;151
313230;2014;3;124
313230;2015;1;157
313230;2016;6;144
313230;2017;1;148
313230;2018;2;180
313230;2019;2;157
313230;2020;1;137
313230;2021;0;176
313240;2012;1;618
313240;2013;4;614
313240;2014;4;659
313240;2015;4;638
313240;2016;1;662
313240;2017;6;697
313240;2018;2;653
313240;2019;3;707
313240;2020;2;681
313240;2021;6;673
313250;2012;2;314
313250;2013;3;361
313250;2014;0;397
313250;2015;0;342
313250;2016;1;337
313250;2017;2;333
313250;2018;0;326
313250;2019;2;302
313250;2020;1;322
313250;2021;1;310
313260;2012;1;46
313260;2013;0;37
313260;2014;2;45
313260;2015;0;27
313260;2016;0;38
313260;2017;1;30
313260;2018;1;44
313260;2019;0;30
313260;2020;0;41
313260;2021;0;36
313270;2012;3;246
313270;2013;2;290
313270;2014;1;244
313270;2015;2;247
313270;2016;2;285
313270;2017;1;242
313270;2018;0;248
313270;2019;2;233
313270;2020;3;232
313270;2021;3;251
313280;2012;1;8
313280;2013;1;12
313280;2014;0;18
313280;2015;2;19
313280;2016;0;12
313280;2017;0;14
313280;2018;0;11
313280;2019;2;20
313280;2020;0;25
313280;2021;0;17
313290;2012;0;97
313290;2013;1;106
313290;2014;0;100
313290;2015;2;107
313290;2016;3;102
313290;2017;0;97
313290;2018;0;108
313290;2019;0;109
313290;2020;3;82
313290;2021;1;87
313300;2012;0;121
313300;2013;1;126
313300;2014;0;130
313300;2015;1;145
313300;2016;1;168
313300;2017;2;153
313300;2018;1;161
313300;2019;0;138
313300;2020;0;137
313300;2021;2;155
313310;2012;1;131
313310;2013;0;163
313310;2014;1;137
313310;2015;0;145
313310;2016;0;123
313310;2017;0;149
313310;2018;0;130
313310;2019;0;132
313310;2020;0;126
313310;2021;0;131
313320;2012;1;82
313320;2013;1;73
313320;2014;0;84
313320;2015;0;71
313320;2016;0;65
313320;2017;0;84
313320;2018;0;90
313320;2019;1;99
313320;2020;0;98
313320;2021;0;114
313330;2012;2;176
313330;2013;0;160
313330;2014;0;188
313330;2015;0;198
313330;2016;0;164
313330;2017;1;182
313330;2018;0;167
313330;2019;0;182
313330;2020;1;169
313330;2021;3;190
313340;2012;0;91
313340;2013;0;92
313340;2014;0;94
313340;2015;0;88
313340;2016;0;102
313340;2017;0;96
313340;2018;0;92
313340;2019;0;94
313340;2020;0;99
313340;2021;0;76
313350;2012;4;157
313350;2013;1;138
313350;2014;1;147
313350;2015;0;166
313350;2016;1;156
313350;2017;1;177
313350;2018;1;165
313350;2019;1;147
313350;2020;0;155
313350;2021;1;149
313360;2012;0;82
313360;2013;0;77
313360;2014;0;85
313360;2015;1;87
313360;2016;0;106
313360;2017;0;119
313360;2018;0;123
313360;2019;0;116
313360;2020;3;119
313360;2021;0;101
313370;2012;0;139
313370;2013;0;112
313370;2014;1;121
313370;2015;0;116
313370;2016;0;115
313370;2017;0;105
313370;2018;0;118
313370;2019;0;101
313370;2020;1;115
313370;2021;0;104
313375;2012;2;124
313375;2013;0;150
313375;2014;1;143
313375;2015;0;155
313375;2016;1;148
313375;2017;0;115
313375;2018;1;121
313375;2019;1;126
313375;2020;2;119
313375;2021;1;118
313380;2012;1;416
313380;2013;2;387
313380;2014;0;410
313380;2015;0;414
313380;2016;3;452
313380;2017;0;473
313380;2018;2;496
313380;2019;1;496
313380;2020;2;507
313380;2021;2;498
313390;2012;1;42
313390;2013;0;50
313390;2014;0;47
313390;2015;0;51
313390;2016;0;43
313390;2017;0;32
313390;2018;2;43
313390;2019;0;39
313390;2020;0;43
313390;2021;0;47
313400;2012;0;94
313400;2013;1;128
313400;2014;1;133
313400;2015;0;149
313400;2016;0;131
313400;2017;0;132
313400;2018;0;120
313400;2019;1;108
313400;2020;1;128
313400;2021;0;117
313410;2012;0;59
313410;2013;0;75
313410;2014;0;68
313410;2015;1;77
313410;2016;1;62
313410;2017;1;79
313410;2018;1;66
313410;2019;1;63
313410;2020;1;65
313410;2021;0;73
313420;2012;7;623
313420;2013;1;624
313420;2014;3;667
313420;2015;4;688
313420;2016;6;622
313420;2017;3;608
313420;2018;2;602
313420;2019;4;590
313420;2020;2;543
313420;2021;5;537
313430;2012;0;54
313430;2013;0;57
313430;2014;1;71
313430;2015;0;68
313430;2016;2;62
313430;2017;0;46
313430;2018;0;51
313430;2019;0;58
313430;2020;0;54
313430;2021;0;61
313440;2012;0;340
313440;2013;0;352
313440;2014;0;378
313440;2015;0;389
313440;2016;1;384
313440;2017;0;374
313440;2018;2;394
313440;2019;0;371
313440;2020;0;353
313440;2021;1;345
313450;2012;0;27
313450;2013;0;45
313450;2014;0;38
313450;2015;0;38
313450;2016;0;26
313450;2017;0;31
313450;2018;1;37
313450;2019;0;35
313450;2020;0;51
313450;2021;0;41
313460;2012;0;142
313460;2013;1;162
313460;2014;3;155
313460;2015;2;165
313460;2016;3;175
313460;2017;1;181
313460;2018;3;175
313460;2019;0;159
313460;2020;0;174
313460;2021;2;180
313470;2012;1;80
313470;2013;3;90
313470;2014;4;98
313470;2015;4;113
313470;2016;6;112
313470;2017;0;104
313470;2018;3;123
313470;2019;1;89
313470;2020;0;98
313470;2021;1;109
313480;2012;0;86
313480;2013;1;78
313480;2014;1;64
313480;2015;0;64
313480;2016;2;74
313480;2017;0;80
313480;2018;1;76
313480;2019;0;82
313480;2020;0;71
313480;2021;0;64
313490;2012;0;208
313490;2013;1;190
313490;2014;2;196
313490;2015;0;173
313490;2016;0;195
313490;2017;0;195
313490;2018;0;219
313490;2019;0;204
313490;2020;0;196
313490;2021;0;196
313500;2012;0;8
313500;2013;0;9
313500;2014;0;15
313500;2015;1;31
313500;2016;0;26
313500;2017;0;27
313500;2018;0;36
313500;2019;1;28
313500;2020;0;33
313500;2021;0;19
313505;2012;1;405
313505;2013;4;412
313505;2014;0;426
313505;2015;4;397
313505;2016;6;381
313505;2017;3;371
313505;2018;3;412
313505;2019;3;394
313505;2020;3;394
313505;2021;2;371
313507;2012;0;67
313507;2013;0;57
313507;2014;0;48
313507;2015;0;41
313507;2016;1;34
313507;2017;0;44
313507;2018;0;44
313507;2019;0;46
313507;2020;1;50
313507;2021;0;49
313510;2012;5;520
313510;2013;4;529
313510;2014;5;492
313510;2015;2;510
313510;2016;5;523
313510;2017;3;517
313510;2018;10;515
313510;2019;5;540
313510;2020;1;509
313510;2021;4;538
313520;2012;5;474
313520;2013;1;446
313520;2014;4;477
313520;2015;3;465
313520;2016;1;436
313520;2017;3;602
313520;2018;3;479
313520;2019;0;369
313520;2020;1;298
313520;2021;2;419
313530;2012;0;46
313530;2013;0;31
313530;2014;0;37
313530;2015;1;38
313530;2016;0;38
313530;2017;0;62
313530;2018;0;50
313530;2019;0;43
313530;2020;0;40
313530;2021;1;55
313535;2012;1;89
313535;2013;1;92
313535;2014;0;86
313535;2015;1;76
313535;2016;2;79
313535;2017;0;84
313535;2018;1;95
313535;2019;0;81
313535;2020;0;83
313535;2021;0;80
313540;2012;0;48
313540;2013;1;35
313540;2014;0;62
313540;2015;1;66
313540;2016;0;44
313540;2017;0;59
313540;2018;0;44
313540;2019;3;56
313540;2020;0;65
313540;2021;0;48
313545;2012;0;38
313545;2013;0;60
313545;2014;2;80
313545;2015;1;76
313545;2016;0;49
313545;2017;0;76
313545;2018;0;69
313545;2019;0;55
313545;2020;0;66
313545;2021;0;51
313550;2012;3;121
313550;2013;1;87
313550;2014;0;100
313550;2015;0;102
313550;2016;1;100
313550;2017;1;102
313550;2018;0;124
313550;2019;1;124
313550;2020;0;89
313550;2021;0;102
313560;2012;0;88
313560;2013;0;73
313560;2014;0;79
313560;2015;1;76
313560;2016;1;70
313560;2017;0;74
313560;2018;0;47
313560;2019;0;61
313560;2020;0;59
313560;2021;0;52
313570;2012;0;42
313570;2013;0;52
313570;2014;0;45
313570;2015;0;58
313570;2016;0;50
313570;2017;1;42
313570;2018;0;43
313570;2019;0;53
313570;2020;0;48
313570;2021;0;51
313580;2012;3;80
313580;2013;3;164
313580;2014;2;208
313580;2015;3;214
313580;2016;3;208
313580;2017;2;218
313580;2018;2;208
313580;2019;3;216
313580;2020;2;178
313580;2021;3;197
313590;2012;0;41
313590;2013;0;45
313590;2014;0;46
313590;2015;0;55
313590;2016;0;45
313590;2017;0;54
313590;2018;0;46
313590;2019;0;45
313590;2020;0;32
313590;2021;1;49
313600;2012;0;13
313600;2013;0;65
313600;2014;0;153
313600;2015;0;151
313600;2016;1;148
313600;2017;2;151
313600;2018;3;161
313600;2019;3;144
313600;2020;0;130
313600;2021;0;152
313610;2012;0;37
313610;2013;0;22
313610;2014;0;7
313610;2015;0;28
313610;2016;0;37
313610;2017;0;27
313610;2018;0;37
313610;2019;0;46
313610;2020;0;30
313610;2021;0;32
313620;2012;14;355
313620;2013;4;302
313620;2014;4;339
313620;2015;0;301
313620;2016;1;205
313620;2017;2;194
313620;2018;1;82
313620;2019;1;40
313620;2020;1;54
313620;2021;1;49
313630;2012;3;344
313630;2013;1;303
313630;2014;0;320
313630;2015;0;434
313630;2016;1;428
313630;2017;2;418
313630;2018;2;493
313630;2019;4;533
313630;2020;6;510
313630;2021;12;548
313640;2012;0;34
313640;2013;1;26
313640;2014;1;28
313640;2015;0;31
313640;2016;0;28
313640;2017;0;37
313640;2018;1;33
313640;2019;0;36
313640;2020;1;30
313640;2021;0;34
313650;2012;3;90
313650;2013;1;80
313650;2014;3;99
313650;2015;2;97
313650;2016;1;81
313650;2017;0;92
313650;2018;0;101
313650;2019;4;95
313650;2020;2;101
313650;2021;2;95
313652;2012;0;43
313652;2013;2;54
313652;2014;0;46
313652;2015;0;23
313652;2016;0;19
313652;2017;0;23
313652;2018;0;10
313652;2019;0;17
313652;2020;1;29
313652;2021;0;25
313655;2012;0;51
313655;2013;1;50
313655;2014;0;37
313655;2015;1;44
313655;2016;0;41
313655;2017;0;35
313655;2018;0;41
313655;2019;0;42
313655;2020;1;42
313655;2021;0;49
313657;2012;0;34
313657;2013;0;32
313657;2014;0;13
313657;2015;0;8
313657;2016;1;6
313657;2017;0;7
313657;2018;0;6
313657;2019;0;7
313657;2020;0;6
313657;2021;0;24
313660;2012;0;57
313660;2013;0;49
313660;2014;0;58
313660;2015;0;60
313660;2016;0;57
313660;2017;0;65
313660;2018;0;58
313660;2019;0;79
313660;2020;2;63
313660;2021;0;58
313665;2012;0;269
313665;2013;1;275
313665;2014;3;334
313665;2015;1;316
313665;2016;0;317
313665;2017;3;319
313665;2018;6;337
313665;2019;3;342
313665;2020;2;358
313665;2021;2;302
313670;2012;38;2559
313670;2013;51;2687
313670;2014;27;2563
313670;2015;28;2569
313670;2016;31;2667
313670;2017;26;2768
313670;2018;16;2830
313670;2019;23;2915
313670;2020;16;2803
313670;2021;13;2784
313680;2012;0;49
313680;2013;0;42
313680;2014;0;31
313680;2015;0;36
313680;2016;1;36
313680;2017;0;31
313680;2018;0;38
313680;2019;0;28
313680;2020;0;30
313680;2021;1;37
313690;2012;0;61
313690;2013;0;57
313690;2014;0;61
313690;2015;0;65
313690;2016;0;89
313690;2017;0;109
313690;2018;0;104
313690;2019;0;107
313690;2020;4;140
313690;2021;0;106
313695;2012;1;13
313695;2013;0;23
313695;2014;0;38
313695;2015;0;25
313695;2016;0;12
313695;2017;0;11
313695;2018;0;9
313695;2019;1;11
313695;2020;1;19
313695;2021;0;14
313700;2012;1;154
313700;2013;1;157
313700;2014;3;182
313700;2015;1;156
313700;2016;0;155
313700;2017;1;159
313700;2018;1;170
313700;2019;2;178
313700;2020;3;153
313700;2021;1;144
313710;2012;1;81
313710;2013;0;40
313710;2014;1;47
313710;2015;0;54
313710;2016;0;40
313710;2017;0;51
313710;2018;0;52
313710;2019;0;35
313710;2020;0;46
313710;2021;0;44
313720;2012;1;328
313720;2013;1;330
313720;2014;3;356
313720;2015;0;388
313720;2016;1;385
313720;2017;4;410
313720;2018;0;367
313720;2019;4;439
313720;2020;5;466
313720;2021;2;454
313730;2012;0;39
313730;2013;0;31
313730;2014;0;43
313730;2015;1;50
313730;2016;0;20
313730;2017;0;29
313730;2018;0;32
313730;2019;1;35
313730;2020;0;35
313730;2021;0;40
313740;2012;0;95
313740;2013;1;124
313740;2014;0;141
313740;2015;0;126
313740;2016;0;112
313740;2017;0;123
313740;2018;0;118
313740;2019;0;117
313740;2020;0;131
313740;2021;0;129
313750;2012;1;125
313750;2013;0;134
313750;2014;2;121
313750;2015;0;143
313750;2016;0;148
313750;2017;2;173
313750;2018;0;169
313750;2019;0;176
313750;2020;0;172
313750;2021;1;161
313753;2012;0;82
313753;2013;0;76
313753;2014;0;64
313753;2015;0;77
313753;2016;0;71
313753;2017;1;111
313753;2018;0;86
313753;2019;0;81
313753;2020;0;83
313753;2021;0;79
313760;2012;2;555
313760;2013;5;582
313760;2014;6;694
313760;2015;4;689
313760;2016;6;662
313760;2017;6;665
313760;2018;7;672
313760;2019;3;668
313760;2020;2;650
313760;2021;6;652
313770;2012;0;101
313770;2013;6;142
313770;2014;0;176
313770;2015;1;168
313770;2016;0;176
313770;2017;0;183
313770;2018;0;170
313770;2019;0;269
313770;2020;1;258
313770;2021;0;243
313780;2012;2;182
313780;2013;0;152
313780;2014;1;193
313780;2015;2;184
313780;2016;2;182
313780;2017;0;198
313780;2018;1;178
313780;2019;1;171
313780;2020;0;177
313780;2021;0;189
313790;2012;0;34
313790;2013;0;25
313790;2014;0;30
313790;2015;0;35
313790;2016;0;29
313790;2017;0;30
313790;2018;0;24
313790;2019;0;32
313790;2020;0;22
313790;2021;0;21
313800;2012;0;36
313800;2013;0;28
313800;2014;0;32
313800;2015;0;44
313800;2016;0;30
313800;2017;0;41
313800;2018;0;15
313800;2019;1;9
313800;2020;0;25
313800;2021;0;13
313810;2012;0;59
313810;2013;1;50
313810;2014;1;52
313810;2015;0;74
313810;2016;0;51
313810;2017;0;63
313810;2018;0;63
313810;2019;0;65
313810;2020;0;58
313810;2021;0;84
313820;2012;5;692
313820;2013;4;679
313820;2014;1;622
313820;2015;3;609
313820;2016;1;584
313820;2017;4;607
313820;2018;4;670
313820;2019;3;629
313820;2020;4;612
313820;2021;4;545
313830;2012;0;20
313830;2013;0;29
313830;2014;0;32
313830;2015;0;25
313830;2016;0;23
313830;2017;1;26
313830;2018;0;28
313830;2019;0;20
313830;2020;0;20
313830;2021;0;31
313835;2012;0;48
313835;2013;0;43
313835;2014;0;43
313835;2015;0;24
313835;2016;0;15
313835;2017;0;10
313835;2018;0;15
313835;2019;0;22
313835;2020;0;22
313835;2021;2;42
313840;2012;1;459
313840;2013;2;441
313840;2014;4;475
313840;2015;0;464
313840;2016;2;476
313840;2017;4;413
313840;2018;3;401
313840;2019;2;376
313840;2020;7;445
313840;2021;3;396
313850;2012;0;29
313850;2013;0;23
313850;2014;0;36
313850;2015;0;52
313850;2016;0;30
313850;2017;0;34
313850;2018;0;37
313850;2019;0;36
313850;2020;1;42
313850;2021;0;34
313860;2012;1;119
313860;2013;1;119
313860;2014;2;133
313860;2015;1;130
313860;2016;0;119
313860;2017;0;126
313860;2018;1;145
313860;2019;0;159
313860;2020;0;141
313860;2021;0;143
313862;2012;0;62
313862;2013;0;63
313862;2014;0;73
313862;2015;0;87
313862;2016;0;85
313862;2017;0;103
313862;2018;0;87
313862;2019;0;87
313862;2020;0;75
313862;2021;0;74
313865;2012;1;79
313865;2013;1;90
313865;2014;0;82
313865;2015;0;92
313865;2016;0;87
313865;2017;0;108
313865;2018;4;96
313865;2019;0;88
313865;2020;0;83
313865;2021;0;88
313867;2012;1;10
313867;2013;0;14
313867;2014;1;24
313867;2015;0;8
313867;2017;0;4
313867;2018;0;8
313867;2019;1;89
313867;2020;0;96
313867;2021;1;97
313868;2012;0;73
313868;2013;0;55
313868;2014;1;80
313868;2015;2;64
313868;2016;1;68
313868;2017;0;70
313868;2018;0;83
313868;2019;0;60
313868;2020;0;54
313868;2021;0;65
313870;2012;0;46
313870;2013;0;43
313870;2014;0;45
313870;2015;0;54
313870;2016;0;47
313870;2017;0;37
313870;2018;0;52
313870;2019;0;48
313870;2020;1;43
313870;2021;0;42
313880;2012;1;135
313880;2013;1;153
313880;2014;0;151
313880;2015;2;145
313880;2016;1;180
313880;2017;1;157
313880;2018;0;149
313880;2019;1;159
313880;2020;1;135
313880;2021;0;159
313890;2012;0;67
313890;2013;1;72
313890;2014;1;72
313890;2015;0;65
313890;2016;0;66
313890;2017;0;79
313890;2018;0;73
313890;2019;0;67
313890;2020;0;63
313890;2021;0;61
313900;2012;3;315
313900;2013;2;269
313900;2014;0;307
313900;2015;1;321
313900;2016;4;337
313900;2017;1;355
313900;2018;3;323
313900;2019;1;355
313900;2020;3;358
313900;2021;1;329
313910;2012;0;47
313910;2013;0;39
313910;2014;0;45
313910;2015;1;39
313910;2016;0;43
313910;2017;0;53
313910;2018;0;46
313910;2019;0;41
313910;2020;0;43
313910;2021;0;51
313920;2012;2;129
313920;2013;5;128
313920;2014;2;139
313920;2015;4;167
313920;2016;3;153
313920;2017;0;139
313920;2018;3;146
313920;2019;0;145
313920;2020;1;139
313920;2021;1;135
313925;2012;0;17
313925;2013;0;14
313925;2014;0;15
313925;2015;0;17
313925;2016;0;12
313925;2017;0;6
313925;2018;0;6
313925;2019;0;4
313925;2020;0;5
313925;2021;0;3
313930;2012;1;98
313930;2013;1;141
313930;2014;0;86
313930;2015;0;76
313930;2016;2;63
313930;2017;0;47
313930;2018;0;37
313930;2019;0;37
313930;2020;5;42
313930;2021;0;26
313940;2012;2;58
313940;2013;2;173
313940;2014;4;258
313940;2015;5;42
313940;2016;0;24
313940;2017;0;32
313940;2018;1;38
313940;2019;4;578
313940;2020;0;580
313940;2021;5;672
313950;2012;0;76
313950;2013;2;78
313950;2014;0;106
313950;2015;2;72
313950;2016;0;46
313950;2017;0;43
313950;2018;0;46
313950;2019;0;205
313950;2020;2;200
313950;2021;0;199
313960;2012;2;268
313960;2013;0;244
313960;2014;1;232
313960;2015;1;196
313960;2016;0;198
313960;2017;0;225
313960;2018;6;266
313960;2019;1;229
313960;2020;1;253
313960;2021;0;279
313970;2012;0;55
313970;2013;3;72
313970;2014;0;65
313970;2015;0;62
313970;2016;0;75
313970;2017;0;54
313970;2018;1;78
313970;2019;1;74
313970;2020;0;48
313970;2021;0;65
313980;2012;0;74
313980;2013;0;91
313980;2014;1;109
313980;2015;0;102
313980;2016;0;110
313980;2017;4;142
313980;2018;0;131
313980;2019;3;137
313980;2020;0;135
313980;2021;0;132
313990;2012;0;131
313990;2013;2;162
313990;2014;0;140
313990;2015;1;153
313990;2016;1;135
313990;2017;1;152
313990;2018;2;160
313990;2019;0;149
313990;2020;0;152
313990;2021;0;117
314000;2012;3;499
314000;2013;8;521
314000;2014;8;546
314000;2015;7;540
314000;2016;5;637
314000;2017;9;609
314000;2018;5;629
314000;2019;6;589
314000;2020;2;648
314000;2021;6;663
314010;2012;2;48
314010;2013;0;38
314010;2014;0;47
314010;2015;0;36
314010;2016;0;26
314010;2017;0;39
314010;2018;0;47
314010;2019;0;46
314010;2020;0;39
314010;2021;0;46
314015;2012;1;160
314015;2013;0;201
314015;2014;1;193
314015;2015;3;206
314015;2016;0;180
314015;2017;0;172
314015;2018;1;210
314015;2019;2;168
314015;2020;0;167
314015;2021;0;180
314020;2012;0;21
314020;2013;0;25
314020;2014;0;17
