"ano","codmunres","locnasc_incompletos","locnasc_totais","tpnascassi_incompletos","tpnascassi_totais"
2013,"411050",0,91,0,91
2013,"411060",0,60,0,60
2013,"411065",0,5,0,5
2013,"411070",0,265,0,265
2013,"411080",0,27,0,27
2013,"411090",0,19,0,19
2013,"411095",0,14,0,14
2013,"411100",0,23,1,23
2013,"411110",0,20,0,20
2013,"411120",0,37,0,37
2013,"411125",0,283,0,283
2013,"411130",0,24,0,24
2013,"411140",0,78,0,78
2013,"411150",0,65,0,65
2013,"411155",0,26,0,26
2013,"411160",0,8,0,8
2013,"411170",0,11,0,11
2013,"411180",0,145,1,145
2013,"411190",0,56,0,56
2013,"411200",0,134,0,134
2013,"411210",0,39,0,39
2013,"411220",0,20,0,20
2013,"411230",0,30,0,30
2013,"411240",0,31,1,31
2013,"411250",0,45,0,45
2013,"411260",0,6,0,6
2013,"411270",0,50,0,50
2013,"411275",0,15,0,15
2013,"411280",0,49,1,49
2013,"411290",0,11,0,11
2013,"411295",0,20,0,20
2013,"411300",0,34,0,34
2013,"411310",0,1,0,1
2013,"411320",0,322,0,322
2013,"411325",0,44,0,44
2013,"411330",0,189,0,189
2013,"411340",0,11,0,11
2013,"411342",0,14,0,14
2013,"411345",0,48,0,48
2013,"411350",0,60,0,60
2013,"411360",0,9,0,9
2013,"411370",0,2646,3,2646
2013,"411373",0,27,0,27
2013,"411375",0,8,0,8
2013,"411380",0,20,0,20
2013,"411390",0,40,0,40
2013,"411400",0,58,0,58
2013,"411410",0,79,1,79
2013,"411420",0,91,0,91
2013,"411430",0,132,0,132
2013,"411435",0,11,0,11
2013,"411440",0,89,2,89
2013,"411450",0,51,0,51
2013,"411460",0,150,0,150
2013,"411470",0,21,0,21
2013,"411480",0,108,0,108
2013,"411490",0,24,0,24
2013,"411500",0,6,0,6
2013,"411510",0,52,0,52
2013,"411520",0,1008,2,1008
2013,"411530",0,25,0,25
2013,"411535",0,13,0,13
2013,"411540",0,45,0,45
2013,"411545",0,47,0,47
2013,"411550",0,14,0,14
2013,"411560",0,65,0,65
2013,"411570",0,198,177,198
2013,"411573",0,8,0,8
2013,"411575",0,46,0,46
2013,"411580",0,157,1,157
2013,"411585",0,9,0,9
2013,"411590",0,9,0,9
2013,"411600",0,5,0,5
2013,"411605",0,24,0,24
2013,"411610",0,31,0,31
2013,"411620",0,122,0,122
2013,"411630",0,9,0,9
2013,"411640",0,10,0,10
2013,"411650",0,4,0,4
2013,"411660",0,7,0,7
2013,"411670",0,6,0,6
2013,"411680",0,8,0,8
2013,"411690",0,51,0,51
2013,"411695",0,24,0,24
2013,"411700",0,28,0,28
2013,"411705",0,90,0,90
2013,"411710",0,23,0,23
2013,"411720",0,9,0,9
2013,"411721",0,8,0,8
2013,"411722",0,23,0,23
2013,"411725",0,34,0,34
2013,"411727",0,20,1,20
2013,"411729",0,5,0,5
2013,"411730",0,142,0,142
2013,"411740",0,8,0,8
2013,"411745",0,24,0,24
2013,"411750",0,162,0,162
2013,"411760",0,318,0,318
2013,"411770",0,174,0,174
2013,"411780",0,98,0,98
2013,"411790",0,107,0,107
2013,"411800",0,73,0,73
2013,"411810",0,33,0,33
2013,"411820",0,997,0,997
2013,"411830",0,8,0,8
2013,"411840",0,226,0,226
2013,"411845",0,12,0,12
2013,"411850",0,322,0,322
2013,"411860",0,35,0,35
2013,"411870",0,19,0,19
2013,"411880",0,56,0,56
2013,"411885",0,25,0,25
2013,"411890",0,22,0,22
2013,"411900",0,25,0,25
2013,"411910",0,63,0,63
2013,"411915",0,864,0,864
2013,"411920",0,34,0,34
2013,"411925",0,16,0,16
2013,"411930",0,239,0,239
2013,"411940",0,186,0,186
2013,"411950",0,852,0,852
2013,"411960",0,122,0,122
2013,"411965",0,16,0,16
2013,"411970",0,13,0,13
2013,"411980",0,57,0,57
2013,"411990",0,2278,0,2278
2013,"411995",0,188,1,188
2013,"412000",0,15,0,15
2013,"412010",0,14,0,14
2013,"412015",0,21,0,21
2013,"412020",0,3,0,3
2013,"412030",0,30,0,30
2013,"412033",0,22,0,22
2013,"412035",0,19,0,19
2013,"412040",0,14,0,14
2013,"412050",0,29,0,29
2013,"412060",0,338,0,338
2013,"412065",0,18,0,18
2013,"412070",0,26,0,26
2013,"412080",0,134,0,134
2013,"412085",0,5,0,5
2013,"412090",0,139,0,139
2013,"412100",0,47,0,47
2013,"412110",0,18,0,18
2013,"412120",0,100,0,100
2013,"412125",0,25,0,25
2013,"412130",0,12,0,12
2013,"412135",0,7,0,7
2013,"412140",0,52,0,52
2013,"412150",0,80,0,80
2013,"412160",0,36,0,36
2013,"412170",0,178,0,178
2013,"412175",0,69,0,69
2013,"412180",0,47,2,47
2013,"412190",0,100,0,100
2013,"412200",0,89,1,89
2013,"412210",0,13,0,13
2013,"412215",0,108,0,108
2013,"412217",0,10,0,10
2013,"412220",0,322,0,322
2013,"412230",0,145,1,145
2013,"412240",0,257,0,257
2013,"412250",0,49,0,49
2013,"412260",0,60,0,60
2013,"412265",0,16,0,16
2013,"412270",0,13,0,13
2013,"412280",0,27,0,27
2013,"412290",0,27,1,27
2013,"412300",0,26,0,26
2013,"412310",0,15,0,15
2013,"412320",0,18,0,18
2013,"412330",0,26,0,26
2013,"412340",0,38,0,38
2013,"412350",0,88,0,88
2013,"412360",0,6,0,6
2013,"412370",0,44,0,44
2013,"412380",0,43,0,43
2013,"412382",0,19,0,19
2013,"412385",0,56,0,56
2013,"412390",0,28,0,28
2013,"412395",0,28,0,28
2013,"412400",0,22,1,22
2013,"412402",0,68,0,68
2013,"412405",0,124,0,124
2013,"412410",0,287,1,287
2013,"412420",0,2,0,2
2013,"412430",0,9,0,9
2013,"412440",0,95,0,95
2013,"412450",0,31,0,31
2013,"412460",0,16,0,16
2013,"412470",0,58,0,58
2013,"412480",0,38,0,38
2013,"412490",0,11,0,11
2013,"412500",0,24,0,24
2013,"412510",0,78,0,78
2013,"412520",0,40,0,40
2013,"412530",0,9,0,9
2013,"412535",0,4,0,4
2013,"412540",0,19,0,19
2013,"412545",0,17,0,17
2013,"412550",0,2165,3,2165
2013,"412555",0,8,0,8
2013,"412560",0,165,1,165
2013,"412570",0,67,2,67
2013,"412575",0,28,0,28
2013,"412580",0,29,0,29
2013,"412590",0,7,0,7
2013,"412600",0,17,0,17
2013,"412610",0,54,0,54
2013,"412620",0,21,0,21
2013,"412625",0,385,0,385
2013,"412627",0,31,0,31
2013,"412630",0,46,0,46
2013,"412635",0,16,0,16
2013,"412640",0,24,0,24
2013,"412650",0,39,0,39
2013,"412660",0,84,0,84
2013,"412665",0,12,0,12
2013,"412667",0,82,0,82
2013,"412670",0,10,0,10
2013,"412680",0,70,0,70
2013,"412690",0,18,0,18
2013,"412700",0,61,0,61
2013,"412710",0,406,0,406
2013,"412720",0,70,0,70
2013,"412730",0,17,0,17
2013,"412740",0,67,0,67
2013,"412750",0,136,2,136
2013,"412760",0,137,0,137
2013,"412770",0,410,0,410
2013,"412780",0,23,0,23
2013,"412785",0,86,0,86
2013,"412788",0,67,0,67
2013,"412790",0,47,0,47
2013,"412795",0,31,0,31
2013,"412796",0,70,0,70
2013,"412800",0,46,0,46
2013,"412810",0,284,0,284
2013,"412820",0,376,0,376
2013,"412830",0,6,0,6
2013,"412840",0,33,0,33
2013,"412850",0,106,0,106
2013,"412853",0,39,0,39
2013,"412855",0,56,1,56
2013,"412860",0,34,0,34
2013,"412862",0,18,0,18
2013,"412863",0,41,0,41
2013,"412865",0,25,0,25
2013,"412870",0,34,0,34
2013,"412880",0,21,0,21
2013,"430003",0,18,0,18
2013,"430005",0,7,0,7
2013,"430010",0,67,0,67
2013,"430020",0,14,0,14
2013,"430030",0,9,0,9
2013,"430040",0,184,0,184
2013,"430045",0,2,0,2
2013,"430047",0,3,0,3
2013,"430050",0,27,0,27
2013,"430055",0,2,0,2
2013,"430057",0,4,0,4
2013,"430060",0,2110,0,2110
2013,"430063",0,22,0,22
2013,"430064",0,21,0,21
2013,"430066",0,5,0,5
2013,"430070",0,4,0,4
2013,"430080",0,9,0,9
2013,"430085",0,19,0,19
2013,"430087",0,28,0,28
2013,"430090",0,22,0,22
2013,"430100",0,11,0,11
2013,"430105",0,40,0,40
2013,"430107",0,5,2,5
2013,"430110",0,67,1,67
2013,"430120",0,16,0,16
2013,"430130",0,95,2,95
2013,"430140",0,12,0,12
2013,"430150",0,22,0,22
2013,"430155",0,12,0,12
2013,"430160",0,486,0,486
2013,"430163",0,85,0,85
2013,"430165",0,10,0,10
2013,"430170",0,28,0,28
2013,"430175",0,21,1,21
2013,"430180",0,15,0,15
2013,"430185",0,11,0,11
2013,"430187",0,20,0,20
2013,"430190",0,96,6,96
2013,"430192",0,2,0,2
2013,"430195",0,1,0,1
2013,"430200",0,73,0,73
2013,"430205",0,9,0,9
2013,"430210",0,441,0,441
2013,"430215",0,3,0,3
2013,"430220",0,1,0,1
2013,"430222",0,3,0,3
2013,"430223",0,5,0,5
2013,"430225",0,3,0,3
2013,"430230",0,87,13,87
2013,"430235",0,18,0,18
2013,"430237",0,12,0,12
2013,"430240",0,7,0,7
2013,"430245",0,47,0,47
2013,"430250",0,26,0,26
2013,"430258",0,8,0,8
2013,"430260",0,15,0,15
2013,"430265",0,7,0,7
2013,"430270",0,106,4,106
2013,"430280",0,134,2,134
2013,"430290",0,46,0,46
2013,"430300",0,368,0,368
2013,"430310",0,891,1,891
2013,"430320",0,32,1,32
2013,"430330",0,12,0,12
2013,"430340",0,12,3,12
2013,"430350",0,290,1,290
2013,"430355",0,8,0,8
2013,"430360",0,12,1,12
2013,"430367",0,8,2,8
2013,"430370",0,11,0,11
2013,"430380",0,11,0,11
2013,"430390",0,266,0,266
2013,"430400",0,11,0,11
2013,"430410",0,6,0,6
2013,"430420",0,122,0,122
2013,"430430",0,15,0,15
2013,"430435",0,35,0,35
2013,"430440",0,153,1,153
2013,"430450",0,252,2,252
2013,"430460",0,2631,0,2631
2013,"430461",0,6,0,6
2013,"430462",0,3,0,3
2013,"430463",0,332,2,332
2013,"430465",0,16,0,16
2013,"430466",0,127,1,127
2013,"430467",0,23,0,23
2013,"430468",0,57,0,57
2013,"430469",0,4,0,4
2013,"430470",0,239,0,239
2013,"430471",0,31,0,31
2013,"430480",0,64,0,64
2013,"430485",0,5,0,5
2013,"430490",0,28,0,28
2013,"430495",0,10,0,10
2013,"430500",0,35,0,35
2013,"430510",0,1925,0,1925
2013,"430511",0,14,0,14
2013,"430512",0,27,0,27
2013,"430513",0,10,0,10
2013,"430515",0,8,0,8
2013,"430517",0,68,1,68
2013,"430520",0,21,0,21
2013,"430530",0,6,0,6
2013,"430535",0,129,2,129
2013,"430537",0,14,0,14
2013,"430540",0,23,0,23
2013,"430543",0,16,2,16
2013,"430544",0,30,0,30
2013,"430545",0,84,0,84
2013,"430550",0,16,0,16
2013,"430558",0,5,0,5
2013,"430560",0,11,0,11
2013,"430570",0,2,0,2
2013,"430580",0,29,0,29
2013,"430585",0,7,0,7
2013,"430587",0,5,0,5
2013,"430590",0,23,0,23
2013,"430595",0,9,0,9
2013,"430597",0,13,0,13
2013,"430600",0,44,0,44
2013,"430605",0,41,0,41
2013,"430607",0,6,0,6
2013,"430610",0,227,0,227
2013,"430613",0,6,0,6
2013,"430620",0,20,0,20
2013,"430630",0,11,1,11
2013,"430632",0,9,0,9
2013,"430635",0,13,0,13
2013,"430637",0,14,0,14
2013,"430640",0,98,0,98
2013,"430642",0,4,0,4
2013,"430645",0,3,0,3
2013,"430650",0,59,7,59
2013,"430655",0,1,0,1
2013,"430660",0,87,0,87
2013,"430670",0,12,0,12
2013,"430673",0,19,0,19
2013,"430675",0,5,0,5
2013,"430676",0,305,1,305
2013,"430680",0,80,0,80
2013,"430690",0,120,0,120
2013,"430692",0,15,0,15
2013,"430693",0,34,0,34
2013,"430695",0,11,0,11
2013,"430697",0,12,0,12
2013,"430700",0,438,0,438
2013,"430705",0,7,0,7
2013,"430710",0,19,1,19
2013,"430720",0,19,0,19
2013,"430730",0,14,0,14
2013,"430740",0,22,11,22
2013,"430745",0,11,0,11
2013,"430750",0,8,0,8
2013,"430755",0,20,0,20
2013,"430760",0,198,0,198
2013,"430770",0,456,0,456
2013,"430780",0,75,1,75
2013,"430781",0,3,0,3
2013,"430783",0,9,0,9
2013,"430786",0,8,0,8
2013,"430790",0,105,0,105
2013,"430800",0,20,0,20
2013,"430805",0,8,0,8
2013,"430807",0,17,0,17
2013,"430810",0,22,0,22
2013,"430820",0,54,0,54
2013,"430825",0,2,0,2
2013,"430830",0,40,0,40
2013,"430840",0,31,0,31
2013,"430843",0,5,0,5
2013,"430845",0,15,0,15
2013,"430850",0,77,25,77
2013,"430860",0,70,0,70
2013,"430870",0,9,0,9
2013,"430880",0,28,1,28
2013,"430885",0,11,0,11
2013,"430890",0,33,0,33
2013,"430900",0,17,0,17
2013,"430905",0,38,0,38
2013,"430910",0,120,0,120
2013,"430912",0,7,0,7
2013,"430915",0,12,0,12
2013,"430920",0,1580,0,1580
2013,"430925",0,1,0,1
2013,"430930",0,625,1,625
2013,"430940",0,58,0,58
2013,"430950",0,24,0,24
2013,"430955",0,15,0,15
2013,"430957",0,16,0,16
2013,"430960",0,48,0,48
2013,"430965",0,26,0,26
2013,"430970",0,14,0,14
2013,"430975",0,16,0,16
2013,"430980",0,6,0,6
2013,"430990",0,10,0,10
2013,"430995",0,20,0,20
2013,"431000",0,58,0,58
2013,"431010",0,123,0,123
2013,"431020",0,374,0,374
2013,"431030",0,4,0,4
2013,"431033",0,112,0,112
2013,"431036",0,5,0,5
2013,"431040",0,14,0,14
2013,"431041",0,10,0,10
2013,"431043",0,18,0,18
2013,"431046",0,1,0,1
2013,"431050",0,34,0,34
2013,"431053",0,29,0,29
2013,"431055",0,12,0,12
2013,"431060",0,140,0,140
2013,"431065",0,6,0,6
2013,"431070",0,13,0,13
2013,"431075",0,2,0,2
2013,"431080",0,71,0,71
2013,"431085",0,7,0,7
2013,"431087",0,6,0,6
2013,"431090",0,4,0,4
2013,"431100",0,118,3,118
2013,"431110",0,40,0,40
2013,"431112",0,14,4,14
2013,"431113",0,14,0,14
2013,"431115",0,40,0,40
2013,"431120",0,104,0,104
2013,"431123",0,6,0,6
2013,"431125",0,33,2,33
2013,"431127",0,3,0,3
2013,"431130",0,73,0,73
2013,"431140",0,300,0,300
2013,"431150",0,26,0,26
2013,"431160",0,20,0,20
2013,"431162",0,22,0,22
2013,"431164",0,1,0,1
2013,"431170",0,32,9,32
2013,"431171",0,7,0,7
2013,"431173",0,14,0,14
2013,"431175",0,14,0,14
2013,"431177",0,25,0,25
2013,"431179",0,5,0,5
2013,"431180",0,73,0,73
2013,"431190",0,13,0,13
2013,"431198",0,16,0,16
2013,"431200",0,4,0,4
2013,"431205",0,7,0,7
2013,"431210",0,19,0,19
2013,"431213",0,12,0,12
2013,"431215",0,19,0,19
2013,"431217",0,4,0,4
2013,"431220",0,20,0,20
2013,"431225",0,47,2,47
2013,"431230",0,24,0,24
2013,"431235",0,1,0,1
2013,"431237",0,16,3,16
2013,"431238",0,4,0,4
2013,"431240",0,268,0,268
2013,"431242",0,11,0,11
2013,"431244",0,6,0,6
2013,"431245",0,17,0,17
2013,"431247",0,17,0,17
2013,"431250",0,70,0,70
2013,"431260",0,17,0,17
2013,"431261",0,17,7,17
2013,"431262",0,10,0,10
2013,"431265",0,59,0,59
2013,"431267",0,12,0,12
2013,"431270",0,35,0,35
2013,"431275",0,6,0,6
2013,"431280",0,7,0,7
2013,"431290",0,12,0,12
2013,"431295",0,1,0,1
2013,"431300",0,2,0,2
2013,"431303",0,18,0,18
2013,"431306",0,93,0,93
2013,"431308",0,1,0,1
2013,"431310",0,17,0,17
2013,"431320",0,76,0,76
2013,"431330",0,26,0,26
2013,"431333",0,7,0,7
2013,"431337",0,173,0,173
2013,"431339",0,15,0,15
2013,"431340",0,1556,0,1556
2013,"431342",0,8,0,8
2013,"431344",0,10,0,10
2013,"431346",0,4,0,4
2013,"431349",0,1,0,1
2013,"431350",0,225,0,225
2013,"431360",0,6,0,6
2013,"431365",0,62,0,62
2013,"431370",0,29,0,29
2013,"431380",0,15,1,15
2013,"431390",0,37,0,37
2013,"431395",0,33,0,33
2013,"431400",0,12,0,12
2013,"431402",0,25,0,25
2013,"431403",0,10,0,10
2013,"431405",0,188,7,188
2013,"431406",0,15,0,15
2013,"431407",0,22,1,22
2013,"431410",0,1055,1,1055
2013,"431413",0,8,0,8
2013,"431415",0,18,0,18
2013,"431417",0,11,2,11
2013,"431420",0,38,0,38
2013,"431430",0,5,0,5
2013,"431440",0,1518,78,1518
2013,"431442",0,11,0,11
2013,"431445",0,7,0,7
2013,"431446",0,8,1,8
2013,"431447",0,11,0,11
2013,"431449",0,11,0,11
2013,"431450",0,41,3,41
2013,"431454",0,6,0,6
2013,"431455",0,14,0,14
2013,"431460",0,70,1,70
2013,"431470",0,24,0,24
2013,"431475",0,1,0,1
2013,"431477",0,14,0,14
2013,"431478",0,5,0,5
2013,"431480",0,167,0,167
2013,"431490",0,9544,4,9544
2013,"431500",0,7,0,7
2013,"431505",0,7,0,7
2013,"431507",0,2,0,2
2013,"431510",0,39,0,39
2013,"431513",0,4,0,4
2013,"431514",0,10,0,10
2013,"431515",0,18,0,18
2013,"431517",0,1,0,1
2013,"431520",0,6,0,6
2013,"431530",0,117,14,117
2013,"431531",0,8,0,8
2013,"431532",0,6,0,6
2013,"431535",0,8,0,8
2013,"431540",0,110,0,110
2013,"431545",0,5,0,5
2013,"431550",0,71,1,71
2013,"431555",0,9,0,9
2013,"431560",0,1050,1,1050
2013,"431570",0,101,0,101
2013,"431575",0,19,1,19
2013,"431580",0,23,0,23
2013,"431590",0,18,0,18
2013,"431595",0,11,0,11
2013,"431600",0,76,0,76
2013,"431610",0,3,0,3
2013,"431620",0,3,0,3
2013,"431630",0,24,0,24
2013,"431640",0,160,0,160
2013,"431642",0,2,0,2
2013,"431643",0,6,0,6
2013,"431645",0,23,0,23
2013,"431647",0,3,0,3
2013,"431650",0,25,0,25
2013,"431660",0,52,15,52
2013,"431670",0,23,0,23
2013,"431673",0,5,0,5
2013,"431675",0,30,0,30
2013,"431680",0,491,0,491
2013,"431690",0,1119,0,1119
2013,"431695",0,16,0,16
2013,"431697",0,7,0,7
2013,"431700",0,25,0,25
2013,"431710",0,459,0,459
2013,"431720",0,230,2,230
2013,"431725",0,5,0,5
2013,"431730",0,191,0,191
2013,"431740",0,190,0,190
2013,"431750",0,320,0,320
2013,"431755",0,9,0,9
2013,"431760",0,160,0,160
2013,"431770",0,54,0,54
2013,"431775",0,6,0,6
2013,"431780",0,34,0,34
2013,"431790",0,28,0,28
2013,"431795",0,4,0,4
2013,"431800",0,180,0,180
2013,"431805",0,1,0,1
2013,"431810",0,70,0,70
2013,"431820",0,119,1,119
2013,"431830",0,191,0,191
2013,"431840",0,93,6,93
2013,"431842",0,7,2,7
2013,"431843",0,6,0,6
2013,"431844",0,2,0,2
2013,"431845",0,1,0,1
2013,"431846",0,3,0,3
2013,"431848",0,14,0,14
2013,"431850",0,111,0,111
2013,"431860",0,19,0,19
2013,"431861",0,1,0,1
2013,"431862",0,21,6,21
2013,"431870",0,1280,0,1280
2013,"431880",0,135,0,135
2013,"431890",0,195,0,195
2013,"431900",0,48,0,48
2013,"431910",0,11,0,11
2013,"431912",0,9,0,9
2013,"431915",0,39,0,39
2013,"431920",0,24,0,24
2013,"431930",0,11,0,11
2013,"431935",0,14,0,14
2013,"431936",0,1,0,1
2013,"431937",0,3,0,3
2013,"431940",0,51,0,51
2013,"431950",0,107,0,107
2013,"431960",0,57,0,57
2013,"431970",0,9,0,9
2013,"431971",0,1,0,1
2013,"431973",0,7,0,7
2013,"431975",0,4,0,4
2013,"431980",0,46,0,46
2013,"431990",0,373,0,373
2013,"432000",0,846,0,846
2013,"432010",0,65,0,65
2013,"432020",0,35,0,35
2013,"432023",0,8,0,8
2013,"432026",0,12,1,12
2013,"432030",0,7,0,7
2013,"432032",0,4,0,4
2013,"432035",0,26,0,26
2013,"432040",0,52,0,52
2013,"432045",0,10,0,10
2013,"432050",0,21,0,21
2013,"432055",0,26,0,26
2013,"432057",0,1,0,1
2013,"432060",0,10,0,10
2013,"432065",0,7,0,7
2013,"432067",0,24,5,24
2013,"432070",0,55,0,55
2013,"432080",0,180,0,180
2013,"432085",0,12,0,12
2013,"432090",0,47,1,47
2013,"432100",0,25,1,25
2013,"432110",0,98,2,98
2013,"432120",0,174,1,174
2013,"432130",0,49,0,49
2013,"432132",0,1,0,1
2013,"432135",0,31,0,31
2013,"432140",0,85,0,85
2013,"432143",0,47,1,47
2013,"432145",0,45,0,45
2013,"432146",0,18,0,18
2013,"432147",0,11,0,11
2013,"432149",0,9,0,9
2013,"432150",0,110,0,110
2013,"432160",0,396,0,396
2013,"432162",0,1,0,1
2013,"432163",0,2,0,2
2013,"432166",0,23,0,23
2013,"432170",0,106,0,106
2013,"432180",0,30,0,30
2013,"432183",0,16,0,16
2013,"432185",0,21,0,21
2013,"432190",0,54,0,54
2013,"432195",0,16,0,16
2013,"432200",0,118,1,118
2013,"432210",0,1,0,1
2013,"432215",0,15,0,15
2013,"432218",0,3,0,3
2013,"432220",0,94,2,94
2013,"432225",0,11,0,11
2013,"432230",0,3,0,3
2013,"432232",0,13,0,13
2013,"432235",0,2,0,2
2013,"432237",0,8,0,8
2013,"432240",0,848,1,848
2013,"432250",0,404,153,404
2013,"432252",0,11,0,11
2013,"432253",0,58,0,58
2013,"432254",0,10,0,10
2013,"432255",0,7,0,7
2013,"432260",0,261,0,261
2013,"432270",0,73,3,73
2013,"432280",0,93,0,93
2013,"432285",0,6,0,6
2013,"432290",0,14,0,14
2013,"432300",0,1970,2,1970
2013,"432310",0,14,1,14
2013,"432320",0,6,0,6
2013,"432330",0,11,0,11
2013,"432335",0,2,0,2
2013,"432340",0,4,0,4
2013,"432345",0,6,0,6
2013,"432350",0,3,0,3
2013,"432360",0,1,0,1
2013,"432370",0,3,0,3
2013,"432375",0,17,0,17
2013,"432377",0,3,0,3
2013,"432380",0,90,0,90
2013,"500020",0,99,0,99
2013,"500025",0,19,0,19
2013,"500060",0,486,1,486
2013,"500070",0,168,0,168
2013,"500080",0,34,0,34
2013,"500085",0,22,1,22
2013,"500090",0,81,1,81
2013,"500100",0,82,71,82
2013,"500110",0,451,0,451
2013,"500124",0,113,1,113
2013,"500150",0,35,0,35
2013,"500190",0,80,0,80
2013,"500200",0,54,1,54
2013,"500210",0,124,0,124
2013,"500215",0,65,0,65
2013,"500220",0,110,0,110
2013,"500230",0,50,35,50
2013,"500240",0,255,1,255
2013,"500260",0,70,1,70
2013,"500270",0,4984,0,4984
2013,"500280",0,29,0,29
2013,"500290",0,110,0,110
2013,"500295",0,136,0,136
2013,"500310",0,15,2,15
2013,"500315",0,285,0,285
2013,"500320",0,723,0,723
2013,"500325",0,84,0,84
2013,"500330",0,138,0,138
2013,"500345",0,56,1,56
2013,"500348",0,64,0,64
2013,"500350",0,38,0,38
2013,"500370",0,1413,0,1413
2013,"500375",0,55,0,55
2013,"500380",0,67,0,67
2013,"500390",0,10,0,10
2013,"500400",0,55,48,55
2013,"500410",0,67,0,67
2013,"500430",0,109,0,109
2013,"500440",0,25,0,25
2013,"500450",0,60,0,60
2013,"500460",0,93,1,93
2013,"500470",0,64,0,64
2013,"500480",0,148,2,148
2013,"500490",0,15,0,15
2013,"500500",0,135,0,135
2013,"500510",0,20,0,20
2013,"500515",0,64,0,64
2013,"500520",0,162,0,162
2013,"500525",0,60,0,60
2013,"500540",0,243,0,243
2013,"500560",0,304,1,304
2013,"500568",0,84,0,84
2013,"500570",0,325,0,325
2013,"500580",0,77,12,77
2013,"500600",0,115,1,115
2013,"500620",0,199,0,199
2013,"500625",0,19,0,19
2013,"500627",0,7,0,7
2013,"500630",0,138,0,138
2013,"500635",0,221,0,221
2013,"500640",0,27,18,27
2013,"500660",0,879,2,879
2013,"500690",0,128,1,128
2013,"500710",0,156,0,156
2013,"500720",0,214,0,214
2013,"500730",0,14,0,14
2013,"500740",0,116,0,116
2013,"500750",0,14,2,14
2013,"500755",0,13,0,13
2013,"500769",0,91,0,91
2013,"500770",0,67,0,67
2013,"500780",0,16,2,16
2013,"500790",0,260,0,260
2013,"500793",0,72,0,72
2013,"500795",0,161,0,161
2013,"500797",0,20,0,20
2013,"500800",0,81,3,81
2013,"500830",0,549,0,549
2013,"500840",0,10,6,10
2013,"510000",0,2,0,2
2013,"510010",0,44,0,44
2013,"510020",0,88,0,88
2013,"510025",0,191,0,191
2013,"510030",0,45,0,45
2013,"510035",0,31,4,31
2013,"510040",0,38,1,38
2013,"510050",0,61,6,61
2013,"510060",0,9,0,9
2013,"510080",0,56,0,56
2013,"510100",0,11,7,11
2013,"510120",0,3,1,3
2013,"510125",0,51,0,51
2013,"510130",0,60,0,60
2013,"510140",0,169,1,169
2013,"510160",0,33,0,33
2013,"510170",0,293,0,293
2013,"510180",0,332,4,332
2013,"510185",0,63,0,63
2013,"510190",0,94,45,94
2013,"510250",0,676,0,676
2013,"510260",0,269,0,269
2013,"510263",0,147,0,147
2013,"510267",0,136,0,136
2013,"510268",0,46,0,46
2013,"510269",0,30,0,30
2013,"510270",0,208,0,208
2013,"510279",0,48,1,48
2013,"510285",0,22,0,22
2013,"510300",0,147,4,147
2013,"510305",0,54,0,54
2013,"510310",0,23,0,23
2013,"510320",0,105,0,105
2013,"510325",0,114,0,114
2013,"510330",0,144,1,144
2013,"510335",0,209,0,209
2013,"510336",0,25,5,25
2013,"510337",0,69,22,69
2013,"510340",0,4147,1,4147
2013,"510343",0,14,0,14
2013,"510345",0,28,0,28
2013,"510350",0,119,4,119
2013,"510360",0,29,0,29
2013,"510370",0,126,0,126
2013,"510380",0,7,0,7
2013,"510385",0,45,0,45
2013,"510390",0,55,15,55
2013,"510395",0,9,0,9
2013,"510410",0,208,0,208
2013,"510420",0,49,0,49
2013,"510450",0,9,0,9
2013,"510452",0,26,0,26
2013,"510454",0,34,2,34
2013,"510455",0,25,2,25
2013,"510460",0,40,0,40
2013,"510480",0,132,0,132
2013,"510490",0,57,1,57
2013,"510500",0,43,0,43
2013,"510510",0,199,0,199
2013,"510515",0,170,19,170
2013,"510517",0,79,0,79
2013,"510520",0,41,0,41
2013,"510523",0,30,0,30
2013,"510525",0,379,0,379
2013,"510530",0,23,0,23
2013,"510550",0,74,0,74
2013,"510558",0,95,1,95
2013,"510560",0,110,1,110
2013,"510562",0,61,0,61
2013,"510590",0,137,119,137
2013,"510600",0,58,22,58
2013,"510610",0,85,0,85
2013,"510615",0,69,0,69
2013,"510617",0,43,0,43
2013,"510618",0,18,0,18
2013,"510619",0,18,0,18
2013,"510620",0,23,1,23
2013,"510621",0,50,0,50
2013,"510622",0,233,0,233
2013,"510623",0,154,2,154
2013,"510624",0,82,0,82
2013,"510625",0,39,0,39
2013,"510626",0,32,0,32
2013,"510627",0,17,0,17
2013,"510628",0,29,0,29
2013,"510629",0,58,0,58
2013,"510630",0,180,1,180
2013,"510631",0,5,1,5
2013,"510637",0,68,2,68
2013,"510642",0,287,1,287
2013,"510645",0,14,1,14
2013,"510650",0,268,0,268
2013,"510665",0,14,0,14
2013,"510670",0,3,0,3
2013,"510675",0,252,0,252
2013,"510677",0,84,0,84
2013,"510680",0,44,0,44
2013,"510682",0,45,0,45
2013,"510685",0,17,0,17
2013,"510700",0,116,0,116
2013,"510704",0,396,0,396
2013,"510706",0,95,0,95
2013,"510710",0,25,0,25
2013,"510715",0,4,0,4
2013,"510718",0,80,0,80
2013,"510719",0,15,0,15
2013,"510720",0,24,0,24
2013,"510724",0,21,0,21
2013,"510726",0,15,0,15
2013,"510729",0,12,0,12
