"codmunres","ano","incompletude_fetal_peso_ig","incompletude_fetal_momento","incompletude_fetal_peso","total_dofet","incompletude_neonatal_idade","incompletude_neonatal_peso","total_doinf"
"351015",2020,NA,NA,NA,NA,NA,NA,NA
"351015",2021,0,0,0,1,0,0,2
"351015",2022,0,1,0,1,0,0,1
"351015",2023,0,0,0,2,0,1,2
"351015",2024,NA,NA,NA,NA,NA,NA,NA
"351020",2012,0,1,0,6,0,0,10
"351020",2013,0,0,0,7,0,0,8
"351020",2014,0,1,0,7,0,0,11
"351020",2015,0,0,0,10,0,1,4
"351020",2016,0,0,0,5,0,2,9
"351020",2017,0,0,0,9,0,0,6
"351020",2018,0,0,0,2,0,1,8
"351020",2019,0,0,0,5,0,1,4
"351020",2020,0,0,0,4,0,0,4
"351020",2021,0,1,0,4,0,1,3
"351020",2022,0,0,1,8,0,0,6
"351020",2023,0,1,0,8,0,1,5
"351020",2024,NA,NA,NA,NA,0,0,3
"351030",2012,1,2,1,3,0,1,5
"351030",2013,0,0,0,1,0,1,4
"351030",2014,0,0,0,2,0,0,1
"351030",2015,0,0,0,4,0,2,6
"351030",2016,NA,NA,NA,NA,0,0,1
"351030",2017,0,0,0,2,0,3,4
"351030",2018,0,0,0,1,0,0,5
"351030",2019,0,0,0,2,0,0,2
"351030",2020,1,1,1,2,0,2,4
"351030",2021,0,0,0,4,0,0,5
"351030",2022,0,0,0,1,0,0,5
"351030",2023,0,0,0,3,0,0,1
"351030",2024,NA,NA,NA,NA,0,0,1
"351040",2012,0,0,2,11,0,0,15
"351040",2013,0,0,1,5,0,2,7
"351040",2014,1,0,2,5,0,0,4
"351040",2015,2,2,2,5,0,1,6
"351040",2016,1,1,3,11,0,1,6
"351040",2017,0,0,0,11,0,0,11
"351040",2018,0,0,0,6,0,0,5
"351040",2019,0,0,0,3,0,0,2
"351040",2020,0,0,0,7,0,0,3
"351040",2021,0,0,0,8,0,0,6
"351040",2022,0,0,0,5,0,0,12
"351040",2023,0,0,0,6,0,1,7
"351040",2024,NA,NA,NA,NA,0,0,6
"351050",2012,0,0,1,16,0,1,17
"351050",2013,0,0,0,21,0,2,15
"351050",2014,0,0,0,21,0,3,18
"351050",2015,1,3,1,24,0,1,17
"351050",2016,0,0,0,20,0,5,19
"351050",2017,1,2,1,16,0,4,23
"351050",2018,0,1,0,11,0,2,18
"351050",2019,0,0,2,17,0,3,18
"351050",2020,0,0,0,17,0,2,20
"351050",2021,0,0,0,11,0,4,25
"351050",2022,0,1,1,22,0,3,18
"351050",2023,0,1,0,17,0,4,18
"351050",2024,NA,NA,NA,NA,0,0,11
"351060",2012,2,12,13,74,0,17,63
"351060",2013,0,8,8,59,0,20,81
"351060",2014,7,20,19,64,0,16,81
"351060",2015,4,14,11,65,0,15,97
"351060",2016,4,11,7,71,0,8,72
"351060",2017,3,10,5,53,0,12,75
"351060",2018,1,11,2,49,0,6,65
"351060",2019,0,5,2,56,0,7,86
"351060",2020,1,3,4,58,0,6,56
"351060",2021,2,7,3,75,0,5,52
"351060",2022,3,8,8,70,0,19,98
"351060",2023,3,6,7,62,0,10,72
"351060",2024,NA,NA,NA,NA,0,8,36
"351070",2012,0,0,0,3,0,0,3
"351070",2013,NA,NA,NA,NA,NA,NA,NA
"351070",2014,NA,NA,NA,NA,NA,NA,NA
"351070",2015,0,0,0,4,NA,NA,NA
"351070",2016,0,0,0,1,0,1,2
"351070",2017,NA,NA,NA,NA,NA,NA,NA
"351070",2018,0,0,0,2,0,0,3
"351070",2019,0,0,0,4,0,0,4
"351070",2020,0,0,0,2,0,0,1
"351070",2021,0,0,0,2,0,0,1
"351070",2022,0,0,0,1,NA,NA,NA
"351070",2023,0,0,0,1,0,1,1
"351070",2024,NA,NA,NA,NA,NA,NA,NA
"351080",2012,0,0,0,4,0,0,2
"351080",2013,0,0,2,5,0,0,4
"351080",2014,0,0,0,5,0,3,6
"351080",2015,0,0,0,3,0,0,4
"351080",2016,0,0,0,4,0,1,5
"351080",2017,0,0,1,4,0,0,2
"351080",2018,0,0,1,3,0,0,4
"351080",2019,0,0,0,2,0,0,4
"351080",2020,NA,NA,NA,NA,0,0,2
"351080",2021,0,0,0,3,0,2,2
"351080",2022,0,0,0,4,0,1,4
"351080",2023,0,0,0,1,0,0,3
"351080",2024,NA,NA,NA,NA,0,0,2
"351090",2012,NA,NA,NA,NA,NA,NA,NA
"351090",2013,0,0,0,1,NA,NA,NA
"351090",2014,NA,NA,NA,NA,NA,NA,NA
"351090",2015,NA,NA,NA,NA,NA,NA,NA
"351090",2016,0,0,0,1,NA,NA,NA
"351090",2017,NA,NA,NA,NA,NA,NA,NA
"351090",2018,NA,NA,NA,NA,NA,NA,NA
"351090",2019,NA,NA,NA,NA,0,0,1
"351090",2020,NA,NA,NA,NA,NA,NA,NA
"351090",2021,NA,NA,NA,NA,NA,NA,NA
"351090",2022,NA,NA,NA,NA,NA,NA,NA
"351090",2023,NA,NA,NA,NA,NA,NA,NA
"351090",2024,NA,NA,NA,NA,NA,NA,NA
"351100",2012,2,2,2,2,0,1,4
"351100",2013,NA,NA,NA,NA,0,2,5
"351100",2014,0,1,1,5,0,1,5
"351100",2015,0,0,0,2,NA,NA,NA
"351100",2016,NA,NA,NA,NA,0,2,4
"351100",2017,0,0,0,4,0,1,6
"351100",2018,0,0,0,4,0,1,6
"351100",2019,0,1,0,2,0,1,4
"351100",2020,0,0,0,3,0,0,1
"351100",2021,NA,NA,NA,NA,0,0,3
"351100",2022,NA,NA,NA,NA,0,0,1
"351100",2023,0,0,0,2,0,0,2
"351100",2024,NA,NA,NA,NA,NA,NA,NA
"351110",2012,0,0,1,9,0,3,19
"351110",2013,0,1,1,5,0,3,23
"351110",2014,2,4,2,10,0,8,20
"351110",2015,0,1,2,10,0,1,11
"351110",2016,0,1,0,11,0,2,9
"351110",2017,0,1,1,8,0,1,11
"351110",2018,0,0,1,4,0,1,10
"351110",2019,0,0,1,9,0,0,14
"351110",2020,0,0,0,6,0,0,12
"351110",2021,0,0,0,9,0,0,14
"351110",2022,0,1,0,11,0,0,10
"351110",2023,0,0,0,7,0,1,15
"351110",2024,NA,NA,NA,NA,0,0,10
"351120",2012,0,0,0,1,NA,NA,NA
"351120",2013,0,0,0,2,NA,NA,NA
"351120",2014,NA,NA,NA,NA,0,2,4
"351120",2015,NA,NA,NA,NA,0,1,2
"351120",2016,NA,NA,NA,NA,NA,NA,NA
"351120",2017,NA,NA,NA,NA,0,0,1
"351120",2018,NA,NA,NA,NA,NA,NA,NA
"351120",2019,NA,NA,NA,NA,0,0,2
"351120",2020,NA,NA,NA,NA,NA,NA,NA
"351120",2021,NA,NA,NA,NA,NA,NA,NA
"351120",2022,NA,NA,NA,NA,0,1,2
"351120",2023,NA,NA,NA,NA,NA,NA,NA
"351120",2024,NA,NA,NA,NA,NA,NA,NA
"351130",2012,NA,NA,NA,NA,0,0,2
"351130",2013,NA,NA,NA,NA,NA,NA,NA
"351130",2014,0,0,0,2,0,0,1
"351130",2015,NA,NA,NA,NA,0,0,1
"351130",2016,NA,NA,NA,NA,NA,NA,NA
"351130",2017,0,0,0,2,0,0,2
"351130",2018,0,0,0,1,NA,NA,NA
"351130",2019,0,0,0,4,NA,NA,NA
"351130",2020,NA,NA,NA,NA,0,0,1
"351130",2021,NA,NA,NA,NA,0,0,1
"351130",2022,0,0,1,4,0,0,1
"351130",2023,NA,NA,NA,NA,NA,NA,NA
"351130",2024,NA,NA,NA,NA,0,0,1
"351140",2012,0,1,1,3,0,0,1
"351140",2013,0,0,1,3,0,2,4
"351140",2014,NA,NA,NA,NA,0,1,4
"351140",2015,0,0,0,1,0,1,2
"351140",2016,0,1,0,3,0,0,2
"351140",2017,0,0,0,4,0,0,1
"351140",2018,0,0,0,1,0,1,4
"351140",2019,0,0,0,4,0,0,2
"351140",2020,0,0,0,1,0,0,1
"351140",2021,NA,NA,NA,NA,0,1,3
"351140",2022,0,0,0,1,0,0,6
"351140",2023,0,1,0,4,0,0,2
"351140",2024,NA,NA,NA,NA,0,0,2
"351150",2012,0,0,0,4,0,1,2
"351150",2013,1,0,1,9,0,0,5
"351150",2014,0,0,0,3,0,0,6
"351150",2015,0,0,0,1,0,2,7
"351150",2016,0,0,0,6,0,0,2
"351150",2017,0,0,0,2,0,0,3
"351150",2018,0,0,0,5,0,0,5
"351150",2019,0,0,0,3,0,1,6
"351150",2020,0,0,0,3,0,2,8
"351150",2021,0,0,0,6,NA,NA,NA
"351150",2022,0,0,0,3,NA,NA,NA
"351150",2023,0,0,0,5,0,0,3
"351150",2024,NA,NA,NA,NA,0,1,3
"351160",2012,NA,NA,NA,NA,0,1,5
"351160",2013,0,0,0,1,NA,NA,NA
"351160",2014,0,0,0,2,0,1,2
"351160",2015,0,1,1,5,0,1,6
"351160",2016,0,0,0,5,0,0,2
"351160",2017,0,1,0,4,0,3,6
"351160",2018,0,0,0,1,0,1,3
"351160",2019,NA,NA,NA,NA,0,1,6
"351160",2020,0,1,1,3,0,0,2
"351160",2021,0,0,0,1,0,0,3
"351160",2022,0,0,0,2,0,1,5
"351160",2023,0,0,0,3,0,0,5
"351160",2024,NA,NA,NA,NA,0,0,1
"351170",2012,0,0,0,2,NA,NA,NA
"351170",2013,0,0,0,1,0,0,5
"351170",2014,0,0,0,1,0,1,2
"351170",2015,0,0,0,2,0,0,4
"351170",2016,0,0,0,1,0,0,1
"351170",2017,0,0,0,2,0,0,4
"351170",2018,1,1,1,4,0,0,1
"351170",2019,0,0,0,1,0,0,1
"351170",2020,0,0,0,2,0,0,4
"351170",2021,NA,NA,NA,NA,0,0,1
"351170",2022,0,0,0,1,0,0,2
"351170",2023,0,0,0,5,0,0,3
"351170",2024,NA,NA,NA,NA,0,0,1
"351190",2012,1,1,1,3,0,0,1
"351190",2013,0,0,0,2,0,0,3
"351190",2014,NA,NA,NA,NA,0,0,2
"351190",2015,0,0,0,1,0,1,1
"351190",2016,0,0,0,2,NA,NA,NA
"351190",2017,NA,NA,NA,NA,NA,NA,NA
"351190",2018,0,0,0,1,0,0,3
"351190",2019,0,0,0,2,NA,NA,NA
"351190",2020,NA,NA,NA,NA,0,0,1
"351190",2021,0,1,0,1,0,0,1
"351190",2022,0,0,0,1,0,0,1
"351190",2023,NA,NA,NA,NA,0,1,2
"351190",2024,NA,NA,NA,NA,NA,NA,NA
"351200",2012,NA,NA,NA,NA,0,1,3
"351200",2013,0,0,1,2,0,0,2
"351200",2014,0,0,0,4,0,1,4
"351200",2015,0,0,0,2,0,1,3
"351200",2016,0,1,0,3,0,0,1
"351200",2017,0,0,0,1,0,0,2
"351200",2018,NA,NA,NA,NA,0,0,2
"351200",2019,0,0,1,2,0,0,3
"351200",2020,1,1,1,7,0,0,1
"351200",2021,0,0,0,1,NA,NA,NA
"351200",2022,1,0,1,9,0,0,2
"351200",2023,0,0,0,2,0,1,1
"351200",2024,NA,NA,NA,NA,NA,NA,NA
"351210",2012,NA,NA,NA,NA,0,2,2
"351210",2013,NA,NA,NA,NA,0,0,1
"351210",2014,0,1,0,1,NA,NA,NA
"351210",2015,0,0,0,1,0,1,1
"351210",2016,NA,NA,NA,NA,0,0,2
"351210",2017,0,0,0,1,0,0,1
"351210",2018,NA,NA,NA,NA,0,0,1
"351210",2019,NA,NA,NA,NA,NA,NA,NA
"351210",2020,NA,NA,NA,NA,NA,NA,NA
"351210",2021,0,0,0,1,0,0,1
"351210",2022,NA,NA,NA,NA,0,0,2
"351210",2023,NA,NA,NA,NA,0,0,1
"351210",2024,NA,NA,NA,NA,NA,NA,NA
"351220",2012,0,0,0,1,0,0,2
"351220",2013,0,0,0,3,0,0,1
"351220",2014,0,0,0,3,0,0,6
"351220",2015,0,0,0,7,0,2,7
"351220",2016,0,1,1,3,0,0,5
"351220",2017,0,1,2,9,0,2,5
"351220",2018,0,0,0,2,0,1,5
"351220",2019,0,0,0,7,0,0,4
"351220",2020,0,0,0,1,0,0,7
"351220",2021,0,0,0,2,0,0,3
"351220",2022,0,0,0,5,0,2,8
"351220",2023,0,0,0,5,0,0,9
"351220",2024,NA,NA,NA,NA,0,1,2
"351230",2012,0,0,1,4,0,1,1
"351230",2013,0,0,0,1,0,0,2
"351230",2014,0,1,1,4,0,0,4
"351230",2015,0,0,0,4,0,2,3
"351230",2016,0,0,0,2,0,0,1
"351230",2017,0,0,0,3,0,0,2
"351230",2018,0,0,0,1,0,1,2
"351230",2019,0,0,0,1,0,0,4
"351230",2020,0,0,0,3,0,0,2
"351230",2021,0,0,0,3,0,1,3
"351230",2022,0,0,1,2,0,1,2
"351230",2023,0,0,0,1,0,0,1
"351230",2024,NA,NA,NA,NA,0,0,2
"351240",2012,0,0,1,2,0,0,2
"351240",2013,0,0,0,2,0,0,4
"351240",2014,NA,NA,NA,NA,0,0,1
"351240",2015,0,0,0,1,0,0,5
"351240",2016,0,0,0,1,0,0,2
"351240",2017,0,0,0,2,0,0,1
"351240",2018,0,0,0,3,0,0,1
"351240",2019,0,0,0,3,0,0,2
"351240",2020,NA,NA,NA,NA,0,0,4
"351240",2021,0,0,0,3,0,0,3
"351240",2022,0,0,0,1,0,1,7
"351240",2023,0,0,0,2,0,1,4
"351240",2024,NA,NA,NA,NA,NA,NA,NA
"351250",2012,0,0,0,1,0,0,1
"351250",2013,NA,NA,NA,NA,0,0,1
"351250",2014,NA,NA,NA,NA,0,0,3
"351250",2015,0,0,0,1,NA,NA,NA
"351250",2016,0,0,0,1,0,0,1
"351250",2017,0,0,0,1,0,1,1
"351250",2018,NA,NA,NA,NA,0,0,1
"351250",2019,NA,NA,NA,NA,0,0,1
"351250",2020,NA,NA,NA,NA,0,0,1
"351250",2021,NA,NA,NA,NA,NA,NA,NA
"351250",2022,NA,NA,NA,NA,NA,NA,NA
"351250",2023,NA,NA,NA,NA,0,0,1
"351250",2024,NA,NA,NA,NA,0,0,1
"351260",2012,0,0,0,1,0,0,1
"351260",2013,NA,NA,NA,NA,NA,NA,NA
"351260",2014,NA,NA,NA,NA,NA,NA,NA
"351260",2015,NA,NA,NA,NA,NA,NA,NA
"351260",2016,NA,NA,NA,NA,0,1,1
"351260",2017,NA,NA,NA,NA,NA,NA,NA
"351260",2018,0,0,0,1,NA,NA,NA
"351260",2019,0,0,0,1,NA,NA,NA
"351260",2020,0,0,0,1,0,0,1
"351260",2021,1,1,1,1,NA,NA,NA
"351260",2022,NA,NA,NA,NA,0,0,2
"351260",2023,NA,NA,NA,NA,0,0,1
"351260",2024,NA,NA,NA,NA,NA,NA,NA
"351270",2012,NA,NA,NA,NA,NA,NA,NA
"351270",2013,NA,NA,NA,NA,NA,NA,NA
"351270",2014,NA,NA,NA,NA,0,0,1
"351270",2015,NA,NA,NA,NA,NA,NA,NA
"351270",2016,NA,NA,NA,NA,NA,NA,NA
"351270",2017,NA,NA,NA,NA,NA,NA,NA
"351270",2018,NA,NA,NA,NA,NA,NA,NA
"351270",2019,0,0,0,1,NA,NA,NA
"351270",2020,NA,NA,NA,NA,0,0,1
"351270",2021,NA,NA,NA,NA,NA,NA,NA
"351270",2022,NA,NA,NA,NA,0,0,1
"351270",2023,NA,NA,NA,NA,NA,NA,NA
"351270",2024,NA,NA,NA,NA,NA,NA,NA
"351280",2012,3,2,3,11,0,3,12
"351280",2013,0,0,2,9,0,2,10
"351280",2014,3,3,4,10,0,2,10
"351280",2015,1,2,1,7,0,2,7
"351280",2016,1,1,1,5,0,2,6
"351280",2017,1,1,1,7,0,1,8
"351280",2018,2,2,2,6,0,2,6
"351280",2019,0,0,0,2,0,5,15
"351280",2020,0,0,0,6,0,0,1
"351280",2021,0,0,0,14,0,2,8
"351280",2022,0,0,0,8,0,1,8
"351280",2023,1,0,1,7,0,1,7
"351280",2024,NA,NA,NA,NA,0,0,3
"351290",2012,NA,NA,NA,NA,NA,NA,NA
"351290",2013,NA,NA,NA,NA,0,1,3
"351290",2014,0,0,0,1,NA,NA,NA
"351290",2015,NA,NA,NA,NA,NA,NA,NA
"351290",2016,0,0,0,1,0,1,2
"351290",2017,0,0,1,2,NA,NA,NA
"351290",2018,NA,NA,NA,NA,0,0,2
"351290",2019,NA,NA,NA,NA,NA,NA,NA
"351290",2020,0,0,0,1,NA,NA,NA
"351290",2021,0,0,0,1,0,1,2
"351290",2022,NA,NA,NA,NA,0,0,2
"351290",2023,0,0,0,1,0,0,1
"351290",2024,NA,NA,NA,NA,0,1,2
"351300",2012,1,4,5,43,0,11,42
"351300",2013,1,1,3,37,0,13,38
"351300",2014,0,8,3,38,0,9,32
"351300",2015,4,4,5,37,0,14,46
"351300",2016,1,3,3,36,0,12,56
"351300",2017,1,0,3,24,0,4,32
"351300",2018,0,1,2,30,0,10,32
"351300",2019,0,1,1,36,0,9,43
"351300",2020,1,7,43,51,0,11,28
"351300",2021,0,14,20,38,0,9,33
"351300",2022,1,2,3,28,0,8,55
"351300",2023,0,2,1,34,0,12,43
"351300",2024,NA,NA,NA,NA,0,5,30
"351310",2012,0,0,0,3,0,0,4
"351310",2013,0,1,1,7,0,1,5
"351310",2014,1,0,1,3,0,0,5
"351310",2015,1,1,1,6,0,0,2
"351310",2016,1,0,1,3,0,1,8
"351310",2017,0,0,0,5,0,0,5
"351310",2018,0,1,1,4,0,0,4
"351310",2019,0,1,0,4,0,0,4
"351310",2020,0,0,0,4,0,1,3
"351310",2021,0,0,0,2,0,1,5
"351310",2022,0,0,0,3,0,0,8
"351310",2023,0,0,0,2,0,0,9
"351310",2024,NA,NA,NA,NA,0,0,3
"351320",2012,NA,NA,NA,NA,0,0,1
"351320",2013,0,0,0,1,0,1,2
"351320",2014,NA,NA,NA,NA,0,0,1
"351320",2015,0,0,0,2,0,0,1
"351320",2016,NA,NA,NA,NA,0,0,1
"351320",2017,1,1,1,1,0,1,2
"351320",2018,0,1,0,2,0,0,3
"351320",2019,NA,NA,NA,NA,0,0,1
"351320",2020,NA,NA,NA,NA,0,0,1
"351320",2021,NA,NA,NA,NA,0,0,1
"351320",2022,0,0,1,3,0,0,1
"351320",2023,0,1,0,1,NA,NA,NA
"351320",2024,NA,NA,NA,NA,0,0,2
"351330",2012,NA,NA,NA,NA,0,0,1
"351330",2013,NA,NA,NA,NA,0,0,1
"351330",2014,NA,NA,NA,NA,NA,NA,NA
"351330",2015,NA,NA,NA,NA,0,0,1
"351330",2016,NA,NA,NA,NA,NA,NA,NA
"351330",2017,NA,NA,NA,NA,NA,NA,NA
"351330",2018,NA,NA,NA,NA,NA,NA,NA
"351330",2019,NA,NA,NA,NA,0,0,1
"351330",2020,NA,NA,NA,NA,0,0,1
"351330",2021,NA,NA,NA,NA,0,0,2
"351330",2022,NA,NA,NA,NA,NA,NA,NA
"351330",2023,NA,NA,NA,NA,NA,NA,NA
"351330",2024,NA,NA,NA,NA,NA,NA,NA
"351340",2012,2,1,4,15,0,2,14
"351340",2013,1,0,1,12,0,3,19
"351340",2014,2,1,2,16,0,3,17
"351340",2015,1,0,1,10,0,1,12
"351340",2016,1,0,1,15,0,0,7
"351340",2017,0,0,0,12,0,3,13
"351340",2018,0,1,0,13,0,0,10
"351340",2019,0,0,0,6,0,1,12
"351340",2020,1,1,1,10,0,1,7
"351340",2021,0,0,3,15,0,2,11
"351340",2022,0,0,0,7,0,3,12
"351340",2023,0,1,0,9,0,0,11
"351340",2024,NA,NA,NA,NA,0,1,3
"351350",2012,0,0,0,22,0,0,35
"351350",2013,2,1,2,20,0,1,42
"351350",2014,0,1,0,19,0,1,28
"351350",2015,1,3,3,25,0,1,35
"351350",2016,1,0,1,18,0,3,25
"351350",2017,0,0,1,15,0,1,22
"351350",2018,0,1,0,19,0,3,20
"351350",2019,0,0,0,13,0,3,21
"351350",2020,0,0,1,17,0,0,16
"351350",2021,0,0,1,24,0,1,9
"351350",2022,0,0,0,15,0,0,19
"351350",2023,0,0,0,15,0,5,30
"351350",2024,NA,NA,NA,NA,0,0,13
"351360",2012,0,1,1,4,0,1,3
"351360",2013,0,0,1,4,NA,NA,NA
"351360",2014,NA,NA,NA,NA,0,2,3
"351360",2015,0,0,0,3,0,0,1
"351360",2016,0,0,0,3,0,0,2
"351360",2017,0,0,1,3,0,0,1
"351360",2018,0,0,1,6,0,0,2
"351360",2019,0,0,1,5,NA,NA,NA
"351360",2020,1,0,1,6,0,0,1
"351360",2021,0,0,0,2,0,0,2
"351360",2022,0,0,1,2,0,1,2
"351360",2023,0,0,1,3,0,0,1
"351360",2024,NA,NA,NA,NA,0,0,3
"351370",2012,0,0,1,5,0,1,1
"351370",2013,0,0,0,2,0,2,3
"351370",2014,0,0,0,5,0,0,3
"351370",2015,0,0,1,6,0,0,6
"351370",2016,0,0,0,3,0,1,2
"351370",2017,0,0,0,2,0,2,3
"351370",2018,NA,NA,NA,NA,0,0,1
"351370",2019,0,0,0,2,0,1,2
"351370",2020,2,0,2,3,0,0,1
"351370",2021,0,0,0,2,0,1,5
"351370",2022,0,1,0,7,0,0,4
"351370",2023,0,0,1,4,0,0,3
"351370",2024,NA,NA,NA,NA,0,2,3
"351380",2012,4,8,9,55,0,4,91
"351380",2013,1,2,5,60,0,9,100
"351380",2014,2,3,6,61,0,9,73
"351380",2015,3,6,5,70,0,15,89
"351380",2016,2,5,6,68,0,13,76
"351380",2017,2,4,7,59,0,7,73
"351380",2018,0,2,2,46,0,10,62
"351380",2019,1,2,1,48,0,9,63
"351380",2020,0,2,0,33,0,4,45
"351380",2021,1,1,4,47,0,6,48
"351380",2022,0,0,4,40,0,14,55
"351380",2023,2,3,3,51,0,3,53
"351380",2024,NA,NA,NA,NA,0,4,21
"351385",2012,NA,NA,NA,NA,0,1,1
"351385",2013,NA,NA,NA,NA,0,0,1
"351385",2014,NA,NA,NA,NA,NA,NA,NA
"351385",2015,NA,NA,NA,NA,NA,NA,NA
"351385",2016,NA,NA,NA,NA,0,0,2
"351385",2017,NA,NA,NA,NA,NA,NA,NA
"351385",2018,NA,NA,NA,NA,0,0,1
"351385",2019,NA,NA,NA,NA,NA,NA,NA
"351385",2020,NA,NA,NA,NA,NA,NA,NA
"351385",2021,0,0,0,1,NA,NA,NA
"351385",2022,NA,NA,NA,NA,NA,NA,NA
"351385",2023,NA,NA,NA,NA,NA,NA,NA
"351385",2024,NA,NA,NA,NA,NA,NA,NA
"351390",2012,0,0,0,1,0,1,2
"351390",2013,0,0,0,1,NA,NA,NA
"351390",2014,0,0,0,1,NA,NA,NA
"351390",2015,NA,NA,NA,NA,NA,NA,NA
"351390",2016,0,0,0,1,0,1,3
"351390",2017,NA,NA,NA,NA,0,0,1
"351390",2018,0,0,0,1,NA,NA,NA
"351390",2019,NA,NA,NA,NA,0,0,1
"351390",2020,NA,NA,NA,NA,NA,NA,NA
"351390",2021,0,0,0,1,0,1,1
"351390",2022,NA,NA,NA,NA,NA,NA,NA
"351390",2023,0,0,0,1,0,0,3
"351390",2024,NA,NA,NA,NA,NA,NA,NA
"351400",2012,NA,NA,NA,NA,NA,NA,NA
"351400",2013,NA,NA,NA,NA,NA,NA,NA
"351400",2014,NA,NA,NA,NA,NA,NA,NA
"351400",2015,NA,NA,NA,NA,0,0,1
"351400",2016,NA,NA,NA,NA,0,1,2
"351400",2017,NA,NA,NA,NA,0,1,2
"351400",2018,1,1,1,2,NA,NA,NA
"351400",2019,0,0,0,1,NA,NA,NA
"351400",2020,1,1,1,3,0,1,1
"351400",2021,0,1,1,1,0,1,2
"351400",2022,0,0,1,3,NA,NA,NA
"351400",2023,0,0,0,3,0,0,3
"351400",2024,NA,NA,NA,NA,0,0,1
"351410",2012,0,0,0,3,0,6,15
"351410",2013,0,0,1,3,0,2,3
"351410",2014,1,1,1,3,0,0,2
"351410",2015,0,0,1,3,0,0,7
"351410",2016,1,1,1,2,0,0,4
"351410",2017,0,1,1,2,0,0,4
"351410",2018,0,0,0,2,0,2,4
"351410",2019,0,0,0,2,0,1,3
"351410",2020,0,0,0,2,0,0,1
"351410",2021,0,0,0,4,0,0,2
"351410",2022,1,1,1,2,0,0,1
"351410",2023,0,0,0,3,0,0,7
"351410",2024,NA,NA,NA,NA,0,0,4
"351420",2012,NA,NA,NA,NA,NA,NA,NA
"351420",2013,NA,NA,NA,NA,NA,NA,NA
"351420",2014,NA,NA,NA,NA,NA,NA,NA
"351420",2015,0,0,0,1,NA,NA,NA
"351420",2016,NA,NA,NA,NA,NA,NA,NA
"351420",2017,NA,NA,NA,NA,NA,NA,NA
"351420",2018,NA,NA,NA,NA,NA,NA,NA
"351420",2019,0,0,0,1,NA,NA,NA
"351420",2020,NA,NA,NA,NA,NA,NA,NA
"351420",2021,0,0,0,1,NA,NA,NA
"351420",2022,0,0,0,1,NA,NA,NA
"351420",2023,NA,NA,NA,NA,NA,NA,NA
