"codmunres","municipio","uf","regiao","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
"290689","Caraíbas","BA","Nordeste","2014",1,0,0,1,0
"290689","Caraíbas","BA","Nordeste","2015",1,0,0,0,1
"290689","Caraíbas","BA","Nordeste","2016",1,0,0,0,1
"290689","Caraíbas","BA","Nordeste","2017",3,0,0,0,3
"290689","Caraíbas","BA","Nordeste","2018",3,0,0,0,3
"290689","Caraíbas","BA","Nordeste","2019",1,0,0,0,1
"290689","Caraíbas","BA","Nordeste","2020",1,0,0,0,1
"290690","Caravelas","BA","Nordeste","2012",5,1,1,0,3
"290690","Caravelas","BA","Nordeste","2013",3,1,1,1,0
"290690","Caravelas","BA","Nordeste","2014",6,0,1,0,5
"290690","Caravelas","BA","Nordeste","2015",4,1,0,0,3
"290690","Caravelas","BA","Nordeste","2016",6,3,1,0,2
"290690","Caravelas","BA","Nordeste","2017",5,1,0,0,4
"290690","Caravelas","BA","Nordeste","2018",4,0,0,0,4
"290690","Caravelas","BA","Nordeste","2019",2,1,0,0,1
"290690","Caravelas","BA","Nordeste","2020",2,0,0,1,1
"290690","Caravelas","BA","Nordeste","2021",4,2,1,0,1
"290700","Cardeal da Silva","BA","Nordeste","2012",1,0,0,0,0
"290700","Cardeal da Silva","BA","Nordeste","2013",2,0,0,0,0
"290700","Cardeal da Silva","BA","Nordeste","2014",1,0,0,0,1
"290700","Cardeal da Silva","BA","Nordeste","2015",2,0,0,1,1
"290700","Cardeal da Silva","BA","Nordeste","2016",2,1,0,0,1
"290700","Cardeal da Silva","BA","Nordeste","2017",2,0,0,0,2
"290700","Cardeal da Silva","BA","Nordeste","2018",2,0,0,1,1
"290700","Cardeal da Silva","BA","Nordeste","2019",2,0,1,0,1
"290700","Cardeal da Silva","BA","Nordeste","2021",3,0,0,0,3
"290710","Carinhanha","BA","Nordeste","2012",4,0,0,0,0
"290710","Carinhanha","BA","Nordeste","2013",5,0,0,0,5
"290710","Carinhanha","BA","Nordeste","2014",7,0,0,0,0
"290710","Carinhanha","BA","Nordeste","2015",11,1,4,1,5
"290710","Carinhanha","BA","Nordeste","2016",5,1,0,1,3
"290710","Carinhanha","BA","Nordeste","2017",3,0,0,0,3
"290710","Carinhanha","BA","Nordeste","2018",13,1,2,1,9
"290710","Carinhanha","BA","Nordeste","2019",7,3,1,0,3
"290710","Carinhanha","BA","Nordeste","2020",9,0,0,1,8
"290710","Carinhanha","BA","Nordeste","2021",4,2,0,0,2
"290720","Casa Nova","BA","Nordeste","2012",16,0,0,0,0
"290720","Casa Nova","BA","Nordeste","2013",11,0,0,0,0
"290720","Casa Nova","BA","Nordeste","2014",13,2,1,1,9
"290720","Casa Nova","BA","Nordeste","2015",13,2,4,3,4
"290720","Casa Nova","BA","Nordeste","2016",13,0,0,0,0
"290720","Casa Nova","BA","Nordeste","2017",15,3,1,1,10
"290720","Casa Nova","BA","Nordeste","2018",14,3,1,1,9
"290720","Casa Nova","BA","Nordeste","2019",12,2,2,0,8
"290720","Casa Nova","BA","Nordeste","2020",12,4,2,1,5
"290720","Casa Nova","BA","Nordeste","2021",14,1,3,2,8
"290730","Castro Alves","BA","Nordeste","2012",4,0,0,0,0
"290730","Castro Alves","BA","Nordeste","2013",6,0,0,0,0
"290730","Castro Alves","BA","Nordeste","2014",4,0,1,0,3
"290730","Castro Alves","BA","Nordeste","2015",6,0,2,1,3
"290730","Castro Alves","BA","Nordeste","2016",6,1,0,0,5
"290730","Castro Alves","BA","Nordeste","2017",8,0,4,2,2
"290730","Castro Alves","BA","Nordeste","2018",7,0,1,1,5
"290730","Castro Alves","BA","Nordeste","2019",5,0,0,0,0
"290730","Castro Alves","BA","Nordeste","2020",2,0,0,1,1
"290730","Castro Alves","BA","Nordeste","2021",6,0,0,1,5
"290740","Catolândia","BA","Nordeste","2012",2,0,0,0,2
"290740","Catolândia","BA","Nordeste","2013",1,0,0,0,1
"290740","Catolândia","BA","Nordeste","2016",1,0,0,0,1
"290740","Catolândia","BA","Nordeste","2018",1,0,0,0,1
"290740","Catolândia","BA","Nordeste","2019",1,0,0,1,0
"290750","Catu","BA","Nordeste","2012",7,1,0,2,4
"290750","Catu","BA","Nordeste","2013",9,2,1,2,4
"290750","Catu","BA","Nordeste","2014",6,2,0,1,3
"290750","Catu","BA","Nordeste","2015",15,0,0,0,0
"290750","Catu","BA","Nordeste","2016",12,0,2,3,7
"290750","Catu","BA","Nordeste","2017",11,3,0,2,6
"290750","Catu","BA","Nordeste","2018",12,0,1,4,7
"290750","Catu","BA","Nordeste","2019",6,1,0,1,4
"290750","Catu","BA","Nordeste","2020",7,0,1,0,6
"290750","Catu","BA","Nordeste","2021",8,2,1,0,5
"290755","Caturama","BA","Nordeste","2012",2,1,0,0,1
"290755","Caturama","BA","Nordeste","2013",1,0,0,0,1
"290755","Caturama","BA","Nordeste","2014",2,0,0,1,1
"290755","Caturama","BA","Nordeste","2018",1,0,0,1,0
"290755","Caturama","BA","Nordeste","2019",1,0,0,1,0
"290755","Caturama","BA","Nordeste","2020",1,0,0,1,0
"290760","Central","BA","Nordeste","2012",4,0,0,0,4
"290760","Central","BA","Nordeste","2013",4,0,1,0,3
"290760","Central","BA","Nordeste","2014",3,0,0,1,2
"290760","Central","BA","Nordeste","2015",1,0,0,0,1
"290760","Central","BA","Nordeste","2016",4,1,0,0,3
"290760","Central","BA","Nordeste","2017",1,0,0,0,1
"290760","Central","BA","Nordeste","2018",2,0,1,0,1
"290760","Central","BA","Nordeste","2019",2,1,0,0,1
"290760","Central","BA","Nordeste","2020",4,0,0,0,0
"290760","Central","BA","Nordeste","2021",2,0,0,0,2
"290770","Chorrochó","BA","Nordeste","2012",2,0,1,0,1
"290770","Chorrochó","BA","Nordeste","2013",2,0,1,0,1
"290770","Chorrochó","BA","Nordeste","2014",1,0,0,1,0
"290770","Chorrochó","BA","Nordeste","2015",2,1,0,0,1
"290770","Chorrochó","BA","Nordeste","2016",3,0,0,0,3
"290770","Chorrochó","BA","Nordeste","2017",1,0,0,0,1
"290770","Chorrochó","BA","Nordeste","2018",1,1,0,0,0
"290770","Chorrochó","BA","Nordeste","2019",1,0,1,0,0
"290770","Chorrochó","BA","Nordeste","2020",2,0,0,0,2
"290770","Chorrochó","BA","Nordeste","2021",3,0,1,0,2
"290780","Cícero Dantas","BA","Nordeste","2012",6,1,0,1,4
"290780","Cícero Dantas","BA","Nordeste","2013",4,2,0,1,1
"290780","Cícero Dantas","BA","Nordeste","2014",4,0,0,0,0
"290780","Cícero Dantas","BA","Nordeste","2015",3,0,0,0,3
"290780","Cícero Dantas","BA","Nordeste","2016",5,1,1,2,1
"290780","Cícero Dantas","BA","Nordeste","2017",5,0,0,1,4
"290780","Cícero Dantas","BA","Nordeste","2018",2,1,0,0,1
"290780","Cícero Dantas","BA","Nordeste","2019",7,2,1,1,3
"290780","Cícero Dantas","BA","Nordeste","2020",3,0,0,0,3
"290780","Cícero Dantas","BA","Nordeste","2021",5,0,0,0,5
"290790","Cipó","BA","Nordeste","2014",5,0,0,0,0
"290790","Cipó","BA","Nordeste","2015",4,1,0,1,2
"290790","Cipó","BA","Nordeste","2016",6,0,1,0,5
"290790","Cipó","BA","Nordeste","2017",8,0,0,0,0
"290790","Cipó","BA","Nordeste","2018",2,0,0,0,0
"290790","Cipó","BA","Nordeste","2019",2,1,0,1,0
"290790","Cipó","BA","Nordeste","2020",3,0,1,0,2
"290790","Cipó","BA","Nordeste","2021",5,1,1,0,3
"290800","Coaraci","BA","Nordeste","2012",7,2,1,1,3
"290800","Coaraci","BA","Nordeste","2013",5,0,1,3,1
"290800","Coaraci","BA","Nordeste","2014",8,0,0,0,8
"290800","Coaraci","BA","Nordeste","2015",5,2,0,1,2
"290800","Coaraci","BA","Nordeste","2016",4,2,1,0,1
"290800","Coaraci","BA","Nordeste","2017",8,2,2,0,4
"290800","Coaraci","BA","Nordeste","2018",6,1,1,1,3
"290800","Coaraci","BA","Nordeste","2019",2,0,0,1,1
"290800","Coaraci","BA","Nordeste","2020",6,0,1,0,5
"290800","Coaraci","BA","Nordeste","2021",5,0,2,1,2
"290810","Cocos","BA","Nordeste","2012",3,0,0,1,2
"290810","Cocos","BA","Nordeste","2013",1,0,0,0,1
"290810","Cocos","BA","Nordeste","2014",2,0,2,0,0
"290810","Cocos","BA","Nordeste","2015",1,0,0,0,1
"290810","Cocos","BA","Nordeste","2016",1,0,0,0,1
"290810","Cocos","BA","Nordeste","2017",3,0,1,0,2
"290810","Cocos","BA","Nordeste","2018",3,0,0,0,3
"290810","Cocos","BA","Nordeste","2019",1,0,0,0,1
"290810","Cocos","BA","Nordeste","2020",3,0,0,0,3
"290810","Cocos","BA","Nordeste","2021",1,0,0,1,0
"290820","Conceição da Feira","BA","Nordeste","2012",4,0,0,0,0
"290820","Conceição da Feira","BA","Nordeste","2013",5,2,1,1,1
"290820","Conceição da Feira","BA","Nordeste","2014",5,1,1,1,2
"290820","Conceição da Feira","BA","Nordeste","2015",2,0,1,0,1
"290820","Conceição da Feira","BA","Nordeste","2017",2,0,1,0,1
"290820","Conceição da Feira","BA","Nordeste","2018",2,1,0,0,1
"290820","Conceição da Feira","BA","Nordeste","2019",3,0,1,0,2
"290820","Conceição da Feira","BA","Nordeste","2020",3,0,0,0,0
"290820","Conceição da Feira","BA","Nordeste","2021",2,0,0,0,2
"290830","Conceição do Almeida","BA","Nordeste","2012",2,0,0,0,2
"290830","Conceição do Almeida","BA","Nordeste","2014",1,0,0,0,1
"290830","Conceição do Almeida","BA","Nordeste","2015",3,1,0,1,1
"290830","Conceição do Almeida","BA","Nordeste","2016",4,0,0,1,3
"290830","Conceição do Almeida","BA","Nordeste","2017",3,1,1,0,1
"290830","Conceição do Almeida","BA","Nordeste","2018",2,0,0,0,2
"290830","Conceição do Almeida","BA","Nordeste","2019",2,0,0,0,2
"290830","Conceição do Almeida","BA","Nordeste","2020",1,0,0,0,1
"290830","Conceição do Almeida","BA","Nordeste","2021",4,0,0,1,3
"290840","Conceição do Coité","BA","Nordeste","2012",15,3,1,0,11
"290840","Conceição do Coité","BA","Nordeste","2013",13,3,2,2,6
"290840","Conceição do Coité","BA","Nordeste","2014",11,2,2,1,6
"290840","Conceição do Coité","BA","Nordeste","2015",11,6,1,1,3
"290840","Conceição do Coité","BA","Nordeste","2016",16,5,0,1,10
"290840","Conceição do Coité","BA","Nordeste","2017",12,0,0,0,0
"290840","Conceição do Coité","BA","Nordeste","2018",13,0,0,0,0
"290840","Conceição do Coité","BA","Nordeste","2019",6,0,0,2,4
"290840","Conceição do Coité","BA","Nordeste","2020",14,1,0,0,13
"290840","Conceição do Coité","BA","Nordeste","2021",6,1,2,1,2
"290850","Conceição do Jacuípe","BA","Nordeste","2012",3,1,1,0,1
"290850","Conceição do Jacuípe","BA","Nordeste","2013",7,0,0,0,7
"290850","Conceição do Jacuípe","BA","Nordeste","2014",2,1,0,0,1
"290850","Conceição do Jacuípe","BA","Nordeste","2015",8,1,1,1,5
"290850","Conceição do Jacuípe","BA","Nordeste","2016",6,1,1,0,4
"290850","Conceição do Jacuípe","BA","Nordeste","2017",8,0,1,0,7
"290850","Conceição do Jacuípe","BA","Nordeste","2018",4,1,0,0,3
"290850","Conceição do Jacuípe","BA","Nordeste","2019",6,2,1,1,2
"290850","Conceição do Jacuípe","BA","Nordeste","2020",3,0,0,0,3
"290850","Conceição do Jacuípe","BA","Nordeste","2021",3,0,0,2,1
"290860","Conde","BA","Nordeste","2012",7,0,0,0,0
"290860","Conde","BA","Nordeste","2013",7,0,3,1,3
"290860","Conde","BA","Nordeste","2014",5,0,0,1,4
"290860","Conde","BA","Nordeste","2015",8,0,0,0,0
"290860","Conde","BA","Nordeste","2016",10,0,2,1,7
"290860","Conde","BA","Nordeste","2017",4,1,0,0,3
"290860","Conde","BA","Nordeste","2018",9,0,2,2,5
"290860","Conde","BA","Nordeste","2019",5,2,1,1,1
"290860","Conde","BA","Nordeste","2020",3,0,0,0,3
"290860","Conde","BA","Nordeste","2021",2,0,1,0,1
"290870","Condeúba","BA","Nordeste","2012",5,0,0,2,3
"290870","Condeúba","BA","Nordeste","2013",4,1,0,1,2
"290870","Condeúba","BA","Nordeste","2014",3,2,0,0,1
"290870","Condeúba","BA","Nordeste","2015",4,2,0,1,1
"290870","Condeúba","BA","Nordeste","2016",5,0,0,0,0
"290870","Condeúba","BA","Nordeste","2017",2,1,1,0,0
"290870","Condeúba","BA","Nordeste","2018",4,1,0,1,2
"290870","Condeúba","BA","Nordeste","2019",3,1,0,0,2
"290870","Condeúba","BA","Nordeste","2020",3,0,0,0,0
"290870","Condeúba","BA","Nordeste","2021",3,0,0,1,2
"290880","Contendas do Sincorá","BA","Nordeste","2012",2,0,0,1,1
"290880","Contendas do Sincorá","BA","Nordeste","2021",2,0,0,1,1
"290890","Coração de Maria","BA","Nordeste","2012",4,0,1,0,3
"290890","Coração de Maria","BA","Nordeste","2013",4,0,0,0,4
"290890","Coração de Maria","BA","Nordeste","2014",2,0,0,1,1
"290890","Coração de Maria","BA","Nordeste","2015",6,1,0,1,4
"290890","Coração de Maria","BA","Nordeste","2016",4,0,2,0,2
"290890","Coração de Maria","BA","Nordeste","2017",3,0,1,0,2
"290890","Coração de Maria","BA","Nordeste","2018",4,2,0,1,1
"290890","Coração de Maria","BA","Nordeste","2019",5,1,0,0,4
"290890","Coração de Maria","BA","Nordeste","2020",5,0,0,0,0
"290890","Coração de Maria","BA","Nordeste","2021",4,2,1,0,1
"290900","Cordeiros","BA","Nordeste","2012",1,0,0,0,1
"290900","Cordeiros","BA","Nordeste","2013",1,0,1,0,0
"290900","Cordeiros","BA","Nordeste","2015",1,1,0,0,0
"290900","Cordeiros","BA","Nordeste","2016",2,0,0,0,2
"290900","Cordeiros","BA","Nordeste","2017",1,1,0,0,0
"290900","Cordeiros","BA","Nordeste","2018",3,0,2,0,1
"290900","Cordeiros","BA","Nordeste","2019",1,0,0,0,1
"290900","Cordeiros","BA","Nordeste","2021",2,1,0,0,1
"290910","Coribe","BA","Nordeste","2012",3,1,0,0,2
"290910","Coribe","BA","Nordeste","2015",1,0,0,0,1
"290910","Coribe","BA","Nordeste","2017",3,0,0,1,2
"290910","Coribe","BA","Nordeste","2019",1,1,0,0,0
"290910","Coribe","BA","Nordeste","2020",2,0,1,0,1
"290910","Coribe","BA","Nordeste","2021",2,0,1,0,1
"290920","Coronel João Sá","BA","Nordeste","2012",1,0,1,0,0
"290920","Coronel João Sá","BA","Nordeste","2013",1,0,0,1,0
"290920","Coronel João Sá","BA","Nordeste","2014",1,0,0,0,1
"290920","Coronel João Sá","BA","Nordeste","2015",3,0,1,0,2
"290920","Coronel João Sá","BA","Nordeste","2016",5,0,2,0,3
"290920","Coronel João Sá","BA","Nordeste","2017",3,1,0,1,1
"290920","Coronel João Sá","BA","Nordeste","2018",3,1,0,0,2
"290920","Coronel João Sá","BA","Nordeste","2019",3,0,2,0,1
"290920","Coronel João Sá","BA","Nordeste","2020",1,1,0,0,0
"290920","Coronel João Sá","BA","Nordeste","2021",2,1,0,0,1
"290930","Correntina","BA","Nordeste","2012",9,1,0,0,8
"290930","Correntina","BA","Nordeste","2013",11,3,1,2,5
"290930","Correntina","BA","Nordeste","2014",12,1,1,3,7
"290930","Correntina","BA","Nordeste","2015",6,1,0,3,2
"290930","Correntina","BA","Nordeste","2016",4,0,0,1,3
"290930","Correntina","BA","Nordeste","2017",6,1,1,1,3
"290930","Correntina","BA","Nordeste","2018",9,0,0,0,0
"290930","Correntina","BA","Nordeste","2019",6,1,1,0,4
"290930","Correntina","BA","Nordeste","2020",14,2,1,2,9
"290930","Correntina","BA","Nordeste","2021",5,3,0,0,2
"290940","Cotegipe","BA","Nordeste","2012",3,1,0,1,1
"290940","Cotegipe","BA","Nordeste","2013",2,1,0,0,1
"290940","Cotegipe","BA","Nordeste","2014",4,0,0,3,1
"290940","Cotegipe","BA","Nordeste","2015",3,0,0,0,0
"290940","Cotegipe","BA","Nordeste","2016",2,0,0,0,2
"290940","Cotegipe","BA","Nordeste","2017",2,0,0,0,0
"290940","Cotegipe","BA","Nordeste","2019",5,2,1,0,2
"290940","Cotegipe","BA","Nordeste","2021",2,0,1,0,1
"290950","Cravolândia","BA","Nordeste","2012",2,0,0,0,0
"290950","Cravolândia","BA","Nordeste","2014",2,0,0,0,2
"290950","Cravolândia","BA","Nordeste","2015",1,0,0,0,1
"290950","Cravolândia","BA","Nordeste","2018",1,0,0,1,0
"290950","Cravolândia","BA","Nordeste","2020",1,0,0,0,1
"290950","Cravolândia","BA","Nordeste","2021",3,1,0,0,2
"290960","Crisópolis","BA","Nordeste","2012",5,0,2,1,2
"290960","Crisópolis","BA","Nordeste","2013",5,0,0,1,4
"290960","Crisópolis","BA","Nordeste","2014",8,0,1,1,6
"290960","Crisópolis","BA","Nordeste","2015",6,2,1,1,2
"290960","Crisópolis","BA","Nordeste","2016",2,0,0,1,1
"290960","Crisópolis","BA","Nordeste","2017",7,2,1,0,4
"290960","Crisópolis","BA","Nordeste","2018",5,1,0,0,4
"290960","Crisópolis","BA","Nordeste","2019",5,0,0,0,0
"290960","Crisópolis","BA","Nordeste","2020",9,0,1,0,8
"290960","Crisópolis","BA","Nordeste","2021",6,0,1,1,4
"290970","Cristópolis","BA","Nordeste","2012",2,1,0,0,1
"290970","Cristópolis","BA","Nordeste","2013",3,0,1,0,2
"290970","Cristópolis","BA","Nordeste","2014",3,0,0,0,3
"290970","Cristópolis","BA","Nordeste","2015",4,0,2,2,0
"290970","Cristópolis","BA","Nordeste","2016",3,1,1,0,1
"290970","Cristópolis","BA","Nordeste","2017",1,0,1,0,0
"290970","Cristópolis","BA","Nordeste","2018",3,0,0,1,2
"290970","Cristópolis","BA","Nordeste","2019",2,1,0,0,1
"290970","Cristópolis","BA","Nordeste","2020",1,0,0,1,0
"290970","Cristópolis","BA","Nordeste","2021",3,0,1,1,1
"290980","Cruz das Almas","BA","Nordeste","2012",15,0,0,0,0
"290980","Cruz das Almas","BA","Nordeste","2013",13,0,0,0,0
"290980","Cruz das Almas","BA","Nordeste","2014",10,1,1,1,7
"290980","Cruz das Almas","BA","Nordeste","2015",19,4,2,5,8
"290980","Cruz das Almas","BA","Nordeste","2016",10,0,1,0,9
"290980","Cruz das Almas","BA","Nordeste","2017",14,3,2,0,9
"290980","Cruz das Almas","BA","Nordeste","2018",23,0,0,0,0
"290980","Cruz das Almas","BA","Nordeste","2019",15,0,4,3,8
"290980","Cruz das Almas","BA","Nordeste","2020",18,2,1,3,12
"290980","Cruz das Almas","BA","Nordeste","2021",9,0,0,0,0
"290990","Curaçá","BA","Nordeste","2012",6,4,0,1,1
"290990","Curaçá","BA","Nordeste","2013",3,1,0,2,0
"290990","Curaçá","BA","Nordeste","2014",7,1,0,1,5
"290990","Curaçá","BA","Nordeste","2015",9,0,0,0,0
"290990","Curaçá","BA","Nordeste","2016",8,0,0,0,0
"290990","Curaçá","BA","Nordeste","2017",9,1,3,1,4
"290990","Curaçá","BA","Nordeste","2018",8,3,1,1,3
"290990","Curaçá","BA","Nordeste","2019",3,1,0,0,2
"290990","Curaçá","BA","Nordeste","2020",8,0,0,0,0
"290990","Curaçá","BA","Nordeste","2021",3,0,0,2,1
"291000","Dário Meira","BA","Nordeste","2014",2,0,0,0,2
"291000","Dário Meira","BA","Nordeste","2016",1,0,1,0,0
"291000","Dário Meira","BA","Nordeste","2017",1,0,0,1,0
"291000","Dário Meira","BA","Nordeste","2018",6,2,1,2,1
"291000","Dário Meira","BA","Nordeste","2019",1,1,0,0,0
"291000","Dário Meira","BA","Nordeste","2020",4,0,0,1,3
"291000","Dário Meira","BA","Nordeste","2021",1,0,0,0,1
"291005","Dias d'Ávila","BA","Nordeste","2012",10,2,3,2,3
"291005","Dias d'Ávila","BA","Nordeste","2013",10,4,2,1,3
"291005","Dias d'Ávila","BA","Nordeste","2014",13,2,2,1,8
"291005","Dias d'Ávila","BA","Nordeste","2015",19,0,2,4,13
"291005","Dias d'Ávila","BA","Nordeste","2016",12,2,1,0,9
"291005","Dias d'Ávila","BA","Nordeste","2017",14,2,2,4,6
"291005","Dias d'Ávila","BA","Nordeste","2018",19,1,4,2,12
"291005","Dias d'Ávila","BA","Nordeste","2019",11,0,0,0,11
"291005","Dias d'Ávila","BA","Nordeste","2020",14,0,0,0,0
"291005","Dias d'Ávila","BA","Nordeste","2021",11,0,0,0,0
"291010","Dom Basílio","BA","Nordeste","2015",2,0,0,0,2
"291010","Dom Basílio","BA","Nordeste","2016",1,0,0,0,1
"291010","Dom Basílio","BA","Nordeste","2017",3,1,0,1,1
"291010","Dom Basílio","BA","Nordeste","2018",3,0,1,0,2
"291010","Dom Basílio","BA","Nordeste","2019",2,0,1,0,1
"291020","Dom Macedo Costa","BA","Nordeste","2012",1,0,0,0,1
"291020","Dom Macedo Costa","BA","Nordeste","2013",3,0,0,0,3
"291020","Dom Macedo Costa","BA","Nordeste","2014",4,2,0,0,2
"291020","Dom Macedo Costa","BA","Nordeste","2016",1,0,0,0,1
"291020","Dom Macedo Costa","BA","Nordeste","2020",2,0,1,0,1
"291020","Dom Macedo Costa","BA","Nordeste","2021",1,0,0,0,1
"291030","Elísio Medrado","BA","Nordeste","2012",1,0,0,0,1
"291030","Elísio Medrado","BA","Nordeste","2013",3,0,1,1,1
"291030","Elísio Medrado","BA","Nordeste","2014",3,0,1,0,2
"291030","Elísio Medrado","BA","Nordeste","2015",2,0,0,0,2
"291030","Elísio Medrado","BA","Nordeste","2016",1,0,0,0,1
"291030","Elísio Medrado","BA","Nordeste","2017",2,0,0,0,2
"291030","Elísio Medrado","BA","Nordeste","2018",3,0,0,1,2
"291030","Elísio Medrado","BA","Nordeste","2020",1,0,0,0,1
"291030","Elísio Medrado","BA","Nordeste","2021",1,1,0,0,0
"291040","Encruzilhada","BA","Nordeste","2012",5,0,0,0,5
"291040","Encruzilhada","BA","Nordeste","2013",2,0,0,0,2
"291040","Encruzilhada","BA","Nordeste","2014",3,0,2,0,1
"291040","Encruzilhada","BA","Nordeste","2015",3,0,0,0,3
"291040","Encruzilhada","BA","Nordeste","2016",5,0,0,0,5
"291040","Encruzilhada","BA","Nordeste","2017",3,0,0,0,3
"291040","Encruzilhada","BA","Nordeste","2018",3,1,0,0,2
"291040","Encruzilhada","BA","Nordeste","2019",6,0,0,1,5
"291040","Encruzilhada","BA","Nordeste","2020",8,0,1,1,6
"291040","Encruzilhada","BA","Nordeste","2021",4,0,0,0,0
"291050","Entre Rios","BA","Nordeste","2012",7,3,2,0,2
"291050","Entre Rios","BA","Nordeste","2013",8,2,2,0,4
"291050","Entre Rios","BA","Nordeste","2014",12,2,0,1,9
"291050","Entre Rios","BA","Nordeste","2015",14,1,0,2,11
"291050","Entre Rios","BA","Nordeste","2016",8,1,2,0,5
"291050","Entre Rios","BA","Nordeste","2017",10,1,1,1,7
"291050","Entre Rios","BA","Nordeste","2018",6,0,0,0,0
"291050","Entre Rios","BA","Nordeste","2019",6,1,0,0,5
"291050","Entre Rios","BA","Nordeste","2020",11,0,3,1,7
"291050","Entre Rios","BA","Nordeste","2021",10,0,0,0,0
"291060","Esplanada","BA","Nordeste","2012",9,1,1,2,5
"291060","Esplanada","BA","Nordeste","2013",9,0,1,1,7
"291060","Esplanada","BA","Nordeste","2014",11,0,2,2,7
"291060","Esplanada","BA","Nordeste","2015",10,1,2,2,5
"291060","Esplanada","BA","Nordeste","2016",10,2,0,1,7
"291060","Esplanada","BA","Nordeste","2017",9,2,3,0,4
"291060","Esplanada","BA","Nordeste","2018",6,0,1,1,4
"291060","Esplanada","BA","Nordeste","2019",7,0,2,1,4
"291060","Esplanada","BA","Nordeste","2020",3,0,0,0,0
"291060","Esplanada","BA","Nordeste","2021",5,1,0,0,4
"291070","Euclides da Cunha","BA","Nordeste","2012",11,0,0,0,0
"291070","Euclides da Cunha","BA","Nordeste","2013",8,0,0,0,0
"291070","Euclides da Cunha","BA","Nordeste","2014",12,0,1,1,10
"291070","Euclides da Cunha","BA","Nordeste","2015",7,3,1,1,2
"291070","Euclides da Cunha","BA","Nordeste","2016",12,3,0,4,5
"291070","Euclides da Cunha","BA","Nordeste","2017",6,0,0,0,0
"291070","Euclides da Cunha","BA","Nordeste","2018",10,2,3,1,4
"291070","Euclides da Cunha","BA","Nordeste","2019",5,0,0,0,5
"291070","Euclides da Cunha","BA","Nordeste","2020",7,0,0,0,7
"291070","Euclides da Cunha","BA","Nordeste","2021",13,2,1,1,9
"291072","Eunápolis","BA","Nordeste","2012",31,5,4,5,17
"291072","Eunápolis","BA","Nordeste","2013",18,0,0,0,0
"291072","Eunápolis","BA","Nordeste","2014",30,7,4,4,15
"291072","Eunápolis","BA","Nordeste","2015",23,0,0,0,0
"291072","Eunápolis","BA","Nordeste","2016",17,1,4,1,11
"291072","Eunápolis","BA","Nordeste","2017",22,2,5,4,11
"291072","Eunápolis","BA","Nordeste","2018",22,4,4,3,11
"291072","Eunápolis","BA","Nordeste","2019",27,6,3,8,10
"291072","Eunápolis","BA","Nordeste","2020",29,5,5,2,17
"291072","Eunápolis","BA","Nordeste","2021",23,5,4,2,12
