"codmunres","ano","garbage_materno_o95","garbage_materno_o94","garbage_materno_f53","garbage_materno_d39","garbage_materno_o08","obitos_maternos_totais","garbage_fetal_p90_p96","garbage_fetal_q80_q89","garbage_fetal_q90_q99","garbage_fetal_q35_q37","garbage_fetal_q10_q18","obitos_fetais_totais"
"411160",2017,0,0,0,0,0,0,1,0,0,0,0,1
"411160",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411160",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411160",2020,0,0,0,0,0,0,0,0,0,0,0,1
"411160",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411160",2022,0,0,0,0,0,0,0,0,0,0,0,1
"411170",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2016,0,0,0,0,0,0,0,0,0,0,0,1
"411170",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2018,0,0,0,0,0,0,0,0,0,0,0,1
"411170",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411170",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411180",2012,0,0,0,0,0,0,2,0,0,0,0,8
"411180",2013,0,0,0,0,0,1,2,0,0,0,0,5
"411180",2014,0,0,0,0,0,0,0,0,0,0,0,4
"411180",2015,0,0,0,0,0,1,0,0,0,0,0,6
"411180",2016,0,0,0,0,0,0,2,0,0,0,0,5
"411180",2017,0,0,0,0,0,0,0,0,0,0,0,2
"411180",2018,0,0,0,0,0,0,1,0,0,0,0,8
"411180",2019,0,0,0,0,0,1,1,1,0,0,0,4
"411180",2020,0,0,0,0,0,1,0,0,0,0,0,2
"411180",2021,0,0,0,0,0,0,2,0,0,0,0,4
"411180",2022,0,0,0,0,0,0,0,0,0,0,0,2
"411190",2012,0,0,0,0,0,0,0,0,0,0,0,1
"411190",2013,0,0,0,0,0,0,1,0,0,0,0,2
"411190",2014,0,0,0,0,0,0,0,0,0,0,0,1
"411190",2015,0,0,0,0,0,1,1,1,0,0,0,2
"411190",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411190",2017,0,0,0,0,0,0,0,1,0,0,0,2
"411190",2018,0,0,0,0,0,0,1,0,0,0,0,1
"411190",2019,0,0,0,0,0,0,2,0,0,0,0,6
"411190",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411190",2021,0,0,0,0,0,0,0,1,0,0,0,2
"411190",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411200",2012,0,0,0,0,0,1,0,0,0,0,0,3
"411200",2013,0,0,0,0,0,0,2,0,0,0,0,5
"411200",2014,0,0,0,0,0,0,0,1,0,0,0,5
"411200",2015,0,0,0,0,0,0,1,0,0,0,0,3
"411200",2016,0,0,0,0,0,0,2,1,0,0,0,5
"411200",2017,0,0,0,0,0,0,0,0,0,0,0,2
"411200",2018,0,0,0,0,0,0,0,0,0,0,0,3
"411200",2019,0,0,0,0,0,0,2,0,0,0,0,5
"411200",2020,0,0,0,0,0,0,0,0,0,0,0,2
"411200",2021,0,0,0,0,0,2,1,0,0,0,0,3
"411200",2022,0,0,0,0,0,0,0,0,0,0,0,6
"411210",2012,0,0,0,0,0,0,0,0,0,0,0,1
"411210",2013,0,0,0,0,0,0,0,0,0,0,0,3
"411210",2014,0,0,0,0,0,0,3,0,0,0,0,4
"411210",2015,0,0,0,0,0,0,1,0,0,0,0,1
"411210",2016,0,0,0,0,0,0,0,0,0,0,0,1
"411210",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411210",2018,0,0,0,0,0,0,0,0,0,0,0,1
"411210",2019,0,0,0,0,0,0,1,0,0,0,0,4
"411210",2020,0,0,0,0,0,0,0,0,0,0,0,1
"411210",2021,0,0,0,0,0,1,0,0,0,0,0,1
"411210",2022,0,0,0,0,0,0,1,0,0,0,0,5
"411220",2012,0,0,0,0,0,0,0,0,0,0,0,1
"411220",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411220",2014,0,0,0,0,0,0,1,0,0,0,0,2
"411220",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411220",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411220",2017,0,0,0,0,0,0,0,0,0,0,0,2
"411220",2018,0,0,0,0,0,0,1,0,0,0,0,2
"411220",2019,0,0,0,0,0,0,1,0,0,0,0,1
"411220",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411220",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411220",2022,0,0,0,0,0,0,0,0,0,0,0,2
"411230",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411230",2013,0,0,0,0,0,1,0,0,0,0,0,0
"411230",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411230",2015,0,0,0,0,0,0,1,0,0,0,0,1
"411230",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411230",2017,0,0,0,0,0,0,0,0,0,0,0,3
"411230",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411230",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411230",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411230",2021,0,0,0,0,0,0,1,0,0,0,0,1
"411230",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411240",2012,0,0,0,0,0,0,0,0,0,0,0,1
"411240",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411240",2014,0,0,0,0,0,0,0,0,0,0,0,2
"411240",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411240",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411240",2017,0,0,0,0,0,0,0,0,0,0,0,2
"411240",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411240",2019,0,0,0,0,0,0,1,0,0,0,0,1
"411240",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411240",2021,0,0,0,0,0,0,0,0,0,0,0,1
"411240",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411250",2012,0,0,0,0,0,0,1,0,0,0,0,1
"411250",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411250",2014,0,0,0,0,0,0,1,0,0,0,0,3
"411250",2015,0,0,0,0,0,0,1,0,0,0,0,1
"411250",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411250",2017,0,0,0,0,0,0,0,0,0,0,0,1
"411250",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411250",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411250",2020,0,0,0,0,0,0,1,0,0,0,0,1
"411250",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411250",2022,0,0,0,0,0,0,1,0,0,0,0,1
"411260",2012,0,0,0,0,0,0,0,0,0,0,0,1
"411260",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2014,0,0,0,0,0,0,1,0,0,0,0,1
"411260",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411260",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411270",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411270",2013,0,0,0,0,0,0,0,0,0,0,0,1
"411270",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411270",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411270",2016,0,0,0,0,0,0,1,0,0,0,0,1
"411270",2017,0,0,0,0,0,0,0,0,0,0,0,2
"411270",2018,0,0,0,0,0,0,0,1,0,0,0,2
"411270",2019,0,0,0,0,0,1,0,0,0,0,0,3
"411270",2020,0,0,0,0,0,0,1,0,0,0,0,2
"411270",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411270",2022,0,0,0,0,0,0,0,0,0,0,0,2
"411275",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411275",2013,0,0,0,0,0,0,0,0,0,0,0,1
"411275",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411275",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411275",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411275",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411275",2018,0,0,0,0,0,0,0,0,0,0,0,1
"411275",2019,0,0,0,0,0,0,0,0,0,0,0,1
"411275",2020,0,0,0,0,0,0,0,0,0,0,0,1
"411275",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411275",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411280",2012,0,0,0,0,0,0,0,0,0,0,0,1
"411280",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411280",2014,0,0,0,0,0,0,0,0,0,0,0,1
"411280",2015,0,0,0,0,0,0,1,0,0,0,0,2
"411280",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411280",2017,0,0,0,0,0,0,0,1,0,0,0,2
"411280",2018,0,0,0,0,0,0,1,0,0,0,0,2
"411280",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411280",2020,0,0,0,0,0,0,0,0,0,0,0,1
"411280",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411280",2022,0,0,0,0,0,0,0,0,0,0,0,2
"411290",2012,0,0,0,0,0,0,0,0,0,0,0,1
"411290",2013,0,0,0,0,0,0,0,0,0,0,0,1
"411290",2014,0,0,0,0,0,1,0,0,0,0,0,0
"411290",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411290",2016,0,0,0,0,0,0,0,0,0,0,0,1
"411290",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411290",2018,0,0,0,0,0,0,0,0,0,0,0,1
"411290",2019,0,0,0,0,0,0,0,0,0,0,0,1
"411290",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411290",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411290",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411295",2012,0,0,0,0,0,1,0,0,0,0,0,1
"411295",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411295",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411295",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411295",2016,0,0,0,0,0,0,1,0,0,0,0,3
"411295",2017,0,0,0,0,0,0,1,0,0,0,0,1
"411295",2018,0,0,0,0,0,0,1,0,0,0,0,3
"411295",2019,0,0,0,0,0,0,0,0,0,0,0,1
"411295",2020,0,0,0,0,0,0,1,0,0,0,0,1
"411295",2021,0,0,0,0,0,0,1,0,0,0,0,1
"411295",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411300",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411300",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411300",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411300",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411300",2016,0,0,0,0,0,0,0,0,0,0,0,5
"411300",2017,0,0,0,0,0,0,1,0,0,0,0,1
"411300",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411300",2019,0,0,0,0,0,0,0,0,0,0,0,1
"411300",2020,0,0,0,0,0,0,0,0,0,0,0,2
"411300",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411300",2022,0,0,0,0,0,0,0,0,0,0,0,2
"411310",2012,0,0,0,0,0,0,1,0,0,0,0,1
"411310",2013,0,0,0,0,0,0,0,0,0,0,0,1
"411310",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411310",2022,0,0,0,0,0,0,0,0,0,0,0,1
"411320",2012,0,0,0,0,0,0,1,0,0,0,0,2
"411320",2013,0,0,0,0,0,0,1,0,0,0,0,3
"411320",2014,0,0,0,0,0,0,2,0,0,0,0,3
"411320",2015,0,0,0,0,0,0,1,0,0,0,0,3
"411320",2016,0,0,0,0,0,0,2,0,0,0,0,3
"411320",2017,0,0,0,0,0,1,2,1,0,0,0,4
"411320",2018,0,0,0,0,0,0,1,1,0,0,0,6
"411320",2019,1,0,0,0,0,1,2,0,0,0,0,4
"411320",2020,0,0,0,0,0,0,1,0,0,0,0,2
"411320",2021,0,0,0,0,0,0,0,0,0,0,0,2
"411320",2022,0,0,0,0,0,0,0,0,0,0,0,1
"411325",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411325",2013,0,0,0,0,0,0,0,1,0,0,0,1
"411325",2014,0,0,0,0,0,0,0,0,0,0,0,1
"411325",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411325",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411325",2017,0,0,0,0,0,0,0,0,0,0,0,1
"411325",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411325",2019,0,0,0,0,0,0,0,0,0,0,0,2
"411325",2020,0,0,0,0,0,0,0,0,0,0,0,2
"411325",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411325",2022,0,0,0,0,0,0,0,0,0,0,0,1
"411330",2012,0,0,0,0,0,0,1,0,0,0,0,13
"411330",2013,0,0,0,0,0,0,1,0,0,0,0,1
"411330",2014,0,0,0,0,0,1,0,0,0,0,0,3
"411330",2015,0,0,0,0,0,0,2,0,0,0,0,7
"411330",2016,0,0,0,0,0,0,2,0,0,0,0,4
"411330",2017,0,0,0,0,0,0,0,0,0,0,0,4
"411330",2018,0,0,0,0,0,1,1,0,0,0,0,4
"411330",2019,0,0,0,0,0,0,0,0,0,0,0,2
"411330",2020,0,0,0,0,0,0,0,1,0,0,0,7
"411330",2021,0,0,0,0,0,1,0,0,0,0,0,6
"411330",2022,0,0,0,0,0,0,0,0,0,0,0,5
"411340",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411340",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411340",2014,0,0,0,0,0,0,0,0,0,0,0,1
"411340",2015,0,0,0,0,0,0,0,0,0,0,0,2
"411340",2016,0,0,0,0,0,0,1,0,0,0,0,1
"411340",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411340",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411340",2019,0,0,0,0,0,0,0,0,0,0,0,1
"411340",2020,0,0,0,0,0,0,0,0,0,0,0,1
"411340",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411340",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411342",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411342",2013,0,0,0,0,0,0,2,0,0,0,0,2
"411342",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411342",2015,0,0,0,0,0,1,0,0,0,0,0,1
"411342",2016,0,0,0,0,0,1,0,0,0,0,0,0
"411342",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411342",2018,0,0,0,0,0,0,0,0,0,0,0,1
"411342",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411342",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411342",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411342",2022,0,0,0,0,0,0,1,0,0,0,0,1
"411345",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411345",2013,0,0,0,0,0,0,0,0,0,0,0,1
"411345",2014,0,0,0,0,0,0,0,0,0,0,0,1
"411345",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411345",2016,0,0,0,0,0,0,0,0,0,0,0,2
"411345",2017,0,0,0,0,0,0,0,0,0,0,0,1
"411345",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411345",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411345",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411345",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411345",2022,0,0,0,0,0,0,0,0,0,0,0,2
"411350",2012,0,0,0,0,0,0,0,1,0,0,0,2
"411350",2013,0,0,0,0,0,0,2,0,0,0,0,4
"411350",2014,0,0,0,0,0,0,0,0,0,0,0,3
"411350",2015,0,0,0,0,0,0,1,0,0,0,0,2
"411350",2016,0,0,0,0,0,0,0,0,0,0,0,3
"411350",2017,0,0,0,0,0,0,1,0,0,0,0,1
"411350",2018,0,0,0,0,0,0,0,0,0,0,0,2
"411350",2019,0,0,0,0,0,0,0,0,0,0,0,7
"411350",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411350",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411350",2022,0,0,0,0,0,0,0,0,0,0,0,3
"411360",2012,0,0,0,0,0,0,1,0,0,0,0,4
"411360",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411360",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411360",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411370",2012,0,0,0,0,0,1,5,2,0,0,0,44
"411370",2013,0,0,0,0,0,1,9,2,0,0,0,45
"411370",2014,1,0,0,0,0,5,5,1,0,0,0,51
"411370",2015,0,0,0,0,0,4,5,2,0,0,0,55
"411370",2016,0,0,0,0,0,1,7,4,2,0,0,54
"411370",2017,0,0,0,0,0,3,1,1,0,0,0,47
"411370",2018,0,0,0,0,0,2,2,2,1,0,0,43
"411370",2019,0,0,0,0,0,3,0,2,0,0,0,40
"411370",2020,1,0,0,0,0,7,3,1,2,0,0,47
"411370",2021,0,0,0,0,0,11,1,0,1,0,0,43
"411370",2022,0,0,0,0,0,2,2,3,0,0,0,47
"411373",2012,0,0,0,0,0,0,0,0,0,0,0,2
"411373",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411373",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411373",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411373",2016,0,0,0,0,0,0,0,0,0,0,0,1
"411373",2017,0,0,0,0,0,0,1,0,0,0,0,1
"411373",2018,0,0,0,0,0,0,0,0,0,0,0,2
"411373",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411373",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411373",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411373",2022,0,0,0,0,0,0,1,0,0,0,0,4
"411375",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411375",2013,0,0,0,0,0,0,1,0,0,0,0,2
"411375",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411375",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411375",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411375",2017,0,0,0,0,0,0,0,0,0,0,0,1
"411375",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411375",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411375",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411375",2021,0,0,0,0,0,0,1,0,0,0,0,1
"411375",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411380",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2018,0,0,0,0,0,0,0,0,0,0,0,1
"411380",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2020,0,0,0,0,0,0,0,0,0,0,0,1
"411380",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411380",2022,0,0,0,0,0,0,0,0,0,0,0,1
"411390",2012,0,0,0,0,0,0,1,0,0,0,0,1
"411390",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411390",2014,0,0,0,0,0,0,0,0,0,0,0,5
"411390",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411390",2016,0,0,0,0,0,0,0,0,0,0,0,1
"411390",2017,0,0,0,0,0,0,0,0,0,0,0,2
"411390",2018,0,0,0,0,0,0,0,0,0,0,0,1
"411390",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411390",2020,0,0,0,0,0,0,1,0,0,0,0,2
"411390",2021,1,0,0,0,0,1,0,0,0,0,0,3
"411390",2022,0,0,0,0,0,1,0,0,0,0,0,0
"411400",2012,0,0,0,0,0,0,1,0,0,0,0,2
"411400",2013,0,0,0,0,0,1,0,0,0,0,0,1
"411400",2014,0,0,0,0,0,0,0,0,0,0,0,1
"411400",2015,0,0,0,0,0,1,1,0,0,0,0,5
"411400",2016,0,0,0,0,0,0,2,0,0,0,0,2
"411400",2017,0,0,0,0,0,0,0,0,0,0,0,0
"411400",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411400",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411400",2020,0,0,0,0,0,0,1,0,0,0,0,3
"411400",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411400",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411410",2012,0,0,0,0,0,0,0,0,0,0,0,2
"411410",2013,0,0,0,0,0,0,2,0,0,0,0,6
"411410",2014,0,0,0,0,0,0,0,0,0,0,0,2
"411410",2015,0,0,0,0,0,0,0,0,0,0,0,4
"411410",2016,0,0,0,0,0,0,1,0,0,0,0,3
"411410",2017,0,0,0,0,0,0,0,0,0,0,0,1
"411410",2018,0,0,0,0,0,0,0,0,0,0,0,2
"411410",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411410",2020,0,0,0,0,0,0,0,1,0,0,0,8
"411410",2021,0,0,0,0,0,0,0,0,0,0,0,2
"411410",2022,0,0,0,0,0,0,0,1,0,0,0,2
"411420",2012,0,0,0,0,0,0,4,0,0,0,0,7
"411420",2013,0,0,0,0,0,0,1,0,0,0,0,3
"411420",2014,0,0,0,0,0,1,0,0,0,0,0,1
"411420",2015,0,0,0,0,0,0,0,0,0,0,0,1
"411420",2016,0,0,0,0,0,0,1,0,0,0,0,4
"411420",2017,0,0,0,0,0,1,1,1,0,0,0,5
"411420",2018,0,0,0,0,0,0,0,0,0,0,0,2
"411420",2019,0,0,0,0,0,0,0,1,0,0,0,2
"411420",2020,0,0,0,0,0,0,0,0,0,0,0,1
"411420",2021,0,0,0,0,0,2,0,0,0,0,0,6
"411420",2022,0,0,0,0,0,0,1,0,0,0,0,4
"411430",2012,0,0,0,0,0,1,1,0,0,0,0,4
"411430",2013,0,0,0,0,0,0,0,0,0,0,0,7
"411430",2014,0,0,0,0,0,0,3,0,0,0,0,4
"411430",2015,0,0,0,0,0,0,2,0,0,0,0,3
"411430",2016,0,0,0,0,0,0,0,0,0,0,0,2
"411430",2017,0,0,0,0,0,0,0,0,0,0,0,2
"411430",2018,0,0,0,0,0,0,0,0,0,0,0,4
"411430",2019,0,0,0,0,0,1,0,0,0,0,0,4
"411430",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411430",2021,0,0,0,0,0,0,1,0,0,0,0,2
"411430",2022,0,0,0,0,0,1,0,0,0,0,0,1
"411435",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411435",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411435",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411435",2015,0,0,0,0,0,0,1,0,0,0,0,1
"411435",2016,0,0,0,0,0,0,1,0,0,0,0,1
"411435",2017,0,0,0,0,0,0,1,0,0,0,0,1
"411435",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411435",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411435",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411435",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411435",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411440",2012,0,0,0,0,0,0,2,0,0,0,0,4
"411440",2013,0,0,0,0,0,1,0,0,0,0,0,3
"411440",2014,0,0,0,0,0,0,0,0,0,0,0,2
"411440",2015,0,0,0,0,0,0,1,0,0,0,0,2
"411440",2016,0,0,0,0,0,0,2,0,0,0,0,5
"411440",2017,0,0,0,0,0,0,0,0,0,0,0,5
"411440",2018,0,0,0,0,0,0,1,0,0,0,0,4
"411440",2019,0,0,0,0,0,0,0,0,0,0,0,2
"411440",2020,0,0,0,0,0,0,0,0,0,0,0,2
"411440",2021,0,0,0,0,0,0,1,0,0,0,0,2
"411440",2022,0,0,0,0,0,0,0,0,0,0,0,0
"411450",2012,0,0,0,0,0,0,0,0,0,0,0,2
"411450",2013,0,0,0,0,0,0,0,0,0,0,0,1
"411450",2014,0,0,0,0,0,0,1,0,0,0,0,2
"411450",2015,0,0,0,0,0,0,0,1,0,0,0,2
"411450",2016,0,0,0,0,0,1,0,1,0,0,0,2
"411450",2017,0,0,0,0,0,0,3,0,0,0,0,4
"411450",2018,0,0,0,0,0,0,1,0,0,0,0,1
"411450",2019,0,0,0,0,0,0,0,1,0,0,0,1
"411450",2020,0,0,0,0,0,0,0,0,0,0,0,0
"411450",2021,0,0,0,0,0,0,0,0,0,0,0,0
"411450",2022,0,0,0,0,0,1,0,0,0,0,0,2
"411460",2012,0,0,0,0,0,0,1,0,0,0,0,4
"411460",2013,0,0,0,0,0,0,2,0,0,0,0,6
"411460",2014,0,0,0,0,0,1,1,0,0,0,0,3
"411460",2015,0,0,0,0,0,1,0,0,2,0,0,6
"411460",2016,0,0,0,0,0,1,1,0,0,0,0,3
"411460",2017,0,0,0,0,0,1,1,1,0,0,0,6
"411460",2018,0,0,0,0,0,0,2,0,1,0,0,6
"411460",2019,0,0,0,0,0,0,0,1,0,0,0,4
"411460",2020,0,0,0,0,0,0,2,0,0,0,0,2
"411460",2021,0,0,0,0,0,1,2,0,0,0,0,8
"411460",2022,0,0,0,0,0,0,3,0,0,0,0,6
"411470",2012,0,0,0,0,0,0,0,0,0,0,0,0
"411470",2013,0,0,0,0,0,0,0,0,0,0,0,0
"411470",2014,0,0,0,0,0,0,0,0,0,0,0,0
"411470",2015,0,0,0,0,0,0,0,0,0,0,0,0
"411470",2016,0,0,0,0,0,0,0,0,0,0,0,0
"411470",2017,0,0,0,0,0,0,0,0,0,0,0,1
"411470",2018,0,0,0,0,0,0,0,0,0,0,0,0
"411470",2019,0,0,0,0,0,0,0,0,0,0,0,0
"411470",2020,0,0,0,0,0,0,0,1,0,0,0,1
"411470",2021,0,0,0,0,0,0,0,0,0,0,0,1
"411470",2022,0,0,0,0,0,0,0,0,0,0,0,1
"411480",2012,0,0,0,0,0,0,0,0,0,0,0,4
"411480",2013,0,0,0,0,0,0,0,1,0,0,0,4
"411480",2014,0,0,0,0,0,0,0,1,0,0,0,1
"411480",2015,0,0,0,0,0,1,1,0,0,0,0,2
"411480",2016,0,0,0,0,0,0,0,0,0,0,0,1
"411480",2017,0,0,0,0,0,0,0,0,0,0,0,3
"411480",2018,0,0,0,0,0,0,0,0,0,0,0,2
"411480",2019,0,0,0,0,0,0,0,0,0,0,0,5
"411480",2020,0,0,0,0,0,0,0,0,0,0,0,5
"411480",2021,0,0,0,0,0,0,0,0,0,0,0,5
"411480",2022,0,0,0,0,0,0,0,1,0,0,0,5
