"codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1000","fetal_peso_1000_1499","fetal_peso_1500_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1000","fetal_antes_peso_1000_1499","fetal_antes_peso_1500_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1000","fetal_durante_peso_1000_1499","fetal_durante_peso_1500_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1000","fetal_depois_peso_1000_1499","fetal_depois_peso_1500_2499","fetal_depois_peso_mais_2500"
"231130",2012,15,6,2,1,6,15,0,0,6,2,1,6,0,0,0,0,0,0,0,0
"231130",2013,19,7,3,3,6,19,0,0,7,3,3,6,0,0,0,0,0,0,0,0
"231130",2014,16,3,1,4,7,16,0,0,3,1,4,7,0,0,0,0,0,0,0,0
"231130",2015,16,4,3,4,4,14,0,0,3,3,4,3,0,0,0,0,0,0,0,0
"231130",2016,14,2,3,5,4,14,0,0,2,3,5,4,0,0,0,0,0,0,0,0
"231130",2017,9,2,1,2,3,9,0,0,2,1,2,3,0,0,0,0,0,0,0,0
"231130",2018,10,7,0,1,2,9,1,0,6,0,1,2,1,0,0,0,0,0,0,0
"231130",2019,16,2,6,1,7,6,0,0,2,1,1,2,0,0,0,0,0,0,0,0
"231135",2012,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"231135",2013,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"231135",2014,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"231135",2015,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"231135",2016,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"231135",2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231135",2018,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"231135",2019,3,0,1,1,1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0
"231140",2012,15,1,3,4,7,13,1,0,1,2,4,6,0,1,0,0,0,0,0,0
"231140",2013,17,6,0,4,7,16,1,0,6,0,4,6,0,0,0,1,0,0,0,0
"231140",2014,21,6,3,3,8,19,1,1,6,3,2,7,0,0,1,0,0,0,0,1
"231140",2015,18,4,2,5,7,16,2,0,2,2,5,7,2,0,0,0,0,0,0,0
"231140",2016,14,2,2,4,6,13,1,0,2,2,4,5,0,0,0,1,0,0,0,0
"231140",2017,6,0,2,3,1,5,1,0,0,2,2,1,0,0,1,0,0,0,0,0
"231140",2018,22,7,3,6,6,19,3,0,7,3,6,3,0,0,0,3,0,0,0,0
"231140",2019,14,5,3,1,3,12,0,0,5,1,1,3,0,0,0,0,0,0,0,0
"231150",2012,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231150",2013,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231150",2014,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"231150",2015,5,1,1,1,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0
"231150",2016,4,1,0,2,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"231150",2017,6,0,3,1,1,6,0,0,0,3,1,1,0,0,0,0,0,0,0,0
"231150",2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231150",2019,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"231160",2012,7,1,1,3,2,6,1,0,1,1,2,2,0,0,1,0,0,0,0,0
"231160",2013,12,0,2,4,5,11,1,0,0,2,4,5,0,0,0,0,0,0,0,0
"231160",2014,8,4,0,1,3,7,1,0,3,0,1,3,1,0,0,0,0,0,0,0
"231160",2015,8,0,1,3,4,8,0,0,0,1,3,4,0,0,0,0,0,0,0,0
"231160",2016,4,1,1,1,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"231160",2017,8,3,1,3,0,7,1,0,2,1,3,0,1,0,0,0,0,0,0,0
"231160",2018,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"231160",2019,3,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231170",2012,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"231170",2013,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"231170",2014,5,1,0,2,2,4,1,0,1,0,2,1,0,0,0,1,0,0,0,0
"231170",2015,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"231170",2016,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"231170",2017,5,0,3,2,0,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"231170",2018,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"231170",2019,5,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"231180",2012,7,3,2,0,2,7,0,0,3,2,0,2,0,0,0,0,0,0,0,0
"231180",2013,13,3,2,5,3,12,1,0,3,1,5,3,0,1,0,0,0,0,0,0
"231180",2014,11,5,1,3,2,10,1,0,5,1,2,2,0,0,1,0,0,0,0,0
"231180",2015,9,2,1,2,3,7,2,0,2,1,2,2,0,0,0,1,0,0,0,0
"231180",2016,6,1,0,3,2,5,1,0,1,0,3,1,0,0,0,1,0,0,0,0
"231180",2017,9,2,2,2,3,9,0,0,2,2,2,3,0,0,0,0,0,0,0,0
"231180",2018,13,5,0,4,4,12,1,0,5,0,4,3,0,0,0,1,0,0,0,0
"231180",2019,15,6,3,2,4,14,1,0,5,3,2,4,1,0,0,0,0,0,0,0
"231190",2012,4,1,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"231190",2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231190",2014,5,2,1,0,2,5,0,0,2,1,0,2,0,0,0,0,0,0,0,0
"231190",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231190",2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231190",2017,6,0,0,4,1,5,1,0,0,0,3,1,0,0,1,0,0,0,0,0
"231190",2018,4,0,1,1,2,3,1,0,0,1,0,2,0,0,1,0,0,0,0,0
"231190",2019,5,4,1,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0
"231195",2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231195",2013,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"231195",2014,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"231195",2015,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"231195",2016,5,0,2,1,1,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"231195",2017,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"231195",2018,4,1,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"231195",2019,5,3,1,0,0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"231200",2012,14,2,1,4,7,11,2,0,1,1,4,5,0,0,0,2,0,0,0,0
"231200",2013,6,2,0,0,4,6,0,0,2,0,0,4,0,0,0,0,0,0,0,0
"231200",2014,8,1,2,3,2,7,0,0,0,2,3,2,0,0,0,0,0,0,0,0
"231200",2015,7,0,1,3,3,7,0,0,0,1,3,3,0,0,0,0,0,0,0,0
"231200",2016,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"231200",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231200",2018,8,1,3,2,2,7,1,0,1,3,2,1,0,0,0,1,0,0,0,0
"231200",2019,7,1,1,2,3,7,0,0,1,1,2,3,0,0,0,0,0,0,0,0
"231210",2012,4,3,0,1,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"231210",2013,5,1,0,1,3,3,1,0,0,0,1,2,1,0,0,0,0,0,0,0
"231210",2014,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"231210",2015,3,0,0,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"231210",2016,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"231210",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231210",2018,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231210",2019,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"231220",2012,7,1,1,1,3,5,1,0,1,1,1,1,0,0,0,1,0,0,0,0
"231220",2013,5,0,1,1,3,4,1,0,0,1,1,2,0,0,0,1,0,0,0,0
"231220",2014,8,0,3,2,3,7,1,0,0,3,2,2,0,0,0,1,0,0,0,0
"231220",2015,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"231220",2016,4,0,0,3,1,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"231220",2017,6,2,0,1,2,6,0,0,2,0,1,2,0,0,0,0,0,0,0,0
"231220",2018,7,3,1,1,2,6,1,0,3,1,1,1,0,0,0,1,0,0,0,0
"231220",2019,6,2,1,0,3,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0
"231230",2012,17,3,3,5,6,13,3,0,2,3,5,3,1,0,0,2,0,0,0,0
"231230",2013,14,5,1,4,3,11,3,0,4,1,2,3,1,0,2,0,0,0,0,0
"231230",2014,7,2,0,1,4,7,0,0,2,0,1,4,0,0,0,0,0,0,0,0
"231230",2015,6,3,1,0,2,6,0,0,3,1,0,2,0,0,0,0,0,0,0,0
"231230",2016,12,2,1,3,6,11,1,0,2,1,3,5,0,0,0,1,0,0,0,0
"231230",2017,12,2,2,4,3,11,0,0,2,1,4,3,0,0,0,0,0,0,0,0
"231230",2018,9,2,1,3,3,9,0,0,2,1,3,3,0,0,0,0,0,0,0,0
"231230",2019,5,0,0,4,1,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"231240",2012,7,0,2,2,2,7,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"231240",2013,5,0,1,2,2,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"231240",2014,6,2,1,1,2,6,0,0,2,1,1,2,0,0,0,0,0,0,0,0
"231240",2015,9,2,4,2,1,9,0,0,2,4,2,1,0,0,0,0,0,0,0,0
"231240",2016,8,7,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"231240",2017,11,2,3,3,3,11,0,0,2,3,3,3,0,0,0,0,0,0,0,0
"231240",2018,13,4,3,1,5,13,0,0,4,3,1,5,0,0,0,0,0,0,0,0
"231240",2019,8,2,1,1,3,6,2,0,2,1,1,1,0,0,0,2,0,0,0,0
"231250",2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231250",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231250",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231250",2015,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"231250",2016,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"231250",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231250",2018,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231250",2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231260",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231260",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231260",2014,4,0,1,3,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"231260",2015,3,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"231260",2016,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"231260",2017,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231260",2018,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"231260",2019,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231270",2012,4,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"231270",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231270",2014,6,0,0,1,4,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"231270",2015,6,2,0,1,3,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0
"231270",2016,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"231270",2017,4,0,0,1,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"231270",2018,3,1,0,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"231270",2019,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"231280",2012,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"231280",2013,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"231280",2014,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231280",2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231280",2016,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"231280",2017,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231280",2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231280",2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231290",2012,32,9,4,5,12,32,0,0,9,4,5,12,0,0,0,0,0,0,0,0
"231290",2013,28,11,2,9,5,28,0,0,11,2,9,5,0,0,0,0,0,0,0,0
"231290",2014,32,4,5,9,13,29,2,0,4,5,7,12,0,0,2,0,0,0,0,0
"231290",2015,38,13,6,10,8,34,3,0,12,5,10,6,0,1,0,2,0,0,0,0
"231290",2016,28,7,5,9,6,26,2,0,7,3,9,6,0,2,0,0,0,0,0,0
"231290",2017,21,9,3,5,4,19,2,0,9,3,4,3,0,0,1,1,0,0,0,0
"231290",2018,29,7,3,7,11,28,1,0,7,3,7,11,0,0,0,0,0,0,0,0
"231290",2019,29,15,6,3,4,27,2,0,14,6,3,3,1,0,0,1,0,0,0,0
"231300",2012,4,1,0,2,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"231300",2013,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"231300",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231300",2015,5,1,0,0,3,3,1,0,1,0,0,2,0,0,0,1,0,0,0,0
"231300",2016,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"231300",2017,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"231300",2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231300",2019,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231310",2012,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231310",2013,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"231310",2014,5,3,0,2,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"231310",2015,10,4,1,2,3,9,1,0,3,1,2,3,1,0,0,0,0,0,0,0
"231310",2016,4,1,0,2,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0
"231310",2017,8,2,2,1,1,6,2,0,2,2,1,1,0,0,0,0,0,0,0,0
"231310",2018,6,1,1,2,2,5,1,0,1,1,1,2,0,0,1,0,0,0,0,0
"231310",2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231320",2012,6,0,2,1,3,5,1,0,0,1,1,3,0,1,0,0,0,0,0,0
"231320",2013,8,1,2,4,1,8,0,0,1,2,4,1,0,0,0,0,0,0,0,0
"231320",2014,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231320",2015,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231320",2016,4,2,0,0,2,3,1,0,1,0,0,2,1,0,0,0,0,0,0,0
"231320",2017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"231320",2018,6,1,2,1,2,4,1,0,1,2,1,0,0,0,0,1,0,0,0,0
"231320",2019,5,4,0,1,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0
"231325",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231325",2013,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"231325",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231325",2015,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"231325",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231325",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231325",2018,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"231325",2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231330",2012,10,1,1,4,3,9,1,0,1,1,3,3,0,0,1,0,0,0,0,0
"231330",2013,8,2,0,3,3,8,0,0,2,0,3,3,0,0,0,0,0,0,0,0
"231330",2014,6,3,1,1,1,6,0,0,3,1,1,1,0,0,0,0,0,0,0,0
"231330",2015,7,4,1,1,1,7,0,0,4,1,1,1,0,0,0,0,0,0,0,0
"231330",2016,6,2,2,1,1,6,0,0,2,2,1,1,0,0,0,0,0,0,0,0
"231330",2017,9,3,3,0,3,8,0,0,3,2,0,3,0,0,0,0,0,0,0,0
"231330",2018,9,2,1,1,5,7,2,0,2,1,1,3,0,0,0,2,0,0,0,0
"231330",2019,14,5,1,2,6,12,1,0,4,1,2,5,0,0,0,1,0,0,0,0
"231335",2012,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"231335",2013,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"231335",2014,3,1,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"231335",2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231335",2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231335",2017,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231335",2018,5,1,2,1,1,4,1,0,1,2,0,1,0,0,1,0,0,0,0,0
"231335",2019,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"231340",2012,25,7,2,5,11,25,0,0,7,2,5,11,0,0,0,0,0,0,0,0
"231340",2013,20,2,1,4,13,18,2,0,2,1,4,11,0,0,0,2,0,0,0,0
"231340",2014,17,5,4,1,7,16,1,0,5,4,1,6,0,0,0,1,0,0,0,0
"231340",2015,17,2,1,7,5,14,2,0,2,1,6,4,0,0,1,0,0,0,0,0
"231340",2016,16,2,1,5,8,16,0,0,2,1,5,8,0,0,0,0,0,0,0,0
"231340",2017,19,3,1,8,7,18,0,0,3,1,7,7,0,0,0,0,0,0,0,0
"231340",2018,18,6,2,3,4,18,0,0,6,2,3,4,0,0,0,0,0,0,0,0
"231340",2019,16,5,2,6,3,15,1,0,4,2,6,3,1,0,0,0,0,0,0,0
"231350",2012,6,2,1,0,3,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0
"231350",2013,8,2,0,4,2,8,0,0,2,0,4,2,0,0,0,0,0,0,0,0
"231350",2014,10,3,1,3,3,10,0,0,3,1,3,3,0,0,0,0,0,0,0,0
"231350",2015,18,4,3,5,5,18,0,0,4,3,5,5,0,0,0,0,0,0,0,0
"231350",2016,10,2,1,2,4,10,0,0,2,1,2,4,0,0,0,0,0,0,0,0
"231350",2017,11,5,2,0,4,11,0,0,5,2,0,4,0,0,0,0,0,0,0,0
"231350",2018,18,5,3,4,3,16,1,0,5,2,4,3,0,0,0,0,0,0,0,0
"231350",2019,12,1,2,3,6,12,0,0,1,2,3,6,0,0,0,0,0,0,0,0
"231355",2012,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"231355",2013,3,0,2,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"231355",2014,3,1,0,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"231355",2015,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"231355",2016,5,2,0,1,2,5,0,0,2,0,1,2,0,0,0,0,0,0,0,0
"231355",2017,5,1,1,2,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0
"231355",2018,6,3,0,1,2,6,0,0,3,0,1,2,0,0,0,0,0,0,0,0
"231355",2019,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"231360",2012,11,2,1,4,3,11,0,0,2,1,4,3,0,0,0,0,0,0,0,0
"231360",2013,8,2,1,1,3,8,0,0,2,1,1,3,0,0,0,0,0,0,0,0
"231360",2014,5,1,1,0,3,5,0,0,1,1,0,3,0,0,0,0,0,0,0,0
"231360",2015,8,2,0,0,6,8,0,0,2,0,0,6,0,0,0,0,0,0,0,0
"231360",2016,8,3,0,3,2,8,0,0,3,0,3,2,0,0,0,0,0,0,0,0
"231360",2017,9,1,2,2,4,9,0,0,1,2,2,4,0,0,0,0,0,0,0,0
"231360",2018,10,4,1,1,4,9,0,0,3,1,1,4,0,0,0,0,0,0,0,0
"231360",2019,10,4,1,2,3,8,1,0,4,1,1,2,0,0,0,1,0,0,0,0
"231370",2012,3,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"231370",2013,4,1,0,1,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"231370",2014,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"231370",2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231370",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231370",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231370",2018,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"231370",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231375",2012,3,1,0,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"231375",2013,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231375",2014,4,1,0,1,2,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"231375",2015,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"231375",2016,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"231375",2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"231375",2018,8,1,1,3,3,7,1,0,1,1,2,3,0,0,1,0,0,0,0,0
"231375",2019,3,0,2,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"231380",2012,3,0,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"231380",2013,4,1,1,0,2,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"231380",2014,8,1,2,0,5,7,1,0,1,2,0,4,0,0,0,1,0,0,0,0
"231380",2015,4,1,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"231380",2016,6,1,1,3,1,6,0,0,1,1,3,1,0,0,0,0,0,0,0,0
"231380",2017,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"231380",2018,9,2,0,2,5,9,0,0,2,0,2,5,0,0,0,0,0,0,0,0
"231380",2019,7,4,1,1,0,7,0,0,4,1,1,0,0,0,0,0,0,0,0,0
"231390",2012,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"231390",2013,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"231390",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231390",2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231390",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231390",2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231390",2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231390",2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"231395",2012,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"231395",2013,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"231395",2014,3,1,0,0,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"231395",2015,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"231395",2016,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"231395",2017,6,2,3,1,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"231395",2018,5,2,1,0,2,5,0,0,2,1,0,2,0,0,0,0,0,0,0,0
"231395",2019,4,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"231400",2012,6,0,1,3,2,3,3,0,0,0,1,2,0,1,2,0,0,0,0,0
"231400",2013,4,2,0,0,2,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"231400",2014,11,3,2,4,2,10,0,0,2,2,4,2,0,0,0,0,0,0,0,0
"231400",2015,5,1,1,2,1,5,0,0,1,1,2,1,0,0,0,0,0,0,0,0
"231400",2016,10,3,2,3,2,9,0,0,2,2,3,2,0,0,0,0,0,0,0,0
"231400",2017,4,1,1,2,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0
"231400",2018,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"231400",2019,8,2,1,3,2,5,2,0,1,0,2,2,0,1,1,0,0,0,0,0
"231410",2012,10,1,3,1,5,9,1,0,1,3,1,4,0,0,0,1,0,0,0,0
"231410",2013,10,5,0,3,2,10,0,0,5,0,3,2,0,0,0,0,0,0,0,0
"231410",2014,16,6,2,4,4,15,1,0,6,2,3,4,0,0,1,0,0,0,0,0
"231410",2015,16,4,3,0,9,15,0,0,4,2,0,9,0,0,0,0,0,0,0,0
"231410",2016,10,2,4,2,2,10,0,0,2,4,2,2,0,0,0,0,0,0,0,0
"231410",2017,10,5,0,3,2,9,1,0,5,0,3,1,0,0,0,1,0,0,0,0
"231410",2018,8,1,1,5,1,8,0,0,1,1,5,1,0,0,0,0,0,0,0,0
"231410",2019,10,4,0,4,2,10,0,0,4,0,4,2,0,0,0,0,0,0,0,0
"240010",2012,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"240010",2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"240010",2014,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
