"codmunres";"ano";"total_de_nascidos_vivos";"nascidos_vivos_asfixia1";"nascidos_vivos_asfixia2"
412010;2019;52;0;0
412010;2020;45;1;1
412010;2021;38;0;0
412015;2015;46;1;1
412015;2016;44;0;0
412015;2017;41;0;0
412015;2018;33;0;0
412015;2019;47;1;1
412015;2020;51;1;1
412015;2021;31;1;1
412020;2015;35;0;0
412020;2016;36;0;0
412020;2017;35;0;0
412020;2018;30;0;0
412020;2019;37;0;0
412020;2020;34;0;0
412020;2021;39;0;0
412030;2015;51;0;0
412030;2016;44;0;0
412030;2017;54;0;0
412030;2018;56;0;0
412030;2019;39;0;0
412030;2020;44;0;0
412030;2021;42;0;0
412033;2015;69;0;0
412033;2016;58;2;2
412033;2017;50;1;1
412033;2018;44;0;0
412033;2019;64;2;2
412033;2020;57;0;0
412033;2021;49;1;1
412035;2015;82;1;1
412035;2016;65;0;0
412035;2017;96;1;1
412035;2018;80;1;1
412035;2019;90;0;0
412035;2020;66;2;2
412035;2021;77;0;0
412040;2015;61;0;0
412040;2016;64;0;0
412040;2017;69;1;1
412040;2018;81;4;4
412040;2019;72;0;0
412040;2020;51;2;2
412040;2021;46;0;0
412050;2015;98;0;0
412050;2016;112;1;1
412050;2017;96;0;0
412050;2018;90;0;0
412050;2019;85;0;0
412050;2020;95;0;0
412050;2021;96;0;0
412060;2015;696;7;7
412060;2016;681;4;4
412060;2017;665;2;2
412060;2018;599;9;9
412060;2019;591;6;6
412060;2020;634;2;2
412060;2021;638;2;2
412065;2015;58;0;0
412065;2016;47;0;0
412065;2017;55;0;0
412065;2018;54;1;1
412065;2019;55;0;0
412065;2020;54;0;0
412065;2021;45;0;0
412070;2015;94;1;1
412070;2016;91;2;2
412070;2017;99;0;0
412070;2018;92;1;1
412070;2019;95;1;1
412070;2020;93;0;0
412070;2021;99;0;0
412080;2015;357;4;4
412080;2016;332;5;5
412080;2017;334;4;4
412080;2018;303;2;2
412080;2019;302;2;2
412080;2020;292;3;3
412080;2021;293;3;3
412085;2015;46;0;0
412085;2016;51;0;0
412085;2017;40;0;0
412085;2018;64;4;4
412085;2019;51;0;0
412085;2020;46;0;0
412085;2021;49;0;0
412090;2015;493;5;5
412090;2016;464;9;9
412090;2017;506;3;3
412090;2018;493;6;6
412090;2019;444;6;6
412090;2020;453;2;2
412090;2021;453;6;6
412100;2015;180;2;2
412100;2016;180;0;0
412100;2017;171;1;1
412100;2018;175;0;0
412100;2019;162;1;1
412100;2020;149;1;1
412100;2021;162;0;0
412110;2015;79;2;2
412110;2016;56;0;0
412110;2017;73;2;2
412110;2018;63;1;1
412110;2019;54;0;0
412110;2020;57;0;0
412110;2021;66;0;0
412120;2015;222;1;1
412120;2016;232;3;3
412120;2017;241;1;1
412120;2018;239;0;0
412120;2019;231;2;2
412120;2020;213;1;1
412120;2021;225;0;0
412125;2015;55;0;0
412125;2016;64;0;0
412125;2017;66;2;2
412125;2018;64;0;0
412125;2019;77;1;1
412125;2020;59;0;0
412125;2021;61;1;1
412130;2015;52;0;0
412130;2016;43;2;2
412130;2017;27;0;0
412130;2018;36;0;0
412130;2019;32;0;0
412130;2020;40;1;1
412130;2021;27;0;0
412135;2015;32;0;0
412135;2016;17;0;0
412135;2017;42;0;0
412135;2018;31;0;0
412135;2019;32;0;0
412135;2020;35;0;0
412135;2021;25;0;0
412140;2015;238;1;1
412140;2016;240;0;0
412140;2017;210;0;0
412140;2018;219;3;3
412140;2019;212;3;3
412140;2020;207;0;0
412140;2021;236;2;2
412150;2015;230;1;1
412150;2016;215;1;1
412150;2017;234;2;2
412150;2018;198;0;0
412150;2019;197;1;1
412150;2020;186;1;1
412150;2021;178;1;1
412160;2015;90;0;0
412160;2016;103;4;4
412160;2017;87;0;0
412160;2018;97;1;1
412160;2019;97;2;2
412160;2020;78;1;1
412160;2021;105;2;2
412170;2015;407;3;3
412170;2016;398;3;3
412170;2017;396;4;4
412170;2018;381;4;4
412170;2019;374;3;3
412170;2020;347;3;3
412170;2021;390;8;8
412175;2015;120;0;0
412175;2016;106;0;0
412175;2017;109;3;3
412175;2018;109;0;0
412175;2019;103;1;1
412175;2020;102;0;0
412175;2021;117;0;0
412180;2015;146;1;1
412180;2016;151;1;1
412180;2017;178;2;2
412180;2018;139;0;0
412180;2019;142;2;2
412180;2020;162;1;1
412180;2021;135;0;0
412190;2015;178;3;3
412190;2016;199;2;2
412190;2017;175;2;2
412190;2018;199;1;1
412190;2019;165;0;0
412190;2020;165;1;1
412190;2021;156;3;3
412200;2015;200;0;0
412200;2016;189;2;2
412200;2017;207;0;0
412200;2018;202;3;3
412200;2019;171;1;1
412200;2020;166;1;1
412200;2021;193;0;0
412210;2015;33;0;0
412210;2016;35;0;0
412210;2017;42;0;0
412210;2018;45;1;1
412210;2019;34;0;0
412210;2020;26;0;0
412210;2021;26;0;0
412215;2015;227;6;6
412215;2016;259;0;0
412215;2017;245;4;4
412215;2018;227;7;7
412215;2019;238;4;4
412215;2020;236;1;1
412215;2021;225;4;4
412217;2015;63;0;0
412217;2016;67;1;1
412217;2017;73;0;0
412217;2018;69;0;0
412217;2019;52;1;1
412217;2020;53;0;0
412217;2021;44;0;0
412220;2015;641;5;5
412220;2016;606;4;4
412220;2017;562;9;9
412220;2018;584;6;6
412220;2019;559;5;5
412220;2020;579;4;4
412220;2021;542;6;6
412230;2015;404;4;4
412230;2016;366;0;0
412230;2017;406;6;6
412230;2018;376;6;6
412230;2019;385;1;1
412230;2020;336;3;3
412230;2021;345;1;1
412240;2015;911;13;13
412240;2016;883;9;9
412240;2017;967;13;13
412240;2018;1072;19;19
412240;2019;923;15;15
412240;2020;981;12;12
412240;2021;830;6;6
412250;2015;142;1;1
412250;2016;162;0;0
412250;2017;164;4;4
412250;2018;140;2;2
412250;2019;148;0;0
412250;2020;165;0;0
412250;2021;149;0;0
412260;2015;124;1;1
412260;2016;117;0;0
412260;2017;135;1;1
412260;2018;111;0;0
412260;2019;107;1;1
412260;2020;115;0;0
412260;2021;113;2;2
412265;2015;70;0;0
412265;2016;60;1;1
412265;2017;82;0;0
412265;2018;80;1;1
412265;2019;66;0;0
412265;2020;69;0;0
412265;2021;54;0;0
412270;2015;101;0;0
412270;2016;115;4;4
412270;2017;97;0;0
412270;2018;109;2;2
412270;2019;108;0;0
412270;2020;106;0;0
412270;2021;128;2;2
412280;2015;48;1;1
412280;2016;60;0;0
412280;2017;65;0;0
412280;2018;51;1;1
412280;2019;50;0;0
412280;2020;48;0;0
412280;2021;57;1;1
412290;2015;59;1;1
412290;2016;51;0;0
412290;2017;34;0;0
412290;2018;66;2;2
412290;2019;71;1;1
412290;2020;58;1;1
412290;2021;59;0;0
412300;2015;174;2;2
412300;2016;167;1;1
412300;2017;211;2;2
412300;2018;188;1;1
412300;2019;188;2;2
412300;2020;188;0;0
412300;2021;187;1;1
412310;2015;46;0;0
412310;2016;44;0;0
412310;2017;46;0;0
412310;2018;61;2;2
412310;2019;36;0;0
412310;2020;38;0;0
412310;2021;50;0;0
412320;2015;50;1;1
412320;2016;44;1;1
412320;2017;63;0;0
412320;2018;49;0;0
412320;2019;46;1;1
412320;2020;34;1;1
412320;2021;46;1;1
412330;2015;123;0;0
412330;2016;107;0;0
412330;2017;141;1;1
412330;2018;120;0;0
412330;2019;123;1;1
412330;2020;96;1;1
412330;2021;109;1;1
412340;2015;138;2;2
412340;2016;137;0;0
412340;2017;116;1;1
412340;2018;132;1;1
412340;2019;132;4;4
412340;2020;124;1;1
412340;2021;139;2;2
412350;2015;303;1;1
412350;2016;328;1;1
412350;2017;376;6;6
412350;2018;388;3;3
412350;2019;343;3;3
412350;2020;342;2;2
412350;2021;313;0;0
412360;2015;22;0;0
412360;2016;25;1;1
412360;2017;20;0;0
412360;2018;19;0;0
412360;2019;21;0;0
412360;2020;22;0;0
412360;2021;23;0;0
412370;2015;106;1;1
412370;2016;121;1;1
412370;2017;98;1;1
412370;2018;106;0;0
412370;2019;97;0;0
412370;2020;101;2;2
412370;2021;88;2;2
412380;2015;172;1;1
412380;2016;166;0;0
412380;2017;160;1;1
412380;2018;140;0;0
412380;2019;160;3;3
412380;2020;164;1;1
412380;2021;170;2;2
412382;2015;46;0;0
412382;2016;53;2;2
412382;2017;45;0;0
412382;2018;41;1;1
412382;2019;48;0;0
412382;2020;42;0;0
412382;2021;56;0;0
412385;2015;150;2;2
412385;2016;138;1;1
412385;2017;145;1;1
412385;2018;138;3;3
412385;2019;140;1;1
412385;2020;106;1;1
412385;2021;151;3;3
412390;2015;158;1;1
412390;2016;132;0;0
412390;2017;136;0;0
412390;2018;143;1;1
412390;2019;149;0;0
412390;2020;131;0;0
412390;2021;138;0;0
412395;2015;42;2;2
412395;2016;55;0;0
412395;2017;56;2;2
412395;2018;57;0;0
412395;2019;52;1;1
412395;2020;39;1;1
412395;2021;38;0;0
412400;2015;46;1;1
412400;2016;58;2;2
412400;2017;62;1;1
412400;2018;59;0;0
412400;2019;82;0;0
412400;2020;60;0;0
412400;2021;50;0;0
412402;2015;199;3;3
412402;2016;192;2;2
412402;2017;200;1;1
412402;2018;203;1;1
412402;2019;180;1;1
412402;2020;219;1;1
412402;2021;180;3;3
412405;2015;315;4;4
412405;2016;302;3;3
412405;2017;382;1;1
412405;2018;298;2;2
412405;2019;343;8;8
412405;2020;319;5;5
412405;2021;342;5;5
412410;2015;610;0;0
412410;2016;673;10;10
412410;2017;678;11;11
412410;2018;623;3;3
412410;2019;604;3;3
412410;2020;595;5;5
412410;2021;580;4;4
412420;2015;23;0;0
412420;2016;31;1;1
412420;2017;20;0;0
412420;2018;33;0;0
412420;2019;32;0;0
412420;2020;30;0;0
412420;2021;25;0;0
412430;2015;17;0;0
412430;2016;21;0;0
412430;2017;22;0;0
412430;2018;25;0;0
412430;2019;20;0;0
412430;2020;18;0;0
412430;2021;17;0;0
412440;2015;293;2;2
412440;2016;271;1;1
412440;2017;306;0;0
412440;2018;265;0;0
412440;2019;274;2;2
412440;2020;258;2;2
412440;2021;244;0;0
412450;2015;72;0;0
412450;2016;96;1;1
412450;2017;108;1;1
412450;2018;78;1;1
412450;2019;89;0;0
412450;2020;90;0;0
412450;2021;101;2;2
412460;2015;98;0;0
412460;2016;91;2;2
412460;2017;84;1;1
412460;2018;79;0;0
412460;2019;100;1;1
412460;2020;84;0;0
412460;2021;79;1;1
412470;2015;153;1;1
412470;2016;130;0;0
412470;2017;129;2;2
412470;2018;149;0;0
412470;2019;144;0;0
412470;2020;116;0;0
412470;2021;152;2;2
412480;2015;135;3;3
412480;2016;142;1;1
412480;2017;146;3;3
412480;2018;133;3;3
412480;2019;154;1;1
412480;2020;160;1;1
412480;2021;134;1;1
412490;2015;76;0;0
412490;2016;89;0;0
412490;2017;83;2;2
412490;2018;87;2;2
412490;2019;71;0;0
412490;2020;73;1;1
412490;2021;92;1;1
412500;2015;147;2;2
412500;2016;141;1;1
412500;2017;145;5;5
412500;2018;134;2;2
412500;2019;111;0;0
412500;2020;114;2;2
412500;2021;117;0;0
412510;2015;169;1;1
412510;2016;177;0;0
412510;2017;163;3;3
412510;2018;174;2;2
412510;2019;197;2;2
412510;2020;203;0;0
412510;2021;173;4;4
412520;2015;124;2;2
412520;2016;131;1;1
412520;2017;112;0;0
412520;2018;122;0;0
412520;2019;126;1;1
412520;2020;96;1;1
412520;2021;119;0;0
412530;2015;52;0;0
412530;2016;50;1;1
412530;2017;49;1;1
412530;2018;62;0;0
412530;2019;41;0;0
412530;2020;50;0;0
412530;2021;45;1;1
412535;2015;79;0;0
412535;2016;77;0;0
412535;2017;88;0;0
412535;2018;77;0;0
412535;2019;83;1;1
412535;2020;88;1;1
412535;2021;94;0;0
412540;2015;60;0;0
412540;2016;66;0;0
412540;2017;75;0;0
412540;2018;75;2;2
412540;2019;78;0;0
412540;2020;65;1;1
412540;2021;60;0;0
412545;2015;59;0;0
412545;2016;52;0;0
412545;2017;74;1;1
412545;2018;41;0;0
412545;2019;60;0;0
412545;2020;56;0;0
412545;2021;37;0;0
412550;2015;5078;76;76
412550;2016;4875;99;99
412550;2017;4669;39;39
412550;2018;4616;56;56
412550;2019;4551;58;58
412550;2020;4570;49;49
412550;2021;4315;54;54
412555;2015;20;0;0
412555;2016;26;0;0
412555;2017;24;0;0
412555;2018;26;0;0
412555;2019;20;0;0
412555;2020;22;0;0
412555;2021;28;0;0
412560;2015;618;6;6
412560;2016;575;4;4
412560;2017;648;4;4
412560;2018;569;3;3
412560;2019;579;7;7
412560;2020;590;6;6
412560;2021;590;4;4
412570;2015;433;0;0
412570;2016;437;3;3
412570;2017;412;2;2
412570;2018;431;4;4
412570;2019;430;6;6
412570;2020;432;2;2
412570;2021;394;3;3
412575;2015;60;0;0
412575;2016;78;0;0
412575;2017;76;0;0
412575;2018;89;0;0
412575;2019;90;0;0
412575;2020;88;0;0
412575;2021;68;1;1
412580;2015;102;1;1
412580;2016;115;0;0
412580;2017;100;1;1
412580;2018;110;1;1
412580;2019;94;1;1
412580;2020;102;3;3
412580;2021;117;0;0
412590;2015;56;0;0
412590;2016;29;0;0
412590;2017;40;1;1
412590;2018;30;0;0
412590;2019;36;1;1
412590;2020;30;1;1
412590;2021;34;0;0
412600;2015;115;2;2
412600;2016;113;2;2
412600;2017;113;0;0
412600;2018;124;2;2
412600;2019;91;2;2
412600;2020;82;0;0
412600;2021;67;3;3
412610;2015;70;0;0
412610;2016;81;0;0
412610;2017;77;1;1
412610;2018;68;0;0
412610;2019;63;0;0
412610;2020;52;0;0
412610;2021;61;1;1
412620;2015;90;2;2
412620;2016;84;0;0
412620;2017;97;0;0
412620;2018;80;0;0
412620;2019;80;1;1
412620;2020;90;0;0
412620;2021;97;1;1
412625;2015;1551;13;13
412625;2016;1520;18;18
412625;2017;1630;15;15
412625;2018;1630;13;13
412625;2019;1655;7;7
412625;2020;1577;9;9
412625;2021;1529;10;10
412627;2015;74;1;1
412627;2016;104;3;3
412627;2017;100;1;1
412627;2018;97;2;2
412627;2019;87;0;0
412627;2020;84;1;1
412627;2021;89;2;2
412630;2015;252;2;2
412630;2016;250;9;9
412630;2017;225;3;3
412630;2018;214;0;0
412630;2019;263;2;2
412630;2020;223;5;5
412630;2021;227;2;2
412635;2015;53;0;0
412635;2016;73;0;0
412635;2017;46;1;1
412635;2018;56;0;0
412635;2019;62;0;0
412635;2020;46;1;1
412635;2021;54;0;0
412640;2015;46;0;0
412640;2016;64;2;2
412640;2017;58;1;1
412640;2018;55;2;2
412640;2019;53;0;0
412640;2020;55;0;0
412640;2021;48;0;0
412650;2015;178;0;0
412650;2016;177;2;2
412650;2017;185;0;0
412650;2018;204;1;1
412650;2019;203;0;0
412650;2020;163;3;3
412650;2021;168;1;1
412660;2015;266;1;1
412660;2016;287;3;3
412660;2017;268;3;3
412660;2018;294;1;1
412660;2019;299;3;3
412660;2020;311;1;1
412660;2021;292;3;3
412665;2015;33;0;0
412665;2016;35;1;1
412665;2017;38;0;0
412665;2018;29;0;0
412665;2019;31;0;0
412665;2020;39;1;1
412665;2021;39;0;0
412667;2015;169;1;1
412667;2016;194;2;2
412667;2017;201;4;4
412667;2018;187;5;5
412667;2019;176;2;2
412667;2020;183;1;1
412667;2021;147;1;1
412670;2015;69;0;0
412670;2016;58;0;0
412670;2017;70;0;0
412670;2018;59;0;0
412670;2019;70;0;0
412670;2020;80;0;0
412670;2021;61;0;0
412680;2015;235;2;2
412680;2016;194;1;1
412680;2017;206;0;0
412680;2018;210;1;1
412680;2019;216;1;1
412680;2020;169;0;0
412680;2021;166;0;0
412690;2015;74;0;0
412690;2016;57;2;2
412690;2017;60;2;2
412690;2018;73;2;2
412690;2019;77;2;2
412690;2020;59;0;0
412690;2021;61;0;0
412700;2015;122;0;0
412700;2016;121;3;3
412700;2017;125;0;0
412700;2018;172;0;0
412700;2019;134;1;1
412700;2020;125;1;1
412700;2021;99;0;0
412710;2015;1170;9;9
412710;2016;1195;6;6
412710;2017;1152;9;9
412710;2018;1153;13;13
412710;2019;1128;17;17
412710;2020;1040;16;16
412710;2021;1026;9;9
412720;2015;211;0;0
412720;2016;240;8;8
412720;2017;231;1;1
412720;2018;218;4;4
412720;2019;233;7;7
412720;2020;242;5;5
412720;2021;238;0;0
412730;2015;238;2;2
412730;2016;216;2;2
412730;2017;199;6;6
412730;2018;210;1;1
412730;2019;183;1;1
412730;2020;180;1;1
412730;2021;186;0;0
412740;2015;244;4;4
412740;2016;223;4;4
412740;2017;252;2;2
412740;2018;263;2;2
412740;2019;259;1;1
412740;2020;241;7;7
412740;2021;240;3;3
412750;2015;336;2;2
412750;2016;299;4;4
412750;2017;303;1;1
412750;2018;310;1;1
412750;2019;304;5;5
412750;2020;287;4;4
412750;2021;298;3;3
412760;2015;227;1;1
412760;2016;214;2;2
412760;2017;245;5;5
412760;2018;263;2;2
412760;2019;249;3;3
412760;2020;207;2;2
412760;2021;213;2;2
412770;2015;2045;14;14
412770;2016;2056;18;18
412770;2017;2162;21;21
412770;2018;2034;14;14
412770;2019;2071;42;42
412770;2020;1977;17;17
412770;2021;1959;22;22
412780;2015;83;1;1
412780;2016;78;2;2
412780;2017;86;0;0
412780;2018;83;0;0
412780;2019;81;1;1
412780;2020;79;1;1
412780;2021;83;2;2
412785;2015;185;0;0
412785;2016;168;0;0
412785;2017;164;0;0
412785;2018;180;1;1
412785;2019;177;1;1
412785;2020;142;1;1
412785;2021;135;1;1
412788;2015;125;3;3
412788;2016;132;0;0
412788;2017;130;5;5
412788;2018;126;1;1
412788;2019;133;0;0
412788;2020;117;2;2
412788;2021;98;0;0
412790;2015;104;0;0
412790;2016;98;0;0
412790;2017;116;0;0
412790;2018;116;3;3
412790;2019;103;1;1
412790;2020;90;2;2
412790;2021;119;0;0
412795;2015;88;1;1
412795;2016;81;0;0
412795;2017;91;1;1
412795;2018;91;2;2
412795;2019;91;1;1
412795;2020;76;1;1
412795;2021;72;0;0
412796;2015;235;3;3
412796;2016;227;5;5
412796;2017;226;3;3
412796;2018;217;2;2
412796;2019;189;1;1
412796;2020;201;1;1
412796;2021;213;1;1
412800;2015;291;1;1
412800;2016;285;2;2
412800;2017;315;2;2
412800;2018;295;1;1
412800;2019;310;2;2
412800;2020;329;0;0
412800;2021;297;0;0
412810;2015;1493;23;23
412810;2016;1471;13;13
412810;2017;1567;15;15
412810;2018;1555;14;14
412810;2019;1610;10;10
412810;2020;1574;10;10
412810;2021;1515;15;15
412820;2015;889;3;3
412820;2016;758;4;4
412820;2017;842;2;2
412820;2018;816;2;2
412820;2019;848;1;1
412820;2020;782;1;1
412820;2021;766;4;4
412830;2015;39;0;0
412830;2016;24;0;0
412830;2017;27;1;1
412830;2018;21;0;0
412830;2019;27;1;1
412830;2020;29;0;0
412830;2021;26;0;0
412840;2015;132;4;4
412840;2016;116;1;1
412840;2017;98;2;2
412840;2018;113;0;0
412840;2019;100;1;1
412840;2020;109;1;1
412840;2021;97;1;1
412850;2015;252;1;1
412850;2016;248;2;2
412850;2017;258;4;4
412850;2018;275;3;3
412850;2019;286;3;3
412850;2020;306;3;3
412850;2021;242;2;2
412853;2015;131;2;2
412853;2016;133;0;0
412853;2017;158;1;1
412853;2018;135;0;0
412853;2019;136;0;0
412853;2020;120;1;1
412853;2021;117;3;3
412855;2015;108;1;1
412855;2016;107;2;2
412855;2017;108;0;0
412855;2018;99;2;2
412855;2019;107;1;1
412855;2020;87;0;0
412855;2021;85;0;0
412860;2015;77;2;2
412860;2016;102;1;1
412860;2017;114;1;1
412860;2018;105;2;2
412860;2019;94;0;0
412860;2020;87;0;0
412860;2021;84;0;0
412862;2015;29;0;0
412862;2016;50;0;0
412862;2017;45;0;0
412862;2018;52;2;2
412862;2019;58;2;2
412862;2020;33;1;1
412862;2021;41;0;0
412863;2015;75;0;0
412863;2016;66;1;1
412863;2017;70;1;1
412863;2018;80;0;0
412863;2019;68;1;1
412863;2020;74;2;2
412863;2021;72;4;4
412865;2015;61;1;1
412865;2016;60;0;0
412865;2017;56;1;1
412865;2018;59;1;1
412865;2019;61;1;1
412865;2020;52;2;2
412865;2021;35;1;1
412870;2015;113;0;0
412870;2016;128;0;0
412870;2017;131;2;2
412870;2018;119;1;1
412870;2019;119;0;0
412870;2020;138;2;2
412870;2021;114;0;0
412880;2015;83;2;2
412880;2016;65;1;1
412880;2017;73;1;1
412880;2018;78;0;0
412880;2019;74;1;1
412880;2020;74;2;2
412880;2021;72;0;0
420005;2015;27;0;0
420005;2016;27;0;0
420005;2017;41;0;0
420005;2018;35;0;0
420005;2019;25;0;0
420005;2020;26;0;0
420005;2021;21;0;0
420010;2015;290;4;4
420010;2016;314;3;3
420010;2017;277;4;4
420010;2018;299;3;3
420010;2019;285;2;2
420010;2020;310;4;4
420010;2021;309;2;2
420020;2015;166;1;1
420020;2016;138;1;1
420020;2017;159;3;3
420020;2018;140;0;0
420020;2019;124;0;0
420020;2020;137;1;1
420020;2021;136;3;3
420030;2015;53;0;0
420030;2016;48;0;0
420030;2017;68;0;0
420030;2018;76;0;0
420030;2019;70;0;0
420030;2020;77;0;0
420030;2021;80;0;0
420040;2015;103;1;1
420040;2016;74;1;1
420040;2017;106;0;0
420040;2018;98;1;1
420040;2019;112;0;0
420040;2020;100;0;0
420040;2021;81;0;0
420050;2015;77;0;0
420050;2016;86;1;1
420050;2017;54;0;0
420050;2018;76;0;0
420050;2019;92;0;0
420050;2020;63;1;1
420050;2021;90;3;3
420055;2015;38;1;1
420055;2016;23;0;0
420055;2017;28;0;0
420055;2018;40;1;1
420055;2019;33;0;0
420055;2020;34;0;0
420055;2021;38;0;0
420060;2015;65;0;0
420060;2016;77;2;2
420060;2017;78;1;1
420060;2018;78;2;2
420060;2019;74;0;0
420060;2020;90;1;1
420060;2021;83;0;0
420070;2015;122;0;0
420070;2016;110;2;2
420070;2017;134;4;4
420070;2018;118;1;1
420070;2019;99;0;0
420070;2020;95;1;1
420070;2021;99;1;1
420075;2015;13;0;0
420075;2016;21;0;0
420075;2017;6;0;0
420075;2018;18;0;0
420075;2019;21;0;0
420075;2020;16;0;0
420075;2021;18;0;0
420080;2015;63;0;0
420080;2016;64;1;1
420080;2017;66;0;0
420080;2018;64;1;1
420080;2019;58;1;1
420080;2020;54;0;0
420080;2021;73;1;1
420090;2015;47;1;1
420090;2016;53;0;0
420090;2017;54;0;0
420090;2018;59;0;0
420090;2019;64;1;1
420090;2020;51;0;0
420090;2021;57;0;0
420100;2015;97;1;1
420100;2016;102;3;3
420100;2017;83;1;1
420100;2018;117;1;1
420100;2019;96;2;2
420100;2020;94;0;0
420100;2021;104;1;1
420110;2015;30;0;0
420110;2016;18;1;1
420110;2017;32;0;0
420110;2018;38;0;0
420110;2019;35;0;0
420110;2020;35;0;0
420110;2021;50;0;0
420120;2015;123;0;0
420120;2016;128;0;0
420120;2017;125;1;1
420120;2018;129;1;1
420120;2019;130;0;0
420120;2020;135;1;1
420120;2021;147;1;1
420125;2015;127;3;3
420125;2016;116;1;1
420125;2017;145;1;1
420125;2018;139;1;1
420125;2019;127;1;1
420125;2020;115;0;0
420125;2021;107;2;2
420127;2015;44;0;0
420127;2016;46;0;0
420127;2017;55;0;0
420127;2018;44;0;0
420127;2019;54;0;0
420127;2020;44;0;0
420127;2021;43;1;1
420130;2015;549;8;8
420130;2016;549;4;4
420130;2017;560;6;6
420130;2018;588;7;8
420130;2019;572;3;3
420130;2020;690;5;5
420130;2021;647;13;13
420140;2015;942;4;4
420140;2016;895;6;6
420140;2017;917;5;5
420140;2018;910;10;10
420140;2019;1004;8;8
420140;2020;963;4;4
420140;2021;938;6;6
420150;2015;124;0;0
420150;2016;94;1;1
420150;2017;132;1;1
420150;2018;113;0;0
420150;2019;117;2;2
420150;2020;113;0;0
420150;2021;118;0;0
420160;2015;26;0;0
420160;2016;40;0;0
420160;2017;43;0;0
420160;2018;31;1;1
420160;2019;41;0;0
420160;2020;38;0;0
420160;2021;36;0;0
420165;2015;25;0;0
420165;2016;14;0;0
420165;2017;32;0;0
420165;2018;15;0;0
420165;2019;23;0;0
420165;2020;31;0;0
420165;2021;28;1;1
420170;2015;99;0;0
420170;2016;102;0;0
420170;2017;84;0;0
420170;2018;126;0;0
420170;2019;100;0;0
420170;2020;100;0;0
420170;2021;132;1;1
420180;2015;48;1;1
420180;2016;28;0;0
420180;2017;51;1;1
420180;2018;32;2;2
420180;2019;44;3;3
420180;2020;46;0;0
420180;2021;42;1;1
420190;2015;72;0;0
420190;2016;63;1;1
420190;2017;80;1;1
420190;2018;89;2;2
420190;2019;84;4;4
420190;2020;76;2;2
420190;2021;96;0;0
420195;2015;166;1;1
420195;2016;143;1;1
420195;2017;162;0;0
420195;2018;155;1;1
420195;2019;166;0;0
420195;2020;168;0;0
420195;2021;182;1;1
420200;2015;1607;12;12
420200;2016;1601;12;12
420200;2017;1695;10;10
420200;2018;1635;14;14
420200;2019;1595;17;17
420200;2020;1677;11;11
420200;2021;1640;8;8
420205;2015;134;1;1
420205;2016;137;0;0
420205;2017;146;1;1
420205;2018;149;0;0
420205;2019;142;1;1
420205;2020;156;3;3
420205;2021;168;2;2
420207;2015;130;3;3
420207;2016;139;2;2
420207;2017;145;0;0
420207;2018;161;1;1
420207;2019;151;1;1
420207;2020;166;1;1
420207;2021;181;1;1
420208;2015;40;1;1
420208;2016;40;0;0
420208;2017;34;0;0
420208;2018;41;0;0
420208;2019;44;0;0
420208;2020;37;0;0
420208;2021;25;0;0
420209;2015;14;0;0
420209;2016;14;0;0
420209;2017;24;0;0
420209;2018;10;0;0
420209;2019;20;1;1
420209;2020;12;0;0
420209;2021;19;0;0
420210;2015;475;7;7
420210;2016;510;5;5
420210;2017;515;6;6
420210;2018;524;7;7
420210;2019;506;3;3
420210;2020;552;7;7
420210;2021;548;4;4
420213;2015;53;0;0
420213;2016;53;0;0
420213;2017;69;1;1
420213;2018;87;0;0
420213;2019;65;0;0
420213;2020;60;0;0
420213;2021;64;0;0
420215;2015;26;1;1
420215;2016;34;0;0
420215;2017;41;3;3
420215;2018;28;0;0
420215;2019;33;0;0
420215;2020;30;0;0
420215;2021;40;0;0
420220;2015;119;1;1
420220;2016;119;0;0
420220;2017;102;0;0
420220;2018;125;1;1
420220;2019;97;0;0
420220;2020;114;2;2
420220;2021;99;0;0
420230;2015;992;10;10
420230;2016;952;8;8
420230;2017;994;7;7
420230;2018;958;9;9
420230;2019;965;6;6
420230;2020;939;8;8
420230;2021;945;7;7
420240;2015;4511;23;23
420240;2016;4401;19;19
420240;2017;4510;27;27
420240;2018;4532;29;29
420240;2019;4411;25;25
420240;2020;4324;18;18
420240;2021;4225;20;20
420243;2015;59;1;1
420243;2016;39;1;1
420243;2017;50;3;3
420243;2018;35;0;0
420243;2019;33;1;1
420243;2020;45;3;3
420243;2021;46;0;0
420245;2015;277;2;2
420245;2016;285;1;1
420245;2017;292;1;1
420245;2018;299;3;3
420245;2019;302;1;1
420245;2020;320;3;3
420245;2021;316;3;3
420250;2015;45;1;1
420250;2016;48;1;1
420250;2017;51;0;0
420250;2018;53;0;0
420250;2019;35;3;3
420250;2020;51;2;2
420250;2021;32;0;0
