CODMUNRES,ANO,subregistro_SINASC,subregistro_SIM
221063,2019,0.0399,3.4627
221065,2015,2.0353,2.8202
221065,2016,2.1339,4.0461
221065,2017,0.056,0.4598
221065,2018,1.1269,6.4985
221065,2019,0.0459,0.4056
221070,2015,1.813,5.3811
221070,2016,0.0812,1.5287
221070,2017,0.0611,0.4157
221070,2018,0.5124,4.0501
221070,2019,0.056,1.4572
221080,2015,6.2766,4.7346
221080,2016,1.0933,4.399
221080,2017,0.6214,4.2952
221080,2018,2.2716,1.5125
221080,2019,0.5645,5.0187
221090,2015,2.1457,0.7453
221090,2016,0.0726,0.3763
221090,2017,1.8902,0.4362
221090,2018,2.0517,6.6017
221090,2019,0.0412,0.3648
221093,2015,1.4067,5.6097
221093,2016,1.1766,0.1835
221093,2017,0.0282,0.3038
221093,2018,0.0359,2.3561
221093,2019,0.0279,0.2752
221095,2015,0.2039,0.6357
221095,2016,0.0713,0.3727
221095,2017,0.0358,0.451
221095,2018,0.0455,6.0453
221095,2019,0.0311,0.3433
221097,2015,7.164,0.8478
221097,2016,0.0689,0.3281
221097,2017,0.0348,0.4075
221097,2018,0.0441,0.3054
221097,2019,2.8044,4.4479
221100,2015,2.0236,2.1705
221100,2016,0.7867,1.1102
221100,2017,0.8564,2.4809
221100,2018,1.5002,3.0523
221100,2019,1.0524,2.3328
221110,2015,1.5822,2.6396
221110,2016,1.4032,1.0516
221110,2017,0.2926,1.9245
221110,2018,0.9998,4.7538
221110,2019,0.6488,4.1075
221120,2015,0.9341,4.0438
221120,2016,0.3008,2.0669
221120,2017,0.0269,2.4237
221120,2018,0.2666,1.0961
221120,2019,0.2661,1.78
221130,2015,0.4869,1.9815
221130,2016,0.3584,2.264
221130,2017,0.0245,0.8208
221130,2018,1.378,1.342
221130,2019,0.7262,1.3148
221135,2015,3.9748,4.4852
221135,2016,2.4394,0.324
221135,2017,0.0418,0.466
221135,2018,1.2031,3.769
221135,2019,0.041,0.3756
221140,2015,5.9993,3.6193
221140,2016,0.0534,0.301
221140,2017,0.0314,3.1539
221140,2018,3.1187,0.4348
221140,2019,2.9713,26.9338
221150,2015,0.1846,4.6868
221150,2016,0.1243,0.4065
221150,2017,0.0397,0.4467
221150,2018,0.0727,0.6169
221150,2019,0.0402,0.431
221160,2015,0.1437,0.734
221160,2016,0.0477,0.3714
221160,2017,0.0303,0.4508
221160,2018,0.0358,0.4764
221160,2019,0.028,0.3487
221170,2015,2.3616,0.4465
221170,2016,0.0566,0.279
221170,2017,0.0373,4.3978
221170,2018,2.6061,0.3501
221170,2019,2.8961,0.4246
230010,2015,0.8804,8.4181
230010,2016,0.0667,4.9697
230010,2017,3.3911,0.3594
230010,2018,1.4815,3.5201
230010,2019,0.0439,6.237
230015,2015,2.2057,1.5949
230015,2016,2.6822,5.0968
230015,2017,2.8458,4.4835
230015,2018,4.0557,2.3019
230015,2019,8.4106,2.6275
230020,2015,1.3722,1.6969
230020,2016,1.5037,1.4027
230020,2017,1.3741,1.5844
230020,2018,1.3001,0.7955
230020,2019,0.5211,2.9137
230030,2015,1.9922,5.3896
230030,2016,2.1108,5.2609
230030,2017,1.9117,3.01
230030,2018,2.6159,3.0918
230030,2019,3.1844,1.6155
230040,2015,6.593,11.3663
230040,2016,3.5393,4.3799
230040,2017,0.7744,5.5762
230040,2018,1.6802,2.7716
230040,2019,4.493,6.1429
230050,2015,30.2286,0.6216
230050,2016,22.1736,2.0311
230050,2017,8.6368,1.8631
230050,2018,5.5173,3.1586
230050,2019,3.8667,1.6256
230060,2015,3.7553,0.7039
230060,2016,1.0351,0.4601
230060,2017,3.2474,3.9658
230060,2018,3.2311,3.8915
230060,2019,0.807,3.1138
230070,2015,1.2612,3.1432
230070,2016,1.5746,0.6809
230070,2017,0.672,2.3245
230070,2018,0.6323,0.4459
230070,2019,1.6934,1.3563
230075,2015,1.8371,3.6711
230075,2016,1.3169,5.4013
230075,2017,1.2687,1.5541
230075,2018,0.6403,1.6803
230075,2019,0.49,2.9669
230080,2015,13.4717,9.754
230080,2016,10.6694,10.6032
230080,2017,7.0982,0.4375
230080,2018,3.815,7.8089
230080,2019,3.7217,0.1966
230090,2015,5.1256,2.7332
230090,2016,4.9682,4.792
230090,2017,2.5896,7.2309
230090,2018,4.1915,4.8368
230090,2019,2.7317,4.1135
230100,2015,2.8728,3.4698
230100,2016,2.7078,4.2753
230100,2017,1.672,3.0813
230100,2018,3.3399,4.9431
230100,2019,1.7913,2.416
230110,2015,1.0758,1.943
230110,2016,0.5445,2.5981
230110,2017,2.3019,2.6576
230110,2018,2.7764,1.6738
230110,2019,0.2365,1.8105
230120,2015,5.6873,2.0569
230120,2016,3.5441,5.7681
230120,2017,3.3695,5.6924
230120,2018,1.9737,3.6682
230120,2019,3.0206,3.4722
230125,2015,3.0591,20.1675
230125,2016,3.5395,22.116
230125,2017,0.8791,3.9995
230125,2018,3.746,4.7729
230125,2019,2.0197,2.405
230130,2015,3.3232,0.6395
230130,2016,1.331,3.0375
230130,2017,1.4325,3.0755
230130,2018,1.7291,4.1043
230130,2019,0.3841,2.2977
230140,2015,4.1906,13.5564
230140,2016,3.7018,4.1831
230140,2017,0.6384,5.297
230140,2018,1.1499,3.5398
230140,2019,1.1267,1.8403
230150,2015,1.2958,0.7953
230150,2016,2.9755,7.9797
230150,2017,0.1178,0.5491
230150,2018,2.2608,12.1344
230150,2019,0.0622,2.1204
230160,2015,7.6949,27.5253
230160,2016,3.3972,19.1478
230160,2017,5.9537,15.2093
230160,2018,6.0496,8.0035
230160,2019,2.1229,2.2694
230170,2015,3.7221,11.0095
230170,2016,3.6308,4.9995
230170,2017,8.1796,4.4742
230170,2018,2.9441,3.9773
230170,2019,4.5249,4.0289
230180,2015,3.7844,7.5313
230180,2016,3.6527,6.2166
230180,2017,6.2502,2.5417
230180,2018,1.2965,9.0148
230180,2019,4.3284,2.3924
230185,2015,8.2045,2.6598
230185,2016,1.6603,3.0661
230185,2017,2.5128,4.0381
230185,2018,1.1576,0.3394
230185,2019,2.3736,4.7844
230190,2015,1.4076,2.4645
230190,2016,0.6914,1.9609
230190,2017,1.1058,2.4395
230190,2018,1.2799,1.4712
230190,2019,0.6568,2.7522
230195,2015,1.9608,3.339
230195,2016,1.3941,1.8469
230195,2017,0.7215,1.085
230195,2018,1.2023,1.1426
230195,2019,4.4783,0.8916
230200,2015,3.6124,8.8242
230200,2016,2.3813,5.1997
230200,2017,1.2148,3.8857
230200,2018,0.915,1.5747
230200,2019,0.8911,2.6996
230205,2015,1.9303,7.3773
230205,2016,6.3663,3.673
230205,2017,5.5332,5.9341
230205,2018,1.7502,9.8776
230205,2019,2.9885,7.9719
230210,2015,0.614,13.2823
230210,2016,2.0716,7.0999
230210,2017,1.1045,1.5513
230210,2018,0.7914,1.0975
230210,2019,0.4061,2.5175
230220,2015,2.333,4.8083
230220,2016,1.4735,1.9834
230220,2017,0.5773,3.6339
230220,2018,3.8383,1.792
230220,2019,1.074,1.7836
230230,2015,3.4397,3.4802
230230,2016,3.8667,1.0471
230230,2017,2.1284,2.1616
230230,2018,1.3364,0.883
230230,2019,1.2565,2.076
230240,2015,0.9564,3.3146
230240,2016,0.8657,1.6114
230240,2017,1.8108,1.3111
230240,2018,1.0618,1.4006
230240,2019,1.2237,1.5232
230250,2015,0.6939,3.1494
230250,2016,2.3014,2.9194
230250,2017,1.7395,2.5565
230250,2018,1.8468,4.3414
230250,2019,1.8081,1.8858
230260,2015,2.684,1.826
230260,2016,1.5976,2.2933
230260,2017,4.5342,4.2386
230260,2018,1.3508,1.9629
230260,2019,2.2009,3.1821
230270,2015,4.4355,7.1989
230270,2016,3.6374,3.7332
230270,2017,2.0162,5.252
230270,2018,2.457,3.2118
230270,2019,1.4629,5.1936
230280,2015,6.7547,4.4669
230280,2016,8.4217,3.7705
230280,2017,9.3699,2.06
230280,2018,7.0325,1.685
230280,2019,6.6614,1.0939
230290,2015,3.5867,5.7183
230290,2016,3.9864,5.71
230290,2017,4.629,3.1547
230290,2018,3.1313,7.1021
230290,2019,2.3384,2.9091
230300,2015,2.5554,1.4887
230300,2016,2.4235,6.6395
230300,2017,0.9677,2.467
230300,2018,1.2316,0.3906
230300,2019,2.9692,2.2447
230310,2015,21.5529,9.3187
230310,2016,15.4558,17.6403
230310,2017,13.0864,12.9732
230310,2018,3.1009,4.5958
230310,2019,5.6131,7.1314
230320,2015,8.5666,4.3619
230320,2016,5.0571,2.3219
230320,2017,2.7029,2.8043
230320,2018,3.1314,4.379
230320,2019,0.0576,0.9889
230330,2015,1.6812,1.5794
230330,2016,2.5942,0.5264
230330,2017,3.3172,2.7939
230330,2018,2.5542,3.7557
230330,2019,3.0882,1.758
230340,2015,1.8751,1.8593
230340,2016,0.6065,0.4809
230340,2017,3.07,2.1997
230340,2018,0.9631,4.7114
230340,2019,0.0576,1.1282
230350,2015,4.3637,3.7211
230350,2016,2.9681,2.3443
230350,2017,2.7513,3.0211
230350,2018,1.6927,2.8062
230350,2019,1.4235,3.6272
230360,2015,1.5776,0.5472
230360,2016,1.6775,2.7401
230360,2017,2.4154,4.5148
230360,2018,2.0833,4.0461
230360,2019,35.0707,4.8537
230365,2015,19.088,6.9236
230365,2016,17.1789,6.6695
230365,2017,9.3593,6.959
230365,2018,5.7166,5.2957
230365,2019,6.2719,4.7823
230370,2015,2.3171,3.1952
230370,2016,0.9649,2.1802
230370,2017,0.8296,2.5466
230370,2018,1.5727,1.8448
230370,2019,0.2787,1.3684
230380,2015,4.6226,11.4062
230380,2016,4.797,8.6154
230380,2017,2.1596,5.3661
230380,2018,1.0102,1.5574
230380,2019,0.0452,1.1579
230390,2015,5.441,8.5721
230390,2016,6.3148,5.1822
230390,2017,3.5738,2.6325
230390,2018,1.9973,4.7297
230390,2019,3.2193,13.2279
230393,2015,15.7576,13.2245
230393,2016,4.6978,10.9298
230393,2017,1.8759,6.5144
230393,2018,0.5531,3.0955
230393,2019,1.3959,3.1874
230395,2015,4.6915,4.8589
230395,2016,5.482,8.3509
230395,2017,3.7978,3.7362
230395,2018,3.2287,9.2676
230395,2019,2.4679,7.0209
230400,2015,25.7729,14.0636
230400,2016,16.9119,7.4024
230400,2017,10.3344,1.7238
230400,2018,3.5222,1.6111
230400,2019,2.6976,1.5316
230410,2015,2.4162,3.5266
230410,2016,5.1212,2.6828
230410,2017,1.3839,1.4685
230410,2018,1.9934,3.1966
230410,2019,2.8162,1.3901
230420,2015,5.0443,7.0025
230420,2016,2.6312,4.9388
230420,2017,1.6295,4.1145
230420,2018,0.8201,5.641
230420,2019,1.8262,5.0241
230423,2015,5.9471,5.2841
230423,2016,5.4635,4.907
230423,2017,4.2533,6.9462
230423,2018,4.3909,4.2089
230423,2019,2.5972,1.798
230425,2015,5.0349,2.4767
230425,2016,1.5603,1.2231
230425,2017,1.5679,1.6983
230425,2018,1.3354,0.4126
230425,2019,0.6605,1.4132
230426,2015,2.4567,3.5468
230426,2016,1.417,1.933
230426,2017,1.2547,1.6582
230426,2018,0.0868,2.859
230426,2019,0.0661,0.3169
230427,2015,7.649,11.9705
230427,2016,2.7422,9.0443
230427,2017,1.5304,5.7511
230427,2018,29.8027,2.5876
230427,2019,15.6392,9.0617
230428,2015,2.1688,0.8634
230428,2016,0.4816,1.9939
230428,2017,1.3184,2.4187
230428,2018,3.3133,1.5261
230428,2019,1.0818,2.3046
230430,2015,6.4897,4.1231
230430,2016,4.2144,4.0517
230430,2017,3.5416,10.2574
230430,2018,1.5474,0.2924
230430,2019,0.4287,3.6085
230435,2015,28.6205,14.6589
230435,2016,16.9149,23.4114
230435,2017,11.449,13.2757
230435,2018,2.4745,6.4416
230435,2019,1.5601,7.9511
230440,2015,1.6869,1.018
230440,2016,0.889,0.8213
230440,2017,0.6603,0.9441
230440,2018,2.4923,0.9877
230440,2019,0.4016,0.862
230445,2015,3.3878,9.1035
230445,2016,3.3683,2.8321
230445,2017,1.6017,4.4531
230445,2018,3.7301,2.1621
230445,2019,0.0426,3.4038
230450,2015,26.4341,8.0494
230450,2016,14.1998,7.8939
230450,2017,12.1214,8.436
230450,2018,1.874,3.9779
230450,2019,3.7155,12.346
230460,2015,6.1422,3.0375
230460,2016,6.4099,4.1577
230460,2017,2.5042,4.5104
230460,2018,2.9426,0.4006
230460,2019,1.6101,2.4383
230465,2015,22.5186,22.8461
230465,2016,10.3255,30.8807
230465,2017,6.4625,4.1039
230465,2018,4.7169,4.0053
230465,2019,2.2359,3.4706
230470,2015,7.642,6.4541
230470,2016,6.8933,7.0138
230470,2017,4.3164,3.4131
230470,2018,2.6282,4.8532
230470,2019,2.1867,4.9436
230480,2015,5.8663,18.7854
230480,2016,1.5073,23.0031
230480,2017,8.3086,4.6228
230480,2018,3.6005,10.3096
230480,2019,2.5117,14.0038
230490,2015,21.6909,2.7992
230490,2016,11.9244,3.5567
230490,2017,10.015,1.6403
230490,2018,1.6102,2.7871
230490,2019,3.7423,1.5056
230495,2015,4.4018,5.7585
230495,2016,1.7694,4.6346
230495,2017,2.322,4.215
230495,2018,3.5848,1.0146
230495,2019,5.1618,2.0835
230500,2015,4.8033,6.8111
230500,2016,4.3804,4.2093
230500,2017,4.0501,5.6119
230500,2018,1.8966,6.9576
230500,2019,2.2407,6.8352
230510,2015,1.5068,2.5991
230510,2016,0.1385,0.3358
230510,2017,2.6506,8.9504
230510,2018,0.0958,2.3572
230510,2019,2.822,0.1761
230520,2015,15.2841,9.6048
230520,2016,18.0111,2.3057
230520,2017,7.0766,1.021
230520,2018,1.5746,2.121
230520,2019,0.8857,0.9969
230523,2015,1.681,1.9525
230523,2016,10.3765,10.1063
230523,2017,1.3627,1.6931
230523,2018,1.1068,1.5412
230523,2019,0.2235,1.2753
230526,2015,9.7248,6.646
230526,2016,2.5909,8.7624
230526,2017,0.6481,16.243
230526,2018,5.9872,12.6715
230526,2019,2.0758,3.0681
230530,2015,3.4351,3.0545
230530,2016,2.6504,2.8988
230530,2017,3.5955,4.677
230530,2018,1.616,4.4369
230530,2019,2.4721,2.4968
230533,2015,6.2652,0.4787
230533,2016,0.8086,3.3104
230533,2017,2.3664,2.8962
230533,2018,0.0878,3.0438
230533,2019,0.0508,1.5371
230535,2015,2.5155,4.1253
230535,2016,0.9872,2.2005
230535,2017,0.4705,2.8874
230535,2018,2.5918,0.234
230535,2019,0.4515,0.2041
230540,2015,2.9315,5.02
230540,2016,1.7551,3.0516
230540,2017,3.805,3.4733
230540,2018,1.2905,3.463
230540,2019,0.7079,0.4555
230550,2015,1.1214,0.9055
230550,2016,1.1625,2.6901
230550,2017,0.3704,1.3903
230550,2018,0.7999,1.6381
230550,2019,0.3502,0.9156
230560,2015,3.7513,2.8548
230560,2016,3.1749,5.9016
230560,2017,1.8166,2.5806
230560,2018,1.3348,3.6594
230560,2019,3.3138,3.6227
230565,2015,1.5948,3.7896
230565,2016,7.0368,3.706
230565,2017,2.0985,4.9545
230565,2018,0.1827,5.939
230565,2019,1.4362,1.3442
230570,2015,1.5749,3.0662
230570,2016,5.2858,3.7697
230570,2017,3.5728,0.3732
230570,2018,2.7928,4.2868
230570,2019,0.69,27.3479
230580,2015,3.9193,9.7139
230580,2016,3.7822,13.9269
230580,2017,5.5658,9.4993
230580,2018,1.1185,2.0275
230580,2019,1.415,0.6334
230590,2015,4.7146,1.5665
230590,2016,3.4954,1.8866
230590,2017,2.1097,2.6119
230590,2018,1.9772,3.4396
230590,2019,1.7129,3.4553
230600,2015,2.1725,2.0945
230600,2016,1.5553,1.2177
230600,2017,1.155,2.1287
230600,2018,1.5556,2.9345
230600,2019,0.4933,0.579
230610,2015,16.0169,8.7931
230610,2016,9.8689,10.1684
230610,2017,6.1361,10.2884
230610,2018,5.7228,11.2103
230610,2019,1.7124,10.8872
230620,2015,2.3077,0.3002
230620,2016,0.0685,2.3495
230620,2017,1.2356,0.184
230620,2018,1.1059,0.2218
230620,2019,1.014,2.6228
230625,2015,1.1989,2.742
230625,2016,1.8323,1.7114
230625,2017,0.712,1.5188
230625,2018,2.0538,2.4691
230625,2019,0.3482,0.1786
230630,2015,5.3628,2.9378
230630,2016,1.1323,2.3955
230630,2017,0.372,1.07
230630,2018,0.6524,1.8225
230630,2019,0.468,1.4115
230640,2015,2.7364,23.4938
230640,2016,1.3974,22.2665
230640,2017,2.6949,24.2656
230640,2018,3.2546,23.7317
230640,2019,2.6715,22.7838
230650,2015,8.3316,20.6044
230650,2016,6.1676,6.5243
230650,2017,5.1306,5.8513
230650,2018,10.5685,13.5385
230650,2019,4.3482,8.4343
230655,2015,3.4238,5.1618
230655,2016,2.9739,2.0523
230655,2017,1.331,3.4288
230655,2018,1.6465,3.9266
230655,2019,1.0002,1.187
230660,2015,7.545,6.7707
230660,2016,5.7612,5.3174
230660,2017,4.0812,3.0132
230660,2018,2.8018,9.8782
230660,2019,2.2274,7.7369
230670,2015,7.4787,3.9334
230670,2016,4.2283,4.4214
230670,2017,1.6197,1.3212
230670,2018,1.8189,3.1022
230670,2019,1.4667,1.7922
230680,2015,3.4598,3.2357
230680,2016,0.9137,5.1284
230680,2017,3.6807,3.68
230680,2018,2.6204,1.8988
230680,2019,3.7019,3.095
230690,2015,1.6695,5.1563
230690,2016,9.9242,2.7016
230690,2017,0.9306,3.136
230690,2018,0.7101,1.9211
230690,2019,0.29,1.44
230700,2015,3.6032,3.7614
230700,2016,9.7802,3.8924
230700,2017,7.5036,2.7325
230700,2018,5.6358,3.6823
230700,2019,4.0251,6.5841
230710,2015,4.2816,3.783
230710,2016,3.2903,3.0432
230710,2017,2.7173,3.9947
230710,2018,2.715,7.2915
230710,2019,2.1822,3.0248
230720,2015,3.0938,0.2701
230720,2016,0.0778,0.1693
230720,2017,1.5551,2.1471
230720,2018,2.3178,4.4083
230720,2019,1.4851,0.117
230725,2015,5.8862,2.9993
230725,2016,2.0721,4.3167
230725,2017,2.8597,4.9342
230725,2018,1.4358,4.4367
230725,2019,1.1655,2.2906
230730,2015,4.553,5.0416
230730,2016,0.369,2.9905
230730,2017,0.3167,3.2012
230730,2018,0.3429,3.2229
230730,2019,0.4995,1.6105
230740,2015,1.6561,2.2919
230740,2016,3.0862,1.6989
230740,2017,0.1408,0.9615
230740,2018,0.9205,1.9431
230740,2019,0.4087,1.405
230750,2015,2.1577,7.3681
230750,2016,3.1977,3.1891
230750,2017,1.2516,2.597
230750,2018,14.6307,3.6805
230750,2019,0.8978,2.6867
230760,2015,1.6988,1.9078
230760,2016,1.78,2.133
230760,2017,2.0933,1.9218
230760,2018,1.0136,2.9172
230760,2019,1.6925,2.6815
230763,2015,1.2339,2.4419
230763,2016,4.3372,2.8111
230763,2017,2.4662,2.8974
230763,2018,0.9193,2.1533
230763,2019,0.9465,1.9722
230765,2015,0.7654,0.9251
230765,2016,0.3374,0.7768
230765,2017,0.3884,2.1892
230765,2018,0.6995,2.0938
230765,2019,0.2266,1.4749
230770,2015,2.7909,2.3893
230770,2016,1.8776,1.5885
230770,2017,2.0255,2.227
230770,2018,1.737,2.0385
230770,2019,1.6253,1.5143
230780,2015,7.0579,2.5097
230780,2016,2.9809,0.5104
230780,2017,2.0523,2.4793
230780,2018,0.6194,2.8019
230780,2019,0.2619,0.9562
230790,2015,15.3979,8.2121
230790,2016,1.471,18.2945
230790,2017,9.982,0.3569
230790,2018,4.4616,5.042
230790,2019,3.8436,1.8098
230800,2015,28.2088,4.118
230800,2016,16.3122,7.3698
230800,2017,9.3784,1.7544
230800,2018,4.2294,4.5434
230800,2019,2.128,1.6115
230810,2015,1.0275,1.663
230810,2016,1.4393,0.8269
230810,2017,1.3423,2.1384
230810,2018,1.022,2.5588
230810,2019,2.4576,2.7366
230820,2015,24.3681,2.0866
230820,2016,15.7109,5.0609
230820,2017,12.4153,1.6454
230820,2018,4.9118,3.251
230820,2019,1.2269,0.2998
230830,2015,8.8288,9.1902
230830,2016,6.8466,8.1826
230830,2017,7.5191,6.284
230830,2018,4.1654,1.859
230830,2019,4.0478,6.9805
230835,2015,2.9409,1.2588
230835,2016,0.1456,2.3244
230835,2017,0.7075,1.197
230835,2018,0.7346,2.7352
230835,2019,2.0493,2.0591
230837,2015,6.1353,9.1993
230837,2016,3.0207,4.6567
230837,2017,3.1077,5.8057
230837,2018,1.2442,1.7391
230837,2019,0.6353,2.5845
230840,2015,3.3311,4.315
230840,2016,1.3846,3.0187
230840,2017,2.3429,1.5923
230840,2018,1.8336,3.4078
230840,2019,1.3903,3.2633
230850,2015,3.0287,3.7164
230850,2016,4.0279,6.5408
230850,2017,2.275,3.6945
230850,2018,3.1911,5.5751
230850,2019,4.5667,1.2601
230860,2015,7.6001,16.0749
230860,2016,1.7594,5.3737
230860,2017,3.8018,2.0272
230860,2018,3.5091,3.0408
230860,2019,1.922,2.4343
230870,2015,2.2215,3.6184
230870,2016,2.1928,2.07
230870,2017,1.0469,1.2402
230870,2018,0.6606,2.2873
230870,2019,0.1941,1.1472
230880,2015,27.1778,7.0039
230880,2016,12.3588,14.735
230880,2017,12.911,9.5154
230880,2018,3.737,9.7471
230880,2019,4.7674,4.1036
230890,2015,20.6322,5.7598
230890,2016,14.1261,3.897
230890,2017,4.4666,2.9723
230890,2018,1.6047,5.3956
230890,2019,1.8237,1.1293
230900,2015,20.4125,8.1386
230900,2016,8.9528,6.4157
230900,2017,11.7408,1.8979
230900,2018,3.1988,3.1513
230900,2019,2.9704,2.1334
230910,2015,3.3799,9.0398
230910,2016,9.3043,12.7879
230910,2017,5.0395,7.4609
230910,2018,5.9456,5.2094
230910,2019,1.5096,7.7568
230920,2015,4.1457,0.5704
230920,2016,1.6139,5.8923
230920,2017,1.2084,4.1486
230920,2018,4.0051,13.0698
230920,2019,3.2313,3.0798
230930,2015,6.6955,5.099
230930,2016,3.4376,5.8881
230930,2017,0.6531,3.8022
230930,2018,2.4269,2.6479
230930,2019,2.6631,2.9893
230940,2015,4.6222,6.3019
230940,2016,1.5451,6.6403
230940,2017,1.733,4.3544
230940,2018,2.1582,3.9312
230940,2019,4.0903,2.779
230945,2015,5.2507,2.0233
230945,2016,3.311,3.513
230945,2017,2.9727,4.1324
230945,2018,3.2986,1.5263
230945,2019,3.0232,4.585
230950,2015,2.4053,2.3759
230950,2016,1.1735,2.4536
230950,2017,5.6552,1.3336
230950,2018,0.8063,1.3683
230950,2019,6.0865,3.6856
230960,2015,1.8898,5.4621
230960,2016,5.2551,9.2664
230960,2017,1.7604,3.6964
230960,2018,1.1472,1.6271
230960,2019,0.3541,4.3042
230970,2015,3.5425,3.4909
230970,2016,2.4164,2.9274
230970,2017,1.9837,2.1942
230970,2018,1.9802,1.6691
230970,2019,1.2052,0.9504
230980,2015,2.3046,10.007
230980,2016,2.404,6.1272
230980,2017,8.3858,5.318
230980,2018,4.0769,3.9929
230980,2019,4.6717,6.5946
230990,2015,18.1172,11.8799
230990,2016,11.1714,9.1571
230990,2017,13.2765,11.4804
230990,2018,8.2293,7.5229
230990,2019,5.4523,7.4096
231000,2015,3.3057,0.3079
231000,2016,1.0332,0.2794
231000,2017,0.0699,0.2712
231000,2018,0.9433,1.6549
231000,2019,0.9667,0.1946
231010,2015,0.1526,0.3754
231010,2016,1.4803,0.2379
231010,2017,0.8275,0.1506
231010,2018,4.6288,5.1056
231010,2019,0.7636,3.1052
231020,2015,0.6302,7.4416
231020,2016,1.3217,3.1006
231020,2017,0.6541,0.6365
231020,2018,0.7058,1.8904
231020,2019,0.2109,2.6046
231025,2015,2.4159,5.4544
231025,2016,0.7875,3.3074
231025,2017,1.1729,0.9323
231025,2018,1.4639,1.3433
231025,2019,0.5081,4.2627
231030,2015,2.9592,2.5399
231030,2016,2.4967,9.2563
231030,2017,1.8431,4.2899
231030,2018,3.3397,5.4459
231030,2019,1.9558,2.151
231040,2015,1.7163,7.4922
231040,2016,1.7845,2.0148
231040,2017,2.3667,8.5253
231040,2018,2.6419,1.8892
231040,2019,0.0811,4.5788
231050,2015,7.2976,3.5294
231050,2016,6.9753,4.4959
231050,2017,3.9662,7.7788
231050,2018,4.9764,2.9661
231050,2019,1.8954,7.1407
231060,2015,1.3632,6.2179
231060,2016,0.6425,0.1988
231060,2017,2.4314,1.7618
231060,2018,0.0588,3.6515
231060,2019,0.0242,1.6936
231070,2015,2.4552,6.2468
231070,2016,9.6425,7.6142
231070,2017,2.4358,5.6024
231070,2018,3.7737,6.1731
231070,2019,1.756,9.7803
231080,2015,5.6101,2.3029
231080,2016,2.448,3.9244
231080,2017,3.097,2.0281
231080,2018,3.5686,2.966
231080,2019,0.048,3.6265
231085,2015,8.5916,2.3527
231085,2016,5.9322,2.1884
231085,2017,0.9813,1.6088
231085,2018,1.2496,0.2929
231085,2019,0.6092,1.4542
231090,2015,1.5374,2.805
231090,2016,1.9739,1.3807
231090,2017,2.2125,3.5257
231090,2018,0.0948,1.2066
231090,2019,0.6627,4.16
231095,2015,17.9315,16.2425
231095,2016,7.301,14.7391
231095,2017,8.8972,7.2889
231095,2018,4.3082,2.0722
231095,2019,4.5452,0.3413
231100,2015,4.9412,10.2355
231100,2016,2.933,3.2547
231100,2017,3.3565,9.5551
231100,2018,2.0878,5.3249
231100,2019,5.8749,6.7916
231110,2015,1.0027,1.3836
231110,2016,0.9282,5.3926
231110,2017,0.5022,1.3145
231110,2018,1.9851,3.2643
231110,2019,0.4474,3.8891
231120,2015,2.405,4.7485
231120,2016,0.1659,1.9474
231120,2017,0.124,4.3767
231120,2018,0.1175,3.7396
231120,2019,0.0862,3.9787
231123,2015,2.7275,8.8894
231123,2016,7.5809,8.5211
231123,2017,6.4866,3.3726
231123,2018,2.496,0.401
231123,2019,1.2539,9.098
231126,2015,2.9642,7.2408
231126,2016,3.7785,2.776
231126,2017,0.9262,1.3032
231126,2018,0.1325,3.098
231126,2019,1.9941,1.2152
231130,2015,7.0001,5.7634
231130,2016,1.3225,4.5363
231130,2017,1.6699,3.1446
231130,2018,1.1605,3.7976
231130,2019,1.7919,2.7385
231135,2015,2.4725,2.5024
231135,2016,1.4943,3.3336
231135,2017,0.6629,1.8608
231135,2018,0.0958,4.3188
231135,2019,0.6146,4.3848
231140,2015,1.7019,2.6845
231140,2016,0.694,2.1606
231140,2017,0.5191,2.115
231140,2018,1.1782,2.0345
231140,2019,0.6614,0.4311
231150,2015,1.4429,2.3885
231150,2016,0.5301,2.553
231150,2017,0.4708,1.1849
231150,2018,0.4942,0.357
231150,2019,0.4404,0.2428
231160,2015,4.4566,4.4613
231160,2016,4.7493,5.4447
231160,2017,2.5218,2.4656
231160,2018,4.3598,4.3259
231160,2019,10.9287,6.7219
231170,2015,20.9514,8.3488
231170,2016,15.2763,10.0469
231170,2017,5.8678,3.8168
231170,2018,2.8783,4.756
231170,2019,1.2621,10.3676
231180,2015,1.1839,0.3856
231180,2016,0.367,0.4986
231180,2017,0.2901,0.8236
231180,2018,0.7654,1.2363
231180,2019,0.2591,0.6162
