"codmunres";"ano";"anomalia";"grupo_de_anomalias_congenitas";"descricao";"nascidos_vivos_anomalia"
351880;2024;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
351880;2024;"Q257";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
351880;2024;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
351880;2024;"Q359";"Fendas orais";"Fenda palatina";1
351880;2024;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351880;2024;"Q728";"Defeitos de membros";"Defeitos por redução do membro inferior";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351880;2024;"Q690";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q202";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351880;2024;"Q054";"Defeitos de tubo neural";"Espinha bifida";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q541";"Defeitos de órgãos genitais";"Hipospadia";1
351880;2024;"Q219";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
351880;2024;"Q690";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351880;2024;"Q369";"Fendas orais";"Fenda labial";1
351880;2024;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351880;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q719";"Defeitos de membros";"Defeitos por redução do membro superior";1
351880;2024;"Q206";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351880;2024;"Q221";"Cardiopatias congênitas";"Malformações congênitas das valvas pulmonar e tricúspide";1
351880;2024;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
351880;2024;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
351880;2024;"Q540";"Defeitos de órgãos genitais";"Hipospadia";1
351880;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
351880;2024;"Q359";"Fendas orais";"Fenda palatina";1
351880;2024;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351880;2024;"Q371";"Fendas orais";"Fenda labial com fenda palatina";1
351880;2024;"Q542";"Defeitos de órgãos genitais";"Hipospadia";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q690";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
351880;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
351880;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
351880;2024;"Q359";"Fendas orais";"Fenda palatina";1
351880;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
351880;2024;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
351880;2024;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
351880;2024;"Q690";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q369";"Fendas orais";"Fenda labial";1
351880;2024;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q699";"Defeitos de membros";"Polidactilia";1
351880;2024;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351880;2024;"Q738";"Defeitos de membros";"Defeitos por redução de membro não especificado";1
351880;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351880;2024;"Q000";"Defeitos de tubo neural";"Anencefalia";1
351885;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351885;2013;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
351885;2014;"Q359";"Fendas orais";"Fenda palatina";1
351885;2016;"Q057";"Defeitos de tubo neural";"Espinha bifida";1
351885;2017;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
351885;2017;"Q690";"Defeitos de membros";"Polidactilia";1
351885;2017;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351885;2019;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351885;2024;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351890;2012;"Q02X";"Microcefalia";"Microcefalia";1
351890;2012;"Q699";"Defeitos de membros";"Polidactilia";1
351890;2018;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351890;2023;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
351900;2013;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351900;2016;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351900;2018;"Q369";"Fendas orais";"Fenda labial";1
351900;2019;"Q375";"Fendas orais";"Fenda labial com fenda palatina";1
351900;2021;"Q690";"Defeitos de membros";"Polidactilia";1
351900;2022;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351905;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351905;2015;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
351905;2015;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
351905;2016;"Q02X";"Microcefalia";"Microcefalia";1
351905;2016;"Q02X";"Microcefalia";"Microcefalia";1
351905;2016;"Q02X";"Microcefalia";"Microcefalia";1
351905;2016;"Q374";"Fendas orais";"Fenda labial com fenda palatina";1
351905;2017;"Q02X";"Microcefalia";"Microcefalia";1
351905;2017;"Q690";"Defeitos de membros";"Polidactilia";1
351905;2018;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351905;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
351905;2018;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351905;2018;"Q282";"Cardiopatias congênitas";"Outras malformações congênitas do aparelho circulatório";1
351905;2019;"Q02X";"Microcefalia";"Microcefalia";1
351905;2020;"Q200";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351905;2020;"Q909";"Síndrome de Down";"Síndrome de Down";1
351905;2020;"Q692";"Defeitos de membros";"Polidactilia";1
351905;2021;"Q359";"Fendas orais";"Fenda palatina";1
351905;2021;"Q699";"Defeitos de membros";"Polidactilia";1
351905;2022;"Q909";"Síndrome de Down";"Síndrome de Down";1
351905;2022;"Q371";"Fendas orais";"Fenda labial com fenda palatina";1
351905;2023;"Q201";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351905;2024;"Q563";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351905;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
351905;2024;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
351905;2024;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
351905;2024;"Q690";"Defeitos de membros";"Polidactilia";1
351905;2024;"Q372";"Fendas orais";"Fenda labial com fenda palatina";1
351907;2012;"Q000";"Defeitos de tubo neural";"Anencefalia";1
351907;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2012;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
351907;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2012;"Q000";"Defeitos de tubo neural";"Anencefalia";1
351907;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2012;"Q353";"Fendas orais";"Fenda palatina";1
351907;2012;"Q690";"Defeitos de membros";"Polidactilia";1
351907;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
351907;2012;"Q359";"Fendas orais";"Fenda palatina";1
351907;2012;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2012;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2012;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2012;"Q690";"Defeitos de membros";"Polidactilia";1
351907;2012;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2012;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2012;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2012;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2012;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2013;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
351907;2013;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
351907;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2013;"Q690";"Defeitos de membros";"Polidactilia";1
351907;2013;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351907;2013;"Q359";"Fendas orais";"Fenda palatina";1
351907;2013;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2013;"Q356";"Fendas orais";"Fenda palatina";1
351907;2013;"Q690";"Defeitos de membros";"Polidactilia";1
351907;2013;"Q359";"Fendas orais";"Fenda palatina";1
351907;2013;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2013;"Q058";"Defeitos de tubo neural";"Espinha bifida";1
351907;2013;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351907;2013;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2013;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
351907;2014;"Q562";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351907;2014;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2014;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
351907;2014;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2014;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2014;"Q211";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351907;2015;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351907;2015;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
351907;2015;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2015;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2015;"Q019";"Defeitos de tubo neural";"Encefalocele";1
351907;2015;"Q719";"Defeitos de membros";"Defeitos por redução do membro superior";1
351907;2015;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351907;2015;"Q359";"Fendas orais";"Fenda palatina";1
351907;2015;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2015;"Q281";"Cardiopatias congênitas";"Outras malformações congênitas do aparelho circulatório";1
351907;2015;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2016;"Q248";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2016;"Q204";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351907;2016;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2016;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2016;"Q02X";"Microcefalia";"Microcefalia";1
351907;2016;"Q02X";"Microcefalia";"Microcefalia";1
351907;2016;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2016;"Q234";"Cardiopatias congênitas";"Malformações congênitas das valvas aórtica e mitral";1
351907;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2016;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
351907;2016;"Q02X";"Microcefalia";"Microcefalia";1
351907;2016;"Q359";"Fendas orais";"Fenda palatina";1
351907;2016;"Q357";"Fendas orais";"Fenda palatina";1
351907;2016;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2016;"Q203";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
351907;2016;"Q690";"Defeitos de membros";"Polidactilia";1
351907;2016;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
351907;2016;"Q699";"Defeitos de membros";"Polidactilia";1
351907;2016;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2016;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2017;"Q000";"Defeitos de tubo neural";"Anencefalia";1
351907;2017;"Q02X";"Microcefalia";"Microcefalia";1
351907;2017;"Q690";"Defeitos de membros";"Polidactilia";1
351907;2017;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2017;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2017;"Q02X";"Microcefalia";"Microcefalia";1
351907;2017;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351907;2017;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2017;"Q359";"Fendas orais";"Fenda palatina";1
351907;2017;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
351907;2017;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
351907;2017;"Q359";"Fendas orais";"Fenda palatina";1
351907;2018;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351907;2018;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
351907;2018;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
351907;2018;"Q690";"Defeitos de membros";"Polidactilia";1
351907;2018;"Q369";"Fendas orais";"Fenda labial";1
351907;2018;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
351907;2018;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
351907;2018;"Q378";"Fendas orais";"Fenda labial com fenda palatina";1
351907;2018;"Q909";"Síndrome de Down";"Síndrome de Down";1
351907;2018;"Q692";"Defeitos de membros";"Polidactilia";1
351907;2019;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
351907;2019;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
351907;2019;"Q909";"Síndrome de Down";"Síndrome de Down";1
