"codmunres","ano","faixa_de_peso","evitaveis_neonatal_outros","evitaveis_neonatal_recem_nascido","evitaveis_neonatal_mulher_gestacao","evitaveis_neonatal_parto","evitaveis_neonatal_mal_definidas","evitaveis_neonatal_saude","evitaveis_neonatal_tratamento","evitaveis_neonatal_imunoprevencao","obitos_neonatais_totais"
"110028",2015,"> 1000 g",0,1,1,1,0,0,0,0,3
"110028",2015,"outros",0,3,1,1,0,0,0,0,5
"110028",2016,"outros",0,1,1,0,0,0,0,0,2
"110028",2016,"> 1000 g",1,0,0,0,0,0,0,0,1
"110028",2016,"> 1500 g",4,0,0,0,0,0,0,0,4
"110028",2017,"> 1500 g",0,0,0,1,1,0,0,0,2
"110028",2017,"outros",0,0,1,0,0,0,0,0,1
"110028",2018,"> 1500 g",3,1,0,0,0,1,0,0,5
"110028",2018,"outros",1,1,0,0,0,0,0,0,2
"110028",2019,"outros",0,0,1,0,0,0,0,0,1
"110028",2019,"> 1000 g",1,0,0,0,0,0,0,0,1
"110028",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"110028",2020,"> 1500 g",0,1,1,0,0,0,0,0,2
"110028",2020,"outros",0,2,1,0,0,0,0,0,3
"110028",2020,"> 1000 g",1,1,0,0,0,0,0,0,2
"110028",2021,"outros",0,2,3,0,0,0,0,0,5
"110028",2021,"> 1500 g",0,1,0,0,0,0,0,0,1
"110028",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"110028",2022,"outros",0,0,3,0,0,0,0,0,3
"110028",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"110029",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"110029",2014,"> 1500 g",0,0,1,1,0,0,0,0,2
"110029",2017,"outros",0,0,1,0,0,0,0,0,1
"110029",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"110029",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110029",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110029",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110029",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110029",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110029",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110029",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110030",2012,"> 1500 g",0,1,1,2,0,0,0,0,4
"110030",2012,"outros",1,4,6,0,0,0,0,0,11
"110030",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"110030",2013,"> 1500 g",2,3,2,1,0,0,0,0,8
"110030",2013,"outros",2,1,0,0,0,0,0,0,3
"110030",2013,"> 1000 g",0,1,0,0,0,1,0,0,2
"110030",2014,"> 1500 g",2,2,2,1,0,0,0,0,7
"110030",2014,"outros",0,1,0,0,0,0,0,0,1
"110030",2015,"> 1500 g",5,2,1,0,0,0,0,0,8
"110030",2015,"outros",0,1,2,0,0,0,0,0,3
"110030",2016,"outros",0,1,5,1,0,0,0,0,7
"110030",2016,"> 1500 g",2,2,0,1,0,0,0,0,5
"110030",2016,"> 1000 g",0,1,0,0,0,0,0,0,1
"110030",2017,"> 1500 g",4,3,1,0,0,0,0,0,8
"110030",2017,"outros",1,0,3,1,0,0,0,0,5
"110030",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"110030",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"110030",2018,"outros",0,2,3,0,0,0,0,0,5
"110030",2018,"> 1500 g",5,0,0,0,0,0,0,0,5
"110030",2019,"outros",0,1,2,0,0,0,1,0,4
"110030",2019,"> 1500 g",2,1,0,2,0,0,0,0,5
"110030",2020,"> 1500 g",3,2,1,1,1,0,0,0,8
"110030",2020,"outros",0,2,1,0,0,0,0,0,3
"110030",2021,"outros",0,3,1,0,0,0,0,0,4
"110030",2021,"> 1500 g",2,1,0,0,0,0,0,0,3
"110030",2021,"> 1000 g",0,3,0,0,0,0,0,0,3
"110030",2022,"> 1500 g",1,2,3,0,1,0,0,0,7
"110030",2022,"> 1000 g",0,1,1,0,0,0,0,0,2
"110030",2022,"outros",0,1,5,0,0,0,0,0,6
"110032",2012,"> 1500 g",1,1,0,1,1,0,0,0,4
"110032",2012,"outros",0,0,1,0,0,0,0,0,1
"110032",2013,"> 1500 g",0,1,0,0,0,0,0,0,1
"110032",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"110032",2014,"> 1500 g",0,1,0,0,0,1,0,0,2
"110032",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"110032",2016,"> 1500 g",1,2,0,0,0,0,0,0,3
"110032",2016,"outros",1,0,0,0,0,0,0,0,1
"110032",2017,"> 1500 g",1,1,2,0,0,0,1,0,5
"110032",2017,"> 1000 g",0,0,0,1,0,0,0,0,1
"110032",2018,"outros",0,2,1,0,0,0,0,0,3
"110032",2018,"> 1500 g",1,0,0,0,0,0,0,0,1
"110032",2019,"> 1000 g",0,1,1,0,0,0,0,0,2
"110032",2019,"outros",0,2,0,1,0,0,0,0,3
"110032",2020,"outros",2,0,0,0,0,0,0,0,2
"110032",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"110032",2021,"outros",0,1,1,0,0,0,0,0,2
"110032",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"110032",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"110032",2022,"outros",0,1,0,0,0,0,0,0,1
"110033",2012,"> 1500 g",2,0,1,0,0,0,0,0,3
"110033",2013,"> 1500 g",1,0,0,1,1,0,0,0,3
"110033",2013,"outros",0,0,0,1,0,0,0,0,1
"110033",2014,"> 1500 g",1,2,0,1,0,0,0,0,4
"110033",2015,"outros",0,0,2,1,0,0,0,0,3
"110033",2015,"> 1500 g",0,0,0,1,0,0,0,0,1
"110033",2016,"> 1500 g",2,0,0,0,0,0,0,0,2
"110033",2016,"outros",1,0,0,0,0,0,0,0,1
"110033",2017,"> 1500 g",2,0,1,2,0,0,0,0,5
"110033",2017,"outros",0,0,2,0,0,0,0,0,2
"110033",2018,"> 1500 g",1,0,1,0,0,0,0,0,2
"110033",2018,"outros",0,2,1,0,0,0,0,0,3
"110033",2019,"outros",1,0,1,0,0,0,0,0,2
"110033",2019,"> 1000 g",1,0,0,0,0,0,0,0,1
"110033",2020,"> 1500 g",0,2,0,1,0,0,0,0,3
"110033",2021,"outros",0,0,0,0,1,0,0,0,1
"110033",2021,"> 1500 g",0,1,0,0,0,0,0,0,1
"110033",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"110034",2014,"outros",0,0,1,0,0,0,0,0,1
"110034",2015,"outros",0,1,0,0,0,0,0,0,1
"110034",2015,"> 1500 g",0,0,0,0,0,1,0,0,1
"110034",2017,"> 1500 g",0,2,0,0,0,0,0,0,2
"110034",2019,"> 1500 g",0,0,0,1,0,0,0,0,1
"110034",2020,"outros",0,0,1,0,0,0,0,0,1
"110034",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110034",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"110034",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110034",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110034",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110034",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110037",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"110037",2012,"outros",1,0,0,0,0,0,0,0,1
"110037",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"110037",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110037",2014,"outros",2,0,0,0,0,0,0,0,2
"110037",2017,"outros",0,0,0,0,0,1,0,0,1
"110037",2019,"outros",0,0,0,0,1,0,0,0,1
"110037",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"110037",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110037",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110037",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110037",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110037",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110040",2012,"> 1500 g",0,1,0,0,0,0,0,0,1
"110040",2014,"outros",0,1,1,1,0,0,0,0,3
"110040",2014,"> 1500 g",2,0,0,0,0,0,0,0,2
"110040",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"110040",2016,"> 1500 g",0,3,1,0,0,0,0,0,4
"110040",2016,"outros",0,0,1,0,0,0,0,0,1
"110040",2017,"outros",1,1,0,0,0,0,0,0,2
"110040",2017,"> 1500 g",0,1,0,0,0,0,0,0,1
"110040",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"110040",2018,"> 1500 g",0,1,1,0,0,0,0,0,2
"110040",2018,"outros",0,0,1,0,0,0,0,0,1
"110040",2020,"> 1000 g",1,0,0,0,0,0,0,0,1
"110040",2021,"> 1500 g",1,0,0,1,0,0,0,0,2
"110040",2021,"outros",1,0,0,0,0,0,0,0,1
"110040",2022,"> 1500 g",0,0,0,2,0,0,0,0,2
"110040",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"110040",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"110040",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110045",2012,"outros",1,0,0,0,0,0,0,0,1
"110045",2012,"> 1500 g",0,0,0,1,0,0,0,0,1
"110045",2013,"> 1500 g",1,0,1,1,0,0,0,0,3
"110045",2014,"outros",0,0,2,0,0,0,1,0,3
"110045",2014,"> 1500 g",3,2,0,0,0,0,0,0,5
"110045",2015,"> 1500 g",1,0,0,1,1,0,0,0,3
"110045",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"110045",2015,"outros",0,0,2,0,0,0,0,0,2
"110045",2016,"> 1500 g",1,0,0,1,0,0,0,0,2
"110045",2016,"> 1000 g",0,1,0,0,0,0,0,0,1
"110045",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"110045",2017,"> 1500 g",2,2,1,0,0,0,0,0,5
"110045",2017,"outros",2,1,0,1,0,0,0,0,4
"110045",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"110045",2018,"> 1500 g",3,1,1,0,0,0,0,0,5
"110045",2018,"outros",1,0,1,0,0,0,0,0,2
"110045",2019,"> 1500 g",1,1,0,0,0,0,0,0,2
"110045",2020,"> 1500 g",1,1,0,0,0,0,0,0,2
"110045",2020,"> 1000 g",0,0,0,1,0,0,0,0,1
"110045",2021,"> 1000 g",0,0,2,0,0,0,0,0,2
"110045",2021,"outros",0,0,1,1,0,0,0,0,2
"110045",2021,"> 1500 g",3,0,0,1,0,0,0,0,4
"110045",2022,"> 1500 g",1,0,0,1,0,1,0,0,3
"110045",2022,"outros",0,1,0,0,0,0,0,0,1
"110050",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110050",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"110050",2021,"outros",0,0,0,1,0,0,0,0,1
"110050",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110050",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"110050",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110050",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110050",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110050",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110050",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110050",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2012,"> 1500 g",0,1,0,0,0,0,0,0,1
"110060",2013,"outros",1,0,0,0,0,0,0,0,1
"110060",2014,"> 1000 g",0,0,0,1,0,0,0,0,1
"110060",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110060",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110070",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"110070",2012,"> 1000 g",0,0,0,0,0,1,0,0,1
"110070",2013,"> 1500 g",0,0,1,0,0,0,0,0,1
"110070",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110070",2015,"outros",1,1,0,0,0,0,0,0,2
"110070",2019,"outros",0,1,0,0,0,0,0,0,1
"110070",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"110070",2022,"outros",0,0,1,0,0,0,0,0,1
"110070",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110070",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110070",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110070",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110070",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110080",2012,"outros",0,1,3,0,0,0,0,0,4
"110080",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"110080",2013,"> 1500 g",2,0,1,1,0,0,0,0,4
"110080",2013,"outros",0,1,1,0,0,0,0,0,2
"110080",2013,"> 1000 g",0,1,0,0,0,0,0,0,1
"110080",2014,"outros",0,0,3,1,0,1,0,0,5
"110080",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110080",2015,"> 1500 g",0,0,1,1,0,0,0,0,2
"110080",2015,"outros",0,0,1,0,0,0,0,0,1
"110080",2015,"> 1000 g",0,2,0,0,0,0,0,0,2
"110080",2016,"> 1500 g",0,2,0,1,0,0,0,0,3
"110080",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"110080",2018,"> 1500 g",3,0,0,0,0,0,0,0,3
"110080",2019,"outros",0,0,1,0,0,0,0,0,1
"110080",2019,"> 1500 g",2,2,0,0,0,0,0,0,4
"110080",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"110080",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"110080",2021,"> 1500 g",1,1,1,0,0,0,0,0,3
"110080",2021,"outros",0,1,1,0,0,0,0,0,2
"110080",2021,"> 1000 g",0,1,0,0,0,0,0,0,1
"110080",2022,"outros",0,0,1,0,0,0,0,0,1
"110080",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"110090",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"110090",2013,"outros",0,1,1,0,0,0,0,0,2
"110090",2014,"outros",0,0,1,0,0,0,0,0,1
"110090",2015,"> 1500 g",0,0,1,0,0,0,0,0,1
"110090",2016,"> 1500 g",0,1,0,0,0,0,0,0,1
"110090",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"110090",2021,"outros",0,0,1,0,0,0,0,0,1
"110090",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110090",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110090",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110090",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110092",2012,"outros",0,1,1,0,0,0,0,0,2
"110092",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"110092",2013,"> 1500 g",0,0,0,1,0,0,0,0,1
"110092",2014,"> 1500 g",0,0,0,1,0,0,0,0,1
"110092",2015,"> 1500 g",0,1,0,2,1,0,0,0,4
"110092",2015,"outros",0,0,1,0,0,0,0,0,1
"110092",2016,"> 1500 g",1,1,0,0,0,0,0,0,2
"110092",2017,"outros",0,0,1,0,0,0,0,0,1
"110092",2019,"outros",0,0,1,0,0,0,0,0,1
"110092",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"110092",2022,"> 1500 g",0,1,0,1,0,0,0,0,2
"110092",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110092",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110094",2012,"outros",0,0,1,0,0,0,0,0,1
"110094",2012,"> 1500 g",0,1,0,0,0,0,0,0,1
"110094",2013,"> 1000 g",0,1,0,0,0,0,0,0,1
"110094",2013,"outros",0,1,0,0,0,0,0,0,1
"110094",2014,"> 1500 g",0,1,0,1,0,0,0,0,2
"110094",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"110094",2016,"outros",0,0,0,1,0,0,0,0,1
"110094",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"110094",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"110094",2018,"> 1500 g",1,0,0,0,0,0,0,0,1
"110094",2018,"outros",0,1,0,0,0,0,0,0,1
"110094",2020,"> 1500 g",1,0,1,0,0,0,0,0,2
"110094",2020,"outros",0,1,1,0,0,0,0,0,2
"110094",2021,"> 1500 g",1,1,0,0,0,0,0,0,2
"110094",2022,"> 1500 g",1,1,0,0,0,0,0,0,2
"110094",2022,"outros",1,0,0,0,0,0,0,0,1
"110094",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110100",2012,"outros",0,1,0,0,1,0,0,0,2
"110100",2012,"> 1500 g",0,1,0,0,0,0,0,0,1
"110100",2013,"outros",0,0,1,0,0,0,0,0,1
"110100",2013,"> 1500 g",0,0,0,1,0,0,0,0,1
"110100",2013,"> 1000 g",0,1,0,0,0,0,0,0,1
"110100",2015,"outros",0,1,0,0,0,0,0,0,1
"110100",2017,"> 1500 g",0,0,0,0,1,0,0,0,1
"110100",2018,"outros",0,0,1,1,0,0,0,0,2
"110100",2019,"> 1500 g",0,1,0,0,0,0,0,0,1
"110100",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"110100",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110100",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110100",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110100",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110110",2012,"> 1500 g",0,0,0,1,0,0,0,0,1
"110110",2014,"outros",0,0,0,0,0,1,0,0,1
"110110",2016,"> 1500 g",1,0,0,0,0,0,0,0,1
"110110",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"110110",2020,"> 1000 g",0,0,1,0,0,0,0,0,1
"110110",2022,"outros",1,0,0,0,0,0,0,0,1
"110110",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"110110",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110110",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110110",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110110",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110120",2012,"> 1500 g",1,1,0,0,0,0,0,0,2
"110120",2013,"> 1500 g",0,0,1,0,0,0,0,0,1
"110120",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"110120",2014,"> 1500 g",2,0,0,0,0,0,0,0,2
"110120",2015,"outros",1,0,0,0,0,0,0,0,1
"110120",2018,"> 1500 g",0,0,1,0,0,0,0,0,1
"110120",2018,"> 1000 g",0,0,0,1,0,0,0,0,1
"110120",2020,"> 1000 g",0,0,1,1,0,0,0,0,2
"110120",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110120",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110120",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110120",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110120",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110130",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"110130",2013,"> 1000 g",0,0,1,0,0,0,0,0,1
"110130",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110130",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"110130",2016,"> 1500 g",0,1,0,0,0,0,0,0,1
"110130",2017,"outros",0,0,2,0,0,0,0,0,2
"110130",2018,"> 1500 g",0,0,0,0,0,1,0,0,1
"110130",2019,"outros",0,1,0,0,0,0,0,0,1
"110130",2020,"> 1000 g",0,0,0,1,0,0,0,0,1
"110130",2021,"> 1000 g",0,1,0,0,0,0,0,0,1
"110130",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"110130",2022,"outros",1,0,0,0,0,0,0,0,1
"110140",2012,"outros",1,0,0,0,0,0,0,0,1
"110140",2013,"> 1000 g",1,0,0,0,0,0,0,0,1
"110140",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"110140",2015,"> 1500 g",1,1,1,0,0,0,0,0,3
"110140",2015,"outros",0,0,1,0,0,0,0,0,1
"110140",2016,"outros",1,0,1,0,0,0,0,0,2
"110140",2017,"outros",0,0,1,0,0,0,0,0,1
"110140",2018,"> 1500 g",1,0,0,1,0,0,0,0,2
"110140",2019,"> 1500 g",0,0,0,1,0,0,0,0,1
"110140",2021,"outros",0,2,1,0,0,0,0,0,3
"110140",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"110140",2022,"outros",0,3,0,0,0,0,0,0,3
"110140",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"110140",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110143",2013,"> 1500 g",0,0,0,1,0,0,0,0,1
"110143",2014,"> 1500 g",0,0,0,1,0,0,0,0,1
"110143",2015,"outros",0,1,1,0,0,0,0,0,2
"110143",2019,"> 1000 g",1,0,0,0,0,0,0,0,1
"110143",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"110143",2022,"outros",0,0,1,0,0,0,0,0,1
"110143",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110143",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110143",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110143",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110143",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110145",2013,"outros",0,0,1,0,0,0,0,0,1
"110145",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110145",2017,"> 1500 g",0,0,1,0,0,0,0,0,1
"110145",2018,"> 1500 g",0,0,0,0,0,1,0,0,1
"110145",2020,"outros",0,0,1,0,0,0,0,0,1
"110145",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110145",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110145",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110145",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110145",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110145",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110146",2012,"> 1500 g",0,0,0,0,0,1,0,0,1
"110146",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110146",2016,"> 1500 g",1,0,0,0,0,0,0,0,1
"110146",2018,"outros",0,1,0,1,0,0,0,0,2
"110146",2021,"outros",1,0,0,0,0,0,0,0,1
"110146",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"110146",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110146",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110146",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"110146",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110146",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"110147",2017,"outros",0,0,1,0,0,0,0,0,1
"110147",2019,"outros",0,0,0,1,0,0,0,0,1
"110147",2022,"outros",0,0,0,1,0,0,0,0,1
"110147",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110147",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110148",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"110148",2015,"outros",0,0,1,0,0,0,0,0,1
"110148",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"110148",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"110148",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110148",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"110148",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110148",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"110148",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"110148",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110148",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110149",2013,"> 1500 g",0,0,0,1,0,0,0,0,1
"110149",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"110149",2014,"> 1500 g",1,1,0,1,0,0,0,0,3
"110149",2015,"outros",1,0,0,0,0,0,0,0,1
"110149",2016,"> 1500 g",0,0,1,0,0,0,0,0,1
"110149",2016,"outros",0,0,1,0,0,0,0,0,1
"110149",2017,"> 1500 g",0,1,0,0,0,0,0,0,1
"110149",2017,"outros",0,2,0,0,0,0,0,0,2
"110149",2018,"> 1000 g",0,1,1,0,0,0,0,0,2
"110149",2018,"> 1500 g",0,0,1,1,0,0,0,0,2
"110149",2018,"outros",1,1,0,0,0,0,0,0,2
"110149",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"110149",2019,"outros",0,0,1,0,0,0,0,0,1
"110149",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"110149",2020,"outros",2,0,1,0,0,0,0,0,3
"110149",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"110149",2022,"> 1500 g",0,0,1,1,0,0,0,0,2
"110149",2022,"outros",0,0,4,0,0,0,0,0,4
"110149",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110149",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110150",2012,"> 1500 g",1,0,0,1,0,0,0,0,2
"110150",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"110150",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110150",2014,"outros",0,1,0,1,0,0,0,0,2
"110150",2015,"> 1500 g",1,0,0,1,0,0,0,0,2
"110150",2016,"> 1500 g",0,0,1,0,0,0,0,0,1
"110150",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"110150",2018,"> 1500 g",0,1,0,0,0,0,0,0,1
"110150",2019,"> 1500 g",0,0,0,0,1,0,0,0,1
"110150",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"110150",2020,"> 1500 g",1,0,0,1,0,0,0,0,2
"110150",2021,"> 1500 g",0,0,1,0,0,0,0,0,1
"110150",2021,"outros",1,0,0,0,0,0,0,0,1
"110150",2022,"> 1500 g",1,0,0,1,0,0,0,0,2
"110155",2014,"> 1500 g",0,0,0,1,0,0,0,0,1
"110155",2018,"> 1500 g",1,0,0,0,0,0,0,0,1
"110155",2019,"outros",0,0,1,0,0,0,0,0,1
"110155",2019,"> 1500 g",1,1,0,0,0,0,0,0,2
"110155",2020,"> 1000 g",1,0,0,0,0,0,0,0,1
"110155",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"110155",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"110155",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"110155",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"110155",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"110155",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"110155",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"110160",2012,"> 1500 g",0,2,0,1,0,0,0,0,3
"110160",2014,"> 1500 g",1,0,0,0,0,0,0,0,1
"110160",2015,"> 1000 g",0,1,0,0,0,0,0,0,1
"110160",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"110160",2020,"outros",0,0,1,0,0,0,0,0,1
"110160",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"110160",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
