"codmunres","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
320530,2013,20,4,4,3,7
320530,2014,18,3,0,4,9
320530,2015,26,9,5,4,6
320530,2016,23,12,5,0,6
320530,2017,31,5,5,10,9
320530,2018,21,10,2,4,5
320530,2019,15,9,2,2,2
320530,2020,21,6,2,3,9
330010,2012,20,5,5,5,5
330010,2013,14,5,1,3,4
330010,2014,17,4,4,1,5
330010,2015,18,5,4,4,4
330010,2016,10,4,2,1,3
330010,2017,13,4,0,2,6
330010,2018,17,4,4,0,9
330010,2019,25,11,7,0,6
330010,2020,15,6,2,2,4
330015,2013,1,1,0,0,0
330015,2014,1,0,1,0,0
330015,2015,2,0,1,0,1
330015,2017,2,0,1,1,0
330015,2018,1,0,0,0,1
330015,2020,3,0,1,0,1
330020,2012,21,2,5,2,8
330020,2013,23,9,4,3,6
330020,2014,17,4,3,0,8
330020,2015,13,3,1,3,6
330020,2016,26,12,4,0,8
330020,2017,18,2,4,2,9
330020,2018,13,3,3,3,3
330020,2019,16,6,2,6,1
330020,2020,16,4,3,3,6
330022,2012,2,0,1,1,0
330022,2013,1,0,1,0,0
330022,2016,2,0,1,0,1
330022,2017,4,1,2,1,0
330022,2018,3,2,0,0,1
330022,2019,3,0,1,2,0
330023,2012,3,2,0,0,1
330023,2013,5,2,1,1,1
330023,2014,3,1,0,0,1
330023,2015,4,0,1,1,2
330023,2016,9,4,2,0,2
330023,2017,6,4,1,1,0
330023,2018,4,2,1,0,1
330023,2019,7,2,1,1,3
330023,2020,5,1,1,0,3
330025,2012,1,0,0,0,1
330025,2013,4,0,1,0,3
330025,2014,2,1,0,0,1
330025,2015,3,1,0,2,0
330025,2016,4,1,0,1,2
330025,2017,2,1,0,0,1
330025,2018,6,1,1,1,3
330025,2019,3,0,0,1,2
330025,2020,3,0,1,2,0
330030,2012,21,9,3,5,4
330030,2013,14,3,1,3,7
330030,2014,9,3,3,1,2
330030,2015,14,3,2,3,5
330030,2016,7,3,1,2,1
330030,2017,18,7,4,2,5
330030,2018,12,7,1,2,2
330030,2019,12,6,3,1,2
330030,2020,7,3,2,1,1
330040,2012,17,4,3,3,3
330040,2013,18,7,2,5,3
330040,2014,17,4,5,3,5
330040,2015,21,7,5,6,2
330040,2016,20,9,2,4,2
330040,2017,18,5,2,3,6
330040,2018,21,8,2,3,7
330040,2019,15,6,1,1,7
330040,2020,19,5,3,1,8
330045,2012,129,35,28,24,33
330045,2013,96,29,19,16,25
330045,2014,83,21,23,11,26
330045,2015,105,29,25,17,31
330045,2016,90,23,16,18,29
330045,2017,103,29,27,21,25
330045,2018,89,18,20,17,31
330045,2019,93,36,10,14,30
330045,2020,76,19,14,13,28
330050,2012,3,1,1,0,1
330050,2013,7,1,3,1,2
330050,2014,8,3,3,0,2
330050,2015,2,0,2,0,0
330050,2016,2,0,0,0,2
330050,2017,2,1,0,0,0
330050,2018,2,1,0,0,1
330050,2019,2,2,0,0,0
330060,2013,3,1,1,0,1
330060,2014,5,1,2,0,2
330060,2015,3,3,0,0,0
330060,2016,3,2,0,1,0
330060,2017,4,0,2,1,1
330060,2018,6,3,0,2,1
330060,2019,2,0,0,0,2
330060,2020,8,1,0,3,4
330070,2012,23,6,6,2,6
330070,2013,21,5,6,2,7
330070,2014,30,5,3,5,15
330070,2015,31,9,5,5,7
330070,2016,24,6,4,5,9
330070,2017,27,5,5,5,9
330070,2018,38,9,10,5,10
330070,2019,34,9,3,7,13
330070,2020,32,6,8,6,9
330080,2012,3,1,0,0,1
330080,2013,11,4,1,2,4
330080,2014,9,3,1,0,3
330080,2015,8,3,0,2,3
330080,2016,19,5,1,2,8
330080,2017,10,2,1,2,4
330080,2018,4,0,0,1,1
330080,2019,6,2,2,0,2
330080,2020,7,2,1,0,3
330090,2012,1,0,1,0,0
330090,2013,3,1,0,0,2
330090,2014,2,0,0,0,2
330090,2015,2,0,0,2,0
330090,2016,1,0,0,0,1
330090,2017,1,0,0,0,1
330090,2019,1,0,0,0,1
330090,2020,3,2,0,0,0
330093,2013,1,0,0,0,0
330093,2014,4,3,1,0,0
330093,2015,1,1,0,0,0
330093,2016,1,0,0,0,1
330093,2017,1,0,0,0,1
330093,2018,2,0,0,1,1
330093,2019,4,3,1,0,0
330095,2012,1,0,1,0,0
330095,2013,2,0,0,0,2
330095,2014,2,0,0,1,1
330095,2015,1,0,0,0,1
330095,2016,1,0,0,1,0
330095,2017,1,1,0,0,0
330100,2012,62,18,10,12,17
330100,2013,55,23,11,6,11
330100,2014,81,26,13,17,21
330100,2015,67,24,11,9,21
330100,2016,58,18,15,8,16
330100,2017,63,22,10,10,15
330100,2018,56,18,10,12,14
330100,2019,61,17,7,10,27
330100,2020,54,20,11,7,15
330110,2012,3,0,1,0,0
330110,2013,3,1,1,0,1
330110,2014,2,0,2,0,0
330110,2015,2,0,1,0,1
330110,2016,3,0,2,0,0
330110,2017,3,1,0,0,2
330110,2018,3,0,1,0,1
330110,2020,2,1,1,0,0
330115,2012,1,1,0,0,0
330115,2013,4,1,1,1,1
330115,2014,2,0,0,1,1
330115,2015,2,0,0,0,2
330115,2016,3,0,0,0,3
330115,2017,1,0,1,0,0
330115,2018,3,1,1,1,0
330115,2019,1,1,0,0,0
330120,2012,3,1,1,0,1
330120,2013,1,0,0,0,0
330120,2014,3,1,1,0,1
330120,2015,4,0,0,0,4
330120,2016,2,0,0,0,0
330120,2017,2,0,1,0,1
330120,2019,4,0,1,1,2
330120,2020,2,0,0,0,1
330130,2012,5,2,0,1,2
330130,2013,2,0,0,1,1
330130,2014,5,2,1,1,1
330130,2015,5,1,1,1,1
330130,2016,8,2,3,1,2
330130,2017,6,3,0,1,1
330130,2018,8,0,1,4,2
330130,2019,3,2,0,0,1
330130,2020,5,3,0,0,1
330140,2012,1,0,0,0,1
330140,2014,3,1,0,1,1
330140,2015,2,2,0,0,0
330140,2016,1,0,0,0,1
330140,2017,3,0,2,0,0
330140,2018,2,1,1,0,0
330140,2019,4,0,0,2,2
330150,2012,5,4,0,1,0
330150,2013,6,0,1,2,3
330150,2014,9,1,4,0,3
330150,2015,5,1,3,1,0
330150,2016,3,1,0,1,0
330150,2018,1,0,1,0,0
330150,2019,3,0,0,0,2
330150,2020,4,3,0,0,0
330160,2014,1,1,0,0,0
330160,2015,1,0,1,0,0
330160,2016,1,0,1,0,0
330160,2017,2,0,1,0,1
330160,2019,1,1,0,0,0
330160,2020,2,2,0,0,0
330170,2012,153,50,35,20,36
330170,2013,107,35,21,13,33
330170,2014,170,57,28,29,51
330170,2015,180,68,30,31,47
330170,2016,149,40,35,23,49
330170,2017,175,63,33,23,49
330170,2018,173,52,33,30,51
330170,2019,152,44,28,32,45
330170,2020,135,37,29,31,36
330180,2012,1,0,0,0,1
330180,2013,2,2,0,0,0
330180,2014,1,0,0,0,1
330180,2015,1,1,0,0,0
330180,2016,1,1,0,0,0
330180,2017,1,0,0,0,0
330180,2018,1,1,0,0,0
330180,2019,1,0,0,0,1
330185,2012,12,1,1,2,6
330185,2013,11,2,3,3,3
330185,2014,8,2,0,1,3
330185,2015,5,2,1,0,2
330185,2016,5,3,0,0,2
330185,2017,12,1,3,3,5
330185,2018,7,0,1,1,4
330185,2019,7,3,2,2,0
330185,2020,10,1,4,0,4
330187,2012,4,2,0,0,1
330187,2013,5,1,1,1,2
330187,2014,3,2,0,1,0
330187,2016,3,1,0,1,1
330187,2017,3,2,0,0,1
330187,2018,4,0,0,1,2
330187,2019,2,0,0,0,1
330187,2020,2,1,1,0,0
330190,2012,28,6,8,7,5
330190,2013,28,16,6,1,4
330190,2014,31,13,6,3,8
330190,2015,29,9,5,7,8
330190,2016,31,8,6,6,8
330190,2017,31,13,3,7,7
330190,2018,51,8,12,11,18
330190,2019,20,7,2,3,7
330190,2020,34,11,6,8,9
330200,2012,20,4,10,2,3
330200,2013,23,5,5,4,7
330200,2014,23,10,5,4,3
330200,2015,25,4,6,5,6
330200,2016,12,4,1,3,4
330200,2017,32,6,3,6,13
330200,2018,16,8,2,3,3
330200,2019,23,6,3,2,10
330200,2020,11,2,2,1,6
330205,2012,2,0,0,0,2
330205,2013,1,0,0,0,1
330205,2014,4,0,1,0,3
330205,2015,2,1,1,0,0
330205,2016,2,1,0,1,0
330205,2019,2,0,1,0,1
330210,2012,2,1,0,1,0
330210,2014,2,0,1,0,1
330210,2015,3,2,0,0,1
330210,2017,3,1,0,0,2
330210,2018,1,0,0,0,1
330210,2019,4,2,1,0,1
330210,2020,3,0,1,0,2
330220,2012,7,2,0,2,1
330220,2013,9,3,1,3,2
330220,2014,9,4,1,1,2
330220,2015,5,1,1,0,3
330220,2016,10,3,4,0,3
330220,2017,4,3,0,0,1
330220,2018,4,1,1,2,0
330220,2019,7,1,1,1,4
330220,2020,9,2,0,4,3
330225,2012,5,0,2,0,2
330225,2013,4,1,0,0,3
330225,2014,2,2,0,0,0
330225,2015,1,0,0,0,1
330225,2017,5,0,3,1,1
330225,2018,3,0,1,1,1
330225,2019,5,2,0,1,2
330225,2020,4,1,3,0,0
330227,2012,20,4,0,4,9
330227,2013,18,4,5,4,5
330227,2014,21,5,6,3,7
330227,2015,11,0,2,1,8
330227,2016,25,7,3,3,12
330227,2017,12,3,2,2,5
330227,2018,14,4,5,0,5
330227,2019,17,6,3,3,4
330227,2020,17,4,4,2,7
330230,2012,2,1,0,0,1
330230,2013,2,1,0,0,1
330230,2015,2,1,1,0,0
330230,2018,1,0,1,0,0
330230,2019,2,1,0,0,1
330230,2020,1,0,0,1,0
330240,2012,23,7,3,4,6
330240,2013,33,10,6,2,12
330240,2014,26,8,7,4,6
330240,2015,36,11,6,5,7
330240,2016,30,5,4,11,8
330240,2017,30,10,8,5,6
330240,2018,23,7,5,4,6
330240,2019,28,10,4,6,6
330240,2020,13,2,3,1,7
330245,2012,2,0,1,0,1
330245,2013,1,0,0,0,1
330245,2016,2,0,0,0,2
330245,2017,2,0,0,0,2
330245,2019,2,2,0,0,0
330245,2020,1,0,0,0,0
330250,2012,47,10,13,5,14
330250,2013,40,9,5,8,16
330250,2014,47,15,12,3,14
330250,2015,44,14,9,4,16
330250,2016,36,10,6,6,10
330250,2017,51,10,13,10,14
330250,2018,39,14,6,4,13
330250,2019,50,16,10,8,15
330250,2020,41,25,5,2,9
330260,2012,4,1,0,0,2
330260,2013,5,3,0,1,0
330260,2014,4,2,1,0,1
330260,2015,5,1,0,2,1
330260,2016,7,4,0,1,2
330260,2017,8,2,0,2,1
330260,2018,5,1,2,0,1
330260,2019,3,1,1,0,1
330260,2020,6,0,1,2,3
330270,2012,18,3,7,1,4
330270,2013,11,3,1,2,5
330270,2014,7,2,2,1,1
330270,2015,8,3,1,3,1
330270,2016,12,5,0,1,5
330270,2017,17,6,5,2,3
330270,2018,18,6,6,2,3
330270,2019,13,6,3,2,2
330270,2020,17,2,7,4,2
330280,2012,2,0,1,0,1
330280,2013,5,2,1,1,1
330280,2015,3,2,0,1,0
330280,2016,3,1,0,1,0
330280,2018,3,2,1,0,0
330280,2019,1,1,0,0,0
330280,2020,2,2,0,0,0
330285,2012,32,12,6,4,8
330285,2013,33,8,6,7,11
330285,2014,33,9,8,5,10
330285,2015,33,8,7,2,16
330285,2016,26,14,4,0,7
330285,2017,30,3,8,3,15
330285,2018,20,6,4,4,6
330285,2019,24,10,7,2,5
330285,2020,14,3,5,1,5
330290,2012,1,1,0,0,0
330290,2013,1,0,0,1,0
330290,2014,3,2,1,0,0
330290,2015,4,1,1,1,1
330290,2016,2,0,2,0,0
330290,2017,5,1,0,1,2
330290,2018,6,2,1,0,0
330290,2019,1,0,0,0,0
330290,2020,5,1,1,0,3
330300,2012,4,1,2,0,1
330300,2013,1,0,0,0,1
330300,2014,2,1,0,0,0
330300,2015,3,0,0,0,3
330300,2016,2,0,0,0,2
330300,2017,6,1,0,3,2
330300,2018,4,2,0,1,1
330300,2019,4,2,1,0,1
330300,2020,2,1,0,1,0
330310,2012,1,0,0,1,0
330310,2013,1,0,0,0,0
330310,2014,6,2,0,0,4
330310,2015,1,0,0,0,0
330310,2016,2,1,0,1,0
330310,2019,1,0,0,1,0
330310,2020,1,0,0,0,1
330320,2012,16,4,2,4,6
330320,2013,16,4,4,4,3
330320,2014,26,11,2,4,9
330320,2015,21,6,3,3,8
330320,2016,23,5,4,5,8
330320,2017,28,7,8,4,8
330320,2018,21,8,3,2,7
330320,2019,24,12,5,5,2
330320,2020,17,3,4,4,6
330330,2012,29,5,9,4,10
330330,2013,48,12,9,10,15
330330,2014,50,24,8,8,9
330330,2015,45,12,12,5,14
330330,2016,49,16,9,6,18
330330,2017,37,11,6,6,13
330330,2018,31,15,3,3,9
330330,2019,35,11,6,4,10
330330,2020,56,18,10,9,18
330340,2012,19,5,3,2,8
330340,2013,14,3,3,0,7
330340,2014,20,5,6,2,4
330340,2015,21,7,6,2,5
330340,2016,23,7,6,2,5
330340,2017,19,3,4,1,11
330340,2018,17,4,5,0,6
330340,2019,14,8,1,1,4
330340,2020,15,5,3,1,6
330350,2012,143,45,27,21,44
330350,2013,121,38,19,20,34
330350,2014,124,40,22,23,33
330350,2015,131,40,37,22,29
330350,2016,129,33,22,29,39
330350,2017,162,42,32,28,56
330350,2018,151,43,29,24,54
330350,2019,124,42,25,16,35
330350,2020,109,38,20,22,28
330360,2012,6,0,2,1,3
330360,2013,1,0,1,0,0
330360,2014,4,2,0,1,1
330360,2015,6,1,0,2,3
330360,2016,8,1,1,5,1
330360,2017,4,2,2,0,0
330360,2018,7,2,1,2,1
330360,2019,4,0,0,2,2
330360,2020,2,1,0,1,0
330370,2012,5,1,1,0,3
330370,2013,4,2,0,1,1
330370,2014,8,0,2,2,4
330370,2015,4,0,1,1,1
330370,2016,6,3,1,0,2
330370,2017,5,2,0,2,1
330370,2018,3,2,0,1,0
330370,2019,5,1,2,0,2
330370,2020,3,1,0,0,2
330380,2012,3,0,1,0,2
330380,2013,4,2,1,0,1
330380,2014,7,0,0,2,5
330380,2015,5,0,3,1,1
330380,2016,6,1,1,3,1
330380,2017,8,2,0,0,3
330380,2018,3,0,2,0,1
330380,2019,4,1,2,0,1
330380,2020,9,4,2,2,1
330385,2012,2,0,0,0,2
330385,2013,4,1,0,1,1
330385,2014,6,1,1,0,4
330385,2015,4,0,0,0,3
330385,2016,3,1,0,0,1
330385,2017,2,1,0,1,0
330385,2018,8,5,2,1,0
330385,2019,2,1,0,1,0
330385,2020,1,0,0,0,1
330390,2012,35,14,5,6,10
330390,2013,32,9,4,2,16
330390,2014,35,11,2,9,12
330390,2015,36,8,13,3,8
330390,2016,37,14,7,5,11
330390,2017,39,13,6,7,10
330390,2018,30,11,6,2,11
330390,2019,31,8,3,7,13
330390,2020,25,9,4,4,8
330395,2012,4,2,1,1,0
330395,2013,1,1,0,0,0
330395,2014,2,0,0,0,2
330395,2015,2,0,0,0,1
330395,2016,3,0,0,2,0
330395,2017,3,2,0,0,1
330395,2018,2,1,0,0,1
330395,2019,3,2,0,0,1
330395,2020,4,1,1,0,2
330400,2012,1,0,0,0,1
330400,2013,3,1,0,1,1
330400,2014,4,1,0,0,1
330400,2015,1,1,0,0,0
330400,2016,3,0,1,2,0
330400,2017,3,0,0,1,2
330400,2018,4,1,0,2,1
330400,2019,4,0,2,1,0
330400,2020,2,1,0,1,0
330410,2013,1,0,1,0,0
330410,2015,3,1,1,1,0
330410,2016,1,0,0,0,1
330410,2017,2,0,1,0,1
330410,2018,2,2,0,0,0
330410,2020,1,0,0,0,1
330411,2012,1,0,1,0,0
330411,2013,3,1,1,0,0
330411,2014,4,2,1,1,0
330411,2015,1,0,1,0,0
330411,2016,1,1,0,0,0
330411,2017,4,0,2,0,2
330411,2018,5,2,0,2,0
330411,2019,1,0,0,0,1
330412,2012,3,1,0,0,2
330412,2013,4,1,1,0,2
330412,2014,1,1,0,0,0
330412,2015,2,0,1,0,1
330412,2017,1,1,0,0,0
330412,2018,3,0,1,1,1
330412,2019,2,2,0,0,0
330414,2012,35,9,4,6,14
330414,2013,24,6,3,6,7
330414,2014,35,8,9,2,14
330414,2015,21,5,6,4,6
330414,2016,27,9,7,3,7
330414,2017,35,7,10,7,11
330414,2018,26,5,8,7,6
330414,2019,31,15,3,3,10
330414,2020,27,4,3,5,14
330415,2012,4,0,1,2,1
330415,2013,2,0,0,0,2
330415,2014,2,1,0,1,0
330415,2015,1,0,0,1,0
330415,2016,2,0,0,0,2
330415,2017,2,0,0,2,0
330415,2018,3,2,0,0,0
330415,2020,2,1,0,0,1
330420,2012,15,4,3,1,6
330420,2013,12,6,2,1,3
330420,2014,5,3,1,0,1
330420,2015,10,2,4,1,3
330420,2016,11,6,3,0,2
330420,2017,9,4,0,2,2
330420,2018,5,1,2,0,2
330420,2019,6,2,0,0,4
330420,2020,8,4,0,3,1
330430,2012,6,2,0,0,4
330430,2013,6,2,1,0,3
330430,2014,7,3,1,1,2
330430,2015,7,1,3,1,1
330430,2016,4,1,0,1,2
330430,2017,6,1,1,0,3
330430,2018,6,1,1,0,3
330430,2019,7,2,0,0,3
330430,2020,6,1,2,2,1
330440,2012,1,0,1,0,0
330440,2014,3,2,0,0,1
330440,2015,2,1,0,0,1
330440,2016,2,0,1,0,1
330440,2017,1,0,1,0,0
330440,2018,2,0,1,1,0
330440,2019,3,0,1,2,0
330450,2014,1,0,0,0,0
330450,2015,1,0,0,0,0
330450,2017,1,0,0,0,1
330450,2018,1,1,0,0,0
330450,2020,2,1,1,0,0
330452,2012,10,1,3,2,4
330452,2013,14,4,4,1,5
330452,2014,19,2,3,2,9
330452,2015,28,5,8,3,9
330452,2016,22,6,0,4,9
330452,2017,15,6,5,0,2
330452,2018,21,8,3,4,5
330452,2019,10,1,2,1,5
330452,2020,20,6,4,2,7
330455,2012,686,208,135,104,208
330455,2013,643,213,121,80,200
330455,2014,693,207,130,128,221
330455,2015,666,193,132,101,232
330455,2016,544,155,101,84,198
330455,2017,573,187,96,97,188
330455,2018,584,197,109,92,185
330455,2019,570,185,118,77,188
330455,2020,583,188,121,98,176
330460,2012,2,0,1,0,1
330460,2014,2,0,0,1,0
330460,2017,3,0,2,1,0
330460,2018,2,0,0,0,1
330460,2019,1,1,0,0,0
330470,2012,5,2,2,1,0
330470,2013,9,6,1,2,0
330470,2014,6,2,1,1,1
330470,2015,4,0,2,1,0
330470,2016,9,2,0,1,5
330470,2017,4,0,2,0,1
330470,2018,7,2,2,1,1
330470,2019,3,0,1,1,1
330470,2020,2,1,0,0,1
330475,2012,3,1,0,0,1
330475,2013,6,3,0,0,3
330475,2014,5,1,0,2,2
330475,2015,2,2,0,0,0
330475,2016,5,2,0,0,2
330475,2017,8,2,0,2,4
330475,2018,4,0,0,0,3
330475,2019,6,2,0,2,2
330475,2020,1,0,1,0,0
330480,2012,5,3,1,0,1
330480,2013,3,0,1,0,2
330480,2015,5,2,0,1,1
330480,2016,4,0,0,1,3
330480,2017,1,1,0,0,0
330480,2018,5,1,2,1,1
330480,2019,1,0,0,0,1
330480,2020,2,0,0,1,1
330490,2012,102,33,22,13,31
330490,2013,110,32,20,20,32
330490,2014,117,32,23,20,36
330490,2015,114,27,32,13,38
330490,2016,108,37,30,8,32
330490,2017,136,39,34,19,38
330490,2018,120,41,22,25,30
330490,2019,96,20,21,19,35
330490,2020,108,32,19,21,33
330500,2012,2,0,1,0,1
330500,2013,1,0,0,0,1
330500,2014,8,1,2,1,2
330500,2015,3,1,0,1,1
330500,2016,1,0,0,0,1
330500,2017,2,0,0,1,1
330500,2018,8,4,1,1,2
330500,2019,1,1,0,0,0
330500,2020,2,1,0,0,1
330510,2012,68,18,15,9,23
330510,2013,66,19,17,11,16
330510,2014,86,24,22,18,20
330510,2015,89,26,17,20,23
330510,2016,81,24,13,22,22
330510,2017,83,19,21,16,27
330510,2018,68,22,11,14,21
330510,2019,69,22,18,14,15
330510,2020,62,19,14,8,21
330513,2012,1,1,0,0,0
330513,2015,2,1,0,0,1
330515,2012,2,0,1,0,1
330515,2013,1,0,1,0,0
330515,2014,1,1,0,0,0
330515,2015,1,1,0,0,0
330515,2017,2,2,0,0,0
330515,2018,1,1,0,0,0
330515,2019,6,1,1,0,4
330515,2020,2,1,1,0,0
330520,2012,11,4,1,1,5
330520,2013,10,1,1,3,5
330520,2014,12,3,3,1,5
330520,2015,19,6,3,4,5
330520,2016,19,7,6,5,1
330520,2017,25,5,9,3,6
330520,2018,9,1,2,0,6
330520,2019,18,4,3,1,9
330520,2020,10,3,5,0,2
330530,2013,2,1,1,0,0
330530,2014,1,0,1,0,0
330530,2019,2,1,0,1,0
330530,2020,2,1,0,1,0
330540,2012,3,1,0,0,1
330540,2013,2,0,1,0,1
330540,2014,2,0,0,0,2
330540,2016,4,1,0,1,2
330540,2017,2,0,2,0,0
330540,2018,2,1,0,0,1
330540,2019,2,0,1,0,1
330540,2020,2,1,0,0,0
330550,2012,11,0,0,0,8
330550,2013,10,2,0,4,4
330550,2014,16,1,0,5,7
330550,2015,11,5,3,1,1
330550,2016,12,5,1,2,4
330550,2017,13,3,0,2,7
330550,2018,16,6,4,3,2
330550,2019,14,5,0,2,5
330550,2020,11,2,2,1,5
330555,2012,8,3,1,2,2
330555,2013,7,4,1,0,2
330555,2014,13,2,3,3,4
330555,2015,11,2,2,3,4
330555,2016,10,1,1,2,6
330555,2017,10,2,4,0,4
330555,2018,12,3,2,1,6
330555,2019,8,2,1,3,2
330555,2020,7,0,2,2,3
330560,2014,2,0,0,1,0
330560,2015,5,2,0,0,2
330560,2017,2,1,0,0,1
330560,2018,3,0,0,1,1
330560,2019,2,2,0,0,0
330560,2020,1,0,0,0,1
330570,2013,3,2,0,0,1
330570,2014,2,0,0,0,1
330570,2016,4,2,0,2,0
330570,2017,1,0,0,1,0
330570,2018,1,1,0,0,0
330570,2019,1,0,1,0,0
330570,2020,2,0,2,0,0
330575,2012,1,0,0,0,1
330575,2013,5,1,0,2,1
330575,2014,10,1,2,1,5
330575,2015,2,0,0,0,2
330575,2016,3,0,1,0,2
330575,2017,3,2,0,0,1
330575,2018,4,1,3,0,0
330575,2019,6,4,0,1,1
330575,2020,8,3,2,0,1
330580,2012,11,6,2,1,2
330580,2013,19,7,3,2,7
330580,2014,17,7,2,4,4
330580,2015,18,5,1,3,8
330580,2016,17,4,4,4,5
330580,2017,24,8,1,6,9
330580,2018,16,7,3,2,4
330580,2019,17,8,4,1,4
330580,2020,12,5,1,1,4
330590,2012,1,1,0,0,0
330590,2014,3,0,0,1,1
330590,2015,1,0,0,0,0
330590,2016,2,0,0,0,1
330600,2012,21,8,3,6,3
330600,2013,19,4,6,3,6
330600,2014,10,4,2,1,3
330600,2015,7,1,3,0,3
330600,2016,12,5,4,2,1
330600,2017,11,2,2,4,3
330600,2018,13,3,2,3,5
330600,2019,8,2,1,3,2
330600,2020,15,7,1,3,4
330610,2012,9,1,3,1,4
330610,2013,7,2,1,1,3
330610,2014,9,4,1,1,3
330610,2015,6,4,0,1,1
330610,2016,5,1,2,0,2
330610,2017,3,1,0,0,2
330610,2018,7,1,2,1,3
330610,2019,4,1,2,1,0
330610,2020,4,1,0,1,2
330615,2012,1,0,0,0,1
330615,2014,1,0,0,1,0
330615,2015,1,0,0,0,1
330615,2016,1,0,0,1,0
330615,2017,1,0,1,0,0
330615,2018,1,1,0,0,0
330615,2019,2,0,1,1,0
330620,2012,4,3,1,0,0
330620,2013,4,0,1,2,0
330620,2014,9,3,2,3,1
330620,2015,5,2,0,1,2
330620,2016,4,1,0,0,2
330620,2017,7,1,1,2,3
330620,2018,5,3,1,1,0
330620,2019,9,6,1,0,2
330620,2020,6,5,0,0,1
330630,2012,28,10,9,4,5
330630,2013,29,11,2,5,5
330630,2014,21,7,5,2,7
330630,2015,21,6,5,3,6
330630,2016,30,8,6,6,6
330630,2017,32,11,7,5,7
330630,2018,33,10,9,3,10
330630,2019,14,6,4,1,2
330630,2020,19,4,3,3,8
350010,2013,4,0,0,1,3
350010,2014,1,0,0,1,0
350010,2015,2,0,1,0,0
350010,2016,7,2,2,1,2
350010,2017,3,2,1,0,0
350010,2018,5,2,1,0,2
350010,2019,2,1,0,0,1
350010,2020,1,1,0,0,0
350020,2020,1,1,0,0,0
350030,2012,5,0,0,2,2
350030,2014,9,2,1,0,2
350030,2015,4,0,0,1,3
350030,2016,2,0,0,1,1
350030,2017,2,2,0,0,0
350030,2018,2,2,0,0,0
350030,2019,4,0,2,1,1
350030,2020,2,1,0,0,1
350040,2013,1,0,0,0,1
350040,2014,1,0,0,0,1
350040,2017,1,0,1,0,0
350040,2018,1,0,1,0,0
350050,2012,1,1,0,0,0
350050,2013,1,0,0,1,0
350050,2014,1,1,0,0,0
350050,2015,2,0,1,1,0
350050,2016,1,0,1,0,0
350050,2017,1,0,0,1,0
350050,2018,2,0,1,0,1
350050,2019,2,1,0,0,1
350055,2012,1,1,0,0,0
350055,2014,1,0,0,0,1
350055,2015,1,0,1,0,0
350055,2020,1,0,0,0,1
350070,2012,2,1,0,1,0
350070,2013,4,2,1,1,0
350070,2014,2,0,2,0,0
350070,2015,6,3,2,0,1
350070,2017,5,4,0,1,0
350070,2018,4,1,0,1,2
350070,2019,1,0,1,0,0
350070,2020,6,2,1,2,1
350075,2012,1,1,0,0,0
350075,2013,2,1,1,0,0
350075,2016,1,1,0,0,0
350075,2017,1,0,0,0,1
350075,2019,1,0,1,0,0
350080,2015,1,1,0,0,0
350080,2019,3,2,1,0,0
350090,2016,1,1,0,0,0
350100,2013,1,0,0,1,0
350100,2014,1,0,1,0,0
350100,2016,2,2,0,0,0
350100,2017,2,0,0,1,1
350100,2020,1,0,0,0,1
350110,2017,1,0,0,1,0
350110,2020,1,1,0,0,0
350115,2013,2,0,0,1,1
350115,2014,1,1,0,0,0
350115,2015,1,1,0,0,0
350115,2016,2,1,0,0,1
350115,2018,1,1,0,0,0
350115,2019,1,1,0,0,0
350130,2012,3,3,0,0,0
350130,2013,1,0,1,0,0
350130,2014,2,1,0,0,1
350130,2016,3,0,0,0,3
350130,2017,1,0,0,0,1
350130,2018,1,0,0,1,0
350130,2019,2,1,0,0,1
350130,2020,4,2,0,0,2
350140,2013,1,0,1,0,0
350140,2014,1,0,0,0,1
350150,2015,1,1,0,0,0
350150,2017,1,1,0,0,0
350150,2018,1,0,0,1,0
350160,2012,17,7,4,3,3
350160,2013,19,8,1,4,5
350160,2014,18,6,2,5,5
350160,2015,15,2,3,3,5
350160,2016,15,3,5,1,6
350160,2017,13,7,0,1,5
350160,2018,17,5,2,2,7
350160,2019,10,3,0,0,7
350160,2020,13,3,3,2,4
350170,2012,3,2,1,0,0
350170,2013,5,2,1,0,2
350170,2014,3,0,0,1,2
350170,2015,4,1,0,2,1
350170,2016,1,0,0,0,1
350170,2017,2,1,0,0,1
350170,2018,3,2,0,1,0
350170,2019,3,1,1,0,0
350170,2020,2,0,0,0,2
350180,2017,1,0,0,0,0
350180,2018,3,1,1,0,1
350180,2020,1,0,0,0,1
350190,2012,1,0,0,0,1
350190,2013,4,0,1,1,1
350190,2014,5,2,0,2,1
350190,2015,4,2,0,1,1
350190,2016,8,3,1,1,3
350190,2017,6,0,1,2,3
350190,2018,5,4,0,0,1
350190,2019,5,2,2,0,1
350190,2020,6,2,1,1,2
350200,2016,2,1,0,0,1
350200,2018,2,1,1,0,0
350210,2012,5,0,1,2,2
350210,2013,3,0,1,1,1
350210,2014,4,1,1,0,2
350210,2015,1,0,1,0,0
350210,2016,3,1,1,0,0
350210,2017,3,1,2,0,0
350210,2019,5,0,0,1,3
350210,2020,1,0,1,0,0
350220,2013,1,1,0,0,0
350220,2014,1,0,1,0,0
350220,2015,1,0,0,0,1
