"","CODMUNRES","ANO","INCOMPLETUDE","TOTAIS","UF"
"14637","430517",2022,1,95,"RS"
"14638","430530",2021,1,85,"RS"
"14639","430535",2021,1,317,"RS"
"14640","430535",2023,2,306,"RS"
"14641","430543",2022,1,22,"RS"
"14642","430545",2021,2,189,"RS"
"14643","430545",2023,1,165,"RS"
"14644","430580",2021,2,111,"RS"
"14645","430580",2022,1,145,"RS"
"14646","430590",2023,1,82,"RS"
"14647","430593",2021,1,11,"RS"
"14648","430605",2021,1,86,"RS"
"14649","430613",2021,1,16,"RS"
"14650","430635",2021,1,26,"RS"
"14651","430645",2023,2,32,"RS"
"14652","430650",2023,1,148,"RS"
"14653","430655",2021,2,27,"RS"
"14654","430660",2023,1,350,"RS"
"14655","430673",2021,1,37,"RS"
"14656","430676",2022,1,458,"RS"
"14657","430676",2023,1,454,"RS"
"14658","430680",2021,3,249,"RS"
"14659","430680",2022,5,243,"RS"
"14660","430680",2023,8,247,"RS"
"14661","430690",2023,1,262,"RS"
"14662","430003",2021,0,55,"RS"
"14663","430003",2022,0,50,"RS"
"14664","430003",2023,0,57,"RS"
"14665","430005",2023,0,37,"RS"
"14666","430010",2022,0,148,"RS"
"14667","430010",2023,0,183,"RS"
"14668","430020",2021,0,52,"RS"
"14669","430020",2022,0,58,"RS"
"14670","430020",2023,0,50,"RS"
"14671","430030",2021,0,56,"RS"
"14672","430030",2022,0,58,"RS"
"14673","430030",2023,0,55,"RS"
"14674","430040",2021,0,830,"RS"
"14675","430040",2022,0,745,"RS"
"14676","430045",2021,0,21,"RS"
"14677","430045",2022,0,39,"RS"
"14678","430045",2023,0,25,"RS"
"14679","430047",2021,0,16,"RS"
"14680","430047",2022,0,22,"RS"
"14681","430047",2023,0,20,"RS"
"14682","430050",2021,0,56,"RS"
"14683","430050",2022,0,59,"RS"
"14684","430050",2023,0,61,"RS"
"14685","430055",2021,0,19,"RS"
"14686","430055",2022,0,16,"RS"
"14687","430055",2023,0,9,"RS"
"14688","430057",2021,0,19,"RS"
"14689","430057",2022,0,20,"RS"
"14690","430057",2023,0,24,"RS"
"14691","430060",2021,0,2456,"RS"
"14692","430060",2022,0,2236,"RS"
"14693","430060",2023,0,2131,"RS"
"14694","430063",2021,0,47,"RS"
"14695","430063",2022,0,26,"RS"
"14696","430064",2022,0,110,"RS"
"14697","430064",2023,0,102,"RS"
"14698","430066",2021,0,12,"RS"
"14699","430066",2022,0,15,"RS"
"14700","430066",2023,0,16,"RS"
"14701","430070",2021,0,42,"RS"
"14702","430070",2022,0,57,"RS"
"14703","430080",2021,0,136,"RS"
"14704","430080",2022,0,144,"RS"
"14705","430080",2023,0,151,"RS"
"14706","430085",2021,0,39,"RS"
"14707","430085",2022,0,37,"RS"
"14708","430085",2023,0,39,"RS"
"14709","430087",2021,0,108,"RS"
"14710","430087",2022,0,86,"RS"
"14711","430087",2023,0,106,"RS"
"14712","430090",2022,0,56,"RS"
"14713","430090",2023,0,48,"RS"
"14714","430100",2021,0,292,"RS"
"14715","430100",2022,0,263,"RS"
"14716","430100",2023,0,293,"RS"
"14717","430105",2022,0,125,"RS"
"14718","430105",2023,0,130,"RS"
"14719","430107",2021,0,28,"RS"
"14720","430107",2023,0,28,"RS"
"14721","430110",2021,0,148,"RS"
"14722","430110",2022,0,127,"RS"
"14723","430110",2023,0,138,"RS"
"14724","430120",2021,0,130,"RS"
"14725","430120",2022,0,136,"RS"
"14726","430120",2023,0,144,"RS"
"14727","430130",2023,0,192,"RS"
"14728","430140",2022,0,99,"RS"
"14729","430150",2021,0,70,"RS"
"14730","430150",2022,0,84,"RS"
"14731","430150",2023,0,69,"RS"
"14732","430155",2021,0,32,"RS"
"14733","430155",2022,0,33,"RS"
"14734","430155",2023,0,27,"RS"
"14735","430160",2021,0,1430,"RS"
"14736","430160",2022,0,1330,"RS"
"14737","430163",2022,0,143,"RS"
"14738","430163",2023,0,128,"RS"
"14739","430165",2021,0,57,"RS"
"14740","430165",2022,0,61,"RS"
"14741","430165",2023,0,68,"RS"
"14742","430170",2021,0,80,"RS"
"14743","430170",2022,0,63,"RS"
"14744","430170",2023,0,72,"RS"
"14745","430175",2021,0,52,"RS"
"14746","430175",2022,0,51,"RS"
"14747","430175",2023,0,42,"RS"
"14748","430180",2021,0,62,"RS"
"14749","430180",2022,0,38,"RS"
"14750","430180",2023,0,53,"RS"
"14751","430185",2021,0,46,"RS"
"14752","430185",2023,0,43,"RS"
"14753","430187",2021,0,42,"RS"
"14754","430187",2022,0,42,"RS"
"14755","430187",2023,0,39,"RS"
"14756","430190",2022,0,131,"RS"
"14757","430190",2023,0,123,"RS"
"14758","430192",2021,0,7,"RS"
"14759","430192",2022,0,7,"RS"
"14760","430192",2023,0,13,"RS"
"14761","430195",2022,0,28,"RS"
"14762","430195",2023,0,22,"RS"
"14763","430200",2021,0,113,"RS"
"14764","430200",2022,0,82,"RS"
"14765","430200",2023,0,97,"RS"
"14766","430205",2022,0,43,"RS"
"14767","430205",2023,0,36,"RS"
"14768","430210",2021,0,1566,"RS"
"14769","430210",2022,0,1452,"RS"
"14770","430215",2021,0,27,"RS"
"14771","430215",2022,0,25,"RS"
"14772","430215",2023,0,32,"RS"
"14773","430220",2021,0,67,"RS"
"14774","430220",2023,0,86,"RS"
"14775","430222",2021,0,17,"RS"
"14776","430222",2022,0,21,"RS"
"14777","430222",2023,0,30,"RS"
"14778","430223",2021,0,29,"RS"
"14779","430223",2022,0,41,"RS"
"14780","430223",2023,0,34,"RS"
"14781","430225",2021,0,23,"RS"
"14782","430225",2022,0,17,"RS"
"14783","430225",2023,0,23,"RS"
"14784","430230",2023,0,187,"RS"
"14785","430235",2021,0,171,"RS"
"14786","430235",2023,0,146,"RS"
"14787","430237",2021,0,23,"RS"
"14788","430237",2022,0,28,"RS"
"14789","430237",2023,0,18,"RS"
"14790","430240",2021,0,139,"RS"
"14791","430240",2022,0,156,"RS"
"14792","430240",2023,0,120,"RS"
"14793","430245",2021,0,83,"RS"
"14794","430245",2022,0,62,"RS"
"14795","430245",2023,0,66,"RS"
"14796","430250",2021,0,54,"RS"
"14797","430250",2023,0,57,"RS"
"14798","430258",2021,0,19,"RS"
"14799","430258",2022,0,19,"RS"
"14800","430258",2023,0,22,"RS"
"14801","430260",2021,0,43,"RS"
"14802","430260",2022,0,41,"RS"
"14803","430265",2021,0,66,"RS"
"14804","430265",2022,0,44,"RS"
"14805","430265",2023,0,52,"RS"
"14806","430270",2021,0,193,"RS"
"14807","430280",2021,0,388,"RS"
"14808","430290",2022,0,97,"RS"
"14809","430290",2023,0,96,"RS"
"14810","430300",2022,0,866,"RS"
"14811","430300",2023,0,864,"RS"
"14812","430310",2022,0,1511,"RS"
"14813","430320",2021,0,54,"RS"
"14814","430320",2023,0,45,"RS"
"14815","430330",2021,0,48,"RS"
"14816","430330",2022,0,42,"RS"
"14817","430330",2023,0,48,"RS"
"14818","430340",2021,0,38,"RS"
"14819","430340",2022,0,41,"RS"
"14820","430340",2023,0,43,"RS"
"14821","430350",2023,0,671,"RS"
"14822","430355",2021,0,34,"RS"
"14823","430355",2022,0,29,"RS"
"14824","430355",2023,0,42,"RS"
"14825","430360",2021,0,66,"RS"
"14826","430360",2022,0,80,"RS"
"14827","430360",2023,0,68,"RS"
"14828","430367",2021,0,27,"RS"
"14829","430367",2022,0,22,"RS"
"14830","430367",2023,0,34,"RS"
"14831","430370",2021,0,54,"RS"
"14832","430370",2022,0,48,"RS"
"14833","430370",2023,0,50,"RS"
"14834","430380",2021,0,53,"RS"
"14835","430380",2022,0,53,"RS"
"14836","430380",2023,0,47,"RS"
"14837","430390",2021,0,763,"RS"
"14838","430400",2021,0,64,"RS"
"14839","430400",2022,0,73,"RS"
"14840","430410",2021,0,45,"RS"
"14841","430410",2022,0,24,"RS"
"14842","430410",2023,0,35,"RS"
"14843","430420",2021,0,305,"RS"
"14844","430430",2021,0,61,"RS"
"14845","430430",2022,0,57,"RS"
"14846","430430",2023,0,62,"RS"
"14847","430435",2021,0,129,"RS"
"14848","430435",2022,0,133,"RS"
"14849","430435",2023,0,127,"RS"
"14850","430440",2021,0,631,"RS"
"14851","430461",2021,0,17,"RS"
"14852","430461",2022,0,6,"RS"
"14853","430461",2023,0,12,"RS"
"14854","430462",2021,0,14,"RS"
"14855","430462",2022,0,20,"RS"
"14856","430462",2023,0,20,"RS"
"14857","430463",2023,0,851,"RS"
"14858","430465",2021,0,31,"RS"
"14859","430465",2022,0,43,"RS"
"14860","430465",2023,0,28,"RS"
"14861","430467",2021,0,51,"RS"
"14862","430467",2022,0,48,"RS"
"14863","430467",2023,0,45,"RS"
"14864","430468",2021,0,124,"RS"
"14865","430468",2022,0,146,"RS"
"14866","430468",2023,0,121,"RS"
"14867","430469",2021,0,42,"RS"
"14868","430469",2023,0,26,"RS"
"14869","430470",2021,0,789,"RS"
"14870","430470",2022,0,800,"RS"
"14871","430470",2023,0,744,"RS"
"14872","430471",2021,0,57,"RS"
"14873","430471",2022,0,60,"RS"
"14874","430471",2023,0,50,"RS"
"14875","430480",2021,0,338,"RS"
"14876","430480",2022,0,323,"RS"
"14877","430480",2023,0,359,"RS"
"14878","430485",2021,0,11,"RS"
"14879","430485",2022,0,9,"RS"
"14880","430485",2023,0,13,"RS"
"14881","430490",2021,0,84,"RS"
"14882","430490",2022,0,101,"RS"
"14883","430490",2023,0,86,"RS"
"14884","430495",2021,0,20,"RS"
"14885","430495",2022,0,40,"RS"
"14886","430495",2023,0,43,"RS"
"14887","430500",2021,0,85,"RS"
"14888","430500",2022,0,74,"RS"
"14889","431915",2021,0,70,"RS"
"14890","431915",2022,0,84,"RS"
"14891","431915",2023,0,101,"RS"
"14892","431920",2022,0,46,"RS"
"14893","431920",2023,0,61,"RS"
"14894","431930",2021,0,57,"RS"
"14895","431930",2022,0,62,"RS"
"14896","431930",2023,0,44,"RS"
"14897","431935",2021,0,35,"RS"
"14898","431935",2022,0,40,"RS"
"14899","431935",2023,0,43,"RS"
"14900","431936",2021,0,18,"RS"
"14901","431936",2022,0,29,"RS"
"14902","431936",2023,0,29,"RS"
"14903","431937",2021,0,25,"RS"
"14904","431937",2022,0,26,"RS"
"14905","431937",2023,0,32,"RS"
"14906","431950",2021,0,278,"RS"
"14907","431960",2023,0,210,"RS"
"14908","431970",2021,0,26,"RS"
"14909","431970",2022,0,32,"RS"
"14910","431970",2023,0,28,"RS"
"14911","431971",2021,0,14,"RS"
"14912","431971",2022,0,17,"RS"
"14913","431973",2021,0,39,"RS"
"14914","431973",2022,0,37,"RS"
"14915","431975",2021,0,25,"RS"
"14916","431975",2022,0,19,"RS"
"14917","431975",2023,0,22,"RS"
"14918","431980",2021,0,61,"RS"
"14919","431980",2023,0,88,"RS"
"14920","431990",2021,0,1066,"RS"
"14921","431990",2023,0,1049,"RS"
"14922","432000",2021,0,1471,"RS"
"14923","432010",2021,0,307,"RS"
"14924","432010",2023,0,347,"RS"
"14925","432020",2021,0,186,"RS"
"14926","432020",2022,0,192,"RS"
"14927","432020",2023,0,188,"RS"
"14928","432023",2021,0,22,"RS"
"14929","432023",2022,0,27,"RS"
"14930","432023",2023,0,24,"RS"
"14931","432026",2021,0,90,"RS"
"14932","432026",2022,0,66,"RS"
"14933","432026",2023,0,68,"RS"
"14934","432030",2021,0,49,"RS"
"14935","432030",2022,0,40,"RS"
"14936","432030",2023,0,48,"RS"
"14937","432032",2021,0,20,"RS"
"14938","432032",2022,0,26,"RS"
"14939","432032",2023,0,21,"RS"
"14940","432035",2022,0,46,"RS"
"14941","432035",2023,0,33,"RS"
"14942","432045",2021,0,19,"RS"
"14943","432045",2022,0,16,"RS"
"14944","432045",2023,0,18,"RS"
"14945","432050",2021,0,60,"RS"
"14946","432050",2022,0,56,"RS"
"14947","432050",2023,0,64,"RS"
"14948","432055",2021,0,49,"RS"
"14949","432055",2022,0,64,"RS"
"14950","432055",2023,0,50,"RS"
"14951","432057",2021,0,24,"RS"
"14952","432057",2022,0,19,"RS"
"14953","432057",2023,0,18,"RS"
"14954","432060",2021,0,25,"RS"
"14955","432060",2022,0,41,"RS"
"14956","432060",2023,0,34,"RS"
"14957","432065",2021,0,17,"RS"
"14958","432065",2023,0,19,"RS"
"14959","432067",2021,0,69,"RS"
"14960","432067",2022,0,68,"RS"
"14961","432067",2023,0,71,"RS"
"14962","432070",2021,0,179,"RS"
"14963","432070",2022,0,156,"RS"
"14964","432070",2023,0,155,"RS"
"14965","432080",2023,0,380,"RS"
"14966","432085",2021,0,55,"RS"
"14967","432085",2022,0,61,"RS"
"14968","432085",2023,0,58,"RS"
"14969","432090",2023,0,371,"RS"
"14970","432100",2021,0,120,"RS"
"14971","432100",2022,0,112,"RS"
"14972","432100",2023,0,108,"RS"
"14973","432110",2021,0,146,"RS"
"14974","432110",2022,0,149,"RS"
"14975","432110",2023,0,149,"RS"
"14976","432120",2021,0,575,"RS"
"14977","432120",2023,0,590,"RS"
"14978","432130",2021,0,251,"RS"
"14979","432130",2023,0,264,"RS"
"14980","432132",2021,0,36,"RS"
"14981","432132",2022,0,43,"RS"
"14982","432132",2023,0,33,"RS"
"14983","432135",2021,0,44,"RS"
"14984","432135",2022,0,41,"RS"
"14985","432135",2023,0,66,"RS"
"14986","432140",2021,0,229,"RS"
"14987","432140",2023,0,234,"RS"
"14988","432143",2021,0,143,"RS"
"14989","432143",2022,0,123,"RS"
"14990","432143",2023,0,121,"RS"
"14991","432145",2021,0,443,"RS"
"14992","432145",2022,0,395,"RS"
"14993","432145",2023,0,438,"RS"
"14994","432146",2021,0,36,"RS"
"14995","432146",2022,0,38,"RS"
"14996","432146",2023,0,38,"RS"
"14997","432147",2021,0,52,"RS"
"14998","432147",2022,0,41,"RS"
"14999","432147",2023,0,44,"RS"
"15000","432149",2021,0,15,"RS"
"15001","432149",2023,0,17,"RS"
"15002","432150",2022,0,518,"RS"
"15003","432150",2023,0,499,"RS"
"15004","432162",2021,0,15,"RS"
"15005","432162",2022,0,12,"RS"
"15006","432162",2023,0,15,"RS"
"15007","432163",2021,0,13,"RS"
"15008","432163",2022,0,19,"RS"
"15009","432163",2023,0,14,"RS"
"15010","432166",2022,0,137,"RS"
"15011","432166",2023,0,130,"RS"
"15012","432170",2021,0,243,"RS"
"15013","432170",2022,0,248,"RS"
"15014","432170",2023,0,231,"RS"
"15015","432180",2022,0,287,"RS"
"15016","432180",2023,0,302,"RS"
"15017","432183",2022,0,34,"RS"
"15018","432183",2023,0,28,"RS"
"15019","432185",2021,0,68,"RS"
"15020","432185",2022,0,62,"RS"
"15021","432185",2023,0,75,"RS"
"15022","432190",2021,0,290,"RS"
"15023","432190",2022,0,320,"RS"
"15024","432190",2023,0,321,"RS"
"15025","432195",2023,0,93,"RS"
"15026","432200",2022,0,290,"RS"
"15027","432210",2021,0,43,"RS"
"15028","432210",2022,0,45,"RS"
"15029","432210",2023,0,35,"RS"
"15030","432215",2021,0,34,"RS"
"15031","432215",2022,0,38,"RS"
"15032","432215",2023,0,36,"RS"
"15033","432218",2021,0,12,"RS"
"15034","432218",2022,0,6,"RS"
"15035","432218",2023,0,7,"RS"
"15036","432220",2021,0,232,"RS"
"15037","432220",2022,0,228,"RS"
"15038","432220",2023,0,216,"RS"
"15039","432225",2021,0,57,"RS"
"15040","432225",2022,0,73,"RS"
"15041","432225",2023,0,55,"RS"
"15042","432230",2021,0,76,"RS"
"15043","432230",2022,0,61,"RS"
"15044","432230",2023,0,81,"RS"
"15045","432232",2021,0,27,"RS"
"15046","432232",2023,0,29,"RS"
"15047","432234",2021,0,19,"RS"
"15048","432234",2022,0,18,"RS"
"15049","432234",2023,0,15,"RS"
"15050","432235",2021,0,7,"RS"
"15051","432235",2022,0,7,"RS"
"15052","432235",2023,0,5,"RS"
"15053","432237",2021,0,24,"RS"
"15054","432237",2022,0,18,"RS"
"15055","431445",2023,0,34,"RS"
"15056","431446",2021,0,21,"RS"
"15057","431446",2022,0,20,"RS"
"15058","431446",2023,0,29,"RS"
"15059","431447",2021,0,30,"RS"
"15060","431447",2022,0,22,"RS"
"15061","431447",2023,0,34,"RS"
"15062","431449",2022,0,50,"RS"
"15063","431454",2021,0,20,"RS"
"15064","431454",2022,0,28,"RS"
"15065","431454",2023,0,23,"RS"
"15066","431455",2021,0,16,"RS"
"15067","431455",2022,0,12,"RS"
"15068","431455",2023,0,17,"RS"
"15069","431470",2023,0,129,"RS"
"15070","431475",2021,0,18,"RS"
"15071","431475",2022,0,22,"RS"
"15072","431475",2023,0,23,"RS"
"15073","431477",2021,0,42,"RS"
"15074","431477",2022,0,34,"RS"
"15075","431477",2023,0,57,"RS"
"15076","431478",2022,0,9,"RS"
"15077","431478",2023,0,16,"RS"
"15078","431480",2023,0,312,"RS"
"15079","431500",2021,0,35,"RS"
"15080","431500",2022,0,27,"RS"
"15081","431500",2023,0,31,"RS"
"15082","431505",2021,0,24,"RS"
"15083","431505",2022,0,14,"RS"
"15084","431505",2023,0,23,"RS"
"15085","431507",2021,0,11,"RS"
"15086","431507",2023,0,21,"RS"
"15087","431510",2022,0,104,"RS"
"15088","431510",2023,0,105,"RS"
"15089","431513",2021,0,18,"RS"
"15090","431513",2022,0,15,"RS"
"15091","431513",2023,0,21,"RS"
"15092","431514",2021,0,21,"RS"
"15093","431514",2022,0,46,"RS"
"15094","431514",2023,0,33,"RS"
"15095","431515",2021,0,57,"RS"
"15096","431515",2022,0,50,"RS"
"15097","431515",2023,0,52,"RS"
"15098","431517",2021,0,13,"RS"
"15099","431517",2022,0,12,"RS"
"15100","431517",2023,0,12,"RS"
"15101","431520",2023,0,34,"RS"
"15102","431530",2022,0,253,"RS"
"15103","431530",2023,0,228,"RS"
"15104","431531",2021,0,15,"RS"
"15105","431531",2022,0,21,"RS"
"15106","431531",2023,0,22,"RS"
"15107","431532",2021,0,24,"RS"
"15108","431532",2022,0,24,"RS"
"15109","431532",2023,0,24,"RS"
"15110","431535",2021,0,42,"RS"
"15111","431535",2022,0,42,"RS"
"15112","431535",2023,0,55,"RS"
"15113","431540",2021,0,191,"RS"
"15114","431540",2022,0,189,"RS"
"15115","431545",2021,0,19,"RS"
"15116","431545",2022,0,14,"RS"
"15117","431545",2023,0,12,"RS"
"15118","431550",2021,0,155,"RS"
"15119","431550",2023,0,139,"RS"
"15120","431555",2022,0,20,"RS"
"15121","431555",2023,0,33,"RS"
"15122","431570",2022,0,340,"RS"
"15123","431570",2023,0,366,"RS"
"15124","431575",2021,0,46,"RS"
"15125","431575",2022,0,46,"RS"
"15126","431575",2023,0,40,"RS"
"15127","431580",2021,0,92,"RS"
"15128","431590",2022,0,94,"RS"
"15129","431590",2023,0,99,"RS"
"15130","431595",2021,0,24,"RS"
"15131","431595",2022,0,19,"RS"
"15132","431595",2023,0,17,"RS"
"15133","431600",2021,0,241,"RS"
"15134","431600",2023,0,272,"RS"
"15135","431610",2021,0,119,"RS"
"15136","431610",2023,0,126,"RS"
"15137","431620",2022,0,30,"RS"
"15138","431620",2023,0,38,"RS"
"15139","431630",2021,0,59,"RS"
"15140","431630",2022,0,67,"RS"
"15141","431630",2023,0,45,"RS"
"15142","431640",2023,0,417,"RS"
"15143","431642",2021,0,27,"RS"
"15144","431642",2022,0,24,"RS"
"15145","431642",2023,0,28,"RS"
"15146","431643",2021,0,18,"RS"
"15147","431643",2022,0,19,"RS"
"15148","431643",2023,0,27,"RS"
"15149","431645",2023,0,107,"RS"
"15150","431647",2021,0,24,"RS"
"15151","431647",2022,0,38,"RS"
"15152","431647",2023,0,35,"RS"
"15153","431650",2021,0,86,"RS"
"15154","431650",2022,0,77,"RS"
"15155","431660",2021,0,177,"RS"
"15156","431660",2022,0,172,"RS"
"15157","431660",2023,0,175,"RS"
"15158","431670",2021,0,77,"RS"
"15159","431670",2022,0,88,"RS"
"15160","431673",2022,0,28,"RS"
"15161","431673",2023,0,15,"RS"
"15162","431675",2021,0,54,"RS"
"15163","431675",2022,0,58,"RS"
"15164","431675",2023,0,74,"RS"
"15165","431680",2022,0,1456,"RS"
"15166","431680",2023,0,1468,"RS"
"15167","431695",2021,0,52,"RS"
"15168","431695",2022,0,49,"RS"
"15169","431695",2023,0,48,"RS"
"15170","431697",2021,0,15,"RS"
"15171","431697",2022,0,9,"RS"
"15172","431697",2023,0,14,"RS"
"15173","431700",2021,0,56,"RS"
"15174","431700",2023,0,50,"RS"
"15175","431720",2021,0,989,"RS"
"15176","431720",2023,0,1021,"RS"
"15177","431725",2021,0,7,"RS"
"15178","431725",2022,0,8,"RS"
"15179","431725",2023,0,3,"RS"
"15180","431740",2022,0,532,"RS"
"15181","431740",2023,0,512,"RS"
"15182","431755",2021,0,10,"RS"
"15183","431755",2022,0,14,"RS"
"15184","431755",2023,0,20,"RS"
"15185","431760",2021,0,464,"RS"
"15186","431760",2022,0,402,"RS"
"15187","431760",2023,0,445,"RS"
"15188","431770",2021,0,108,"RS"
"15189","431770",2022,0,87,"RS"
"15190","431770",2023,0,85,"RS"
"15191","431775",2021,0,23,"RS"
"15192","431775",2022,0,22,"RS"
"15193","431775",2023,0,16,"RS"
"15194","431780",2021,0,199,"RS"
"15195","431780",2022,0,172,"RS"
"15196","431790",2021,0,149,"RS"
"15197","431790",2022,0,154,"RS"
"15198","431790",2023,0,157,"RS"
"15199","431795",2022,0,20,"RS"
"15200","431795",2023,0,25,"RS"
"15201","431800",2021,0,706,"RS"
"15202","431800",2022,0,662,"RS"
"15203","431800",2023,0,718,"RS"
"15204","431805",2021,0,30,"RS"
"15205","431805",2022,0,16,"RS"
"15206","431805",2023,0,19,"RS"
"15207","431810",2022,0,140,"RS"
"15208","431810",2023,0,147,"RS"
"15209","431830",2022,0,698,"RS"
"15210","431830",2023,0,711,"RS"
"15211","431840",2021,0,209,"RS"
"15212","431840",2022,0,236,"RS"
"15213","431840",2023,0,226,"RS"
"15214","431842",2021,0,28,"RS"
"15215","431842",2022,0,42,"RS"
"15216","431842",2023,0,44,"RS"
"15217","431843",2021,0,26,"RS"
"15218","431843",2022,0,26,"RS"
"15219","431843",2023,0,29,"RS"
"15220","431844",2021,0,19,"RS"
"15221","431844",2022,0,31,"RS"
"15222","431844",2023,0,25,"RS"
"15223","431845",2021,0,25,"RS"
"15224","431845",2022,0,24,"RS"
"15225","431845",2023,0,18,"RS"
"15226","431846",2021,0,24,"RS"
"15227","431846",2022,0,23,"RS"
"15228","431846",2023,0,20,"RS"
"15229","431848",2021,0,40,"RS"
"15230","431848",2022,0,29,"RS"
"15231","431848",2023,0,38,"RS"
"15232","431849",2021,0,14,"RS"
"15233","431849",2022,0,23,"RS"
"15234","431849",2023,0,26,"RS"
"15235","431850",2022,0,268,"RS"
"15236","431850",2023,0,260,"RS"
"15237","431860",2021,0,58,"RS"
"15238","431860",2022,0,73,"RS"
"15239","431860",2023,0,67,"RS"
"15240","431861",2021,0,36,"RS"
"15241","431861",2022,0,28,"RS"
"15242","431861",2023,0,29,"RS"
"15243","431862",2022,0,75,"RS"
"15244","431862",2023,0,70,"RS"
"15245","431880",2023,0,408,"RS"
"15246","431890",2021,0,478,"RS"
"15247","431890",2022,0,459,"RS"
"15248","431890",2023,0,427,"RS"
"15249","431900",2023,0,190,"RS"
"15250","431910",2022,0,51,"RS"
"15251","431912",2022,0,30,"RS"
"15252","431912",2023,0,23,"RS"
"15253","432340",2023,0,50,"RS"
"15254","432345",2021,0,33,"RS"
"15255","432345",2022,0,30,"RS"
"15256","432345",2023,0,27,"RS"
"15257","432350",2021,0,28,"RS"
"15258","432237",2023,0,17,"RS"
"15259","432252",2021,0,35,"RS"
"15260","432252",2022,0,26,"RS"
"15261","432252",2023,0,24,"RS"
"15262","432253",2021,0,102,"RS"
"15263","432253",2023,0,91,"RS"
"15264","432254",2021,0,62,"RS"
"15265","432254",2022,0,75,"RS"
"15266","432254",2023,0,70,"RS"
"15267","432255",2021,0,15,"RS"
"15268","432255",2022,0,12,"RS"
"15269","432255",2023,0,18,"RS"
"15270","432260",2023,0,721,"RS"
"15271","432270",2021,0,284,"RS"
"15272","432270",2023,0,275,"RS"
"15273","432280",2021,0,227,"RS"
"15274","432280",2022,0,245,"RS"
"15275","432280",2023,0,251,"RS"
"15276","432285",2021,0,13,"RS"
"15277","432285",2022,0,20,"RS"
"15278","432290",2021,0,38,"RS"
"15279","432290",2022,0,34,"RS"
"15280","432310",2021,0,68,"RS"
"15281","432310",2022,0,43,"RS"
"15282","432310",2023,0,53,"RS"
"15283","432320",2021,0,19,"RS"
"15284","432320",2022,0,29,"RS"
"15285","432320",2023,0,30,"RS"
"15286","432330",2021,0,28,"RS"
"15287","432330",2022,0,47,"RS"
"15288","432330",2023,0,44,"RS"
"15289","432335",2021,0,15,"RS"
"15290","432335",2023,0,21,"RS"
"15291","432340",2021,0,37,"RS"
"15292","432340",2022,0,47,"RS"
"15293","432375",2021,0,29,"RS"
"15294","432375",2022,0,33,"RS"
