"codmunres","ano","total_de_nascidos_vivos","nvm_menor_que_20","mulheres_com_mais_de_tres_partos_anteriores","pop_feminina_10_a_19","pop_fem_10_49","beneficiarias_10_a_49","abortos_ans_30_a_39","abortos_ans_menor_30","abortos_ans_40_a_49","abortos_sus_30_a_39","abortos_sus_menor_30","abortos_sus_40_a_49","pop_fem_ans_10_49","pop_fem_sus_10_49","total_de_nascidos_vivos_ans","total_de_nascidos_vivos_sus"
"330280",2012,188,30,8,1298,5541,646,0,0,0,0,0,0,648,4893,22,166
"330280",2013,194,38,6,1252,5467,663,0,0,0,0,0,0,662,4805,23,171
"330280",2014,237,37,5,1203,5395,673,0,0,0,0,0,0,674,4721,30,207
"330280",2015,220,44,11,1151,5315,674,0,0,0,3,2,1,675,4640,28,192
"330280",2016,199,30,12,1108,5254,624,0,0,0,6,10,0,625,4629,24,175
"330280",2017,202,27,9,1062,5190,587,0,0,0,2,8,0,586,4604,23,179
"330280",2018,226,34,12,1015,5130,573,0,1,0,1,4,0,575,4555,25,201
"330280",2019,197,20,10,972,5068,550,0,0,0,2,2,1,552,4516,21,176
"330280",2020,185,17,8,933,5006,544,0,0,0,5,3,1,546,4460,20,165
"330280",2021,167,14,9,916,4953,537,1,0,0,2,3,2,535,4418,18,149
"330280",2022,145,15,9,NA,NA,NA,1,0,0,2,2,0,NA,NA,NA,NA
"330285",2012,2468,482,123,14020,55268,9394,0,0,0,0,0,0,12767,42501,570,1898
"330285",2013,2611,543,120,13732,54928,11318,0,0,0,0,0,0,12688,42240,603,2008
"330285",2014,2620,526,98,13424,54565,12626,0,0,0,0,0,0,12605,41960,605,2015
"330285",2015,2639,486,116,13070,54178,12981,5,3,1,42,77,10,12515,41663,610,2029
"330285",2016,2402,434,121,12714,53804,12524,5,3,1,36,64,4,12536,41268,560,1842
"330285",2017,2402,429,116,12324,53427,12166,12,6,0,40,72,7,12181,41246,548,1854
"330285",2018,2324,322,133,11927,53030,12102,11,6,1,27,68,9,12091,40939,530,1794
"330285",2019,2274,359,123,11570,52643,12091,9,7,0,30,73,8,12108,40535,523,1751
"330285",2020,2182,317,138,11269,52251,12225,11,0,2,28,50,7,12227,40024,511,1671
"330285",2021,2037,276,117,11092,51910,11976,9,5,3,36,49,11,11991,39919,471,1566
"330285",2022,1839,247,120,NA,NA,NA,17,9,2,28,48,5,NA,NA,NA,NA
"330290",2012,261,44,9,1884,7424,1330,0,0,0,0,0,0,1329,6095,47,214
"330290",2013,253,37,4,1796,7326,1388,0,0,0,0,0,0,1385,5941,48,205
"330290",2014,279,50,8,1713,7240,1389,0,0,0,0,0,0,1390,5850,54,225
"330290",2015,301,48,12,1626,7142,1327,2,0,0,3,16,5,1328,5814,56,245
"330290",2016,279,51,10,1555,7048,1276,0,0,0,7,10,2,1276,5772,50,229
"330290",2017,321,60,14,1480,6951,1234,0,1,0,7,13,2,1237,5714,57,264
"330290",2018,376,55,23,1405,6855,1188,1,1,0,7,8,1,1186,5669,65,311
"330290",2019,345,54,12,1334,6757,1144,1,0,0,5,5,3,1142,5615,58,287
"330290",2020,353,44,10,1269,6659,1106,1,1,3,1,10,2,1105,5554,59,294
"330290",2021,285,40,15,1238,6575,1099,1,1,2,2,6,1,1098,5477,48,237
"330290",2022,244,25,6,NA,NA,NA,2,1,0,2,6,0,NA,NA,NA,NA
"330300",2012,375,67,19,2146,8196,899,0,0,0,0,0,0,902,7294,41,334
"330300",2013,328,65,11,2077,8103,880,0,0,0,0,0,0,883,7220,36,292
"330300",2014,321,62,9,2005,8006,884,0,0,0,0,0,0,881,7125,35,286
"330300",2015,354,70,7,1925,7902,863,0,0,0,1,0,0,861,7041,39,315
"330300",2016,366,65,10,1857,7794,796,0,0,0,1,2,0,795,6999,37,329
"330300",2017,354,80,9,1785,7683,756,0,0,1,0,0,1,753,6930,35,319
"330300",2018,379,59,13,1713,7569,718,3,0,0,1,0,0,719,6850,36,343
"330300",2019,387,64,14,1645,7460,673,1,1,0,1,0,0,671,6789,35,352
"330300",2020,341,62,13,1585,7349,656,1,1,0,0,0,0,654,6695,30,311
"330300",2021,337,42,13,1547,7255,648,0,0,1,0,0,0,646,6609,30,307
"330300",2022,352,41,16,NA,NA,NA,1,2,0,2,1,1,NA,NA,NA,NA
"330310",2012,183,32,5,1161,4515,486,0,0,0,0,0,0,488,4027,20,163
"330310",2013,191,44,10,1125,4470,507,0,0,0,0,0,0,505,3965,22,169
"330310",2014,190,45,5,1088,4416,548,0,0,0,0,0,0,548,3868,24,166
"330310",2015,170,34,5,1048,4356,573,1,0,0,1,3,0,575,3781,22,148
"330310",2016,186,34,3,1004,4290,556,0,1,0,1,2,0,558,3732,24,162
"330310",2017,179,33,4,958,4224,529,2,0,0,2,6,0,528,3696,22,157
"330310",2018,166,23,8,911,4154,491,1,0,0,1,2,0,490,3664,20,146
"330310",2019,173,37,10,866,4087,463,1,0,0,3,0,0,462,3625,20,153
"330310",2020,185,28,9,827,4021,461,1,0,0,0,9,1,462,3559,21,164
"330310",2021,169,30,6,808,3975,466,2,0,0,3,3,0,465,3510,20,149
"330310",2022,163,28,7,NA,NA,NA,0,0,2,0,5,0,NA,NA,NA,NA
"330320",2012,2074,341,90,12021,50590,14693,0,0,0,0,0,0,14671,35919,601,1473
"330320",2013,2024,361,74,11835,50264,15594,0,0,0,0,0,0,15582,34682,627,1397
"330320",2014,2109,362,68,11633,49919,16168,0,0,0,0,0,0,16174,33745,683,1426
"330320",2015,2122,346,91,11390,49551,15975,7,5,3,27,70,11,15955,33596,683,1439
"330320",2016,1974,308,98,11109,49151,14876,11,5,2,21,50,1,14893,34258,598,1376
"330320",2017,1834,274,72,10800,48751,14091,11,7,1,21,46,4,14089,34662,530,1304
"330320",2018,1806,248,78,10484,48341,13972,11,5,5,21,47,7,13971,34370,522,1284
"330320",2019,1725,233,66,10202,47930,13762,12,8,4,33,35,3,13756,34174,495,1230
"330320",2020,1572,189,92,9971,47524,13664,6,3,5,20,48,4,13687,33837,453,1119
"330320",2021,1428,153,73,9775,47155,13494,11,5,3,22,48,7,13486,33669,408,1020
"330320",2022,1351,160,72,NA,NA,NA,11,8,4,28,35,5,NA,NA,NA,NA
"330330",2012,5906,827,153,31756,150891,95516,0,0,0,0,0,0,95514,55377,3738,2168
"330330",2013,6103,855,113,31302,149735,96746,0,0,0,0,0,0,96729,53006,3943,2160
"330330",2014,6468,893,112,30803,148544,100197,0,0,0,0,0,0,100267,48277,4366,2102
"330330",2015,6456,851,118,30200,147277,93663,73,32,17,23,31,2,93668,53609,4106,2350
"330330",2016,5903,735,104,29604,146330,88298,105,41,22,28,33,5,88237,58093,3560,2343
"330330",2017,6336,783,132,28924,145360,84212,72,42,24,17,33,5,84163,61197,3669,2667
"330330",2018,6139,711,129,28229,144351,80076,57,26,20,12,30,2,80115,64236,3407,2732
"330330",2019,6011,620,128,27622,143339,78511,64,21,15,18,27,2,78550,64789,3294,2717
"330330",2020,5717,552,140,27151,142304,79210,46,11,16,21,41,8,79263,63041,3184,2533
"330330",2021,5363,488,160,26700,141300,80090,37,19,20,18,39,4,80117,61183,3041,2322
"330330",2022,5174,421,129,NA,NA,NA,46,18,16,19,34,7,NA,NA,NA,NA
"330340",2012,2216,315,71,13149,56981,15400,0,0,0,0,0,0,16183,40798,629,1587
"330340",2013,2166,349,72,12898,56523,15722,0,0,0,0,0,0,15713,40810,602,1564
"330340",2014,2123,315,77,12630,56046,15880,0,0,0,0,0,0,15861,40185,601,1522
"330340",2015,2217,326,57,12322,55548,15600,7,7,3,34,53,13,15609,39939,623,1594
"330340",2016,2157,289,73,12018,55000,15144,9,9,1,36,53,9,15125,39875,593,1564
"330340",2017,2124,260,70,11684,54442,15454,21,8,5,35,66,10,15462,38980,603,1521
"330340",2018,2328,271,52,11347,53855,15997,10,6,2,42,45,9,15995,37860,691,1637
"330340",2019,2157,250,82,11042,53282,15580,7,3,6,19,49,9,15558,37724,630,1527
"330340",2020,2067,219,67,10791,52711,14995,1,0,2,21,31,9,14970,37741,587,1480
"330340",2021,1945,195,63,10571,52222,14938,9,2,2,30,29,7,14935,37287,556,1389
"330340",2022,1836,198,54,NA,NA,NA,11,7,3,27,42,8,NA,NA,NA,NA
"330350",2012,11633,2443,626,70353,262129,57082,0,0,0,0,0,0,57144,204985,2536,9097
"330350",2013,11503,2380,524,68847,260992,61462,0,0,0,0,0,0,61333,199659,2703,8800
"330350",2014,12141,2500,517,67258,259787,65078,0,0,0,0,0,0,65207,194580,3047,9094
"330350",2015,12550,2455,554,65431,258431,64137,31,27,5,137,322,24,64091,194340,3112,9438
"330350",2016,11842,2254,549,63273,256544,59430,33,18,7,127,346,24,59518,197026,2747,9095
"330350",2017,12498,2212,605,60936,254614,56728,51,36,13,152,361,31,56779,197835,2787,9711
"330350",2018,12183,2034,635,58575,252605,56380,36,16,11,143,327,30,56331,196274,2717,9466
"330350",2019,11490,1837,574,56402,250628,55802,36,21,10,127,307,32,55890,194738,2562,8928
"330350",2020,11002,1643,674,54504,248651,55694,32,15,12,135,315,24,55698,192953,2464,8538
"330350",2021,10530,1439,632,53439,246981,55872,35,22,8,131,264,30,55818,191163,2380,8150
"330350",2022,9811,1200,555,NA,NA,NA,51,27,13,115,261,36,NA,NA,NA,NA
"330360",2012,551,127,11,3589,15674,2300,0,0,0,0,0,0,1567,14107,55,496
"330360",2013,479,86,9,3461,15631,2144,0,0,0,0,0,0,2141,13490,66,413
"330360",2014,512,103,8,3326,15583,2046,0,0,0,0,0,0,2041,13542,67,445
"330360",2015,558,111,10,3182,15540,1954,1,1,0,3,0,1,1958,13582,70,488
"330360",2016,566,102,14,3070,15473,1713,0,0,1,1,5,0,1718,13755,63,503
"330360",2017,531,88,12,2949,15403,1563,0,1,0,5,4,1,1556,13847,54,477
"330360",2018,462,74,13,2827,15331,1537,0,0,0,6,6,0,1533,13798,46,416
"330360",2019,485,73,6,2712,15254,1526,2,2,1,5,13,2,1525,13729,48,437
"330360",2020,472,72,11,2612,15178,1414,1,1,0,4,8,2,1412,13766,44,428
"330360",2021,520,56,14,2572,15118,1396,1,0,0,4,12,1,1391,13727,48,472
"330360",2022,457,45,12,NA,NA,NA,0,0,0,3,13,1,NA,NA,NA,NA
"330370",2012,537,111,34,3302,13060,1906,0,0,0,0,0,0,1907,11153,78,459
"330370",2013,535,90,18,3244,12983,1906,0,0,0,0,0,0,1909,11074,79,456
"330370",2014,567,107,37,3169,12893,2087,0,0,0,0,0,0,2089,10804,92,475
"330370",2015,554,110,26,3078,12790,2063,5,0,0,5,19,3,2059,10731,89,465
"330370",2016,541,104,21,3017,12731,1943,4,3,3,10,16,3,1948,10783,83,458
"330370",2017,558,104,21,2945,12673,1774,4,2,1,10,22,1,1774,10899,78,480
"330370",2018,524,92,24,2874,12607,1756,3,0,3,3,10,3,1752,10855,73,451
"330370",2019,531,89,28,2811,12540,1759,3,0,0,10,17,2,1756,10784,74,457
"330370",2020,476,72,25,2763,12473,1734,3,1,0,3,14,3,1734,10739,66,410
"330370",2021,496,63,24,2751,12406,1718,1,1,0,4,15,4,1712,10694,68,428
