"MUNIC_RES","ano","sih_30_a_39","sih_40_a_49","sih_menor_30","sih_total"
130270,"2018",13,3,38,54
130270,"2019",14,3,41,58
130270,"2020",9,1,29,39
130270,"2021",5,0,8,13
130270,"2022",1,0,5,6
130270,"2023",1,0,9,10
130280,"2015",1,0,5,6
130280,"2016",2,0,3,5
130280,"2017",2,0,4,6
130280,"2018",3,0,8,11
130280,"2019",1,0,2,3
130280,"2020",1,1,6,8
130280,"2021",2,2,7,11
130280,"2022",0,0,4,4
130280,"2023",1,1,8,10
130290,"2015",21,1,49,71
130290,"2016",11,4,77,92
130290,"2017",12,2,28,42
130290,"2018",20,10,41,71
130290,"2019",24,3,41,68
130290,"2020",26,7,56,89
130290,"2021",16,2,54,72
130290,"2022",10,5,45,60
130290,"2023",10,3,22,35
130300,"2015",6,0,8,14
130300,"2016",4,1,15,20
130300,"2017",2,2,7,11
130300,"2018",3,1,14,18
130300,"2019",5,2,16,23
130300,"2020",2,2,10,14
130300,"2021",3,0,15,18
130300,"2022",3,2,6,11
130300,"2023",1,0,0,1
130310,"2015",1,0,2,3
130310,"2016",0,0,1,1
130310,"2018",5,0,9,14
130310,"2019",6,0,20,26
130310,"2020",10,0,11,21
130310,"2021",13,1,19,33
130310,"2022",15,2,25,42
130310,"2023",9,3,19,31
130320,"2015",0,0,1,1
130320,"2017",2,0,3,5
130320,"2018",2,0,5,7
130320,"2020",3,3,7,13
130320,"2021",0,0,4,4
130320,"2022",1,0,4,5
130320,"2023",0,0,1,1
130330,"2015",1,0,1,2
130330,"2016",0,0,1,1
130330,"2017",0,0,1,1
130330,"2019",0,0,1,1
130330,"2022",1,0,2,3
130340,"2015",42,8,107,157
130340,"2016",35,11,111,157
130340,"2017",45,12,101,158
130340,"2018",50,22,112,184
130340,"2019",43,17,88,148
130340,"2020",44,10,134,188
130340,"2021",47,15,122,184
130340,"2022",36,9,86,131
130340,"2023",23,3,46,72
130350,"2015",1,1,7,9
130350,"2016",1,0,5,6
130350,"2020",0,1,0,1
130350,"2021",0,1,8,9
130350,"2022",0,1,4,5
130350,"2023",2,0,4,6
130353,"2015",1,1,6,8
130353,"2016",1,0,4,5
130353,"2017",1,0,2,3
130353,"2018",2,0,8,10
130353,"2019",3,0,7,10
130353,"2020",2,0,6,8
130353,"2021",5,1,10,16
130353,"2022",9,0,15,24
130353,"2023",2,0,7,9
130356,"2015",1,0,2,3
130356,"2016",1,0,2,3
130356,"2017",0,0,1,1
130356,"2018",1,0,0,1
130356,"2019",1,0,1,2
130356,"2020",0,0,4,4
130356,"2021",0,0,2,2
130356,"2022",0,0,1,1
130356,"2023",1,0,0,1
130360,"2015",1,0,0,1
130360,"2017",1,1,1,3
130360,"2018",1,2,7,10
130360,"2019",5,2,6,13
130360,"2020",6,0,2,8
130360,"2021",2,0,1,3
130360,"2022",4,1,2,7
130360,"2023",0,0,1,1
130370,"2015",2,1,13,16
130370,"2016",2,0,22,24
130370,"2017",7,4,21,32
130370,"2018",4,1,16,21
130370,"2019",4,2,14,20
130370,"2020",7,0,19,26
130370,"2021",12,0,23,35
130370,"2022",16,4,21,41
130370,"2023",7,1,11,19
130380,"2015",1,0,0,1
130380,"2016",3,1,11,15
130380,"2017",18,4,36,58
130380,"2018",2,1,20,23
130380,"2019",3,0,5,8
130380,"2020",5,2,15,22
130380,"2021",8,6,25,39
130380,"2022",16,1,19,36
130380,"2023",4,2,7,13
130390,"2015",9,4,18,31
130390,"2016",3,0,16,19
130390,"2017",10,0,11,21
130390,"2018",11,1,17,29
130390,"2019",17,3,23,43
130390,"2020",13,3,28,44
130390,"2021",7,2,22,31
130390,"2022",9,2,25,36
130390,"2023",11,2,25,38
130395,"2015",0,0,4,4
130395,"2016",1,0,0,1
130395,"2017",1,0,5,6
130395,"2018",0,0,3,3
130395,"2019",4,0,8,12
130395,"2020",2,1,6,9
130395,"2021",4,1,11,16
130395,"2022",1,1,4,6
130395,"2023",2,1,4,7
130400,"2015",4,0,5,9
130400,"2016",1,0,2,3
130400,"2017",2,0,1,3
130400,"2019",1,0,3,4
130400,"2020",1,1,7,9
130400,"2021",5,1,6,12
130400,"2022",1,2,3,6
130400,"2023",1,2,2,5
130406,"2015",47,8,90,145
130406,"2016",17,1,37,55
130406,"2017",4,1,11,16
130406,"2018",9,4,23,36
130406,"2019",21,4,56,81
130406,"2020",25,6,52,83
130406,"2021",24,10,31,65
130406,"2022",16,5,40,61
130406,"2023",3,0,9,12
130410,"2015",1,0,8,9
130410,"2016",1,0,0,1
130410,"2017",0,0,2,2
130410,"2020",1,0,6,7
130410,"2021",2,0,17,19
130410,"2022",2,0,11,13
130410,"2023",2,2,10,14
130420,"2015",38,8,104,150
130420,"2016",30,7,110,147
130420,"2017",37,8,99,144
130420,"2018",52,10,117,179
130420,"2019",54,13,127,194
130420,"2020",31,7,105,143
130420,"2021",24,10,89,123
130420,"2022",22,8,68,98
130420,"2023",26,8,50,84
130423,"2019",3,2,3,8
130423,"2020",5,4,10,19
130423,"2021",9,0,27,36
130423,"2022",7,1,20,28
130423,"2023",6,2,8,16
130426,"2015",0,0,1,1
130426,"2016",0,0,1,1
130426,"2017",1,0,8,9
130426,"2018",2,0,9,11
130426,"2019",4,1,7,12
130426,"2020",2,1,10,13
130426,"2021",6,0,9,15
130426,"2022",2,2,8,12
130426,"2023",2,0,19,21
130430,"2015",1,0,1,2
130430,"2018",2,2,3,7
130430,"2019",1,0,9,10
130430,"2020",3,1,4,8
130430,"2021",5,1,17,23
130430,"2022",3,2,6,11
130430,"2023",0,4,3,7
130440,"2019",2,0,1,3
130440,"2020",1,0,2,3
130440,"2021",2,1,8,11
130440,"2022",2,3,7,12
130440,"2023",0,0,5,5
140002,"2015",5,2,10,17
140002,"2016",0,2,18,20
140002,"2017",3,0,9,12
140002,"2018",4,2,16,22
140002,"2019",2,3,4,9
140002,"2020",0,1,11,12
140002,"2021",6,1,7,14
140002,"2022",0,0,6,6
140002,"2023",5,1,3,9
140005,"2015",11,0,12,23
140005,"2016",3,3,12,18
140005,"2017",6,2,14,22
140005,"2018",8,2,9,19
140005,"2019",3,0,12,15
140005,"2020",3,3,6,12
140005,"2021",4,1,11,16
140005,"2022",6,3,15,24
140005,"2023",1,1,2,4
140010,"2015",221,41,486,748
140010,"2016",209,38,461,708
140010,"2017",250,36,439,725
140010,"2018",261,51,457,769
140010,"2019",224,44,440,708
140010,"2020",189,51,340,580
140010,"2021",180,52,337,569
140010,"2022",169,40,344,553
140010,"2023",115,32,219,366
140015,"2015",7,1,7,15
140015,"2016",6,1,20,27
140015,"2017",7,2,8,17
140015,"2018",3,0,10,13
140015,"2019",9,2,7,18
140015,"2020",1,0,10,11
140015,"2021",5,2,6,13
140015,"2022",2,1,13,16
140015,"2023",2,0,4,6
140017,"2015",7,1,13,21
140017,"2016",6,1,11,18
140017,"2017",10,1,15,26
140017,"2018",6,4,9,19
140017,"2019",5,0,10,15
140017,"2020",6,3,15,24
140017,"2021",9,1,5,15
140017,"2022",4,0,8,12
140017,"2023",6,4,7,17
140020,"2015",6,0,13,19
140020,"2016",6,0,5,11
140020,"2017",3,0,13,16
140020,"2018",11,1,21,33
140020,"2019",9,4,13,26
140020,"2020",6,0,17,23
140020,"2021",5,0,9,14
140020,"2022",2,1,15,18
140020,"2023",3,0,4,7
140023,"2015",2,0,3,5
140023,"2016",4,0,3,7
140023,"2017",1,0,3,4
140023,"2018",4,2,6,12
140023,"2019",2,0,6,8
140023,"2020",5,2,4,11
140023,"2021",2,1,8,11
140023,"2022",2,0,6,8
140023,"2023",4,0,2,6
140028,"2015",1,0,4,5
140028,"2016",2,1,5,8
140028,"2017",5,1,8,14
140028,"2018",1,0,5,6
140028,"2019",2,2,7,11
140028,"2020",2,0,2,4
140028,"2021",3,0,6,9
140028,"2022",4,1,6,11
140028,"2023",2,0,5,7
140030,"2015",7,1,11,19
140030,"2016",3,0,22,25
140030,"2017",3,1,19,23
140030,"2018",8,1,8,17
140030,"2019",5,0,13,18
140030,"2020",1,2,14,17
140030,"2021",6,2,5,13
140030,"2022",5,0,13,18
140030,"2023",8,0,7,15
140040,"2015",1,0,10,11
140040,"2016",7,0,6,13
140040,"2017",10,5,12,27
140040,"2018",6,1,9,16
140040,"2019",7,0,10,17
140040,"2020",6,1,9,16
140040,"2021",6,1,10,17
140040,"2022",7,1,9,17
140040,"2023",3,0,4,7
140045,"2015",3,2,20,25
140045,"2016",17,3,42,62
140045,"2017",11,2,36,49
140045,"2018",10,4,31,45
140045,"2019",15,1,30,46
140045,"2020",6,5,16,27
140045,"2021",8,3,11,22
140045,"2022",10,3,13,26
140045,"2023",3,1,9,13
140047,"2015",2,0,13,15
140047,"2016",7,0,16,23
140047,"2017",9,2,32,43
140047,"2018",19,1,28,48
140047,"2019",14,5,44,63
140047,"2020",15,2,30,47
140047,"2021",9,5,33,47
140047,"2022",9,2,32,43
140047,"2023",9,0,16,25
140050,"2015",0,0,1,1
140050,"2016",0,0,2,2
140050,"2017",3,1,5,9
140050,"2018",2,0,6,8
140050,"2019",3,0,10,13
140050,"2020",3,0,9,12
140050,"2021",6,0,8,14
140050,"2022",2,0,6,8
140050,"2023",1,0,3,4
140060,"2015",0,0,5,5
140060,"2016",1,0,2,3
140060,"2017",2,0,4,6
140060,"2018",1,0,8,9
140060,"2019",1,1,6,8
140060,"2020",0,2,2,4
140060,"2021",1,0,1,2
140060,"2022",4,1,5,10
140060,"2023",1,1,0,2
140070,"2015",9,2,13,24
140070,"2016",6,2,19,27
140070,"2017",5,4,11,20
140070,"2018",5,1,14,20
140070,"2019",9,1,14,24
140070,"2020",6,0,16,22
140070,"2021",4,1,14,19
140070,"2022",2,1,10,13
140070,"2023",2,1,5,8
150010,"2015",30,6,132,168
150010,"2016",40,6,124,170
150010,"2017",23,2,104,129
150010,"2018",37,3,87,127
150010,"2019",33,6,85,124
150010,"2020",13,2,57,72
150010,"2021",28,5,57,90
150010,"2022",10,7,51,68
150010,"2023",25,1,41,67
150013,"2015",0,1,11,12
150013,"2016",3,0,11,14
150013,"2017",1,0,3,4
150013,"2018",3,1,2,6
150013,"2020",1,0,2,3
150013,"2021",2,0,6,8
150013,"2022",1,2,3,6
150013,"2023",2,0,3,5
150020,"2015",9,5,32,46
150020,"2016",8,1,33,42
150020,"2017",8,2,31,41
150020,"2018",7,2,29,38
150020,"2019",4,2,34,40
150020,"2020",6,1,21,28
150020,"2021",10,0,29,39
150020,"2022",1,2,23,26
150020,"2023",4,2,16,22
150030,"2015",10,2,34,46
150030,"2016",17,3,24,44
150030,"2017",14,1,22,37
150030,"2018",10,3,35,48
150030,"2019",5,4,21,30
150030,"2020",6,1,32,39
150030,"2021",5,0,17,22
150030,"2022",11,2,15,28
150030,"2023",7,0,9,16
150034,"2015",0,0,2,2
150034,"2016",0,0,3,3
150034,"2017",0,0,1,1
150034,"2018",0,0,2,2
150034,"2019",2,0,2,4
150034,"2020",2,1,11,14
150034,"2021",1,0,11,12
150034,"2022",1,1,15,17
150034,"2023",4,0,4,8
150040,"2015",6,1,15,22
150040,"2016",1,0,3,4
150040,"2017",0,0,2,2
150040,"2018",5,2,8,15
150040,"2019",0,0,6,6
150040,"2020",2,1,2,5
150040,"2021",1,0,7,8
150040,"2022",1,0,7,8
150040,"2023",0,0,2,2
150050,"2015",6,1,7,14
150050,"2016",4,0,14,18
150050,"2017",1,0,16,17
150050,"2018",4,2,6,12
150050,"2019",1,0,17,18
150050,"2020",1,1,15,17
150050,"2021",0,0,3,3
150050,"2022",4,1,10,15
150050,"2023",0,0,7,7
150060,"2015",43,6,158,207
150060,"2016",44,8,99,151
150060,"2017",56,9,132,197
150060,"2018",51,5,109,165
150060,"2019",48,7,121,176
150060,"2020",41,7,121,169
150060,"2021",54,15,119,188
150060,"2022",63,8,146,217
150060,"2023",47,13,118,178
150070,"2015",5,1,15,21
150070,"2016",5,0,17,22
150070,"2017",4,0,19,23
150070,"2018",8,1,14,23
150070,"2019",4,3,18,25
150070,"2020",6,0,12,18
150070,"2021",5,3,11,19
150070,"2022",8,0,25,33
150070,"2023",8,1,12,21
150080,"2015",107,26,299,432
150080,"2016",101,14,232,347
150080,"2017",85,26,274,385
150080,"2018",94,21,248,363
150080,"2019",62,15,207,284
150080,"2020",84,13,200,297
150080,"2021",90,23,187,300
150080,"2022",115,28,216,359
150080,"2023",70,11,159,240
150085,"2015",11,2,24,37
150085,"2016",4,1,22,27
150085,"2017",15,1,47,63
150085,"2018",5,0,39,44
150085,"2019",14,2,35,51
150085,"2020",19,3,38,60
150085,"2021",8,2,37,47
150085,"2022",12,5,51,68
150085,"2023",4,1,21,26
150090,"2015",6,0,9,15
150090,"2016",5,0,9,14
150090,"2017",4,0,8,12
150090,"2018",3,2,14,19
150090,"2019",5,0,12,17
150090,"2020",4,1,13,18
150090,"2021",3,0,13,16
150090,"2022",5,2,9,16
150090,"2023",4,3,8,15
150095,"2015",3,1,15,19
150095,"2016",3,1,11,15
150095,"2017",2,1,16,19
150095,"2018",7,3,13,23
150095,"2019",7,0,19,26
150095,"2020",1,2,9,12
150095,"2021",3,0,15,18
150095,"2022",4,0,9,13
150095,"2023",5,0,9,14
150100,"2015",0,0,4,4
150100,"2016",0,1,2,3
150100,"2017",0,0,1,1
150100,"2018",2,1,6,9
150100,"2019",1,0,4,5
150100,"2020",0,0,1,1
150100,"2021",0,0,2,2
150100,"2022",0,0,3,3
150100,"2023",0,0,1,1
150110,"2015",1,0,2,3
150110,"2016",1,0,4,5
150110,"2017",2,3,7,12
150110,"2018",5,2,10,17
150110,"2019",4,2,9,15
150110,"2020",0,2,8,10
150110,"2021",0,1,8,9
150110,"2022",2,0,5,7
150110,"2023",3,0,8,11
150120,"2015",6,1,27,34
150120,"2016",6,0,17,23
150120,"2017",3,1,16,20
150120,"2018",4,1,11,16
150120,"2019",0,0,2,2
150120,"2020",0,0,3,3
150120,"2021",2,0,6,8
150120,"2022",4,2,9,15
150120,"2023",4,0,12,16
150125,"2017",0,0,1,1
150125,"2019",0,1,2,3
150125,"2020",0,0,1,1
150125,"2022",0,0,1,1
150130,"2015",4,2,27,33
150130,"2016",3,0,22,25
150130,"2017",5,1,21,27
150130,"2018",5,2,12,19
150130,"2019",10,3,16,29
150130,"2020",19,2,30,51
150130,"2021",13,3,45,61
150130,"2022",27,8,38,73
150130,"2023",16,7,29,52
150140,"2015",339,57,866,1262
150140,"2016",298,62,727,1087
150140,"2017",372,62,856,1290
150140,"2018",332,69,786,1187
150140,"2019",246,48,586,880
150140,"2020",275,61,614,950
150140,"2021",312,85,648,1045
150140,"2022",265,62,616,943
150140,"2023",187,41,428,656
150145,"2015",1,1,8,10
150145,"2016",3,0,3,6
150145,"2017",4,0,2,6
150145,"2018",1,0,3,4
150145,"2019",0,0,6,6
150145,"2020",2,0,2,4
150145,"2021",1,0,3,4
150145,"2022",3,1,3,7
150145,"2023",1,0,0,1
150150,"2015",12,0,38,50
150150,"2016",10,3,29,42
150150,"2017",11,3,31,45
150150,"2018",11,3,28,42
150150,"2019",9,1,37,47
150150,"2020",7,2,33,42
150150,"2021",13,2,33,48
150150,"2022",17,4,27,48
150150,"2023",6,3,19,28
150157,"2015",1,0,6,7
150157,"2016",2,0,7,9
150157,"2017",1,1,5,7
150157,"2018",0,0,5,5
150157,"2019",0,0,9,9
150157,"2020",0,0,5,5
150157,"2021",3,0,9,12
150157,"2022",7,0,3,10
150157,"2023",3,0,6,9
150160,"2016",0,0,1,1
150160,"2017",0,0,1,1
150160,"2018",1,0,5,6
150160,"2019",5,1,5,11
150160,"2020",3,0,7,10
150160,"2021",2,0,9,11
150160,"2022",2,0,7,9
150160,"2023",1,0,3,4
150170,"2015",21,3,47,71
150170,"2016",20,4,51,75
150170,"2017",17,4,43,64
150170,"2018",12,3,56,71
150170,"2019",14,1,53,68
150170,"2020",24,8,60,92
150170,"2021",28,4,47,79
150170,"2022",25,8,70,103
150170,"2023",18,2,41,61
150172,"2015",1,0,9,10
150172,"2016",3,0,11,14
150172,"2017",4,2,25,31
150172,"2018",5,0,20,25
150172,"2019",12,0,16,28
150172,"2020",10,0,13,23
150172,"2021",10,2,19,31
150172,"2022",4,2,14,20
150172,"2023",0,2,19,21
150175,"2015",1,0,2,3
150175,"2016",2,0,0,2
150175,"2017",1,0,3,4
150175,"2018",1,0,1,2
150175,"2019",0,0,2,2
150175,"2020",0,1,2,3
150175,"2021",1,0,4,5
150175,"2022",0,1,1,2
150175,"2023",1,0,0,1
150178,"2015",3,2,27,32
150178,"2016",4,0,18,22
150178,"2017",4,1,20,25
150178,"2018",10,0,27,37
150178,"2019",10,0,19,29
150178,"2020",5,0,13,18
150178,"2021",5,1,11,17
150178,"2022",3,1,11,15
150178,"2023",5,2,12,19
150180,"2015",30,12,86,128
150180,"2016",35,6,90,131
150180,"2017",40,9,113,162
150180,"2018",48,8,86,142
150180,"2019",49,13,92,154
150180,"2020",44,16,97,157
150180,"2021",38,19,82,139
150180,"2022",46,20,86,152
150180,"2023",34,21,79,134
150190,"2015",0,2,14,16
150190,"2016",2,0,7,9
150190,"2017",1,0,13,14
150190,"2018",3,0,8,11
150190,"2019",3,1,11,15
150190,"2020",2,0,7,9
150190,"2021",2,0,16,18
150190,"2022",5,0,9,14
150190,"2023",2,2,12,16
150195,"2015",0,0,4,4
150195,"2016",0,0,3,3
150195,"2017",1,0,3,4
150195,"2018",0,2,9,11
150195,"2019",3,0,7,10
150195,"2020",2,0,9,11
150195,"2021",1,0,11,12
150195,"2022",2,0,3,5
150195,"2023",0,0,3,3
150200,"2015",2,0,7,9
150200,"2016",2,1,7,10
150200,"2017",4,1,4,9
150200,"2018",5,1,5,11
150200,"2019",0,1,6,7
150200,"2020",1,0,5,6
150200,"2021",3,0,7,10
150200,"2022",0,0,6,6
150200,"2023",1,0,3,4
150210,"2015",33,13,128,174
150210,"2016",45,12,125,182
150210,"2017",45,15,145,205
150210,"2018",43,13,130,186
150210,"2019",40,9,120,169
150210,"2020",24,7,81,112
150210,"2021",37,10,93,140
150210,"2022",36,7,84,127
150210,"2023",16,5,72,93
150215,"2015",7,1,38,46
150215,"2016",9,0,22,31
150215,"2017",4,0,24,28
150215,"2018",5,2,20,27
150215,"2019",6,1,20,27
150215,"2020",6,1,19,26
150215,"2021",4,0,9,13
150215,"2022",4,1,3,8
150215,"2023",2,0,7,9
150220,"2015",3,0,7,10
150220,"2016",4,0,4,8
150220,"2017",9,4,13,26
150220,"2018",14,0,22,36
150220,"2019",12,1,46,59
150220,"2020",14,6,42,62
150220,"2021",21,2,29,52
150220,"2022",13,2,27,42
150220,"2023",8,0,10,18
150230,"2015",3,1,11,15
150230,"2016",3,1,16,20
150230,"2017",2,0,4,6
150230,"2018",2,0,4,6
150230,"2019",3,0,10,13
150230,"2020",4,0,9,13
150230,"2021",1,1,11,13
150230,"2022",1,0,6,7
150230,"2023",4,0,5,9
150240,"2015",43,6,96,145
150240,"2016",47,7,93,147
150240,"2017",48,10,107,165
150240,"2018",37,13,102,152
150240,"2019",53,9,94,156
150240,"2020",40,6,101,147
150240,"2021",69,22,109,200
150240,"2022",38,11,90,139
150240,"2023",47,15,79,141
150250,"2015",1,1,3,5
150250,"2016",2,0,3,5
150250,"2017",1,1,3,5
150250,"2018",2,1,4,7
150250,"2019",2,0,7,9
150250,"2020",1,0,6,7
150250,"2021",0,0,4,4
150250,"2022",0,0,3,3
150250,"2023",0,0,3,3
150260,"2015",0,0,2,2
150260,"2016",5,0,4,9
150260,"2017",2,1,4,7
150260,"2018",4,1,3,8
150260,"2019",1,0,5,6
150260,"2020",3,1,5,9
150260,"2021",0,0,7,7
150260,"2022",2,0,0,2
150260,"2023",5,0,2,7
150270,"2015",2,0,2,4
150270,"2016",1,0,4,5
150270,"2017",1,0,1,2
150270,"2018",1,0,2,3
150270,"2019",2,0,9,11
150270,"2020",3,0,2,5
150270,"2023",0,0,1,1
150275,"2015",1,2,14,17
150275,"2016",1,0,11,12
150275,"2017",5,0,15,20
150275,"2018",5,1,12,18
150275,"2019",9,0,11,20
150275,"2020",7,2,10,19
150275,"2021",4,0,7,11
150275,"2022",0,1,9,10
150275,"2023",4,0,8,12
150276,"2015",0,0,2,2
150276,"2016",0,0,1,1
150276,"2017",0,0,2,2
150276,"2020",0,0,2,2
150276,"2021",0,0,1,1
150276,"2022",0,0,1,1
150276,"2023",0,0,1,1
150277,"2015",3,0,26,29
150277,"2016",11,0,19,30
150277,"2017",4,1,10,15
150277,"2018",1,0,7,8
150277,"2019",5,0,9,14
150277,"2020",2,0,8,10
150277,"2021",3,0,9,12
150277,"2022",9,1,13,23
150277,"2023",5,0,6,11
150280,"2015",0,2,13,15
150280,"2016",4,0,16,20
150280,"2017",6,1,7,14
150280,"2018",5,1,9,15
150280,"2019",5,2,27,34
150280,"2020",7,0,19,26
150280,"2021",8,1,22,31
150280,"2022",7,4,23,34
150280,"2023",4,2,30,36
150285,"2015",2,0,0,2
150285,"2017",0,0,1,1
150285,"2018",1,0,1,2
150285,"2021",0,1,0,1
150285,"2022",0,0,2,2
150290,"2015",3,0,7,10
150290,"2016",3,1,11,15
150290,"2017",5,0,17,22
150290,"2018",4,0,15,19
150290,"2019",3,3,16,22
150290,"2020",8,1,11,20
150290,"2021",10,0,10,20
150290,"2022",8,1,18,27
150290,"2023",4,4,7,15
150293,"2015",3,0,27,30
150293,"2016",3,1,12,16
150293,"2017",5,3,23,31
150293,"2018",7,2,23,32
150293,"2019",8,0,15,23
150293,"2020",7,3,14,24
150293,"2021",2,0,16,18
150293,"2022",6,4,24,34
150293,"2023",6,1,20,27
150295,"2015",6,2,28,36
150295,"2016",4,1,14,19
150295,"2017",6,2,17,25
150295,"2018",12,0,22,34
150295,"2019",2,0,19,21
150295,"2020",6,0,10,16
150295,"2021",3,1,8,12
150295,"2022",5,0,9,14
150295,"2023",0,0,1,1
150300,"2015",0,0,4,4
150300,"2016",0,0,4,4
150300,"2017",2,0,7,9
150300,"2018",2,0,6,8
150300,"2019",3,0,3,6
150300,"2020",1,0,3,4
150300,"2021",0,0,3,3
150300,"2022",0,1,5,6
150300,"2023",1,0,1,2
150304,"2015",1,0,2,3
150304,"2016",0,0,1,1
150304,"2018",0,0,1,1
150304,"2019",0,0,1,1
150304,"2020",2,0,2,4
150304,"2021",0,0,5,5
150304,"2022",1,0,2,3
150307,"2015",1,0,7,8
150307,"2016",2,1,12,15
150307,"2017",2,0,5,7
150307,"2018",4,0,9,13
150307,"2019",4,1,9,14
150307,"2020",1,0,10,11
150307,"2021",4,1,4,9
150307,"2022",4,0,10,14
150307,"2023",2,2,9,13
150309,"2015",3,0,17,20
150309,"2016",3,0,13,16
150309,"2017",2,0,5,7
150309,"2018",4,0,3,7
150309,"2019",1,0,12,13
150309,"2020",2,1,3,6
150309,"2021",4,3,8,15
150309,"2022",0,0,8,8
150309,"2023",2,1,4,7
150310,"2015",11,1,15,27
150310,"2016",8,3,12,23
150310,"2017",7,4,18,29
150310,"2018",5,2,25,32
150310,"2019",9,1,16,26
150310,"2020",9,3,25,37
150310,"2021",13,1,20,34
150310,"2022",8,2,25,35
150310,"2023",5,1,19,25
150320,"2015",1,2,17,20
150320,"2016",1,0,16,17
150320,"2017",8,0,19,27
150320,"2018",10,3,19,32
150320,"2019",8,1,13,22
150320,"2020",4,1,12,17
150320,"2021",7,2,16,25
150320,"2022",8,2,13,23
150320,"2023",5,1,6,12
150330,"2015",4,1,41,46
150330,"2016",12,5,33,50
150330,"2017",14,3,50,67
150330,"2018",14,3,37,54
150330,"2019",13,2,30,45
150330,"2020",15,0,32,47
150330,"2021",13,1,34,48
150330,"2022",17,2,42,61
150330,"2023",9,0,23,32
150340,"2015",1,0,8,9
150340,"2016",0,0,7,7
150340,"2017",4,0,2,6
150340,"2018",1,1,7,9
150340,"2019",6,0,1,7
150340,"2020",2,0,3,5
150340,"2021",5,0,6,11
150340,"2022",3,2,5,10
150340,"2023",5,0,6,11
150345,"2015",3,1,9,13
150345,"2016",2,2,14,18
150345,"2017",5,0,8,13
150345,"2018",5,0,26,31
150345,"2019",10,0,15,25
150345,"2020",8,3,23,34
150345,"2021",12,1,23,36
150345,"2022",6,1,22,29
150345,"2023",6,0,11,17
150350,"2015",3,2,10,15
150350,"2016",3,0,10,13
150350,"2017",2,0,7,9
150350,"2018",6,3,6,15
150350,"2019",2,1,9,12
150350,"2020",1,0,12,13
150350,"2021",3,1,7,11
150350,"2022",3,0,5,8
150350,"2023",4,1,5,10
150360,"2015",20,4,98,122
150360,"2016",21,3,113,137
150360,"2017",33,9,149,191
150360,"2018",19,3,105,127
150360,"2019",20,1,34,55
150360,"2020",2,0,14,16
150360,"2021",10,1,10,21
150360,"2022",2,2,16,20
150360,"2023",7,3,28,38
150370,"2015",6,0,30,36
150370,"2016",4,1,21,26
150370,"2017",14,3,39,56
150370,"2018",12,4,29,45
150370,"2019",11,4,27,42
150370,"2020",4,0,28,32
150370,"2021",6,3,26,35
150370,"2022",7,0,22,29
150370,"2023",9,3,14,26
150375,"2017",2,0,0,2
150375,"2018",0,0,4,4
150375,"2019",1,0,1,2
150375,"2020",0,1,0,1
150375,"2022",0,0,4,4
150375,"2023",1,0,1,2
150380,"2015",8,1,35,44
150380,"2016",10,0,29,39
150380,"2017",12,2,43,57
150380,"2018",14,0,36,50
150380,"2019",15,2,32,49
150380,"2020",20,5,38,63
150380,"2021",9,1,29,39
150380,"2022",11,2,29,42
150380,"2023",10,1,32,43
150390,"2015",16,1,52,69
150390,"2016",19,3,33,55
150390,"2017",12,2,43,57
150390,"2018",18,8,33,59
150390,"2019",19,4,40,63
150390,"2020",15,6,32,53
150390,"2021",18,7,35,60
150390,"2022",18,4,42,64
150390,"2023",21,6,29,56
150400,"2015",2,1,12,15
150400,"2016",3,1,10,14
150400,"2017",5,1,20,26
150400,"2018",3,0,10,13
150400,"2019",3,1,7,11
150400,"2020",5,0,13,18
150400,"2021",2,2,13,17
150400,"2022",2,3,19,24
150400,"2023",2,2,12,16
150405,"2015",6,2,19,27
150405,"2016",7,3,28,38
150405,"2017",3,1,11,15
150405,"2018",13,1,22,36
150405,"2019",6,1,16,23
150405,"2020",12,1,35,48
150405,"2021",6,2,19,27
150405,"2022",11,0,11,22
150405,"2023",2,1,10,13
150410,"2015",3,0,4,7
150410,"2016",0,0,1,1
150410,"2017",1,0,4,5
150410,"2018",0,1,5,6
150410,"2019",0,0,5,5
150410,"2020",0,1,0,1
150410,"2021",2,0,0,2
150410,"2022",1,0,3,4
150410,"2023",2,0,4,6
150420,"2015",97,9,251,357
150420,"2016",68,12,162,242
150420,"2017",91,12,201,304
150420,"2018",108,15,241,364
150420,"2019",118,18,232,368
150420,"2020",86,18,203,307
150420,"2021",81,21,180,282
150420,"2022",65,20,198,283
150420,"2023",44,7,125,176
150430,"2015",2,1,10,13
150430,"2016",3,1,9,13
150430,"2017",4,0,12,16
150430,"2018",5,1,10,16
150430,"2019",4,0,12,16
150430,"2020",4,0,7,11
150430,"2021",2,1,7,10
150430,"2022",3,2,6,11
150430,"2023",1,1,5,7
150440,"2015",2,0,8,10
150440,"2016",2,0,5,7
150440,"2017",1,0,9,10
150440,"2018",1,1,6,8
150440,"2019",3,0,3,6
150440,"2020",2,1,5,8
150440,"2021",1,0,7,8
150440,"2022",4,0,7,11
150440,"2023",1,1,5,7
150442,"2015",22,5,71,98
150442,"2016",16,5,66,87
150442,"2017",32,2,66,100
150442,"2018",23,3,63,89
150442,"2019",18,4,50,72
150442,"2020",28,4,53,85
150442,"2021",19,6,51,76
150442,"2022",14,4,32,50
150442,"2023",16,2,20,38
150445,"2015",1,0,2,3
150445,"2016",0,0,1,1
150445,"2017",0,0,1,1
150445,"2018",1,0,1,2
150445,"2019",2,0,0,2
