"codmunres","ano","municipio","uf","regiao","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
311780,2015,"Conceição dos Ouros","MG","Sudeste",131,0,0,0,0,0,0
311780,2016,"Conceição dos Ouros","MG","Sudeste",138,0,0,0,0,0,0
311780,2017,"Conceição dos Ouros","MG","Sudeste",123,0,0,0,0,0,0
311780,2018,"Conceição dos Ouros","MG","Sudeste",137,0,0,0,0,0,0
311780,2019,"Conceição dos Ouros","MG","Sudeste",121,0,0,0,0,0,0
311780,2020,"Conceição dos Ouros","MG","Sudeste",116,0,0,0,0,0,0
311783,2012,"Cônego Marinho","MG","Sudeste",82,0,0,0,0,0,0
311783,2013,"Cônego Marinho","MG","Sudeste",75,0,0,0,0,0,0
311783,2014,"Cônego Marinho","MG","Sudeste",73,0,0,0,0,0,0
311783,2015,"Cônego Marinho","MG","Sudeste",99,0,0,0,0,0,0
311783,2016,"Cônego Marinho","MG","Sudeste",75,0,0,0,0,0,0
311783,2017,"Cônego Marinho","MG","Sudeste",89,0,0,0,0,0,0
311783,2018,"Cônego Marinho","MG","Sudeste",91,0,0,0,0,0,0
311783,2019,"Cônego Marinho","MG","Sudeste",65,0,0,0,0,0,0
311783,2020,"Cônego Marinho","MG","Sudeste",69,0,0,0,0,0,0
311787,2012,"Confins","MG","Sudeste",78,1,1,0,0,1,0
311787,2013,"Confins","MG","Sudeste",86,0,0,0,0,0,0
311787,2014,"Confins","MG","Sudeste",81,0,0,0,0,0,0
311787,2015,"Confins","MG","Sudeste",98,0,0,0,0,0,0
311787,2016,"Confins","MG","Sudeste",83,1,1,0,0,1,0
311787,2017,"Confins","MG","Sudeste",94,0,0,0,0,0,0
311787,2018,"Confins","MG","Sudeste",107,0,0,0,0,0,0
311787,2019,"Confins","MG","Sudeste",91,0,0,0,0,0,0
311787,2020,"Confins","MG","Sudeste",97,0,0,0,0,0,0
311790,2012,"Congonhal","MG","Sudeste",94,0,0,0,0,0,0
311790,2013,"Congonhal","MG","Sudeste",102,0,0,0,0,0,0
311790,2014,"Congonhal","MG","Sudeste",95,1,0,0,0,0,0
311790,2015,"Congonhal","MG","Sudeste",128,0,0,0,0,0,0
311790,2016,"Congonhal","MG","Sudeste",130,0,0,0,0,0,0
311790,2017,"Congonhal","MG","Sudeste",112,0,0,0,0,0,0
311790,2018,"Congonhal","MG","Sudeste",119,0,0,0,0,0,0
311790,2019,"Congonhal","MG","Sudeste",111,1,1,0,0,0,0
311790,2020,"Congonhal","MG","Sudeste",133,0,0,0,0,0,0
311800,2012,"Congonhas","MG","Sudeste",717,0,0,0,0,0,0
311800,2013,"Congonhas","MG","Sudeste",669,0,0,0,0,0,0
311800,2014,"Congonhas","MG","Sudeste",738,0,0,0,0,0,0
311800,2015,"Congonhas","MG","Sudeste",761,0,0,0,0,0,0
311800,2016,"Congonhas","MG","Sudeste",761,0,0,0,0,0,0
311800,2017,"Congonhas","MG","Sudeste",770,1,1,0,0,0,0
311800,2018,"Congonhas","MG","Sudeste",733,0,0,0,0,0,0
311800,2019,"Congonhas","MG","Sudeste",691,0,0,0,0,0,0
311800,2020,"Congonhas","MG","Sudeste",688,2,1,0,0,1,0
311810,2012,"Congonhas do Norte","MG","Sudeste",49,0,0,0,0,0,0
311810,2013,"Congonhas do Norte","MG","Sudeste",53,0,0,0,0,0,0
311810,2014,"Congonhas do Norte","MG","Sudeste",67,0,0,0,0,0,0
311810,2015,"Congonhas do Norte","MG","Sudeste",55,0,0,0,0,0,0
311810,2016,"Congonhas do Norte","MG","Sudeste",52,0,0,0,0,0,0
311810,2017,"Congonhas do Norte","MG","Sudeste",67,0,0,0,0,0,0
311810,2018,"Congonhas do Norte","MG","Sudeste",44,0,0,0,0,0,0
311810,2019,"Congonhas do Norte","MG","Sudeste",43,0,0,0,0,0,0
311810,2020,"Congonhas do Norte","MG","Sudeste",48,0,0,0,0,0,0
311820,2012,"Conquista","MG","Sudeste",80,0,0,0,0,0,0
311820,2013,"Conquista","MG","Sudeste",73,0,0,0,0,0,0
311820,2014,"Conquista","MG","Sudeste",81,0,0,0,0,0,0
311820,2015,"Conquista","MG","Sudeste",69,0,0,0,0,0,0
311820,2016,"Conquista","MG","Sudeste",77,0,0,0,0,0,0
311820,2017,"Conquista","MG","Sudeste",57,0,0,0,0,0,0
311820,2018,"Conquista","MG","Sudeste",61,0,0,0,0,0,0
311820,2019,"Conquista","MG","Sudeste",67,0,0,0,0,0,0
311820,2020,"Conquista","MG","Sudeste",82,0,0,0,0,0,0
311830,2012,"Conselheiro Lafaiete","MG","Sudeste",1581,0,0,0,0,0,0
311830,2013,"Conselheiro Lafaiete","MG","Sudeste",1617,0,0,0,0,0,0
311830,2014,"Conselheiro Lafaiete","MG","Sudeste",1733,2,2,0,2,0,0
311830,2015,"Conselheiro Lafaiete","MG","Sudeste",1768,0,0,0,0,0,0
311830,2016,"Conselheiro Lafaiete","MG","Sudeste",1679,0,0,0,0,0,0
311830,2017,"Conselheiro Lafaiete","MG","Sudeste",1721,0,0,0,0,0,0
311830,2018,"Conselheiro Lafaiete","MG","Sudeste",1775,0,0,0,0,0,0
311830,2019,"Conselheiro Lafaiete","MG","Sudeste",1726,0,0,0,0,0,0
311830,2020,"Conselheiro Lafaiete","MG","Sudeste",1618,0,0,0,0,0,0
311840,2012,"Conselheiro Pena","MG","Sudeste",299,0,0,0,0,0,0
311840,2013,"Conselheiro Pena","MG","Sudeste",260,1,1,0,1,0,0
311840,2014,"Conselheiro Pena","MG","Sudeste",255,0,0,0,0,0,0
311840,2015,"Conselheiro Pena","MG","Sudeste",266,0,0,0,0,0,0
311840,2016,"Conselheiro Pena","MG","Sudeste",258,1,1,0,0,1,0
311840,2017,"Conselheiro Pena","MG","Sudeste",276,0,0,0,0,0,0
311840,2018,"Conselheiro Pena","MG","Sudeste",269,0,0,0,0,0,0
311840,2019,"Conselheiro Pena","MG","Sudeste",242,0,0,0,0,0,0
311840,2020,"Conselheiro Pena","MG","Sudeste",242,0,0,0,0,0,0
311850,2012,"Consolação","MG","Sudeste",15,0,0,0,0,0,0
311850,2013,"Consolação","MG","Sudeste",21,0,0,0,0,0,0
311850,2014,"Consolação","MG","Sudeste",23,0,0,0,0,0,0
311850,2015,"Consolação","MG","Sudeste",15,0,0,0,0,0,0
311850,2016,"Consolação","MG","Sudeste",22,0,0,0,0,0,0
311850,2017,"Consolação","MG","Sudeste",27,0,0,0,0,0,0
311850,2018,"Consolação","MG","Sudeste",29,0,0,0,0,0,0
311850,2019,"Consolação","MG","Sudeste",17,0,0,0,0,0,0
311850,2020,"Consolação","MG","Sudeste",12,0,0,0,0,0,0
311860,2012,"Contagem","MG","Sudeste",8765,4,3,0,1,1,0
311860,2013,"Contagem","MG","Sudeste",8786,4,4,0,0,1,0
311860,2014,"Contagem","MG","Sudeste",8904,8,5,0,1,1,0
311860,2015,"Contagem","MG","Sudeste",8960,7,6,1,0,1,1
311860,2016,"Contagem","MG","Sudeste",8278,9,9,1,3,0,0
311860,2017,"Contagem","MG","Sudeste",8509,3,2,0,0,0,0
311860,2018,"Contagem","MG","Sudeste",8544,1,1,0,1,0,0
311860,2019,"Contagem","MG","Sudeste",8256,5,5,0,1,1,1
311860,2020,"Contagem","MG","Sudeste",7904,3,2,0,2,0,0
311870,2012,"Coqueiral","MG","Sudeste",81,0,0,0,0,0,0
311870,2013,"Coqueiral","MG","Sudeste",99,0,0,0,0,0,0
311870,2014,"Coqueiral","MG","Sudeste",87,0,0,0,0,0,0
311870,2015,"Coqueiral","MG","Sudeste",91,0,0,0,0,0,0
311870,2016,"Coqueiral","MG","Sudeste",92,0,0,0,0,0,0
311870,2017,"Coqueiral","MG","Sudeste",100,0,0,0,0,0,0
311870,2018,"Coqueiral","MG","Sudeste",85,0,0,0,0,0,0
311870,2019,"Coqueiral","MG","Sudeste",102,0,0,0,0,0,0
311870,2020,"Coqueiral","MG","Sudeste",102,0,0,0,0,0,0
311880,2012,"Coração de Jesus","MG","Sudeste",283,0,0,0,0,0,0
311880,2013,"Coração de Jesus","MG","Sudeste",273,0,0,0,0,0,0
311880,2014,"Coração de Jesus","MG","Sudeste",286,0,0,0,0,0,0
311880,2015,"Coração de Jesus","MG","Sudeste",319,0,0,0,0,0,0
311880,2016,"Coração de Jesus","MG","Sudeste",262,0,0,0,0,0,0
311880,2017,"Coração de Jesus","MG","Sudeste",261,0,0,0,0,0,0
311880,2018,"Coração de Jesus","MG","Sudeste",257,0,0,0,0,0,0
311880,2019,"Coração de Jesus","MG","Sudeste",272,0,0,0,0,0,0
311880,2020,"Coração de Jesus","MG","Sudeste",231,0,0,0,0,0,0
311890,2012,"Cordisburgo","MG","Sudeste",77,0,0,0,0,0,0
311890,2013,"Cordisburgo","MG","Sudeste",56,0,0,0,0,0,0
311890,2014,"Cordisburgo","MG","Sudeste",64,0,0,0,0,0,0
311890,2015,"Cordisburgo","MG","Sudeste",75,0,0,0,0,0,0
311890,2016,"Cordisburgo","MG","Sudeste",59,0,0,0,0,0,0
311890,2017,"Cordisburgo","MG","Sudeste",51,0,0,0,0,0,0
311890,2018,"Cordisburgo","MG","Sudeste",60,0,0,0,0,0,0
311890,2019,"Cordisburgo","MG","Sudeste",77,0,0,0,0,0,0
311890,2020,"Cordisburgo","MG","Sudeste",57,0,0,0,0,0,0
311900,2012,"Cordislândia","MG","Sudeste",41,0,0,0,0,0,0
311900,2013,"Cordislândia","MG","Sudeste",31,0,0,0,0,0,0
311900,2014,"Cordislândia","MG","Sudeste",49,0,0,0,0,0,0
311900,2015,"Cordislândia","MG","Sudeste",40,0,0,0,0,0,0
311900,2016,"Cordislândia","MG","Sudeste",30,0,0,0,0,0,0
311900,2017,"Cordislândia","MG","Sudeste",39,0,0,0,0,0,0
311900,2018,"Cordislândia","MG","Sudeste",43,1,1,0,0,0,0
311900,2019,"Cordislândia","MG","Sudeste",34,0,0,0,0,0,0
311900,2020,"Cordislândia","MG","Sudeste",40,0,0,0,0,0,0
311910,2012,"Corinto","MG","Sudeste",299,0,0,0,0,0,0
311910,2013,"Corinto","MG","Sudeste",262,1,1,0,0,0,1
311910,2014,"Corinto","MG","Sudeste",338,0,0,0,0,0,0
311910,2015,"Corinto","MG","Sudeste",275,0,0,0,0,0,0
311910,2016,"Corinto","MG","Sudeste",294,0,0,0,0,0,0
311910,2017,"Corinto","MG","Sudeste",305,0,0,0,0,0,0
311910,2018,"Corinto","MG","Sudeste",298,0,0,0,0,0,0
311910,2019,"Corinto","MG","Sudeste",265,0,0,0,0,0,0
311910,2020,"Corinto","MG","Sudeste",293,1,1,0,0,1,0
311920,2012,"Coroaci","MG","Sudeste",96,0,0,0,0,0,0
311920,2013,"Coroaci","MG","Sudeste",74,0,0,0,0,0,0
311920,2014,"Coroaci","MG","Sudeste",84,0,0,0,0,0,0
311920,2015,"Coroaci","MG","Sudeste",68,0,0,0,0,0,0
311920,2016,"Coroaci","MG","Sudeste",83,0,0,0,0,0,0
311920,2017,"Coroaci","MG","Sudeste",61,0,0,0,0,0,0
311920,2018,"Coroaci","MG","Sudeste",79,0,0,0,0,0,0
311920,2019,"Coroaci","MG","Sudeste",72,1,0,0,0,0,0
311920,2020,"Coroaci","MG","Sudeste",80,0,0,0,0,0,0
311930,2012,"Coromandel","MG","Sudeste",283,0,0,0,0,0,0
311930,2013,"Coromandel","MG","Sudeste",287,0,0,0,0,0,0
311930,2014,"Coromandel","MG","Sudeste",321,0,0,0,0,0,0
311930,2015,"Coromandel","MG","Sudeste",300,0,0,0,0,0,0
311930,2016,"Coromandel","MG","Sudeste",320,0,0,0,0,0,0
311930,2017,"Coromandel","MG","Sudeste",324,0,0,0,0,0,0
311930,2018,"Coromandel","MG","Sudeste",342,0,0,0,0,0,0
311930,2019,"Coromandel","MG","Sudeste",344,0,0,0,0,0,0
311930,2020,"Coromandel","MG","Sudeste",315,0,0,0,0,0,0
311940,2012,"Coronel Fabriciano","MG","Sudeste",1469,0,0,0,0,0,0
311940,2013,"Coronel Fabriciano","MG","Sudeste",1395,2,2,0,1,0,0
311940,2014,"Coronel Fabriciano","MG","Sudeste",1424,2,2,0,1,1,0
311940,2015,"Coronel Fabriciano","MG","Sudeste",1437,0,0,0,0,0,0
311940,2016,"Coronel Fabriciano","MG","Sudeste",1277,1,1,1,0,0,0
311940,2017,"Coronel Fabriciano","MG","Sudeste",1327,0,0,0,0,0,0
311940,2018,"Coronel Fabriciano","MG","Sudeste",1230,0,0,0,0,0,0
311940,2019,"Coronel Fabriciano","MG","Sudeste",1343,0,0,0,0,0,0
311940,2020,"Coronel Fabriciano","MG","Sudeste",1224,1,1,0,0,0,0
311950,2012,"Coronel Murta","MG","Sudeste",81,0,0,0,0,0,0
311950,2013,"Coronel Murta","MG","Sudeste",92,0,0,0,0,0,0
311950,2014,"Coronel Murta","MG","Sudeste",113,0,0,0,0,0,0
311950,2015,"Coronel Murta","MG","Sudeste",92,0,0,0,0,0,0
311950,2016,"Coronel Murta","MG","Sudeste",102,0,0,0,0,0,0
311950,2017,"Coronel Murta","MG","Sudeste",103,0,0,0,0,0,0
311950,2018,"Coronel Murta","MG","Sudeste",102,0,0,0,0,0,0
311950,2019,"Coronel Murta","MG","Sudeste",102,0,0,0,0,0,0
311950,2020,"Coronel Murta","MG","Sudeste",92,0,0,0,0,0,0
311960,2012,"Coronel Pacheco","MG","Sudeste",31,0,0,0,0,0,0
311960,2013,"Coronel Pacheco","MG","Sudeste",30,0,0,0,0,0,0
311960,2014,"Coronel Pacheco","MG","Sudeste",27,0,0,0,0,0,0
311960,2015,"Coronel Pacheco","MG","Sudeste",24,0,0,0,0,0,0
311960,2016,"Coronel Pacheco","MG","Sudeste",25,0,0,0,0,0,0
311960,2017,"Coronel Pacheco","MG","Sudeste",30,0,0,0,0,0,0
311960,2018,"Coronel Pacheco","MG","Sudeste",30,0,0,0,0,0,0
311960,2019,"Coronel Pacheco","MG","Sudeste",21,0,0,0,0,0,0
311960,2020,"Coronel Pacheco","MG","Sudeste",36,0,0,0,0,0,0
311970,2012,"Coronel Xavier Chaves","MG","Sudeste",39,0,0,0,0,0,0
311970,2013,"Coronel Xavier Chaves","MG","Sudeste",47,0,0,0,0,0,0
311970,2014,"Coronel Xavier Chaves","MG","Sudeste",34,0,0,0,0,0,0
311970,2015,"Coronel Xavier Chaves","MG","Sudeste",29,0,0,0,0,0,0
311970,2016,"Coronel Xavier Chaves","MG","Sudeste",37,0,0,0,0,0,0
311970,2017,"Coronel Xavier Chaves","MG","Sudeste",27,0,0,0,0,0,0
311970,2018,"Coronel Xavier Chaves","MG","Sudeste",18,0,0,0,0,0,0
311970,2019,"Coronel Xavier Chaves","MG","Sudeste",25,0,0,0,0,0,0
311970,2020,"Coronel Xavier Chaves","MG","Sudeste",28,0,0,0,0,0,0
311980,2012,"Córrego Danta","MG","Sudeste",19,0,0,0,0,0,0
311980,2013,"Córrego Danta","MG","Sudeste",23,0,0,0,0,0,0
311980,2014,"Córrego Danta","MG","Sudeste",22,0,0,0,0,0,0
311980,2015,"Córrego Danta","MG","Sudeste",18,0,0,0,0,0,0
311980,2016,"Córrego Danta","MG","Sudeste",23,0,0,0,0,0,0
311980,2017,"Córrego Danta","MG","Sudeste",20,0,0,0,0,0,0
311980,2018,"Córrego Danta","MG","Sudeste",28,0,0,0,0,0,0
311980,2019,"Córrego Danta","MG","Sudeste",27,0,0,0,0,0,0
311980,2020,"Córrego Danta","MG","Sudeste",18,0,0,0,0,0,0
311990,2012,"Córrego do Bom Jesus","MG","Sudeste",23,0,0,0,0,0,0
311990,2013,"Córrego do Bom Jesus","MG","Sudeste",25,0,0,0,0,0,0
311990,2014,"Córrego do Bom Jesus","MG","Sudeste",29,0,0,0,0,0,0
311990,2015,"Córrego do Bom Jesus","MG","Sudeste",18,0,0,0,0,0,0
311990,2016,"Córrego do Bom Jesus","MG","Sudeste",27,0,0,0,0,0,0
311990,2017,"Córrego do Bom Jesus","MG","Sudeste",37,0,0,0,0,0,0
311990,2018,"Córrego do Bom Jesus","MG","Sudeste",32,1,0,0,0,0,0
311990,2019,"Córrego do Bom Jesus","MG","Sudeste",26,0,0,0,0,0,0
311990,2020,"Córrego do Bom Jesus","MG","Sudeste",38,0,0,0,0,0,0
311995,2012,"Córrego Fundo","MG","Sudeste",66,0,0,0,0,0,0
311995,2013,"Córrego Fundo","MG","Sudeste",65,0,0,0,0,0,0
311995,2014,"Córrego Fundo","MG","Sudeste",54,0,0,0,0,0,0
311995,2015,"Córrego Fundo","MG","Sudeste",63,0,0,0,0,0,0
311995,2016,"Córrego Fundo","MG","Sudeste",57,0,0,0,0,0,0
311995,2017,"Córrego Fundo","MG","Sudeste",62,0,0,0,0,0,0
311995,2018,"Córrego Fundo","MG","Sudeste",49,0,0,0,0,0,0
311995,2019,"Córrego Fundo","MG","Sudeste",70,0,0,0,0,0,0
311995,2020,"Córrego Fundo","MG","Sudeste",62,0,0,0,0,0,0
312000,2012,"Córrego Novo","MG","Sudeste",32,0,0,0,0,0,0
312000,2013,"Córrego Novo","MG","Sudeste",44,1,1,0,1,0,0
312000,2014,"Córrego Novo","MG","Sudeste",31,0,0,0,0,0,0
312000,2015,"Córrego Novo","MG","Sudeste",30,0,0,0,0,0,0
312000,2016,"Córrego Novo","MG","Sudeste",42,0,0,0,0,0,0
312000,2017,"Córrego Novo","MG","Sudeste",38,0,0,0,0,0,0
312000,2018,"Córrego Novo","MG","Sudeste",39,1,1,0,0,1,0
312000,2019,"Córrego Novo","MG","Sudeste",41,0,0,0,0,0,0
312000,2020,"Córrego Novo","MG","Sudeste",27,0,0,0,0,0,0
312010,2012,"Couto de Magalhães de Minas","MG","Sudeste",56,0,0,0,0,0,0
312010,2013,"Couto de Magalhães de Minas","MG","Sudeste",55,0,0,0,0,0,0
312010,2014,"Couto de Magalhães de Minas","MG","Sudeste",50,0,0,0,0,0,0
312010,2015,"Couto de Magalhães de Minas","MG","Sudeste",52,0,0,0,0,0,0
312010,2016,"Couto de Magalhães de Minas","MG","Sudeste",50,0,0,0,0,0,0
312010,2017,"Couto de Magalhães de Minas","MG","Sudeste",55,0,0,0,0,0,0
312010,2018,"Couto de Magalhães de Minas","MG","Sudeste",46,0,0,0,0,0,0
312010,2019,"Couto de Magalhães de Minas","MG","Sudeste",56,0,0,0,0,0,0
312010,2020,"Couto de Magalhães de Minas","MG","Sudeste",53,0,0,0,0,0,0
312015,2012,"Crisólita","MG","Sudeste",79,0,0,0,0,0,0
312015,2013,"Crisólita","MG","Sudeste",78,0,0,0,0,0,0
312015,2014,"Crisólita","MG","Sudeste",97,0,0,0,0,0,0
312015,2015,"Crisólita","MG","Sudeste",74,0,0,0,0,0,0
312015,2016,"Crisólita","MG","Sudeste",76,0,0,0,0,0,0
312015,2017,"Crisólita","MG","Sudeste",84,0,0,0,0,0,0
312015,2018,"Crisólita","MG","Sudeste",96,0,0,0,0,0,0
312015,2019,"Crisólita","MG","Sudeste",98,0,0,0,0,0,0
312015,2020,"Crisólita","MG","Sudeste",75,0,0,0,0,0,0
312020,2012,"Cristais","MG","Sudeste",116,0,0,0,0,0,0
312020,2013,"Cristais","MG","Sudeste",117,0,0,0,0,0,0
312020,2014,"Cristais","MG","Sudeste",131,0,0,0,0,0,0
312020,2015,"Cristais","MG","Sudeste",111,0,0,0,0,0,0
312020,2016,"Cristais","MG","Sudeste",128,1,0,0,0,0,0
312020,2017,"Cristais","MG","Sudeste",124,0,0,0,0,0,0
312020,2018,"Cristais","MG","Sudeste",156,0,0,0,0,0,0
312020,2019,"Cristais","MG","Sudeste",136,0,0,0,0,0,0
312020,2020,"Cristais","MG","Sudeste",132,0,0,0,0,0,0
312030,2012,"Cristália","MG","Sudeste",92,1,1,0,0,1,0
312030,2013,"Cristália","MG","Sudeste",120,0,0,0,0,0,0
312030,2014,"Cristália","MG","Sudeste",80,0,0,0,0,0,0
312030,2015,"Cristália","MG","Sudeste",61,1,1,1,0,0,0
312030,2016,"Cristália","MG","Sudeste",52,0,0,0,0,0,0
312030,2017,"Cristália","MG","Sudeste",67,0,0,0,0,0,0
312030,2018,"Cristália","MG","Sudeste",62,0,0,0,0,0,0
312030,2019,"Cristália","MG","Sudeste",76,0,0,0,0,0,0
312030,2020,"Cristália","MG","Sudeste",66,0,0,0,0,0,0
312040,2012,"Cristiano Otoni","MG","Sudeste",77,0,0,0,0,0,0
312040,2013,"Cristiano Otoni","MG","Sudeste",65,0,0,0,0,0,0
312040,2014,"Cristiano Otoni","MG","Sudeste",64,0,0,0,0,0,0
312040,2015,"Cristiano Otoni","MG","Sudeste",55,0,0,0,0,0,0
312040,2016,"Cristiano Otoni","MG","Sudeste",52,0,0,0,0,0,0
312040,2017,"Cristiano Otoni","MG","Sudeste",57,0,0,0,0,0,0
312040,2018,"Cristiano Otoni","MG","Sudeste",67,0,0,0,0,0,0
312040,2019,"Cristiano Otoni","MG","Sudeste",70,0,0,0,0,0,0
312040,2020,"Cristiano Otoni","MG","Sudeste",60,1,1,0,0,1,0
312050,2012,"Cristina","MG","Sudeste",102,0,0,0,0,0,0
312050,2013,"Cristina","MG","Sudeste",102,0,0,0,0,0,0
312050,2014,"Cristina","MG","Sudeste",102,0,0,0,0,0,0
312050,2015,"Cristina","MG","Sudeste",93,0,0,0,0,0,0
312050,2016,"Cristina","MG","Sudeste",127,0,0,0,0,0,0
312050,2017,"Cristina","MG","Sudeste",99,0,0,0,0,0,0
312050,2018,"Cristina","MG","Sudeste",91,0,0,0,0,0,0
312050,2019,"Cristina","MG","Sudeste",94,0,0,0,0,0,0
312050,2020,"Cristina","MG","Sudeste",103,0,0,0,0,0,0
312060,2012,"Crucilândia","MG","Sudeste",48,0,0,0,0,0,0
312060,2013,"Crucilândia","MG","Sudeste",39,0,0,0,0,0,0
312060,2014,"Crucilândia","MG","Sudeste",42,0,0,0,0,0,0
312060,2015,"Crucilândia","MG","Sudeste",64,0,0,0,0,0,0
312060,2016,"Crucilândia","MG","Sudeste",49,0,0,0,0,0,0
312060,2017,"Crucilândia","MG","Sudeste",44,0,0,0,0,0,0
312060,2018,"Crucilândia","MG","Sudeste",44,0,0,0,0,0,0
312060,2019,"Crucilândia","MG","Sudeste",53,0,0,0,0,0,0
312060,2020,"Crucilândia","MG","Sudeste",45,0,0,0,0,0,0
312070,2012,"Cruzeiro da Fortaleza","MG","Sudeste",49,0,0,0,0,0,0
312070,2013,"Cruzeiro da Fortaleza","MG","Sudeste",51,0,0,0,0,0,0
312070,2014,"Cruzeiro da Fortaleza","MG","Sudeste",64,0,0,0,0,0,0
312070,2015,"Cruzeiro da Fortaleza","MG","Sudeste",46,0,0,0,0,0,0
312070,2016,"Cruzeiro da Fortaleza","MG","Sudeste",60,0,0,0,0,0,0
312070,2017,"Cruzeiro da Fortaleza","MG","Sudeste",57,0,0,0,0,0,0
312070,2018,"Cruzeiro da Fortaleza","MG","Sudeste",55,0,0,0,0,0,0
312070,2019,"Cruzeiro da Fortaleza","MG","Sudeste",62,0,0,0,0,0,0
312070,2020,"Cruzeiro da Fortaleza","MG","Sudeste",53,0,0,0,0,0,0
312080,2012,"Cruzília","MG","Sudeste",169,0,0,0,0,0,0
312080,2013,"Cruzília","MG","Sudeste",193,0,0,0,0,0,0
312080,2014,"Cruzília","MG","Sudeste",193,0,0,0,0,0,0
312080,2015,"Cruzília","MG","Sudeste",203,0,0,0,0,0,0
312080,2016,"Cruzília","MG","Sudeste",189,0,0,0,0,0,0
312080,2017,"Cruzília","MG","Sudeste",230,1,0,0,0,0,0
312080,2018,"Cruzília","MG","Sudeste",221,0,0,0,0,0,0
312080,2019,"Cruzília","MG","Sudeste",202,0,0,0,0,0,0
312080,2020,"Cruzília","MG","Sudeste",191,0,0,0,0,0,0
312083,2012,"Cuparaque","MG","Sudeste",77,0,0,0,0,0,0
312083,2013,"Cuparaque","MG","Sudeste",70,0,0,0,0,0,0
312083,2014,"Cuparaque","MG","Sudeste",80,0,0,0,0,0,0
312083,2015,"Cuparaque","MG","Sudeste",69,0,0,0,0,0,0
312083,2016,"Cuparaque","MG","Sudeste",59,0,0,0,0,0,0
312083,2017,"Cuparaque","MG","Sudeste",60,0,0,0,0,0,0
312083,2018,"Cuparaque","MG","Sudeste",71,0,0,0,0,0,0
312083,2019,"Cuparaque","MG","Sudeste",57,0,0,0,0,0,0
312083,2020,"Cuparaque","MG","Sudeste",55,0,0,0,0,0,0
312087,2012,"Curral de Dentro","MG","Sudeste",114,0,0,0,0,0,0
312087,2013,"Curral de Dentro","MG","Sudeste",110,0,0,0,0,0,0
312087,2014,"Curral de Dentro","MG","Sudeste",116,0,0,0,0,0,0
312087,2015,"Curral de Dentro","MG","Sudeste",111,1,1,0,1,0,0
312087,2016,"Curral de Dentro","MG","Sudeste",108,1,1,0,1,0,0
312087,2017,"Curral de Dentro","MG","Sudeste",82,0,0,0,0,0,0
312087,2018,"Curral de Dentro","MG","Sudeste",123,0,0,0,0,0,0
312087,2019,"Curral de Dentro","MG","Sudeste",123,0,0,0,0,0,0
312087,2020,"Curral de Dentro","MG","Sudeste",115,0,0,0,0,0,0
312090,2012,"Curvelo","MG","Sudeste",971,0,0,0,0,0,0
312090,2013,"Curvelo","MG","Sudeste",981,0,0,0,0,0,0
312090,2014,"Curvelo","MG","Sudeste",1028,0,0,0,0,0,0
312090,2015,"Curvelo","MG","Sudeste",1015,0,0,0,0,0,0
312090,2016,"Curvelo","MG","Sudeste",902,2,0,0,0,0,0
312090,2017,"Curvelo","MG","Sudeste",952,0,0,0,0,0,0
312090,2018,"Curvelo","MG","Sudeste",1021,0,0,0,0,0,0
312090,2019,"Curvelo","MG","Sudeste",995,0,0,0,0,0,0
312090,2020,"Curvelo","MG","Sudeste",948,0,0,0,0,0,0
312100,2012,"Datas","MG","Sudeste",84,0,0,0,0,0,0
312100,2013,"Datas","MG","Sudeste",75,2,1,0,0,0,0
312100,2014,"Datas","MG","Sudeste",77,0,0,0,0,0,0
312100,2015,"Datas","MG","Sudeste",79,0,0,0,0,0,0
312100,2016,"Datas","MG","Sudeste",88,0,0,0,0,0,0
312100,2017,"Datas","MG","Sudeste",91,0,0,0,0,0,0
312100,2018,"Datas","MG","Sudeste",94,0,0,0,0,0,0
312100,2019,"Datas","MG","Sudeste",78,0,0,0,0,0,0
312100,2020,"Datas","MG","Sudeste",82,0,0,0,0,0,0
312110,2012,"Delfim Moreira","MG","Sudeste",84,0,0,0,0,0,0
312110,2013,"Delfim Moreira","MG","Sudeste",77,0,0,0,0,0,0
312110,2014,"Delfim Moreira","MG","Sudeste",86,0,0,0,0,0,0
312110,2015,"Delfim Moreira","MG","Sudeste",75,0,0,0,0,0,0
312110,2016,"Delfim Moreira","MG","Sudeste",74,0,0,0,0,0,0
312110,2017,"Delfim Moreira","MG","Sudeste",78,0,0,0,0,0,0
312110,2018,"Delfim Moreira","MG","Sudeste",80,0,0,0,0,0,0
312110,2019,"Delfim Moreira","MG","Sudeste",59,0,0,0,0,0,0
312110,2020,"Delfim Moreira","MG","Sudeste",79,0,0,0,0,0,0
312120,2012,"Delfinópolis","MG","Sudeste",72,0,0,0,0,0,0
312120,2013,"Delfinópolis","MG","Sudeste",69,0,0,0,0,0,0
312120,2014,"Delfinópolis","MG","Sudeste",78,0,0,0,0,0,0
312120,2015,"Delfinópolis","MG","Sudeste",68,0,0,0,0,0,0
312120,2016,"Delfinópolis","MG","Sudeste",60,0,0,0,0,0,0
312120,2017,"Delfinópolis","MG","Sudeste",68,0,0,0,0,0,0
312120,2018,"Delfinópolis","MG","Sudeste",72,0,0,0,0,0,0
312120,2019,"Delfinópolis","MG","Sudeste",82,0,0,0,0,0,0
