CODMUNRES,ANO,TOTAL_DE_NASCIDOS_VIVOS,NASCIDOS_VIVOS_COM_BAIXO_PESO,NASCIDOS_VIVOS_PREMATUROS,NASCIDOS_VIVOS_TERMO_PRECOCE
120040,2020,5745.0,481.0,917.0,1628.0
120042,2012,390.0,24.0,41.0,73.0
120042,2013,363.0,24.0,40.0,70.0
120042,2014,394.0,29.0,43.0,79.0
120042,2015,396.0,24.0,44.0,87.0
120042,2016,304.0,21.0,34.0,71.0
120042,2017,366.0,27.0,43.0,92.0
120042,2018,394.0,34.0,54.0,82.0
120042,2019,334.0,31.0,43.0,63.0
120042,2020,347.0,26.0,46.0,94.0
120043,2012,259.0,9.0,14.0,14.0
120043,2013,223.0,10.0,31.0,32.0
120043,2014,185.0,8.0,27.0,38.0
120043,2015,150.0,16.0,25.0,31.0
120043,2016,95.0,4.0,9.0,21.0
120043,2017,198.0,18.0,34.0,38.0
120043,2018,207.0,16.0,38.0,44.0
120043,2019,186.0,23.0,39.0,48.0
120043,2020,149.0,13.0,19.0,37.0
120045,2012,396.0,40.0,56.0,81.0
120045,2013,425.0,37.0,57.0,64.0
120045,2014,453.0,40.0,47.0,105.0
120045,2015,443.0,45.0,46.0,97.0
120045,2016,410.0,28.0,43.0,107.0
120045,2017,395.0,34.0,66.0,97.0
120045,2018,476.0,46.0,76.0,131.0
120045,2019,417.0,27.0,46.0,115.0
120045,2020,401.0,29.0,50.0,103.0
120050,2012,929.0,63.0,107.0,208.0
120050,2013,904.0,83.0,122.0,188.0
120050,2014,827.0,52.0,84.0,175.0
120050,2015,847.0,46.0,89.0,158.0
120050,2016,762.0,60.0,87.0,201.0
120050,2017,780.0,56.0,88.0,183.0
120050,2018,788.0,47.0,95.0,174.0
120050,2019,768.0,49.0,81.0,183.0
120050,2020,668.0,43.0,86.0,161.0
120060,2012,1158.0,53.0,141.0,187.0
120060,2013,1138.0,51.0,117.0,165.0
120060,2014,1230.0,44.0,140.0,187.0
120060,2015,1165.0,46.0,128.0,213.0
120060,2016,1078.0,47.0,154.0,201.0
120060,2017,1132.0,68.0,160.0,218.0
120060,2018,1193.0,59.0,134.0,193.0
120060,2019,1143.0,75.0,150.0,205.0
120060,2020,1161.0,82.0,147.0,189.0
120070,2012,311.0,14.0,39.0,68.0
120070,2013,294.0,21.0,43.0,55.0
120070,2014,306.0,15.0,36.0,64.0
120070,2015,322.0,16.0,39.0,67.0
120070,2016,329.0,24.0,44.0,79.0
120070,2017,305.0,25.0,51.0,74.0
120070,2018,325.0,20.0,47.0,69.0
120070,2019,297.0,22.0,46.0,56.0
120070,2020,316.0,17.0,47.0,65.0
120080,2012,346.0,30.0,51.0,67.0
120080,2013,362.0,28.0,51.0,55.0
120080,2014,368.0,29.0,56.0,63.0
120080,2015,358.0,25.0,43.0,85.0
120080,2016,356.0,25.0,47.0,97.0
120080,2017,430.0,41.0,65.0,102.0
120080,2018,392.0,31.0,55.0,89.0
120080,2019,379.0,21.0,39.0,103.0
120080,2020,361.0,34.0,67.0,96.0
130002,2012,320.0,23.0,40.0,59.0
130002,2013,346.0,16.0,35.0,81.0
130002,2014,308.0,21.0,27.0,98.0
130002,2015,342.0,17.0,33.0,78.0
130002,2016,325.0,23.0,37.0,71.0
130002,2017,401.0,21.0,40.0,94.0
130002,2018,346.0,29.0,51.0,90.0
130002,2019,418.0,26.0,62.0,104.0
130002,2020,397.0,37.0,52.0,124.0
130006,2012,242.0,13.0,66.0,43.0
130006,2013,261.0,13.0,55.0,55.0
130006,2014,264.0,12.0,45.0,64.0
130006,2015,214.0,9.0,34.0,42.0
130006,2016,280.0,11.0,52.0,51.0
130006,2017,267.0,14.0,64.0,56.0
130006,2018,247.0,10.0,38.0,70.0
130006,2019,265.0,15.0,46.0,55.0
130006,2020,265.0,12.0,49.0,78.0
130008,2012,199.0,12.0,20.0,27.0
130008,2013,201.0,12.0,28.0,42.0
130008,2014,212.0,10.0,32.0,37.0
130008,2015,163.0,12.0,15.0,31.0
130008,2016,182.0,7.0,10.0,43.0
130008,2017,196.0,16.0,24.0,38.0
130008,2018,214.0,15.0,23.0,50.0
130008,2019,190.0,10.0,21.0,51.0
130008,2020,228.0,24.0,31.0,65.0
130010,2012,247.0,17.0,32.0,59.0
130010,2013,285.0,21.0,43.0,60.0
130010,2014,267.0,10.0,36.0,50.0
130010,2015,255.0,19.0,57.0,52.0
130010,2016,266.0,17.0,29.0,60.0
130010,2017,257.0,16.0,46.0,51.0
130010,2018,247.0,18.0,33.0,58.0
130010,2019,233.0,18.0,32.0,50.0
130010,2020,258.0,16.0,42.0,65.0
130014,2012,195.0,14.0,29.0,32.0
130014,2013,223.0,16.0,23.0,49.0
130014,2014,223.0,16.0,15.0,52.0
130014,2015,204.0,13.0,11.0,23.0
130014,2016,211.0,12.0,20.0,32.0
130014,2017,233.0,17.0,27.0,41.0
130014,2018,242.0,13.0,25.0,56.0
130014,2019,239.0,15.0,26.0,62.0
130014,2020,265.0,8.0,19.0,61.0
130020,2012,357.0,24.0,63.0,77.0
130020,2013,354.0,17.0,64.0,79.0
130020,2014,435.0,24.0,67.0,79.0
130020,2015,439.0,22.0,68.0,116.0
130020,2016,380.0,31.0,66.0,105.0
130020,2017,382.0,27.0,80.0,80.0
130020,2018,357.0,25.0,85.0,102.0
130020,2019,313.0,25.0,67.0,85.0
130020,2020,280.0,28.0,36.0,84.0
130030,2012,877.0,52.0,112.0,196.0
130030,2013,877.0,58.0,112.0,189.0
130030,2014,955.0,54.0,90.0,301.0
130030,2015,829.0,50.0,102.0,193.0
130030,2016,890.0,49.0,119.0,241.0
130030,2017,897.0,51.0,145.0,165.0
130030,2018,948.0,66.0,101.0,166.0
130030,2019,872.0,45.0,50.0,167.0
130030,2020,906.0,62.0,53.0,181.0
130040,2012,469.0,36.0,99.0,161.0
130040,2013,480.0,37.0,104.0,105.0
130040,2014,419.0,19.0,64.0,94.0
130040,2015,505.0,28.0,45.0,80.0
130040,2016,496.0,37.0,54.0,71.0
130040,2017,524.0,54.0,47.0,89.0
130040,2018,570.0,73.0,42.0,237.0
130040,2019,556.0,56.0,60.0,253.0
130040,2020,497.0,60.0,44.0,200.0
130050,2012,707.0,38.0,110.0,174.0
130050,2013,769.0,48.0,98.0,198.0
130050,2014,756.0,49.0,48.0,262.0
130050,2015,815.0,44.0,50.0,239.0
130050,2016,810.0,65.0,37.0,247.0
130050,2017,870.0,61.0,39.0,206.0
130050,2018,851.0,57.0,41.0,226.0
130050,2019,857.0,45.0,50.0,277.0
130050,2020,846.0,63.0,28.0,280.0
130060,2012,1053.0,69.0,158.0,181.0
130060,2013,1036.0,83.0,71.0,160.0
130060,2014,1077.0,72.0,49.0,104.0
130060,2015,968.0,67.0,71.0,226.0
130060,2016,1021.0,76.0,61.0,261.0
130060,2017,1039.0,73.0,46.0,214.0
130060,2018,985.0,76.0,52.0,217.0
130060,2019,1030.0,76.0,45.0,247.0
130060,2020,984.0,74.0,50.0,343.0
130063,2012,427.0,18.0,29.0,63.0
130063,2013,428.0,25.0,37.0,58.0
130063,2014,488.0,12.0,32.0,107.0
130063,2015,489.0,28.0,26.0,72.0
130063,2016,510.0,30.0,40.0,85.0
130063,2017,597.0,30.0,54.0,106.0
130063,2018,501.0,28.0,46.0,62.0
130063,2019,525.0,21.0,32.0,107.0
130063,2020,510.0,22.0,46.0,93.0
130068,2012,260.0,16.0,30.0,45.0
130068,2013,321.0,14.0,22.0,63.0
130068,2014,328.0,13.0,43.0,70.0
130068,2015,369.0,19.0,32.0,96.0
130068,2016,312.0,23.0,19.0,71.0
130068,2017,319.0,22.0,14.0,72.0
130068,2018,318.0,20.0,16.0,61.0
130068,2019,330.0,29.0,21.0,78.0
130068,2020,299.0,23.0,15.0,50.0
130070,2012,741.0,46.0,102.0,157.0
130070,2013,763.0,57.0,96.0,172.0
130070,2014,734.0,41.0,93.0,168.0
130070,2015,695.0,48.0,78.0,157.0
130070,2016,653.0,33.0,57.0,166.0
130070,2017,771.0,45.0,97.0,169.0
130070,2018,739.0,57.0,95.0,169.0
130070,2019,725.0,37.0,86.0,171.0
130070,2020,718.0,44.0,88.0,191.0
130080,2012,690.0,51.0,79.0,141.0
130080,2013,705.0,62.0,63.0,159.0
130080,2014,711.0,46.0,50.0,146.0
130080,2015,725.0,45.0,42.0,175.0
130080,2016,663.0,47.0,58.0,165.0
130080,2017,797.0,56.0,71.0,205.0
130080,2018,789.0,56.0,82.0,175.0
130080,2019,763.0,54.0,51.0,222.0
130080,2020,774.0,50.0,65.0,237.0
130083,2012,138.0,8.0,17.0,32.0
130083,2013,203.0,16.0,28.0,43.0
130083,2014,204.0,14.0,20.0,50.0
130083,2015,173.0,11.0,18.0,36.0
130083,2016,183.0,9.0,22.0,44.0
130083,2017,216.0,16.0,26.0,52.0
130083,2018,188.0,5.0,22.0,38.0
130083,2019,169.0,16.0,21.0,34.0
130083,2020,204.0,25.0,45.0,67.0
130090,2012,213.0,16.0,28.0,48.0
130090,2013,196.0,7.0,17.0,42.0
130090,2014,231.0,8.0,20.0,54.0
130090,2015,219.0,9.0,17.0,58.0
130090,2016,217.0,14.0,13.0,52.0
130090,2017,191.0,10.0,18.0,46.0
130090,2018,222.0,13.0,15.0,24.0
130090,2019,192.0,10.0,8.0,32.0
130090,2020,197.0,11.0,21.0,54.0
130100,2012,656.0,47.0,84.0,75.0
130100,2013,633.0,38.0,95.0,115.0
130100,2014,658.0,44.0,80.0,109.0
130100,2015,628.0,30.0,79.0,117.0
130100,2016,625.0,28.0,81.0,117.0
130100,2017,626.0,19.0,78.0,115.0
130100,2018,636.0,24.0,89.0,119.0
130100,2019,635.0,33.0,100.0,110.0
130100,2020,585.0,31.0,98.0,131.0
130110,2012,414.0,21.0,38.0,51.0
130110,2013,442.0,28.0,48.0,86.0
130110,2014,474.0,29.0,46.0,109.0
130110,2015,419.0,29.0,32.0,72.0
130110,2016,481.0,41.0,37.0,79.0
130110,2017,512.0,38.0,53.0,115.0
130110,2018,550.0,38.0,51.0,106.0
130110,2019,564.0,36.0,47.0,132.0
130110,2020,565.0,49.0,77.0,133.0
130115,2012,171.0,14.0,28.0,22.0
130115,2013,168.0,9.0,8.0,26.0
130115,2014,208.0,13.0,34.0,58.0
130115,2015,215.0,16.0,28.0,42.0
130115,2016,199.0,12.0,27.0,42.0
130115,2017,237.0,11.0,17.0,48.0
130115,2018,275.0,26.0,30.0,53.0
130115,2019,198.0,11.0,16.0,44.0
130115,2020,190.0,11.0,33.0,39.0
130120,2012,1668.0,114.0,195.0,388.0
130120,2013,1750.0,129.0,195.0,401.0
130120,2014,1704.0,136.0,202.0,348.0
130120,2015,1744.0,115.0,256.0,281.0
130120,2016,1646.0,100.0,255.0,297.0
130120,2017,1656.0,115.0,209.0,370.0
130120,2018,1747.0,127.0,207.0,353.0
130120,2019,1698.0,116.0,267.0,283.0
130120,2020,1601.0,119.0,260.0,228.0
130130,2012,432.0,19.0,39.0,138.0
130130,2013,424.0,23.0,47.0,113.0
130130,2014,426.0,25.0,54.0,99.0
130130,2015,434.0,26.0,60.0,98.0
130130,2016,404.0,14.0,31.0,100.0
130130,2017,439.0,25.0,52.0,97.0
130130,2018,429.0,25.0,45.0,116.0
130130,2019,468.0,23.0,56.0,92.0
130130,2020,474.0,22.0,60.0,116.0
130140,2012,833.0,78.0,79.0,152.0
130140,2013,852.0,78.0,100.0,212.0
130140,2014,852.0,68.0,79.0,214.0
130140,2015,825.0,60.0,59.0,176.0
130140,2016,787.0,72.0,89.0,167.0
130140,2017,854.0,58.0,75.0,189.0
130140,2018,830.0,62.0,86.0,208.0
130140,2019,792.0,36.0,74.0,180.0
130140,2020,717.0,55.0,77.0,184.0
130150,2012,314.0,27.0,34.0,59.0
130150,2013,366.0,43.0,39.0,74.0
130150,2014,386.0,29.0,36.0,75.0
130150,2015,412.0,24.0,18.0,76.0
130150,2016,369.0,32.0,15.0,86.0
130150,2017,424.0,21.0,14.0,75.0
130150,2018,369.0,22.0,24.0,82.0
130150,2019,391.0,24.0,12.0,109.0
130150,2020,367.0,34.0,17.0,111.0
130160,2012,520.0,44.0,88.0,115.0
130160,2013,556.0,52.0,105.0,154.0
130160,2014,606.0,48.0,115.0,162.0
130160,2015,670.0,46.0,118.0,182.0
130160,2016,573.0,39.0,72.0,157.0
130160,2017,630.0,54.0,82.0,170.0
130160,2018,621.0,47.0,78.0,134.0
130160,2019,579.0,41.0,71.0,116.0
130160,2020,628.0,52.0,51.0,169.0
130165,2012,360.0,27.0,53.0,65.0
130165,2013,329.0,29.0,52.0,55.0
130165,2014,356.0,29.0,46.0,59.0
130165,2015,334.0,38.0,48.0,58.0
130165,2016,284.0,21.0,47.0,70.0
130165,2017,326.0,23.0,52.0,64.0
130165,2018,293.0,25.0,40.0,67.0
130165,2019,285.0,24.0,27.0,62.0
130165,2020,291.0,25.0,29.0,71.0
130170,2012,847.0,59.0,81.0,260.0
130170,2013,902.0,60.0,105.0,239.0
130170,2014,970.0,57.0,79.0,306.0
130170,2015,941.0,56.0,60.0,318.0
130170,2016,977.0,68.0,64.0,318.0
130170,2017,1001.0,66.0,59.0,291.0
130170,2018,1006.0,51.0,57.0,277.0
130170,2019,978.0,77.0,78.0,288.0
130170,2020,986.0,59.0,88.0,361.0
130180,2012,439.0,39.0,46.0,95.0
130180,2013,407.0,28.0,71.0,55.0
130180,2014,406.0,34.0,62.0,61.0
130180,2015,441.0,32.0,50.0,73.0
130180,2016,389.0,28.0,54.0,61.0
130180,2017,409.0,52.0,58.0,68.0
130180,2018,413.0,38.0,53.0,72.0
130180,2019,376.0,27.0,53.0,63.0
130180,2020,342.0,24.0,46.0,79.0
130185,2012,898.0,57.0,86.0,167.0
130185,2013,849.0,69.0,90.0,166.0
130185,2014,873.0,60.0,97.0,175.0
130185,2015,867.0,63.0,121.0,176.0
130185,2016,928.0,94.0,106.0,215.0
130185,2017,941.0,50.0,113.0,219.0
130185,2018,945.0,64.0,98.0,185.0
130185,2019,1021.0,82.0,112.0,223.0
130185,2020,913.0,64.0,91.0,209.0
130190,2012,2019.0,134.0,279.0,387.0
130190,2013,2085.0,136.0,309.0,421.0
130190,2014,2068.0,116.0,311.0,431.0
130190,2015,2078.0,136.0,278.0,427.0
130190,2016,2028.0,150.0,323.0,490.0
130190,2017,1985.0,148.0,234.0,412.0
130190,2018,2068.0,128.0,203.0,436.0
130190,2019,2034.0,155.0,264.0,465.0
130190,2020,1929.0,121.0,266.0,438.0
130195,2012,197.0,11.0,5.0,6.0
130195,2013,260.0,44.0,15.0,17.0
130195,2014,260.0,36.0,14.0,20.0
130195,2015,293.0,22.0,12.0,16.0
130195,2016,263.0,29.0,9.0,10.0
130195,2017,245.0,18.0,13.0,9.0
130195,2018,303.0,26.0,10.0,12.0
130195,2019,247.0,19.0,7.0,4.0
130195,2020,240.0,23.0,9.0,4.0
130200,2012,199.0,8.0,22.0,47.0
130200,2013,184.0,6.0,28.0,33.0
130200,2014,154.0,10.0,23.0,36.0
130200,2015,148.0,7.0,17.0,37.0
130200,2016,187.0,13.0,22.0,42.0
130200,2017,165.0,13.0,20.0,42.0
130200,2018,171.0,12.0,27.0,37.0
130200,2019,173.0,9.0,15.0,36.0
130200,2020,188.0,11.0,24.0,45.0
130210,2012,142.0,12.0,22.0,33.0
130210,2013,130.0,13.0,22.0,28.0
130210,2014,148.0,10.0,15.0,47.0
130210,2015,169.0,8.0,24.0,39.0
130210,2016,150.0,9.0,24.0,40.0
130210,2017,161.0,11.0,28.0,45.0
130210,2018,151.0,8.0,20.0,40.0
130210,2019,121.0,6.0,25.0,35.0
130210,2020,188.0,10.0,19.0,42.0
130220,2012,171.0,10.0,25.0,63.0
130220,2013,202.0,9.0,33.0,66.0
130220,2014,193.0,13.0,20.0,52.0
130220,2015,217.0,19.0,36.0,46.0
130220,2016,175.0,16.0,25.0,48.0
130220,2017,253.0,18.0,42.0,55.0
130220,2018,251.0,18.0,46.0,59.0
130220,2019,235.0,9.0,24.0,59.0
130220,2020,225.0,21.0,36.0,59.0
130230,2012,601.0,48.0,79.0,147.0
130230,2013,629.0,82.0,70.0,153.0
130230,2014,631.0,60.0,9.0,46.0
130230,2015,633.0,43.0,15.0,28.0
130230,2016,604.0,40.0,21.0,23.0
130230,2017,659.0,50.0,100.0,137.0
130230,2018,648.0,42.0,109.0,144.0
130230,2019,646.0,51.0,105.0,145.0
130230,2020,654.0,41.0,82.0,166.0
130240,2012,682.0,39.0,108.0,145.0
130240,2013,728.0,35.0,104.0,119.0
130240,2014,715.0,48.0,86.0,141.0
130240,2015,659.0,32.0,80.0,123.0
130240,2016,652.0,52.0,105.0,143.0
130240,2017,741.0,50.0,106.0,167.0
130240,2018,779.0,55.0,111.0,178.0
130240,2019,892.0,63.0,127.0,204.0
130240,2020,801.0,53.0,130.0,204.0
130250,2012,1886.0,140.0,216.0,341.0
130250,2013,2000.0,138.0,268.0,471.0
130250,2014,2130.0,137.0,268.0,564.0
130250,2015,2070.0,117.0,247.0,532.0
130250,2016,1795.0,123.0,241.0,462.0
130250,2017,1938.0,112.0,295.0,452.0
130250,2018,2056.0,136.0,294.0,478.0
130250,2019,2115.0,127.0,297.0,506.0
130250,2020,2097.0,128.0,296.0,628.0
130255,2012,250.0,15.0,29.0,53.0
130255,2013,249.0,8.0,29.0,49.0
130255,2014,233.0,18.0,26.0,54.0
130255,2015,234.0,14.0,35.0,62.0
130255,2016,253.0,18.0,28.0,78.0
130255,2017,300.0,20.0,41.0,87.0
130255,2018,303.0,20.0,40.0,75.0
130255,2019,276.0,14.0,31.0,65.0
130255,2020,249.0,24.0,33.0,67.0
130260,2012,41169.0,3238.0,4483.0,8799.0
130260,2013,41640.0,3483.0,4197.0,8765.0
130260,2014,42809.0,3517.0,4893.0,10437.0
130260,2015,42342.0,3498.0,4367.0,9084.0
130260,2016,39603.0,3159.0,3582.0,8518.0
130260,2017,38498.0,3073.0,3869.0,8076.0
130260,2018,38588.0,2985.0,3976.0,7926.0
130260,2019,37939.0,3298.0,4087.0,8600.0
130260,2020,37274.0,3099.0,3880.0,8315.0
130270,2012,810.0,42.0,86.0,153.0
130270,2013,850.0,58.0,115.0,178.0
130270,2014,903.0,66.0,128.0,183.0
130270,2015,930.0,55.0,107.0,199.0
130270,2016,911.0,35.0,74.0,209.0
130270,2017,989.0,54.0,112.0,246.0
130270,2018,1013.0,52.0,136.0,226.0
130270,2019,1023.0,70.0,108.0,249.0
130270,2020,996.0,62.0,83.0,303.0
130280,2012,313.0,20.0,44.0,61.0
130280,2013,338.0,23.0,36.0,105.0
130280,2014,399.0,21.0,45.0,97.0
130280,2015,323.0,24.0,45.0,56.0
130280,2016,358.0,17.0,42.0,102.0
130280,2017,418.0,32.0,47.0,105.0
130280,2018,405.0,22.0,31.0,110.0
130280,2019,381.0,20.0,41.0,100.0
130280,2020,417.0,20.0,47.0,133.0
130290,2012,1311.0,99.0,202.0,248.0
130290,2013,1317.0,85.0,194.0,266.0
130290,2014,1362.0,72.0,204.0,338.0
130290,2015,1335.0,63.0,58.0,302.0
130290,2016,1273.0,79.0,64.0,353.0
130290,2017,1553.0,127.0,84.0,321.0
130290,2018,1581.0,120.0,86.0,368.0
130290,2019,1539.0,89.0,114.0,378.0
130290,2020,1403.0,99.0,208.0,349.0
130300,2012,344.0,6.0,47.0,78.0
130300,2013,301.0,17.0,38.0,74.0
130300,2014,357.0,24.0,53.0,65.0
130300,2015,356.0,20.0,63.0,101.0
130300,2016,338.0,20.0,61.0,84.0
130300,2017,358.0,23.0,61.0,86.0
130300,2018,314.0,16.0,52.0,65.0
130300,2019,346.0,27.0,50.0,76.0
130300,2020,327.0,12.0,53.0,85.0
130310,2012,591.0,36.0,72.0,118.0
130310,2013,628.0,61.0,91.0,163.0
130310,2014,619.0,62.0,80.0,137.0
130310,2015,593.0,39.0,68.0,142.0
130310,2016,587.0,45.0,94.0,153.0
130310,2017,592.0,41.0,113.0,136.0
130310,2018,612.0,53.0,105.0,137.0
130310,2019,546.0,74.0,75.0,114.0
130310,2020,596.0,40.0,113.0,142.0
130320,2012,257.0,20.0,35.0,54.0
130320,2013,246.0,21.0,33.0,43.0
130320,2014,307.0,16.0,39.0,71.0
130320,2015,316.0,19.0,36.0,77.0
130320,2016,289.0,17.0,27.0,63.0
130320,2017,333.0,19.0,36.0,72.0
130320,2018,327.0,21.0,32.0,59.0
130320,2019,310.0,19.0,37.0,94.0
130320,2020,290.0,20.0,31.0,78.0
130330,2012,321.0,18.0,38.0,53.0
130330,2013,351.0,11.0,52.0,75.0
130330,2014,344.0,16.0,54.0,58.0
130330,2015,409.0,31.0,64.0,87.0
130330,2016,386.0,14.0,51.0,89.0
130330,2017,406.0,30.0,69.0,78.0
130330,2018,379.0,24.0,53.0,84.0
130330,2019,392.0,34.0,54.0,96.0
130330,2020,369.0,29.0,51.0,86.0
130340,2012,2021.0,135.0,334.0,524.0
130340,2013,2133.0,161.0,380.0,529.0
130340,2014,2056.0,180.0,335.0,497.0
130340,2015,1995.0,179.0,329.0,504.0
130340,2016,1932.0,181.0,360.0,445.0
130340,2017,2139.0,209.0,409.0,552.0
130340,2018,2067.0,197.0,410.0,544.0
130340,2019,1947.0,195.0,327.0,536.0
130340,2020,1805.0,149.0,218.0,533.0
130350,2012,308.0,20.0,38.0,40.0
130350,2013,367.0,16.0,47.0,68.0
130350,2014,364.0,24.0,28.0,71.0
130350,2015,374.0,29.0,14.0,51.0
130350,2016,348.0,24.0,20.0,57.0
130350,2017,355.0,29.0,23.0,52.0
130350,2018,362.0,28.0,26.0,80.0
130350,2019,369.0,44.0,45.0,65.0
130350,2020,356.0,32.0,54.0,88.0
130353,2012,556.0,40.0,42.0,117.0
130353,2013,580.0,27.0,55.0,148.0
130353,2014,585.0,36.0,60.0,117.0
130353,2015,558.0,44.0,41.0,52.0
130353,2016,548.0,44.0,32.0,60.0
130353,2017,523.0,35.0,40.0,75.0
130353,2018,558.0,40.0,58.0,139.0
130353,2019,513.0,30.0,51.0,125.0
130353,2020,551.0,53.0,69.0,120.0
130356,2012,361.0,26.0,25.0,41.0
130356,2013,374.0,24.0,26.0,64.0
130356,2014,412.0,37.0,49.0,80.0
130356,2015,391.0,35.0,60.0,70.0
130356,2016,415.0,32.0,47.0,72.0
130356,2017,422.0,23.0,35.0,105.0
130356,2018,431.0,30.0,41.0,88.0
130356,2019,440.0,36.0,51.0,97.0
130356,2020,393.0,36.0,47.0,98.0
130360,2012,344.0,30.0,42.0,144.0
130360,2013,279.0,13.0,38.0,112.0
130360,2014,225.0,19.0,20.0,68.0
130360,2015,301.0,14.0,27.0,69.0
130360,2016,305.0,23.0,18.0,44.0
130360,2017,370.0,31.0,40.0,56.0
130360,2018,372.0,30.0,33.0,77.0
130360,2019,322.0,31.0,37.0,104.0
130360,2020,320.0,30.0,37.0,62.0
130370,2012,603.0,49.0,84.0,151.0
130370,2013,576.0,38.0,63.0,143.0
130370,2014,652.0,36.0,46.0,117.0
130370,2015,718.0,57.0,31.0,106.0
130370,2016,693.0,48.0,2.0,146.0
130370,2017,724.0,33.0,15.0,65.0
130370,2018,704.0,29.0,4.0,73.0
130370,2019,773.0,51.0,7.0,135.0
130370,2020,733.0,46.0,26.0,173.0
130380,2012,1119.0,74.0,180.0,251.0
130380,2013,1143.0,72.0,185.0,214.0
130380,2014,1254.0,75.0,209.0,260.0
130380,2015,1120.0,82.0,195.0,289.0
130380,2016,1255.0,99.0,187.0,304.0
130380,2017,1214.0,95.0,129.0,180.0
130380,2018,1227.0,77.0,95.0,232.0
130380,2019,1436.0,99.0,207.0,335.0
130380,2020,1378.0,88.0,157.0,261.0
130390,2012,959.0,57.0,270.0,246.0
130390,2013,914.0,61.0,289.0,215.0
130390,2014,987.0,56.0,220.0,291.0
130390,2015,753.0,61.0,148.0,203.0
130390,2016,871.0,55.0,184.0,218.0
130390,2017,999.0,48.0,223.0,231.0
130390,2018,935.0,60.0,247.0,234.0
130390,2019,956.0,70.0,256.0,237.0
130390,2020,919.0,68.0,237.0,244.0
130395,2012,178.0,15.0,23.0,45.0
130395,2013,160.0,6.0,22.0,43.0
130395,2014,163.0,9.0,27.0,40.0
130395,2015,180.0,7.0,17.0,55.0
130395,2016,178.0,6.0,22.0,51.0
130395,2017,206.0,20.0,33.0,50.0
130395,2018,186.0,12.0,28.0,57.0
130395,2019,200.0,7.0,24.0,57.0
130395,2020,205.0,5.0,25.0,63.0
130400,2012,181.0,15.0,22.0,29.0
130400,2013,208.0,6.0,28.0,54.0
130400,2014,180.0,9.0,27.0,28.0
130400,2015,202.0,10.0,19.0,53.0
130400,2016,208.0,6.0,20.0,56.0
130400,2017,246.0,9.0,23.0,41.0
130400,2018,197.0,12.0,22.0,38.0
130400,2019,229.0,10.0,21.0,46.0
130400,2020,181.0,13.0,28.0,37.0
130406,2012,1632.0,115.0,301.0,368.0
130406,2013,1619.0,117.0,289.0,383.0
130406,2014,1820.0,128.0,383.0,421.0
130406,2015,1615.0,104.0,269.0,364.0
130406,2016,1753.0,127.0,282.0,368.0
130406,2017,1701.0,112.0,310.0,429.0
130406,2018,1685.0,111.0,318.0,414.0
130406,2019,1770.0,121.0,315.0,403.0
130406,2020,1653.0,124.0,312.0,399.0
130410,2012,401.0,22.0,53.0,95.0
130410,2013,421.0,31.0,49.0,124.0
130410,2014,391.0,25.0,61.0,91.0
130410,2015,439.0,23.0,72.0,92.0
130410,2016,389.0,25.0,53.0,80.0
130410,2017,405.0,33.0,49.0,103.0
130410,2018,394.0,19.0,57.0,87.0
130410,2019,432.0,26.0,48.0,101.0
130410,2020,452.0,25.0,51.0,110.0
130420,2012,1558.0,117.0,215.0,398.0
130420,2013,1732.0,165.0,260.0,441.0
130420,2014,1589.0,117.0,226.0,387.0
130420,2015,1754.0,133.0,256.0,470.0
130420,2016,1679.0,152.0,270.0,455.0
130420,2017,1763.0,138.0,222.0,479.0
130420,2018,1822.0,127.0,259.0,453.0
130420,2019,1927.0,154.0,271.0,518.0
130420,2020,1792.0,141.0,128.0,584.0
130423,2012,348.0,24.0,52.0,80.0
130423,2013,322.0,21.0,38.0,68.0
130423,2014,366.0,35.0,63.0,82.0
130423,2015,391.0,38.0,74.0,91.0
130423,2016,363.0,23.0,55.0,98.0
130423,2017,458.0,26.0,69.0,112.0
130423,2018,435.0,21.0,71.0,110.0
130423,2019,429.0,27.0,44.0,115.0
130423,2020,412.0,35.0,65.0,119.0
130426,2012,288.0,33.0,52.0,92.0
130426,2013,304.0,11.0,35.0,56.0
130426,2014,302.0,25.0,64.0,72.0
130426,2015,295.0,27.0,34.0,79.0
130426,2016,264.0,15.0,46.0,65.0
130426,2017,333.0,23.0,44.0,95.0
130426,2018,286.0,16.0,26.0,79.0
130426,2019,351.0,19.0,29.0,94.0
130426,2020,334.0,24.0,27.0,91.0
130430,2012,298.0,21.0,28.0,80.0
130430,2013,302.0,15.0,37.0,73.0
130430,2014,284.0,14.0,36.0,69.0
130430,2015,272.0,10.0,38.0,54.0
130430,2016,265.0,14.0,31.0,62.0
130430,2017,270.0,14.0,36.0,57.0
130430,2018,261.0,22.0,37.0,67.0
130430,2019,318.0,27.0,45.0,89.0
130430,2020,289.0,11.0,35.0,70.0
130440,2012,321.0,15.0,51.0,76.0
130440,2013,325.0,11.0,45.0,61.0
130440,2014,329.0,21.0,53.0,73.0
130440,2015,282.0,16.0,41.0,67.0
130440,2016,299.0,19.0,58.0,66.0
130440,2017,315.0,13.0,32.0,75.0
130440,2018,313.0,23.0,38.0,83.0
130440,2019,321.0,24.0,25.0,97.0
130440,2020,291.0,17.0,17.0,66.0
140002,2012,308.0,42.0,55.0,79.0
140002,2013,307.0,34.0,106.0,89.0
140002,2014,298.0,34.0,27.0,67.0
